"[-0.184, 0.13200000000000001, 1933]","[-0.188, 0.14000000000000001, 1949]","[-0.188, 0.14000000000000001, 1966]","[-0.188, 0.14400000000000002, 1983]","[-0.188, 0.14400000000000002, 1999]","[-0.188, 0.14400000000000002, 2016]","[-0.192, 0.14400000000000002, 2032]","[-0.192, 0.14400000000000002, 2049]","[-0.192, 0.14400000000000002, 2066]","[-0.192, 0.14400000000000002, 2083]","[-0.192, 0.14400000000000002, 2099]","[-0.192, 0.14400000000000002, 2116]","[-0.192, 0.14400000000000002, 2132]","[-0.192, 0.14400000000000002, 2149]","[-0.192, 0.14400000000000002, 2166]","[-0.192, 0.14400000000000002, 2182]","[-0.192, 0.14400000000000002, 2199]","[-0.192, 0.14400000000000002, 2216]","[-0.192, 0.14400000000000002, 2233]","[-0.192, 0.14400000000000002, 2249]","[-0.192, 0.14400000000000002, 2265]","[-0.192, 0.14400000000000002, 2283]","[-0.192, 0.14400000000000002, 2299]","[-0.192, 0.14400000000000002, 2316]","[-0.188, 0.14400000000000002, 2333]","[-0.184, 0.14400000000000002, 2349]","[-0.17599999999999999, 0.14400000000000002, 2366]","[-0.16400000000000001, 0.14400000000000002, 2383]","[-0.14799999999999999, 0.14400000000000002, 2400]","[-0.13600000000000001, 0.14400000000000002, 2416]","[-0.124, 0.14400000000000002, 2433]","[-0.11600000000000001, 0.14400000000000002, 2450]","[-0.104, 0.14400000000000002, 2465]","[-0.091999999999999998, 0.14400000000000002, 2483]","[-0.071999999999999995, 0.14000000000000001, 2500]","[-0.064000000000000001, 0.14000000000000001, 2516]","[-0.059999999999999998, 0.14000000000000001, 2533]","[-0.048000000000000001, 0.14000000000000001, 2549]","[-0.028000000000000001, 0.13600000000000001, 2567]","[-0.02, 0.13600000000000001, 2582]","[0.0040000000000000001, 0.13600000000000001, 2599]","[0.02, 0.13600000000000001, 2616]","[0.032000000000000001, 0.13600000000000001, 2632]","[0.048000000000000001, 0.13600000000000001, 2649]","[0.071999999999999995, 0.13600000000000001, 2666]","[0.087999999999999995, 0.13600000000000001, 2683]","[0.104, 0.13600000000000001, 2699]","[0.112, 0.13600000000000001, 2717]","[0.13200000000000001, 0.13600000000000001, 2733]","[0.14399999999999999, 0.13200000000000001, 2750]","[0.156, 0.13200000000000001, 2767]","[0.16800000000000001, 0.13200000000000001, 2783]","[0.17999999999999999, 0.128, 2800]","[0.184, 0.128, 2818]","[0.192, 0.128, 2850]","[0.21199999999999999, 0.124, 2883]","[0.22800000000000001, 0.124, 2917]","[0.23999999999999999, 0.124, 2950]","[0.252, 0.124, 2983]","[0.26000000000000001, 0.12, 3017]","[0.26400000000000001, 0.12, 3050]","[0.27200000000000002, 0.12, 3084]","[0.27200000000000002, 0.12, 3117]","[0.27200000000000002, 0.12, 3149]","[0.27200000000000002, 0.12, 3183]","[0.27200000000000002, 0.12, 3216]","[0.27200000000000002, 0.12, 3250]","[0.27200000000000002, 0.12, 3283]"
"[0.048000000000000001, 0.14400000000000002, 4084]","[0.048000000000000001, 0.14400000000000002, 4133]","[0.048000000000000001, 0.14400000000000002, 4150]","[0.048000000000000001, 0.14000000000000001, 4168]","[0.043999999999999997, 0.14000000000000001, 4183]","[0.043999999999999997, 0.14000000000000001, 4200]","[0.043999999999999997, 0.14000000000000001, 4217]","[0.043999999999999997, 0.14000000000000001, 4233]","[0.043999999999999997, 0.14000000000000001, 4250]","[0.043999999999999997, 0.14000000000000001, 4267]","[0.043999999999999997, 0.14000000000000001, 4284]","[0.043999999999999997, 0.14000000000000001, 4300]","[0.043999999999999997, 0.14000000000000001, 4318]","[0.043999999999999997, 0.14000000000000001, 4334]","[0.043999999999999997, 0.14000000000000001, 4351]","[0.043999999999999997, 0.14000000000000001, 4367]","[0.043999999999999997, 0.14000000000000001, 4384]","[0.048000000000000001, 0.13600000000000001, 4400]","[0.051999999999999998, 0.13600000000000001, 4417]","[0.056000000000000001, 0.13600000000000001, 4434]","[0.064000000000000001, 0.13200000000000001, 4450]","[0.068000000000000005, 0.128, 4468]","[0.075999999999999998, 0.12, 4483]","[0.084000000000000005, 0.12, 4500]","[0.087999999999999995, 0.11599999999999999, 4517]","[0.091999999999999998, 0.11199999999999999, 4534]","[0.096000000000000002, 0.10799999999999998, 4550]","[0.104, 0.099999999999999978, 4567]","[0.108, 0.091999999999999971, 4584]","[0.112, 0.087999999999999967, 4601]","[0.112, 0.083999999999999964, 4617]","[0.11600000000000001, 0.07999999999999996, 4650]","[0.12, 0.044000000000000039, 4668]","[0.12, 0.040000000000000036, 4684]","[0.124, 0.032000000000000028, 4701]","[0.124, 0.032000000000000028, 4718]","[0.124, 0.028000000000000025, 4734]","[0.124, 0.024000000000000021, 4751]","[0.124, 0.012000000000000011, 4767]","[0.124, 0.0, 4800]","[0.124, -0.0040000000000000036, 4834]","[0.12, -0.012000000000000011, 4868]","[0.112, -0.024000000000000021, 4901]","[0.091999999999999998, -0.036000000000000032, 4934]","[0.084000000000000005, -0.044000000000000039, 4967]","[0.084000000000000005, -0.044000000000000039, 5001]","[0.084000000000000005, -0.044000000000000039, 5034]","[0.084000000000000005, -0.044000000000000039, 5068]","[0.084000000000000005, -0.044000000000000039, 5101]","[0.084000000000000005, -0.044000000000000039, 5134]"
"[-0.17599999999999999, -0.15599999999999992, 6017]","[-0.17599999999999999, -0.15599999999999992, 6068]","[-0.17599999999999999, -0.15599999999999992, 6085]","[-0.17599999999999999, -0.15599999999999992, 6102]","[-0.17999999999999999, -0.14799999999999991, 6118]","[-0.17999999999999999, -0.14399999999999991, 6134]","[-0.17999999999999999, -0.14399999999999991, 6152]","[-0.17999999999999999, -0.14399999999999991, 6168]","[-0.17999999999999999, -0.1399999999999999, 6185]","[-0.17999999999999999, -0.1399999999999999, 6201]","[-0.17999999999999999, -0.1359999999999999, 6218]","[-0.17999999999999999, -0.1319999999999999, 6234]","[-0.17599999999999999, -0.12400000000000011, 6251]","[-0.17199999999999999, -0.12000000000000011, 6268]","[-0.16800000000000001, -0.1120000000000001, 6284]","[-0.16400000000000001, -0.1080000000000001, 6302]","[-0.16, -0.10400000000000009, 6318]","[-0.156, -0.10000000000000009, 6335]","[-0.14799999999999999, -0.092000000000000082, 6351]","[-0.14399999999999999, -0.092000000000000082, 6368]","[-0.14000000000000001, -0.088000000000000078, 6384]","[-0.13600000000000001, -0.084000000000000075, 6401]","[-0.128, -0.080000000000000071, 6418]","[-0.12, -0.076000000000000068, 6434]","[-0.112, -0.072000000000000064, 6452]","[-0.108, -0.06800000000000006, 6469]","[-0.104, -0.064000000000000057, 6485]","[-0.096000000000000002, -0.060000000000000053, 6501]","[-0.091999999999999998, -0.060000000000000053, 6518]","[-0.084000000000000005, -0.05600000000000005, 6534]","[-0.075999999999999998, -0.05600000000000005, 6551]","[-0.064000000000000001, -0.052000000000000046, 6568]","[-0.056000000000000001, -0.052000000000000046, 6585]","[-0.051999999999999998, -0.052000000000000046, 6601]","[-0.035999999999999997, -0.048000000000000043, 6618]","[-0.028000000000000001, -0.048000000000000043, 6635]","[-0.016, -0.044000000000000039, 6651]","[-0.0040000000000000001, -0.044000000000000039, 6668]","[0.0040000000000000001, -0.044000000000000039, 6684]","[0.024, -0.044000000000000039, 6701]","[0.040000000000000001, -0.044000000000000039, 6718]","[0.056000000000000001, -0.044000000000000039, 6752]","[0.068000000000000005, -0.048000000000000043, 6769]","[0.075999999999999998, -0.048000000000000043, 6802]","[0.104, -0.060000000000000053, 6818]","[0.13200000000000001, -0.06800000000000006, 6852]","[0.16, -0.080000000000000071, 6885]","[0.17599999999999999, -0.088000000000000078, 6919]","[0.188, -0.10000000000000009, 6952]","[0.20799999999999999, -0.1160000000000001, 6985]","[0.224, -0.12799999999999989, 7018]","[0.23999999999999999, -0.15199999999999991, 7035]","[0.248, -0.15999999999999992, 7052]","[0.25600000000000001, -0.17199999999999993, 7069]","[0.26400000000000001, -0.17999999999999994, 7086]","[0.27200000000000002, -0.19199999999999995, 7118]","[0.28399999999999997, -0.21599999999999997, 7152]","[0.30399999999999999, -0.24399999999999999, 7186]","[0.316, -0.25600000000000001, 7218]","[0.316, -0.25600000000000001, 7252]","[0.316, -0.25600000000000001, 7285]","[0.316, -0.25600000000000001, 7319]","[0.316, -0.25600000000000001, 7352]","[0.316, -0.25600000000000001, 7385]","[0.316, -0.25600000000000001, 7418]","[0.316, -0.25600000000000001, 7451]","[0.316, -0.25600000000000001, 7485]","[0.316, -0.25600000000000001, 7518]","[0.316, -0.25600000000000001, 7552]"
