"[-0.224, -0.060000000000000053, 1383]","[-0.22, -0.060000000000000053, 1400]","[-0.22, -0.060000000000000053, 1417]","[-0.22, -0.060000000000000053, 1433]","[-0.216, -0.060000000000000053, 1449]","[-0.21199999999999999, -0.060000000000000053, 1466]","[-0.20399999999999999, -0.060000000000000053, 1483]","[-0.19600000000000001, -0.060000000000000053, 1499]","[-0.184, -0.060000000000000053, 1517]","[-0.14799999999999999, -0.05600000000000005, 1533]","[-0.12, -0.05600000000000005, 1549]","[-0.091999999999999998, -0.05600000000000005, 1566]","[-0.059999999999999998, -0.05600000000000005, 1583]","[-0.028000000000000001, -0.05600000000000005, 1599]","[0.024, -0.05600000000000005, 1617]","[0.056000000000000001, -0.05600000000000005, 1633]","[0.084000000000000005, -0.05600000000000005, 1649]","[0.108, -0.05600000000000005, 1667]","[0.128, -0.05600000000000005, 1684]","[0.14000000000000001, -0.052000000000000046, 1700]","[0.14399999999999999, -0.052000000000000046, 1717]","[0.14799999999999999, -0.052000000000000046, 1733]","[0.14799999999999999, -0.052000000000000046, 1750]","[0.152, -0.052000000000000046, 1767]","[0.156, -0.052000000000000046, 1783]","[0.16, -0.052000000000000046, 1800]","[0.16400000000000001, -0.052000000000000046, 1817]","[0.16800000000000001, -0.052000000000000046, 1833]","[0.16800000000000001, -0.052000000000000046, 1850]","[0.16800000000000001, -0.052000000000000046, 1866]","[0.16800000000000001, -0.052000000000000046, 1883]","[0.16800000000000001, -0.052000000000000046, 1900]","[0.16800000000000001, -0.052000000000000046, 1916]","[0.16800000000000001, -0.052000000000000046, 1933]","[0.16400000000000001, -0.040000000000000036, 1950]","[0.16, -0.016000000000000014, 1967]","[0.156, 0.0040000000000000036, 1984]","[0.14799999999999999, 0.028000000000000025, 2016]","[0.14000000000000001, 0.060000000000000053, 2050]","[0.13600000000000001, 0.075999999999999956, 2084]","[0.128, 0.091999999999999971, 2117]","[0.12, 0.099999999999999978, 2150]","[0.12, 0.10399999999999998, 2184]","[0.12, 0.11199999999999999, 2216]"
"[-0.112, -0.048000000000000043, 2784]","[-0.10000000000000001, -0.044000000000000039, 2816]","[-0.096000000000000002, -0.040000000000000036, 2834]","[-0.087999999999999995, -0.040000000000000036, 2850]","[-0.080000000000000002, -0.040000000000000036, 2867]","[-0.075999999999999998, -0.040000000000000036, 2884]","[-0.059999999999999998, -0.036000000000000032, 2901]","[-0.051999999999999998, -0.032000000000000028, 2917]","[-0.043999999999999997, -0.024000000000000021, 2934]","[-0.040000000000000001, -0.020000000000000018, 2951]","[-0.032000000000000001, -0.012000000000000011, 2967]","[-0.032000000000000001, -0.0040000000000000036, 2984]","[-0.032000000000000001, 0.0040000000000000036, 3000]","[-0.032000000000000001, 0.0080000000000000071, 3017]","[-0.032000000000000001, 0.016000000000000014, 3033]","[-0.032000000000000001, 0.020000000000000018, 3051]","[-0.040000000000000001, 0.024000000000000021, 3067]","[-0.043999999999999997, 0.032000000000000028, 3084]","[-0.056000000000000001, 0.040000000000000036, 3100]","[-0.064000000000000001, 0.044000000000000039, 3117]","[-0.068000000000000005, 0.048000000000000043, 3134]","[-0.071999999999999995, 0.048000000000000043, 3151]","[-0.080000000000000002, 0.052000000000000046, 3167]","[-0.087999999999999995, 0.052000000000000046, 3184]","[-0.091999999999999998, 0.052000000000000046, 3200]","[-0.10000000000000001, 0.052000000000000046, 3217]","[-0.108, 0.052000000000000046, 3235]","[-0.11600000000000001, 0.052000000000000046, 3251]","[-0.12, 0.052000000000000046, 3268]","[-0.128, 0.052000000000000046, 3284]","[-0.14000000000000001, 0.048000000000000043, 3301]","[-0.14399999999999999, 0.048000000000000043, 3317]","[-0.14399999999999999, 0.048000000000000043, 3334]","[-0.14799999999999999, 0.044000000000000039, 3351]","[-0.152, 0.044000000000000039, 3368]","[-0.152, 0.044000000000000039, 3384]","[-0.152, 0.044000000000000039, 3400]"
