"[0.27600000000000002, -0.32800000000000007, 4101]","[0.27600000000000002, -0.32800000000000007, 4117]","[0.27600000000000002, -0.32800000000000007, 4133]","[0.27600000000000002, -0.32800000000000007, 4150]","[0.27600000000000002, -0.32800000000000007, 4167]","[0.27600000000000002, -0.32800000000000007, 4183]","[0.27600000000000002, -0.32800000000000007, 4200]","[0.27600000000000002, -0.32800000000000007, 4217]","[0.27600000000000002, -0.32800000000000007, 4234]","[0.27600000000000002, -0.32800000000000007, 4250]","[0.27600000000000002, -0.32800000000000007, 4267]","[0.27600000000000002, -0.32800000000000007, 4284]","[0.27600000000000002, -0.32800000000000007, 4300]","[0.27600000000000002, -0.32800000000000007, 4317]","[0.27600000000000002, -0.32800000000000007, 4334]","[0.27600000000000002, -0.32800000000000007, 4350]","[0.27600000000000002, -0.32800000000000007, 4367]","[0.27600000000000002, -0.32800000000000007, 4384]","[0.27600000000000002, -0.32800000000000007, 4401]","[0.27600000000000002, -0.32800000000000007, 4416]","[0.27600000000000002, -0.32800000000000007, 4434]","[0.27600000000000002, -0.32000000000000006, 4450]","[0.26800000000000002, -0.32000000000000006, 4467]","[0.26000000000000001, -0.31200000000000006, 4484]","[0.252, -0.30800000000000005, 4500]","[0.248, -0.30400000000000005, 4516]","[0.24399999999999999, -0.30000000000000004, 4534]","[0.23999999999999999, -0.30000000000000004, 4551]","[0.23599999999999999, -0.29600000000000004, 4568]","[0.23200000000000001, -0.29200000000000004, 4583]","[0.224, -0.28800000000000003, 4600]","[0.216, -0.28400000000000003, 4617]","[0.20399999999999999, -0.27600000000000002, 4633]","[0.20000000000000001, -0.27200000000000002, 4651]","[0.192, -0.27200000000000002, 4667]","[0.192, -0.27200000000000002, 4684]","[0.192, -0.26800000000000002, 4700]","[0.188, -0.26800000000000002, 4717]","[0.184, -0.26400000000000001, 4733]","[0.17599999999999999, -0.26000000000000001, 4751]","[0.17199999999999999, -0.25600000000000001, 4768]","[0.16800000000000001, -0.252, 4783]","[0.16800000000000001, -0.252, 4800]","[0.16800000000000001, -0.252, 4817]","[0.16800000000000001, -0.252, 4833]","[0.16800000000000001, -0.252, 4851]","[0.16800000000000001, -0.252, 4884]","[0.16800000000000001, -0.252, 4917]","[0.16800000000000001, -0.252, 4934]","[0.16800000000000001, -0.252, 4951]","[0.16800000000000001, -0.252, 4967]","[0.16800000000000001, -0.252, 4984]","[0.16800000000000001, -0.252, 5001]","[0.16800000000000001, -0.252, 5017]","[0.16800000000000001, -0.252, 5035]","[0.16800000000000001, -0.252, 5067]","[0.16800000000000001, -0.252, 5085]","[0.16800000000000001, -0.252, 5118]","[0.16800000000000001, -0.252, 5150]","[0.16800000000000001, -0.252, 5184]","[0.16800000000000001, -0.252, 5218]","[0.16800000000000001, -0.248, 5251]","[0.16800000000000001, -0.248, 5284]","[0.17199999999999999, -0.23599999999999999, 5317]","[0.17599999999999999, -0.23199999999999998, 5350]","[0.17999999999999999, -0.22399999999999998, 5384]","[0.192, -0.21599999999999997, 5418]","[0.19600000000000001, -0.20799999999999996, 5452]","[0.20000000000000001, -0.19599999999999995, 5485]","[0.20799999999999999, -0.18399999999999994, 5518]","[0.21199999999999999, -0.17199999999999993, 5551]","[0.22, -0.15199999999999991, 5584]","[0.22, -0.1359999999999999, 5618]","[0.224, -0.1160000000000001, 5651]","[0.224, -0.092000000000000082, 5685]","[0.224, -0.072000000000000064, 5718]","[0.224, -0.048000000000000043, 5751]","[0.224, -0.032000000000000028, 5785]","[0.216, -0.0080000000000000071, 5818]","[0.20799999999999999, 0.016000000000000014, 5852]","[0.188, 0.063999999999999946, 5901]","[0.17999999999999999, 0.07999999999999996, 5935]","[0.16400000000000001, 0.099999999999999978, 5968]","[0.152, 0.12, 6002]","[0.128, 0.14400000000000002, 6035]","[0.112, 0.15200000000000002, 6068]","[0.091999999999999998, 0.16400000000000003, 6101]","[0.059999999999999998, 0.16800000000000004, 6134]","[0.02, 0.17200000000000004, 6167]","[0.0, 0.17200000000000004, 6201]","[-0.024, 0.17200000000000004, 6235]","[-0.043999999999999997, 0.17600000000000005, 6267]","[-0.068000000000000005, 0.17600000000000005, 6301]","[-0.096000000000000002, 0.17600000000000005, 6334]","[-0.11600000000000001, 0.17200000000000004, 6368]","[-0.128, 0.16800000000000004, 6401]","[-0.14399999999999999, 0.15200000000000002, 6435]","[-0.16, 0.13200000000000001, 6468]","[-0.17199999999999999, 0.11599999999999999, 6501]","[-0.17599999999999999, 0.10399999999999998, 6535]","[-0.17599999999999999, 0.099999999999999978, 6568]","[-0.17599999999999999, 0.087999999999999967, 6601]","[-0.17199999999999999, 0.071999999999999953, 6635]","[-0.156, 0.060000000000000053, 6668]","[-0.13600000000000001, 0.048000000000000043, 6701]","[-0.112, 0.040000000000000036, 6735]","[-0.075999999999999998, 0.028000000000000025, 6769]","[-0.059999999999999998, 0.016000000000000014, 6802]","[-0.056000000000000001, 0.012000000000000011, 6835]","[-0.048000000000000001, 0.0080000000000000071, 6869]","[-0.048000000000000001, 0.0080000000000000071, 6902]","[-0.048000000000000001, 0.0080000000000000071, 6935]","[-0.048000000000000001, 0.0080000000000000071, 6968]","[-0.048000000000000001, 0.0080000000000000071, 7001]","[-0.048000000000000001, 0.0080000000000000071, 7035]","[-0.048000000000000001, 0.0080000000000000071, 7069]","[-0.048000000000000001, 0.0080000000000000071, 7102]","[-0.048000000000000001, 0.0080000000000000071, 7135]","[-0.048000000000000001, 0.0080000000000000071, 7168]","[-0.048000000000000001, 0.0080000000000000071, 7202]","[-0.048000000000000001, 0.0080000000000000071, 7235]","[-0.048000000000000001, 0.0080000000000000071, 7269]","[-0.048000000000000001, 0.0080000000000000071, 7302]","[-0.051999999999999998, 0.0080000000000000071, 7335]","[-0.051999999999999998, 0.0080000000000000071, 7368]","[-0.056000000000000001, 0.0080000000000000071, 7402]","[-0.059999999999999998, 0.0080000000000000071, 7435]","[-0.064000000000000001, 0.0080000000000000071, 7468]","[-0.071999999999999995, 0.0080000000000000071, 7502]","[-0.080000000000000002, 0.012000000000000011, 7535]","[-0.091999999999999998, 0.016000000000000014, 7569]","[-0.10000000000000001, 0.020000000000000018, 7602]","[-0.112, 0.020000000000000018, 7635]","[-0.124, 0.024000000000000021, 7669]","[-0.13200000000000001, 0.028000000000000025, 7702]","[-0.14000000000000001, 0.028000000000000025, 7735]","[-0.152, 0.032000000000000028, 7768]","[-0.16, 0.032000000000000028, 7802]","[-0.17199999999999999, 0.032000000000000028, 7836]","[-0.17599999999999999, 0.032000000000000028, 7869]","[-0.192, 0.032000000000000028, 7902]","[-0.20799999999999999, 0.028000000000000025, 7936]","[-0.20799999999999999, 0.028000000000000025, 7970]","[-0.216, 0.028000000000000025, 8002]","[-0.22800000000000001, 0.024000000000000021, 8035]","[-0.23200000000000001, 0.024000000000000021, 8069]","[-0.23999999999999999, 0.016000000000000014, 8102]","[-0.25600000000000001, 0.0080000000000000071, 8136]","[-0.26800000000000002, 0.0040000000000000036, 8168]","[-0.27200000000000002, 0.0, 8202]","[-0.28000000000000003, -0.0080000000000000071, 8236]","[-0.28799999999999998, -0.016000000000000014, 8269]","[-0.28799999999999998, -0.020000000000000018, 8303]","[-0.29199999999999998, -0.032000000000000028, 8336]","[-0.29199999999999998, -0.040000000000000036, 8368]","[-0.29599999999999999, -0.05600000000000005, 8402]","[-0.29599999999999999, -0.064000000000000057, 8436]","[-0.29599999999999999, -0.072000000000000064, 8469]","[-0.29599999999999999, -0.088000000000000078, 8502]","[-0.29199999999999998, -0.1080000000000001, 8536]","[-0.28799999999999998, -0.12000000000000011, 8569]","[-0.28000000000000003, -0.1319999999999999, 8636]","[-0.27600000000000002, -0.1319999999999999, 8669]","[-0.27200000000000002, -0.1359999999999999, 8703]","[-0.26000000000000001, -0.14799999999999991, 8736]","[-0.23999999999999999, -0.15999999999999992, 8770]","[-0.22, -0.16799999999999993, 8802]","[-0.20000000000000001, -0.17599999999999993, 8836]","[-0.20000000000000001, -0.17999999999999994, 8870]","[-0.20000000000000001, -0.17999999999999994, 8902]","[-0.20000000000000001, -0.17999999999999994, 8936]","[-0.20000000000000001, -0.17999999999999994, 8969]","[-0.20000000000000001, -0.17999999999999994, 9003]","[-0.20000000000000001, -0.17999999999999994, 9036]","[-0.20000000000000001, -0.17999999999999994, 9070]","[-0.20000000000000001, -0.17999999999999994, 9102]","[-0.20000000000000001, -0.17999999999999994, 9136]"
"[-0.064000000000000001, -0.23999999999999999, 10320]","[-0.064000000000000001, -0.23999999999999999, 10369]","[-0.064000000000000001, -0.23999999999999999, 10386]","[-0.071999999999999995, -0.23599999999999999, 10404]","[-0.075999999999999998, -0.23599999999999999, 10420]","[-0.080000000000000002, -0.23199999999999998, 10437]","[-0.080000000000000002, -0.22799999999999998, 10454]","[-0.084000000000000005, -0.22399999999999998, 10470]","[-0.087999999999999995, -0.21599999999999997, 10487]","[-0.091999999999999998, -0.20799999999999996, 10504]","[-0.096000000000000002, -0.19999999999999996, 10520]","[-0.096000000000000002, -0.19199999999999995, 10536]","[-0.10000000000000001, -0.18799999999999994, 10554]","[-0.10000000000000001, -0.17999999999999994, 10570]","[-0.104, -0.17199999999999993, 10587]","[-0.104, -0.16799999999999993, 10604]","[-0.104, -0.15999999999999992, 10621]","[-0.104, -0.15599999999999992, 10637]","[-0.108, -0.15199999999999991, 10654]","[-0.108, -0.14399999999999991, 10671]","[-0.112, -0.1359999999999999, 10686]","[-0.112, -0.1359999999999999, 10703]","[-0.11600000000000001, -0.1319999999999999, 10720]","[-0.12, -0.12400000000000011, 10737]","[-0.12, -0.12000000000000011, 10754]","[-0.124, -0.12000000000000011, 10771]","[-0.128, -0.1120000000000001, 10787]","[-0.13200000000000001, -0.1120000000000001, 10804]","[-0.14000000000000001, -0.1120000000000001, 10820]","[-0.14799999999999999, -0.1080000000000001, 10837]","[-0.156, -0.1080000000000001, 10854]","[-0.16, -0.1080000000000001, 10870]","[-0.16, -0.1080000000000001, 10887]","[-0.16400000000000001, -0.1080000000000001, 10904]","[-0.16800000000000001, -0.1080000000000001, 10921]","[-0.17199999999999999, -0.1080000000000001, 10937]","[-0.17599999999999999, -0.1080000000000001, 10955]","[-0.17999999999999999, -0.1120000000000001, 10970]","[-0.184, -0.1160000000000001, 10987]","[-0.188, -0.12000000000000011, 11004]","[-0.188, -0.12400000000000011, 11020]","[-0.192, -0.12799999999999989, 11037]","[-0.192, -0.1319999999999999, 11053]","[-0.192, -0.1359999999999999, 11087]","[-0.192, -0.15199999999999991, 11121]","[-0.192, -0.17199999999999993, 11154]","[-0.192, -0.19599999999999995, 11187]","[-0.192, -0.21199999999999997, 11221]","[-0.192, -0.23199999999999998, 11254]","[-0.192, -0.252, 11287]","[-0.192, -0.26800000000000002, 11304]","[-0.188, -0.27600000000000002, 11321]","[-0.188, -0.29200000000000004, 11353]","[-0.17999999999999999, -0.30800000000000005, 11388]","[-0.17199999999999999, -0.32400000000000007, 11404]","[-0.16400000000000001, -0.33200000000000007, 11438]","[-0.14799999999999999, -0.34800000000000009, 11471]","[-0.13600000000000001, -0.35600000000000009, 11503]","[-0.124, -0.3600000000000001, 11537]","[-0.11600000000000001, -0.3640000000000001, 11571]","[-0.112, -0.3640000000000001, 11604]","[-0.096000000000000002, -0.3640000000000001, 11637]","[-0.087999999999999995, -0.3640000000000001, 11671]","[-0.075999999999999998, -0.35600000000000009, 11704]","[-0.068000000000000005, -0.34800000000000009, 11738]","[-0.064000000000000001, -0.34000000000000008, 11771]","[-0.064000000000000001, -0.32800000000000007, 11804]","[-0.064000000000000001, -0.30800000000000005, 11837]","[-0.064000000000000001, -0.28400000000000003, 11871]","[-0.064000000000000001, -0.26800000000000002, 11904]","[-0.064000000000000001, -0.25600000000000001, 11937]","[-0.064000000000000001, -0.248, 11971]","[-0.064000000000000001, -0.23199999999999998, 12005]","[-0.068000000000000005, -0.21999999999999997, 12037]","[-0.068000000000000005, -0.20799999999999996, 12071]","[-0.071999999999999995, -0.19199999999999995, 12105]","[-0.075999999999999998, -0.17999999999999994, 12138]","[-0.080000000000000002, -0.17599999999999993, 12171]","[-0.080000000000000002, -0.17199999999999993, 12205]","[-0.084000000000000005, -0.16399999999999992, 12237]","[-0.087999999999999995, -0.15599999999999992, 12321]","[-0.087999999999999995, -0.15599999999999992, 12355]","[-0.087999999999999995, -0.15599999999999992, 12388]","[-0.087999999999999995, -0.15599999999999992, 12422]","[-0.087999999999999995, -0.15599999999999992, 12454]","[-0.087999999999999995, -0.15599999999999992, 12487]","[-0.087999999999999995, -0.15199999999999991, 12521]","[-0.087999999999999995, -0.15199999999999991, 12554]","[-0.087999999999999995, -0.15199999999999991, 12588]","[-0.087999999999999995, -0.15199999999999991, 12621]"
"[-0.059999999999999998, -0.22399999999999998, 13622]","[-0.059999999999999998, -0.22799999999999998, 13688]","[-0.059999999999999998, -0.22799999999999998, 13705]","[-0.059999999999999998, -0.22799999999999998, 13721]","[-0.059999999999999998, -0.22799999999999998, 13739]","[-0.059999999999999998, -0.22799999999999998, 13755]","[-0.059999999999999998, -0.23199999999999998, 13772]","[-0.059999999999999998, -0.23999999999999999, 13788]","[-0.059999999999999998, -0.24399999999999999, 13806]","[-0.056000000000000001, -0.248, 13822]","[-0.051999999999999998, -0.25600000000000001, 13839]","[-0.048000000000000001, -0.26000000000000001, 13855]","[-0.048000000000000001, -0.26400000000000001, 13872]","[-0.043999999999999997, -0.26800000000000002, 13888]","[-0.043999999999999997, -0.27200000000000002, 13905]","[-0.043999999999999997, -0.27600000000000002, 13922]","[-0.043999999999999997, -0.28400000000000003, 13939]","[-0.043999999999999997, -0.28800000000000003, 13955]","[-0.043999999999999997, -0.29200000000000004, 13972]","[-0.040000000000000001, -0.29600000000000004, 13989]","[-0.040000000000000001, -0.30000000000000004, 14005]","[-0.035999999999999997, -0.30400000000000005, 14021]","[-0.032000000000000001, -0.31200000000000006, 14038]","[-0.028000000000000001, -0.31600000000000006, 14055]","[-0.028000000000000001, -0.31600000000000006, 14072]","[-0.024, -0.32000000000000006, 14088]","[-0.024, -0.32000000000000006, 14105]","[-0.02, -0.32400000000000007, 14121]","[-0.02, -0.32800000000000007, 14139]","[-0.016, -0.32800000000000007, 14155]","[-0.016, -0.32800000000000007, 14172]","[-0.016, -0.32800000000000007, 14188]","[-0.016, -0.32800000000000007, 14205]","[-0.012, -0.33200000000000007, 14222]","[-0.012, -0.33200000000000007, 14238]","[-0.0080000000000000002, -0.33200000000000007, 14255]","[-0.0040000000000000001, -0.33200000000000007, 14271]","[0.0, -0.33200000000000007, 14289]","[0.0080000000000000002, -0.33200000000000007, 14306]","[0.012, -0.33200000000000007, 14339]","[0.016, -0.33200000000000007, 14371]","[0.028000000000000001, -0.32000000000000006, 14406]","[0.035999999999999997, -0.30800000000000005, 14439]","[0.040000000000000001, -0.28400000000000003, 14472]","[0.040000000000000001, -0.27200000000000002, 14506]","[0.040000000000000001, -0.248, 14538]","[0.035999999999999997, -0.23599999999999999, 14573]","[0.035999999999999997, -0.22399999999999998, 14605]","[0.032000000000000001, -0.20799999999999996, 14639]","[0.028000000000000001, -0.19199999999999995, 14672]","[0.024, -0.17599999999999993, 14705]","[0.02, -0.15999999999999992, 14722]","[0.016, -0.15199999999999991, 14755]","[0.012, -0.1399999999999999, 14789]","[0.0080000000000000002, -0.1319999999999999, 14823]","[0.0040000000000000001, -0.12000000000000011, 14855]","[-0.0040000000000000001, -0.1120000000000001, 14889]","[-0.012, -0.10400000000000009, 14923]","[-0.02, -0.10000000000000009, 14956]","[-0.028000000000000001, -0.096000000000000085, 14989]","[-0.035999999999999997, -0.092000000000000082, 15023]","[-0.043999999999999997, -0.088000000000000078, 15056]","[-0.043999999999999997, -0.088000000000000078, 15090]","[-0.043999999999999997, -0.088000000000000078, 15123]","[-0.048000000000000001, -0.088000000000000078, 15156]","[-0.048000000000000001, -0.092000000000000082, 15188]","[-0.051999999999999998, -0.10000000000000009, 15222]","[-0.051999999999999998, -0.1080000000000001, 15255]","[-0.056000000000000001, -0.12400000000000011, 15289]","[-0.056000000000000001, -0.14399999999999991, 15322]","[-0.056000000000000001, -0.15599999999999992, 15355]","[-0.056000000000000001, -0.16799999999999993, 15389]","[-0.056000000000000001, -0.18399999999999994, 15423]","[-0.056000000000000001, -0.19199999999999995, 15457]","[-0.056000000000000001, -0.20399999999999996, 15489]","[-0.059999999999999998, -0.21999999999999997, 15522]","[-0.059999999999999998, -0.23199999999999998, 15556]","[-0.059999999999999998, -0.23999999999999999, 15590]","[-0.059999999999999998, -0.248, 15623]","[-0.059999999999999998, -0.248, 15656]"
