"[-0.23200000000000001, 0.26800000000000002, 5147]","[-0.23599999999999999, 0.26800000000000002, 5163]","[-0.23599999999999999, 0.26800000000000002, 5182]","[-0.23599999999999999, 0.26800000000000002, 5197]","[-0.23599999999999999, 0.26800000000000002, 5213]","[-0.23599999999999999, 0.26800000000000002, 5230]","[-0.23599999999999999, 0.26800000000000002, 5246]","[-0.23599999999999999, 0.26800000000000002, 5263]","[-0.23599999999999999, 0.26800000000000002, 5280]","[-0.23999999999999999, 0.26800000000000002, 5297]","[-0.23999999999999999, 0.26000000000000001, 5313]","[-0.24399999999999999, 0.24399999999999999, 5330]","[-0.248, 0.23199999999999998, 5347]","[-0.252, 0.21599999999999997, 5363]","[-0.25600000000000001, 0.19999999999999996, 5380]","[-0.25600000000000001, 0.17200000000000004, 5396]","[-0.25600000000000001, 0.16400000000000003, 5414]","[-0.25600000000000001, 0.14000000000000001, 5430]","[-0.252, 0.124, 5447]","[-0.24399999999999999, 0.10799999999999998, 5464]","[-0.23599999999999999, 0.087999999999999967, 5481]","[-0.22800000000000001, 0.075999999999999956, 5498]","[-0.224, 0.063999999999999946, 5515]","[-0.216, 0.05600000000000005, 5530]","[-0.20399999999999999, 0.048000000000000043, 5547]","[-0.188, 0.032000000000000028, 5565]","[-0.17599999999999999, 0.024000000000000021, 5581]","[-0.16400000000000001, 0.020000000000000018, 5597]","[-0.152, 0.016000000000000014, 5614]","[-0.13200000000000001, 0.0080000000000000071, 5631]","[-0.11600000000000001, 0.0080000000000000071, 5648]","[-0.10000000000000001, 0.0040000000000000036, 5664]","[-0.084000000000000005, 0.0040000000000000036, 5681]","[-0.059999999999999998, 0.0040000000000000036, 5697]","[-0.051999999999999998, 0.0040000000000000036, 5715]","[-0.024, 0.0080000000000000071, 5731]","[-0.0040000000000000001, 0.012000000000000011, 5747]","[0.012, 0.020000000000000018, 5764]","[0.028000000000000001, 0.024000000000000021, 5782]","[0.043999999999999997, 0.032000000000000028, 5798]","[0.051999999999999998, 0.032000000000000028, 5815]","[0.068000000000000005, 0.048000000000000043, 5832]","[0.080000000000000002, 0.05600000000000005, 5849]","[0.091999999999999998, 0.063999999999999946, 5865]","[0.104, 0.075999999999999956, 5881]","[0.112, 0.083999999999999964, 5899]","[0.12, 0.091999999999999971, 5916]","[0.124, 0.099999999999999978, 5932]","[0.128, 0.10399999999999998, 5948]","[0.13200000000000001, 0.12, 5965]","[0.14000000000000001, 0.13600000000000001, 5982]","[0.14399999999999999, 0.14800000000000002, 5999]","[0.14799999999999999, 0.15200000000000002, 6015]","[0.14799999999999999, 0.16800000000000004, 6032]","[0.156, 0.18400000000000005, 6049]","[0.156, 0.19599999999999995, 6065]","[0.156, 0.20399999999999996, 6085]","[0.16, 0.21999999999999997, 6115]","[0.16, 0.23999999999999999, 6132]","[0.16, 0.23999999999999999, 6149]","[0.156, 0.252, 6166]","[0.152, 0.26400000000000001, 6182]","[0.14799999999999999, 0.27200000000000002, 6199]","[0.14399999999999999, 0.28000000000000003, 6217]","[0.13600000000000001, 0.28400000000000003, 6233]","[0.128, 0.29200000000000004, 6249]","[0.12, 0.30000000000000004, 6266]","[0.112, 0.30000000000000004, 6282]","[0.104, 0.30000000000000004, 6299]","[0.096000000000000002, 0.30400000000000005, 6317]","[0.087999999999999995, 0.30400000000000005, 6350]","[0.075999999999999998, 0.30400000000000005, 6367]","[0.068000000000000005, 0.30400000000000005, 6383]","[0.059999999999999998, 0.29600000000000004, 6400]","[0.051999999999999998, 0.29600000000000004, 6417]","[0.043999999999999997, 0.28400000000000003, 6433]","[0.040000000000000001, 0.28400000000000003, 6450]","[0.028000000000000001, 0.27200000000000002, 6467]","[0.024, 0.26000000000000001, 6500]","[0.012, 0.252, 6517]","[0.0080000000000000002, 0.23199999999999998, 6566]","[0.0040000000000000001, 0.21599999999999997, 6601]","[0.0, 0.19199999999999995, 6633]","[0.0, 0.18000000000000005, 6667]","[0.0, 0.16400000000000003, 6700]","[0.0, 0.16000000000000003, 6718]","[0.0, 0.16000000000000003, 6733]","[0.0, 0.15600000000000003, 6751]","[0.0, 0.15600000000000003, 6767]","[0.0, 0.15600000000000003, 6784]","[0.0, 0.15600000000000003, 6800]","[0.0, 0.15600000000000003, 6818]","[0.0, 0.16400000000000003, 6835]","[0.0, 0.16000000000000003, 6851]","[0.0, 0.16000000000000003, 6868]","[0.0, 0.16800000000000004, 6885]","[0.0, 0.19199999999999995, 6918]","[-0.0080000000000000002, 0.21199999999999997, 6951]","[-0.012, 0.21999999999999997, 6984]","[-0.02, 0.23599999999999999, 7019]","[-0.028000000000000001, 0.24399999999999999, 7035]","[-0.035999999999999997, 0.25600000000000001, 7052]","[-0.040000000000000001, 0.26400000000000001, 7068]","[-0.051999999999999998, 0.27200000000000002, 7102]","[-0.059999999999999998, 0.27200000000000002, 7119]","[-0.064000000000000001, 0.27600000000000002, 7135]","[-0.068000000000000005, 0.27600000000000002, 7151]","[-0.075999999999999998, 0.28400000000000003, 7169]","[-0.080000000000000002, 0.28000000000000003, 7186]","[-0.087999999999999995, 0.28400000000000003, 7219]","[-0.104, 0.28800000000000003, 7252]","[-0.11600000000000001, 0.28400000000000003, 7269]","[-0.124, 0.28800000000000003, 7285]","[-0.128, 0.28000000000000003, 7303]","[-0.13600000000000001, 0.27600000000000002, 7319]","[-0.14399999999999999, 0.27200000000000002, 7336]","[-0.14799999999999999, 0.26000000000000001, 7352]","[-0.14799999999999999, 0.26000000000000001, 7369]","[-0.152, 0.248, 7386]","[-0.156, 0.24399999999999999, 7403]","[-0.156, 0.23199999999999998, 7420]","[-0.156, 0.22399999999999998, 7435]","[-0.156, 0.21599999999999997, 7470]","[-0.156, 0.20399999999999996, 7502]","[-0.152, 0.18799999999999994, 7520]","[-0.14799999999999999, 0.18000000000000005, 7553]","[-0.14399999999999999, 0.17200000000000004, 7570]","[-0.14399999999999999, 0.16800000000000004, 7603]","[-0.14000000000000001, 0.16000000000000003, 7620]","[-0.14000000000000001, 0.16000000000000003, 7636]","[-0.14000000000000001, 0.16000000000000003, 7653]","[-0.13600000000000001, 0.16000000000000003, 7687]","[-0.13200000000000001, 0.15600000000000003, 7704]","[-0.128, 0.15600000000000003, 7720]","[-0.128, 0.14800000000000002, 7736]","[-0.124, 0.15200000000000002, 7753]","[-0.124, 0.14800000000000002, 7770]","[-0.12, 0.14400000000000002, 7786]","[-0.12, 0.14400000000000002, 7804]","[-0.12, 0.14400000000000002, 7821]","[-0.12, 0.14400000000000002, 7837]","[-0.12, 0.14400000000000002, 7853]","[-0.12, 0.14400000000000002, 7870]","[-0.12, 0.14400000000000002, 7887]","[-0.12, 0.14400000000000002, 7903]","[-0.12, 0.14400000000000002, 7921]","[-0.12, 0.14400000000000002, 7937]","[-0.12, 0.14400000000000002, 7956]","[-0.12, 0.14400000000000002, 7987]","[-0.12, 0.14400000000000002, 8004]","[-0.12, 0.14400000000000002, 8037]","[-0.12, 0.14400000000000002, 8071]"
"[-0.17199999999999999, 0.032000000000000028, 20756]","[-0.17199999999999999, 0.032000000000000028, 20806]","[-0.17199999999999999, 0.040000000000000036, 20822]","[-0.17199999999999999, 0.040000000000000036, 20839]","[-0.17199999999999999, 0.040000000000000036, 20855]","[-0.17199999999999999, 0.040000000000000036, 20873]","[-0.17199999999999999, 0.040000000000000036, 20889]","[-0.17199999999999999, 0.040000000000000036, 20906]","[-0.17199999999999999, 0.040000000000000036, 20922]","[-0.17199999999999999, 0.040000000000000036, 20939]","[-0.17199999999999999, 0.040000000000000036, 20956]","[-0.17199999999999999, 0.040000000000000036, 20973]","[-0.17199999999999999, 0.040000000000000036, 20989]","[-0.17199999999999999, 0.040000000000000036, 21006]","[-0.17199999999999999, 0.040000000000000036, 21023]","[-0.17199999999999999, 0.040000000000000036, 21040]","[-0.17599999999999999, 0.040000000000000036, 21055]","[-0.17599999999999999, 0.040000000000000036, 21073]","[-0.17599999999999999, 0.036000000000000032, 21090]","[-0.17999999999999999, 0.028000000000000025, 21106]","[-0.17999999999999999, 0.012000000000000011, 21125]","[-0.17999999999999999, 0.0, 21140]","[-0.17999999999999999, -0.012000000000000011, 21157]","[-0.17999999999999999, -0.024000000000000021, 21174]","[-0.184, -0.040000000000000036, 21189]","[-0.184, -0.048000000000000043, 21206]","[-0.184, -0.05600000000000005, 21223]","[-0.184, -0.06800000000000006, 21239]","[-0.184, -0.080000000000000071, 21256]","[-0.184, -0.096000000000000085, 21274]","[-0.184, -0.10400000000000009, 21290]","[-0.184, -0.1080000000000001, 21306]","[-0.184, -0.1160000000000001, 21324]","[-0.17999999999999999, -0.12400000000000011, 21341]","[-0.17999999999999999, -0.1359999999999999, 21357]","[-0.17199999999999999, -0.14399999999999991, 21373]","[-0.16800000000000001, -0.15199999999999991, 21391]","[-0.16, -0.16399999999999992, 21407]","[-0.152, -0.16799999999999993, 21424]","[-0.14399999999999999, -0.17599999999999993, 21440]","[-0.13600000000000001, -0.18399999999999994, 21458]","[-0.12, -0.19599999999999995, 21474]","[-0.108, -0.20399999999999996, 21490]","[-0.096000000000000002, -0.21199999999999997, 21507]","[-0.080000000000000002, -0.21999999999999997, 21525]","[-0.059999999999999998, -0.22799999999999998, 21541]","[-0.048000000000000001, -0.23199999999999998, 21557]","[-0.032000000000000001, -0.23599999999999999, 21574]","[-0.016, -0.23999999999999999, 21591]","[0.0080000000000000002, -0.23999999999999999, 21607]","[0.016, -0.24399999999999999, 21625]","[0.032000000000000001, -0.24399999999999999, 21642]","[0.043999999999999997, -0.24399999999999999, 21657]","[0.056000000000000001, -0.24399999999999999, 21675]","[0.075999999999999998, -0.23999999999999999, 21691]","[0.091999999999999998, -0.23599999999999999, 21708]","[0.10000000000000001, -0.23199999999999998, 21724]","[0.108, -0.22399999999999998, 21742]","[0.12, -0.21999999999999997, 21758]","[0.128, -0.21199999999999997, 21774]","[0.14000000000000001, -0.19999999999999996, 21791]","[0.14799999999999999, -0.18799999999999994, 21808]","[0.16, -0.17999999999999994, 21824]","[0.16800000000000001, -0.17199999999999993, 21858]","[0.17999999999999999, -0.15199999999999991, 21875]","[0.188, -0.1359999999999999, 21891]","[0.19600000000000001, -0.1160000000000001, 21908]","[0.20000000000000001, -0.10400000000000009, 21925]","[0.20000000000000001, -0.088000000000000078, 21942]","[0.20000000000000001, -0.06800000000000006, 21958]","[0.19600000000000001, -0.064000000000000057, 21975]","[0.192, -0.044000000000000039, 21992]","[0.188, -0.036000000000000032, 22009]","[0.184, -0.028000000000000025, 22025]","[0.17999999999999999, -0.016000000000000014, 22042]","[0.17199999999999999, 0.0, 22059]","[0.16400000000000001, 0.012000000000000011, 22076]","[0.156, 0.020000000000000018, 22094]","[0.14399999999999999, 0.032000000000000028, 22109]","[0.13600000000000001, 0.040000000000000036, 22126]","[0.112, 0.052000000000000046, 22175]","[0.104, 0.052000000000000046, 22192]","[0.091999999999999998, 0.052000000000000046, 22209]","[0.084000000000000005, 0.048000000000000043, 22226]","[0.080000000000000002, 0.044000000000000039, 22243]","[0.068000000000000005, 0.032000000000000028, 22276]","[0.059999999999999998, 0.012000000000000011, 22293]","[0.056000000000000001, -0.0080000000000000071, 22327]","[0.056000000000000001, -0.028000000000000025, 22343]","[0.056000000000000001, -0.040000000000000036, 22360]","[0.056000000000000001, -0.048000000000000043, 22376]","[0.056000000000000001, -0.060000000000000053, 22393]","[0.056000000000000001, -0.072000000000000064, 22410]","[0.056000000000000001, -0.080000000000000071, 22427]","[0.056000000000000001, -0.084000000000000075, 22444]","[0.056000000000000001, -0.084000000000000075, 22460]","[0.056000000000000001, -0.084000000000000075, 22477]","[0.056000000000000001, -0.084000000000000075, 22493]","[0.056000000000000001, -0.084000000000000075, 22510]","[0.056000000000000001, -0.084000000000000075, 22527]","[0.056000000000000001, -0.084000000000000075, 22543]","[0.056000000000000001, -0.072000000000000064, 22561]","[0.056000000000000001, -0.052000000000000046, 22577]","[0.051999999999999998, -0.040000000000000036, 22610]","[0.040000000000000001, -0.012000000000000011, 22627]","[0.035999999999999997, -0.0080000000000000071, 22644]","[0.035999999999999997, -0.0040000000000000036, 22661]","[0.032000000000000001, 0.0, 22677]","[0.028000000000000001, 0.0040000000000000036, 22694]","[0.024, 0.0080000000000000071, 22711]","[0.016, 0.012000000000000011, 22728]","[0.012, 0.020000000000000018, 22744]","[0.0080000000000000002, 0.020000000000000018, 22761]","[-0.0040000000000000001, 0.024000000000000021, 22794]","[-0.016, 0.028000000000000025, 22810]","[-0.024, 0.028000000000000025, 22827]","[-0.035999999999999997, 0.028000000000000025, 22845]","[-0.043999999999999997, 0.028000000000000025, 22878]","[-0.051999999999999998, 0.024000000000000021, 22912]","[-0.064000000000000001, 0.020000000000000018, 22927]","[-0.068000000000000005, 0.016000000000000014, 22944]","[-0.071999999999999995, 0.016000000000000014, 22962]","[-0.075999999999999998, 0.012000000000000011, 22978]","[-0.080000000000000002, 0.0080000000000000071, 22995]","[-0.084000000000000005, 0.0040000000000000036, 23011]","[-0.084000000000000005, 0.0040000000000000036, 23028]","[-0.087999999999999995, 0.0, 23045]","[-0.087999999999999995, 0.0, 23078]","[-0.091999999999999998, -0.0040000000000000036, 23099]","[-0.096000000000000002, -0.012000000000000011, 23129]","[-0.096000000000000002, -0.012000000000000011, 23162]","[-0.10000000000000001, -0.016000000000000014, 23179]","[-0.104, -0.020000000000000018, 23195]","[-0.108, -0.024000000000000021, 23213]","[-0.112, -0.032000000000000028, 23228]","[-0.112, -0.040000000000000036, 23246]","[-0.11600000000000001, -0.044000000000000039, 23262]","[-0.11600000000000001, -0.05600000000000005, 23279]","[-0.11600000000000001, -0.060000000000000053, 23296]","[-0.11600000000000001, -0.06800000000000006, 23313]","[-0.11600000000000001, -0.076000000000000068, 23346]","[-0.112, -0.096000000000000085, 23379]","[-0.104, -0.1080000000000001, 23412]","[-0.096000000000000002, -0.1160000000000001, 23429]","[-0.091999999999999998, -0.12000000000000011, 23446]","[-0.084000000000000005, -0.12000000000000011, 23462]","[-0.075999999999999998, -0.12400000000000011, 23480]","[-0.064000000000000001, -0.1319999999999999, 23513]","[-0.051999999999999998, -0.1359999999999999, 23546]","[-0.040000000000000001, -0.1359999999999999, 23563]","[-0.032000000000000001, -0.1359999999999999, 23580]","[-0.032000000000000001, -0.1359999999999999, 23597]","[-0.032000000000000001, -0.1359999999999999, 23613]","[-0.032000000000000001, -0.1359999999999999, 23630]"
