"[-0.156, 0.063999999999999946, 3434]","[-0.156, 0.063999999999999946, 3452]","[-0.16, 0.060000000000000053, 3469]","[-0.16, 0.060000000000000053, 3485]","[-0.16, 0.060000000000000053, 3501]","[-0.16, 0.060000000000000053, 3519]","[-0.16, 0.060000000000000053, 3535]","[-0.16, 0.060000000000000053, 3552]","[-0.16, 0.060000000000000053, 3568]","[-0.16, 0.060000000000000053, 3584]","[-0.16, 0.060000000000000053, 3602]","[-0.16, 0.060000000000000053, 3619]","[-0.16, 0.060000000000000053, 3635]","[-0.16, 0.060000000000000053, 3651]","[-0.16, 0.060000000000000053, 3668]","[-0.16400000000000001, 0.060000000000000053, 3685]","[-0.16400000000000001, 0.060000000000000053, 3702]","[-0.16400000000000001, 0.060000000000000053, 3718]","[-0.16800000000000001, 0.060000000000000053, 3735]","[-0.17199999999999999, 0.060000000000000053, 3751]","[-0.17599999999999999, 0.060000000000000053, 3768]","[-0.17999999999999999, 0.060000000000000053, 3786]","[-0.184, 0.060000000000000053, 3802]","[-0.188, 0.060000000000000053, 3818]","[-0.192, 0.060000000000000053, 3835]","[-0.20000000000000001, 0.060000000000000053, 3852]","[-0.20399999999999999, 0.060000000000000053, 3868]","[-0.20799999999999999, 0.060000000000000053, 3886]","[-0.21199999999999999, 0.060000000000000053, 3902]","[-0.22, 0.060000000000000053, 3919]","[-0.22, 0.060000000000000053, 3935]","[-0.224, 0.060000000000000053, 3951]","[-0.224, 0.060000000000000053, 3969]","[-0.22800000000000001, 0.063999999999999946, 3985]","[-0.23200000000000001, 0.067999999999999949, 4002]","[-0.23200000000000001, 0.071999999999999953, 4018]","[-0.23599999999999999, 0.07999999999999996, 4036]","[-0.23599999999999999, 0.087999999999999967, 4051]","[-0.23599999999999999, 0.091999999999999971, 4069]","[-0.23599999999999999, 0.095999999999999974, 4085]","[-0.23599999999999999, 0.099999999999999978, 4102]","[-0.23599999999999999, 0.10399999999999998, 4118]","[-0.23200000000000001, 0.10799999999999998, 4135]","[-0.22800000000000001, 0.11599999999999999, 4151]","[-0.22800000000000001, 0.12, 4169]","[-0.22, 0.124, 4186]","[-0.216, 0.128, 4202]","[-0.20799999999999999, 0.128, 4219]","[-0.20000000000000001, 0.13200000000000001, 4235]","[-0.19600000000000001, 0.13600000000000001, 4252]","[-0.188, 0.13600000000000001, 4269]","[-0.17999999999999999, 0.13600000000000001, 4285]","[-0.17199999999999999, 0.13600000000000001, 4302]","[-0.16400000000000001, 0.13600000000000001, 4319]","[-0.14399999999999999, 0.13600000000000001, 4336]","[-0.13600000000000001, 0.13600000000000001, 4352]","[-0.13200000000000001, 0.13600000000000001, 4368]","[-0.128, 0.13600000000000001, 4386]","[-0.12, 0.13200000000000001, 4402]","[-0.108, 0.128, 4418]","[-0.10000000000000001, 0.12, 4435]","[-0.087999999999999995, 0.11199999999999999, 4452]","[-0.080000000000000002, 0.099999999999999978, 4469]","[-0.068000000000000005, 0.091999999999999971, 4485]","[-0.056000000000000001, 0.07999999999999996, 4502]","[-0.048000000000000001, 0.071999999999999953, 4519]","[-0.040000000000000001, 0.063999999999999946, 4535]","[-0.028000000000000001, 0.052000000000000046, 4552]","[-0.02, 0.036000000000000032, 4568]","[-0.016, 0.020000000000000018, 4585]","[-0.0080000000000000002, -0.0040000000000000036, 4619]","[-0.0080000000000000002, -0.032000000000000028, 4636]","[-0.0080000000000000002, -0.048000000000000043, 4669]","[-0.012, -0.084000000000000075, 4702]","[-0.024, -0.10400000000000009, 4736]","[-0.035999999999999997, -0.12799999999999989, 4769]","[-0.043999999999999997, -0.14399999999999991, 4786]","[-0.048000000000000001, -0.15199999999999991, 4820]","[-0.056000000000000001, -0.17199999999999993, 4852]","[-0.064000000000000001, -0.17999999999999994, 4886]","[-0.084000000000000005, -0.21199999999999997, 4936]","[-0.096000000000000002, -0.22399999999999998, 4969]","[-0.104, -0.23199999999999998, 4986]","[-0.108, -0.23999999999999999, 5019]","[-0.124, -0.24399999999999999, 5053]","[-0.13600000000000001, -0.252, 5086]","[-0.16, -0.26000000000000001, 5120]","[-0.17199999999999999, -0.26000000000000001, 5152]","[-0.17599999999999999, -0.26000000000000001, 5186]","[-0.184, -0.26000000000000001, 5219]","[-0.188, -0.26000000000000001, 5253]","[-0.192, -0.252, 5286]","[-0.19600000000000001, -0.23999999999999999, 5303]","[-0.19600000000000001, -0.23599999999999999, 5336]","[-0.19600000000000001, -0.21999999999999997, 5369]","[-0.19600000000000001, -0.20799999999999996, 5403]","[-0.17999999999999999, -0.18399999999999994, 5436]","[-0.152, -0.16399999999999992, 5469]","[-0.14000000000000001, -0.15599999999999992, 5503]","[-0.13200000000000001, -0.15199999999999991, 5536]","[-0.11600000000000001, -0.14799999999999991, 5569]","[-0.108, -0.14799999999999991, 5586]","[-0.104, -0.14799999999999991, 5603]","[-0.096000000000000002, -0.14799999999999991, 5637]","[-0.080000000000000002, -0.15199999999999991, 5670]","[-0.068000000000000005, -0.16399999999999992, 5704]","[-0.051999999999999998, -0.17199999999999993, 5736]","[-0.035999999999999997, -0.17599999999999993, 5769]","[-0.02, -0.18399999999999994, 5803]","[0.0080000000000000002, -0.19599999999999995, 5837]","[0.028000000000000001, -0.20399999999999996, 5869]","[0.040000000000000001, -0.21199999999999997, 5887]","[0.048000000000000001, -0.21199999999999997, 5920]","[0.068000000000000005, -0.21599999999999997, 5953]","[0.096000000000000002, -0.21999999999999997, 5986]","[0.112, -0.21999999999999997, 6020]","[0.13600000000000001, -0.18799999999999994, 6053]","[0.14799999999999999, -0.16799999999999993, 6087]","[0.16, -0.1359999999999999, 6120]","[0.17199999999999999, -0.1120000000000001, 6153]","[0.17599999999999999, -0.088000000000000078, 6187]","[0.17999999999999999, -0.064000000000000057, 6203]","[0.184, -0.052000000000000046, 6237]","[0.184, -0.028000000000000025, 6270]","[0.184, -0.0040000000000000036, 6304]","[0.188, 0.020000000000000018, 6337]","[0.188, 0.040000000000000036, 6370]","[0.188, 0.05600000000000005, 6404]","[0.184, 0.067999999999999949, 6437]","[0.184, 0.071999999999999953, 6470]","[0.184, 0.07999999999999996, 6503]","[0.184, 0.07999999999999996, 6519]","[0.184, 0.07999999999999996, 6538]","[0.184, 0.07999999999999996, 6570]","[0.184, 0.07999999999999996, 6604]","[0.184, 0.075999999999999956, 6637]","[0.184, 0.060000000000000053, 6670]","[0.17599999999999999, 0.028000000000000025, 6704]","[0.16800000000000001, -0.012000000000000011, 6737]","[0.16800000000000001, -0.044000000000000039, 6771]","[0.16800000000000001, -0.072000000000000064, 6787]","[0.16800000000000001, -0.084000000000000075, 6803]","[0.16800000000000001, -0.096000000000000085, 6821]","[0.16800000000000001, -0.1080000000000001, 6838]","[0.17599999999999999, -0.12799999999999989, 6870]","[0.17999999999999999, -0.14799999999999991, 6904]","[0.188, -0.17199999999999993, 6937]","[0.20000000000000001, -0.18399999999999994, 6970]","[0.216, -0.19199999999999995, 7004]","[0.23999999999999999, -0.19599999999999995, 7037]","[0.25600000000000001, -0.19999999999999996, 7071]","[0.28000000000000003, -0.19999999999999996, 7104]","[0.30399999999999999, -0.18799999999999994, 7137]","[0.33200000000000002, -0.16799999999999993, 7171]","[0.35199999999999998, -0.14799999999999991, 7204]","[0.36799999999999999, -0.1319999999999999, 7238]","[0.376, -0.1160000000000001, 7271]","[0.39200000000000002, -0.092000000000000082, 7287]","[0.39600000000000002, -0.076000000000000068, 7304]","[0.39600000000000002, -0.06800000000000006, 7338]","[0.40000000000000002, -0.040000000000000036, 7371]","[0.40400000000000003, 0.0, 7422]","[0.40400000000000003, 0.012000000000000011, 7454]","[0.40400000000000003, 0.032000000000000028, 7471]","[0.40400000000000003, 0.040000000000000036, 7487]","[0.40000000000000002, 0.052000000000000046, 7504]","[0.40000000000000002, 0.060000000000000053, 7520]","[0.40000000000000002, 0.067999999999999949, 7538]","[0.39600000000000002, 0.075999999999999956, 7571]","[0.39200000000000002, 0.083999999999999964, 7588]","[0.38800000000000001, 0.091999999999999971, 7605]","[0.38400000000000001, 0.10399999999999998, 7621]","[0.38, 0.11599999999999999, 7637]","[0.376, 0.124, 7654]","[0.376, 0.128, 7671]","[0.376, 0.13200000000000001, 7688]","[0.376, 0.13200000000000001, 7704]","[0.372, 0.13200000000000001, 7721]","[0.372, 0.13200000000000001, 7738]","[0.372, 0.13600000000000001, 7754]","[0.372, 0.13600000000000001, 7771]","[0.372, 0.13600000000000001, 7788]","[0.36799999999999999, 0.14000000000000001, 7804]","[0.36399999999999999, 0.14400000000000002, 7821]","[0.35999999999999999, 0.14800000000000002, 7838]","[0.35999999999999999, 0.14800000000000002, 7871]","[0.35599999999999998, 0.15200000000000002, 7904]"
"[0.10000000000000001, 0.095999999999999974, 10640]","[0.10000000000000001, 0.095999999999999974, 10690]","[0.10000000000000001, 0.095999999999999974, 10707]","[0.10000000000000001, 0.095999999999999974, 10723]","[0.10000000000000001, 0.095999999999999974, 10740]","[0.10000000000000001, 0.095999999999999974, 10757]","[0.10000000000000001, 0.095999999999999974, 10774]","[0.10000000000000001, 0.095999999999999974, 10790]","[0.104, 0.099999999999999978, 10806]","[0.11600000000000001, 0.099999999999999978, 10824]","[0.13600000000000001, 0.099999999999999978, 10840]","[0.152, 0.099999999999999978, 10856]","[0.16800000000000001, 0.10399999999999998, 10874]","[0.17599999999999999, 0.10399999999999998, 10890]","[0.17999999999999999, 0.10399999999999998, 10906]","[0.17999999999999999, 0.10399999999999998, 10924]","[0.192, 0.10399999999999998, 10940]","[0.20399999999999999, 0.10799999999999998, 10956]","[0.20799999999999999, 0.10799999999999998, 10974]","[0.21199999999999999, 0.10799999999999998, 10990]","[0.21199999999999999, 0.10799999999999998, 11007]","[0.22, 0.10799999999999998, 11023]","[0.224, 0.10799999999999998, 11041]","[0.23599999999999999, 0.11599999999999999, 11057]","[0.23999999999999999, 0.12, 11074]","[0.24399999999999999, 0.128, 11090]","[0.24399999999999999, 0.128, 11106]","[0.24399999999999999, 0.13200000000000001, 11124]","[0.24399999999999999, 0.14000000000000001, 11141]","[0.24399999999999999, 0.14800000000000002, 11157]","[0.24399999999999999, 0.16400000000000003, 11174]","[0.23999999999999999, 0.17200000000000004, 11190]","[0.23200000000000001, 0.18000000000000005, 11206]","[0.22, 0.18799999999999994, 11224]","[0.20399999999999999, 0.19999999999999996, 11240]","[0.188, 0.20799999999999996, 11256]","[0.17199999999999999, 0.21199999999999997, 11274]","[0.156, 0.21599999999999997, 11291]","[0.14799999999999999, 0.21599999999999997, 11307]"
"[-0.156, 0.060000000000000053, 17128]","[-0.156, 0.060000000000000053, 17178]","[-0.156, 0.060000000000000053, 17194]","[-0.156, 0.060000000000000053, 17212]","[-0.156, 0.060000000000000053, 17227]","[-0.156, 0.060000000000000053, 17244]","[-0.156, 0.060000000000000053, 17262]","[-0.156, 0.060000000000000053, 17277]","[-0.156, 0.060000000000000053, 17294]","[-0.156, 0.060000000000000053, 17311]","[-0.156, 0.060000000000000053, 17327]","[-0.156, 0.060000000000000053, 17345]","[-0.156, 0.060000000000000053, 17361]","[-0.156, 0.060000000000000053, 17378]","[-0.156, 0.060000000000000053, 17394]","[-0.156, 0.060000000000000053, 17411]","[-0.156, 0.060000000000000053, 17428]","[-0.156, 0.060000000000000053, 17444]","[-0.156, 0.060000000000000053, 17461]","[-0.156, 0.060000000000000053, 17478]","[-0.156, 0.060000000000000053, 17495]","[-0.156, 0.060000000000000053, 17511]","[-0.156, 0.060000000000000053, 17528]","[-0.156, 0.060000000000000053, 17544]","[-0.152, 0.063999999999999946, 17562]","[-0.14399999999999999, 0.063999999999999946, 17578]","[-0.14000000000000001, 0.063999999999999946, 17594]","[-0.14000000000000001, 0.063999999999999946, 17611]","[-0.13600000000000001, 0.063999999999999946, 17628]","[-0.128, 0.067999999999999949, 17645]","[-0.124, 0.067999999999999949, 17661]","[-0.124, 0.071999999999999953, 17679]","[-0.124, 0.071999999999999953, 17694]","[-0.124, 0.071999999999999953, 17711]","[-0.124, 0.071999999999999953, 17728]","[-0.12, 0.071999999999999953, 17744]","[-0.12, 0.071999999999999953, 17762]","[-0.12, 0.071999999999999953, 17779]","[-0.12, 0.071999999999999953, 17794]","[-0.11600000000000001, 0.075999999999999956, 17811]","[-0.112, 0.075999999999999956, 17828]","[-0.112, 0.075999999999999956, 17845]","[-0.112, 0.075999999999999956, 17861]","[-0.108, 0.075999999999999956, 17878]","[-0.108, 0.07999999999999996, 17895]","[-0.104, 0.083999999999999964, 17911]","[-0.10000000000000001, 0.087999999999999967, 17929]","[-0.10000000000000001, 0.087999999999999967, 17945]","[-0.10000000000000001, 0.087999999999999967, 17962]","[-0.10000000000000001, 0.087999999999999967, 17979]","[-0.10000000000000001, 0.087999999999999967, 17995]","[-0.10000000000000001, 0.087999999999999967, 18012]","[-0.10000000000000001, 0.087999999999999967, 18029]","[-0.10000000000000001, 0.087999999999999967, 18045]","[-0.10000000000000001, 0.087999999999999967, 18061]","[-0.10000000000000001, 0.087999999999999967, 18078]","[-0.10000000000000001, 0.087999999999999967, 18096]","[-0.10000000000000001, 0.087999999999999967, 18111]","[-0.10000000000000001, 0.087999999999999967, 18128]"
