"[-0.23200000000000001, 0.11599999999999999, 1099]","[-0.23200000000000001, 0.11599999999999999, 1116]","[-0.23200000000000001, 0.11599999999999999, 1133]","[-0.23200000000000001, 0.11599999999999999, 1150]","[-0.23200000000000001, 0.11599999999999999, 1166]","[-0.23200000000000001, 0.11599999999999999, 1184]","[-0.23200000000000001, 0.11599999999999999, 1199]","[-0.22800000000000001, 0.12, 1217]","[-0.20399999999999999, 0.128, 1233]","[-0.16, 0.14000000000000001, 1249]","[-0.075999999999999998, 0.16000000000000003, 1266]","[-0.016, 0.16800000000000004, 1283]","[0.043999999999999997, 0.17600000000000005, 1300]","[0.096000000000000002, 0.18400000000000005, 1316]","[0.14399999999999999, 0.19199999999999995, 1334]","[0.20000000000000001, 0.19599999999999995, 1350]","[0.22800000000000001, 0.19999999999999996, 1367]","[0.248, 0.19999999999999996, 1383]","[0.27600000000000002, 0.20399999999999996, 1401]","[0.28799999999999998, 0.20399999999999996, 1417]","[0.30399999999999999, 0.20399999999999996, 1433]","[0.32000000000000001, 0.20399999999999996, 1450]","[0.33600000000000002, 0.20799999999999996, 1466]","[0.34399999999999997, 0.20799999999999996, 1483]","[0.35199999999999998, 0.20799999999999996, 1499]","[0.35599999999999998, 0.20799999999999996, 1517]"
"[0.032000000000000001, 0.17200000000000004, 2267]","[0.035999999999999997, 0.17200000000000004, 2301]","[0.035999999999999997, 0.17200000000000004, 2317]","[0.035999999999999997, 0.17200000000000004, 2335]","[0.035999999999999997, 0.17200000000000004, 2351]","[0.035999999999999997, 0.17200000000000004, 2368]","[0.035999999999999997, 0.17200000000000004, 2384]","[0.035999999999999997, 0.17200000000000004, 2402]","[0.035999999999999997, 0.17200000000000004, 2418]","[0.035999999999999997, 0.17200000000000004, 2435]","[0.035999999999999997, 0.17200000000000004, 2451]","[0.035999999999999997, 0.16400000000000003, 2467]","[0.028000000000000001, 0.14000000000000001, 2484]","[0.02, 0.11599999999999999, 2502]","[0.0080000000000000002, 0.07999999999999996, 2518]","[0.0040000000000000001, 0.052000000000000046, 2534]","[0.0040000000000000001, 0.028000000000000025, 2551]","[0.0040000000000000001, -0.012000000000000011, 2568]","[0.0040000000000000001, -0.024000000000000021, 2585]","[0.0040000000000000001, -0.060000000000000053, 2601]","[0.012, -0.088000000000000078, 2618]","[0.02, -0.1160000000000001, 2634]","[0.028000000000000001, -0.1319999999999999, 2651]","[0.035999999999999997, -0.15199999999999991, 2668]","[0.051999999999999998, -0.16399999999999992, 2684]","[0.068000000000000005, -0.17199999999999993, 2701]","[0.096000000000000002, -0.18399999999999994, 2717]","[0.112, -0.18799999999999994, 2735]","[0.13200000000000001, -0.18799999999999994, 2751]","[0.156, -0.18799999999999994, 2768]","[0.184, -0.17999999999999994, 2785]","[0.216, -0.15199999999999991, 2801]","[0.22800000000000001, -0.12400000000000011, 2818]","[0.24399999999999999, -0.096000000000000085, 2835]","[0.252, -0.064000000000000057, 2851]","[0.25600000000000001, -0.032000000000000028, 2868]","[0.25600000000000001, -0.020000000000000018, 2885]"
"[-0.012, -0.032000000000000028, 7154]","[-0.012, -0.032000000000000028, 7188]","[-0.0080000000000000002, -0.028000000000000025, 7205]","[-0.0080000000000000002, -0.024000000000000021, 7221]","[-0.0080000000000000002, -0.024000000000000021, 7238]","[-0.0080000000000000002, -0.024000000000000021, 7254]","[-0.0080000000000000002, -0.024000000000000021, 7271]","[-0.0080000000000000002, -0.024000000000000021, 7288]","[-0.0080000000000000002, -0.024000000000000021, 7304]","[-0.0080000000000000002, -0.024000000000000021, 7321]","[-0.0080000000000000002, -0.024000000000000021, 7338]","[-0.0080000000000000002, -0.024000000000000021, 7355]","[-0.0080000000000000002, -0.024000000000000021, 7371]","[-0.0080000000000000002, -0.024000000000000021, 7388]","[-0.0080000000000000002, -0.024000000000000021, 7404]","[-0.0080000000000000002, -0.024000000000000021, 7421]","[-0.0080000000000000002, -0.024000000000000021, 7438]","[-0.0080000000000000002, -0.024000000000000021, 7454]","[-0.0080000000000000002, -0.024000000000000021, 7471]","[-0.0080000000000000002, -0.024000000000000021, 7488]","[-0.0080000000000000002, -0.024000000000000021, 7505]","[-0.0080000000000000002, -0.024000000000000021, 7522]","[-0.0080000000000000002, -0.024000000000000021, 7538]","[-0.0080000000000000002, -0.024000000000000021, 7554]","[-0.0080000000000000002, -0.024000000000000021, 7571]","[-0.016, -0.024000000000000021, 7588]","[-0.028000000000000001, -0.020000000000000018, 7604]","[-0.040000000000000001, -0.020000000000000018, 7621]","[-0.064000000000000001, -0.016000000000000014, 7638]","[-0.087999999999999995, -0.012000000000000011, 7655]","[-0.108, -0.012000000000000011, 7671]","[-0.12, -0.012000000000000011, 7688]","[-0.128, -0.012000000000000011, 7704]","[-0.128, -0.012000000000000011, 7722]","[-0.128, -0.012000000000000011, 7738]","[-0.13200000000000001, -0.012000000000000011, 7755]","[-0.13600000000000001, -0.012000000000000011, 7771]","[-0.152, -0.012000000000000011, 7788]","[-0.16400000000000001, -0.012000000000000011, 7805]","[-0.17199999999999999, -0.012000000000000011, 7821]","[-0.17599999999999999, -0.012000000000000011, 7838]","[-0.184, -0.012000000000000011, 7854]","[-0.192, -0.016000000000000014, 7872]","[-0.19600000000000001, -0.016000000000000014, 7888]","[-0.20399999999999999, -0.016000000000000014, 7905]","[-0.216, -0.020000000000000018, 7921]","[-0.224, -0.024000000000000021, 7939]","[-0.22800000000000001, -0.024000000000000021, 7968]","[-0.23999999999999999, -0.028000000000000025, 7988]","[-0.252, -0.032000000000000028, 8005]","[-0.25600000000000001, -0.036000000000000032, 8022]","[-0.26000000000000001, -0.040000000000000036, 8038]","[-0.26400000000000001, -0.044000000000000039, 8055]","[-0.26800000000000002, -0.044000000000000039, 8071]","[-0.26800000000000002, -0.048000000000000043, 8089]","[-0.26800000000000002, -0.052000000000000046, 8105]","[-0.26800000000000002, -0.064000000000000057, 8122]","[-0.26800000000000002, -0.088000000000000078, 8138]","[-0.26800000000000002, -0.10400000000000009, 8154]","[-0.26800000000000002, -0.12000000000000011, 8172]","[-0.26800000000000002, -0.1359999999999999, 8189]","[-0.26400000000000001, -0.15199999999999991, 8205]","[-0.26000000000000001, -0.15999999999999992, 8222]","[-0.252, -0.16399999999999992, 8239]","[-0.24399999999999999, -0.17199999999999993, 8255]","[-0.23200000000000001, -0.17999999999999994, 8272]","[-0.224, -0.17999999999999994, 8288]","[-0.22, -0.18399999999999994, 8306]","[-0.22, -0.18399999999999994, 8322]","[-0.22, -0.19199999999999995, 8338]"
