"[-0.13200000000000001, 0.17200000000000004, 15071]","[-0.16400000000000001, 0.17200000000000004, 15087]","[-0.17999999999999999, 0.16800000000000004, 15104]","[-0.19600000000000001, 0.16400000000000003, 15120]","[-0.21199999999999999, 0.15600000000000003, 15138]","[-0.23999999999999999, 0.13600000000000001, 15154]","[-0.26000000000000001, 0.11599999999999999, 15171]","[-0.28000000000000003, 0.091999999999999971, 15193]","[-0.312, 0.044000000000000039, 15204]","[-0.32800000000000001, 0.012000000000000011, 15220]","[-0.34000000000000002, -0.024000000000000021, 15237]","[-0.35199999999999998, -0.064000000000000057, 15254]","[-0.35999999999999999, -0.1080000000000001, 15270]","[-0.35999999999999999, -0.16799999999999993, 15288]","[-0.35199999999999998, -0.20799999999999996, 15304]","[-0.33200000000000002, -0.252, 15322]","[-0.28399999999999997, -0.30400000000000005, 15337]","[-0.26400000000000001, -0.31600000000000006, 15354]","[-0.184, -0.34800000000000009, 15370]","[-0.13200000000000001, -0.35600000000000009, 15387]","[-0.084000000000000005, -0.35600000000000009, 15404]","[-0.024, -0.32800000000000007, 15421]","[0.012, -0.28800000000000003, 15438]","[0.043999999999999997, -0.23199999999999998, 15454]","[0.075999999999999998, -0.17999999999999994, 15471]","[0.104, -0.1160000000000001, 15488]","[0.108, -0.096000000000000085, 15503]","[0.108, -0.032000000000000028, 15521]","[0.096000000000000002, 0.016000000000000014, 15538]","[0.080000000000000002, 0.05600000000000005, 15554]","[0.051999999999999998, 0.087999999999999967, 15571]","[0.032000000000000001, 0.10399999999999998, 15587]","[0.0080000000000000002, 0.128, 15604]","[-0.016, 0.14800000000000002, 15621]","[-0.051999999999999998, 0.16800000000000004, 15637]","[-0.080000000000000002, 0.17200000000000004, 15654]","[-0.104, 0.17200000000000004, 15670]","[-0.12, 0.17200000000000004, 15696]","[-0.13600000000000001, 0.17200000000000004, 15722]","[-0.13600000000000001, 0.16000000000000003, 15738]"
"[0.056000000000000001, 0.27600000000000002, 16088]","[0.056000000000000001, 0.27600000000000002, 16120]","[0.056000000000000001, 0.27600000000000002, 16138]","[0.056000000000000001, 0.26000000000000001, 16155]","[0.056000000000000001, 0.22799999999999998, 16171]","[0.059999999999999998, 0.18799999999999994, 16188]","[0.064000000000000001, 0.12, 16205]","[0.068000000000000005, 0.07999999999999996, 16222]","[0.068000000000000005, 0.040000000000000036, 16238]","[0.068000000000000005, 0.0, 16254]","[0.071999999999999995, -0.036000000000000032, 16271]","[0.084000000000000005, -0.088000000000000078, 16288]","[0.087999999999999995, -0.1319999999999999, 16304]","[0.087999999999999995, -0.15199999999999991, 16321]","[0.091999999999999998, -0.17599999999999993, 16338]","[0.091999999999999998, -0.19599999999999995, 16358]","[0.096000000000000002, -0.22399999999999998, 16371]","[0.10000000000000001, -0.23199999999999998, 16388]","[0.104, -0.26000000000000001, 16404]","[0.104, -0.27600000000000002, 16421]","[0.108, -0.29200000000000004, 16438]","[0.112, -0.30400000000000005, 16455]","[0.11600000000000001, -0.32000000000000006, 16471]","[0.11600000000000001, -0.33200000000000007, 16488]","[0.12, -0.34000000000000008, 16504]","[0.12, -0.34400000000000008, 16528]","[0.12, -0.35200000000000009, 16554]","[0.12, -0.3680000000000001, 16589]","[0.124, -0.3680000000000001, 16605]","[0.124, -0.3680000000000001, 16621]","[0.124, -0.3680000000000001, 16638]","[0.124, -0.3680000000000001, 16655]","[0.124, -0.3680000000000001, 16671]","[0.124, -0.37599999999999989, 16695]","[0.124, -0.37599999999999989, 16722]","[0.124, -0.37599999999999989, 16755]","[0.124, -0.3879999999999999, 16788]","[0.124, -0.3919999999999999, 16805]"
