"[-0.26800000000000002, 0.063999999999999946, 934]","[-0.26400000000000001, 0.067999999999999949, 950]","[-0.26400000000000001, 0.07999999999999996, 966]","[-0.26800000000000002, 0.07999999999999996, 984]","[-0.26800000000000002, 0.07999999999999996, 1000]","[-0.27200000000000002, 0.07999999999999996, 1017]","[-0.27600000000000002, 0.075999999999999956, 1033]","[-0.27600000000000002, 0.071999999999999953, 1050]","[-0.27600000000000002, 0.071999999999999953, 1067]","[-0.27600000000000002, 0.071999999999999953, 1084]","[-0.27600000000000002, 0.071999999999999953, 1100]","[-0.27600000000000002, 0.071999999999999953, 1116]","[-0.27600000000000002, 0.071999999999999953, 1134]","[-0.27600000000000002, 0.071999999999999953, 1150]","[-0.27600000000000002, 0.071999999999999953, 1167]","[-0.27600000000000002, 0.071999999999999953, 1184]","[-0.27600000000000002, 0.071999999999999953, 1200]","[-0.27600000000000002, 0.071999999999999953, 1217]","[-0.27600000000000002, 0.071999999999999953, 1234]","[-0.27600000000000002, 0.071999999999999953, 1250]","[-0.27600000000000002, 0.071999999999999953, 1266]","[-0.27600000000000002, 0.071999999999999953, 1284]","[-0.27600000000000002, 0.071999999999999953, 1300]","[-0.26400000000000001, 0.071999999999999953, 1316]","[-0.23599999999999999, 0.071999999999999953, 1333]","[-0.188, 0.071999999999999953, 1350]","[-0.084000000000000005, 0.083999999999999964, 1367]","[-0.016, 0.095999999999999974, 1384]","[0.032000000000000001, 0.10399999999999998, 1400]","[0.068000000000000005, 0.10799999999999998, 1418]","[0.10000000000000001, 0.11199999999999999, 1433]","[0.12, 0.11199999999999999, 1451]","[0.13600000000000001, 0.11199999999999999, 1467]","[0.14799999999999999, 0.11199999999999999, 1484]","[0.14799999999999999, 0.11199999999999999, 1500]","[0.14799999999999999, 0.11199999999999999, 1518]","[0.14799999999999999, 0.11199999999999999, 1534]","[0.14799999999999999, 0.11199999999999999, 1551]","[0.14799999999999999, 0.11199999999999999, 1567]","[0.14799999999999999, 0.11199999999999999, 1584]","[0.14399999999999999, 0.10799999999999998, 1601]","[0.14000000000000001, 0.10399999999999998, 1617]"
"[-0.035999999999999997, 0.048000000000000043, 2084]","[-0.035999999999999997, 0.044000000000000039, 2118]","[-0.040000000000000001, 0.044000000000000039, 2133]","[-0.043999999999999997, 0.044000000000000039, 2151]","[-0.043999999999999997, 0.044000000000000039, 2167]","[-0.043999999999999997, 0.044000000000000039, 2185]","[-0.043999999999999997, 0.044000000000000039, 2200]","[-0.048000000000000001, 0.044000000000000039, 2218]","[-0.048000000000000001, 0.048000000000000043, 2233]","[-0.051999999999999998, 0.052000000000000046, 2250]","[-0.059999999999999998, 0.060000000000000053, 2266]","[-0.064000000000000001, 0.067999999999999949, 2284]","[-0.068000000000000005, 0.071999999999999953, 2300]","[-0.071999999999999995, 0.071999999999999953, 2317]","[-0.071999999999999995, 0.071999999999999953, 2333]","[-0.071999999999999995, 0.071999999999999953, 2351]","[-0.071999999999999995, 0.071999999999999953, 2367]","[-0.071999999999999995, 0.071999999999999953, 2384]","[-0.071999999999999995, 0.071999999999999953, 2400]","[-0.071999999999999995, 0.071999999999999953, 2418]","[-0.071999999999999995, 0.071999999999999953, 2434]","[-0.071999999999999995, 0.067999999999999949, 2450]","[-0.071999999999999995, 0.067999999999999949, 2467]","[-0.071999999999999995, 0.067999999999999949, 2484]","[-0.071999999999999995, 0.063999999999999946, 2501]","[-0.071999999999999995, 0.052000000000000046, 2517]","[-0.071999999999999995, 0.036000000000000032, 2534]","[-0.068000000000000005, 0.0, 2550]","[-0.064000000000000001, -0.028000000000000025, 2568]","[-0.059999999999999998, -0.05600000000000005, 2583]","[-0.059999999999999998, -0.084000000000000075, 2601]","[-0.059999999999999998, -0.1120000000000001, 2617]","[-0.059999999999999998, -0.1399999999999999, 2633]","[-0.059999999999999998, -0.15199999999999991, 2651]","[-0.059999999999999998, -0.16799999999999993, 2667]","[-0.059999999999999998, -0.19199999999999995, 2684]","[-0.059999999999999998, -0.20799999999999996, 2700]","[-0.059999999999999998, -0.21999999999999997, 2718]","[-0.059999999999999998, -0.22799999999999998, 2734]","[-0.059999999999999998, -0.23599999999999999, 2751]","[-0.059999999999999998, -0.25600000000000001, 2767]","[-0.059999999999999998, -0.27200000000000002, 2785]","[-0.059999999999999998, -0.28800000000000003, 2800]","[-0.056000000000000001, -0.29600000000000004, 2817]","[-0.048000000000000001, -0.30000000000000004, 2834]","[-0.043999999999999997, -0.30400000000000005, 2851]","[-0.035999999999999997, -0.30800000000000005, 2868]","[-0.024, -0.32000000000000006, 2885]","[-0.0040000000000000001, -0.32800000000000007, 2901]","[0.0, -0.32800000000000007, 2917]","[0.0080000000000000002, -0.32800000000000007, 2935]","[0.016, -0.32800000000000007, 2951]","[0.035999999999999997, -0.33200000000000007, 2967]","[0.051999999999999998, -0.33200000000000007, 2984]","[0.068000000000000005, -0.33200000000000007, 3001]","[0.080000000000000002, -0.32800000000000007, 3018]","[0.096000000000000002, -0.31600000000000006, 3035]","[0.112, -0.29600000000000004, 3051]","[0.11600000000000001, -0.28800000000000003, 3067]","[0.11600000000000001, -0.28400000000000003, 3084]","[0.11600000000000001, -0.28400000000000003, 3101]","[0.12, -0.28400000000000003, 3118]","[0.128, -0.28000000000000003, 3134]"
"[-0.059999999999999998, -0.15599999999999992, 3501]","[-0.068000000000000005, -0.14399999999999991, 3535]","[-0.071999999999999995, -0.1399999999999999, 3552]","[-0.071999999999999995, -0.1359999999999999, 3568]","[-0.075999999999999998, -0.1359999999999999, 3585]","[-0.075999999999999998, -0.1359999999999999, 3601]","[-0.080000000000000002, -0.1359999999999999, 3618]","[-0.080000000000000002, -0.1359999999999999, 3635]","[-0.080000000000000002, -0.1359999999999999, 3651]","[-0.080000000000000002, -0.1359999999999999, 3668]","[-0.080000000000000002, -0.1359999999999999, 3684]","[-0.080000000000000002, -0.1359999999999999, 3702]","[-0.080000000000000002, -0.1319999999999999, 3718]","[-0.080000000000000002, -0.1319999999999999, 3735]","[-0.080000000000000002, -0.1319999999999999, 3751]","[-0.084000000000000005, -0.1319999999999999, 3769]","[-0.084000000000000005, -0.1319999999999999, 3785]","[-0.087999999999999995, -0.1319999999999999, 3802]","[-0.096000000000000002, -0.1319999999999999, 3818]","[-0.108, -0.1319999999999999, 3834]","[-0.124, -0.12799999999999989, 3852]","[-0.14000000000000001, -0.12400000000000011, 3868]","[-0.16400000000000001, -0.12400000000000011, 3885]","[-0.19600000000000001, -0.12400000000000011, 3901]","[-0.20799999999999999, -0.12400000000000011, 3919]","[-0.22, -0.12400000000000011, 3935]","[-0.22800000000000001, -0.12400000000000011, 3952]","[-0.24399999999999999, -0.12799999999999989, 3968]","[-0.252, -0.1319999999999999, 3986]","[-0.25600000000000001, -0.1359999999999999, 4002]","[-0.26000000000000001, -0.1359999999999999, 4019]","[-0.26400000000000001, -0.1399999999999999, 4035]","[-0.26400000000000001, -0.14799999999999991, 4051]","[-0.26400000000000001, -0.15999999999999992, 4069]","[-0.26800000000000002, -0.17999999999999994, 4085]","[-0.27200000000000002, -0.20799999999999996, 4102]","[-0.27200000000000002, -0.22799999999999998, 4118]","[-0.27200000000000002, -0.23999999999999999, 4136]","[-0.27200000000000002, -0.23999999999999999, 4152]","[-0.27200000000000002, -0.23999999999999999, 4169]","[-0.27200000000000002, -0.23999999999999999, 4185]","[-0.27200000000000002, -0.23599999999999999, 4201]"
