"[-0.16800000000000001, -0.080000000000000071, 3466]","[-0.16800000000000001, -0.080000000000000071, 3482]","[-0.16800000000000001, -0.080000000000000071, 3499]","[-0.16800000000000001, -0.080000000000000071, 3516]","[-0.16800000000000001, -0.080000000000000071, 3533]","[-0.16800000000000001, -0.084000000000000075, 3549]","[-0.16800000000000001, -0.084000000000000075, 3567]","[-0.16800000000000001, -0.084000000000000075, 3583]","[-0.16800000000000001, -0.084000000000000075, 3599]","[-0.16800000000000001, -0.084000000000000075, 3617]","[-0.16800000000000001, -0.084000000000000075, 3632]","[-0.16800000000000001, -0.084000000000000075, 3649]","[-0.16800000000000001, -0.084000000000000075, 3666]","[-0.16800000000000001, -0.084000000000000075, 3683]","[-0.16800000000000001, -0.084000000000000075, 3700]","[-0.16800000000000001, -0.084000000000000075, 3716]","[-0.16800000000000001, -0.084000000000000075, 3733]","[-0.16800000000000001, -0.084000000000000075, 3750]","[-0.16800000000000001, -0.084000000000000075, 3766]","[-0.16800000000000001, -0.084000000000000075, 3783]","[-0.16800000000000001, -0.084000000000000075, 3799]","[-0.16800000000000001, -0.084000000000000075, 3816]","[-0.16800000000000001, -0.084000000000000075, 3833]","[-0.16800000000000001, -0.084000000000000075, 3849]","[-0.16800000000000001, -0.084000000000000075, 3866]","[-0.16800000000000001, -0.084000000000000075, 3883]","[-0.16800000000000001, -0.084000000000000075, 3899]","[-0.16800000000000001, -0.080000000000000071, 3916]","[-0.16800000000000001, -0.076000000000000068, 3933]","[-0.16800000000000001, -0.072000000000000064, 3949]","[-0.17199999999999999, -0.064000000000000057, 3966]","[-0.17199999999999999, -0.060000000000000053, 3983]","[-0.17199999999999999, -0.052000000000000046, 3999]","[-0.17199999999999999, -0.048000000000000043, 4016]","[-0.17599999999999999, -0.044000000000000039, 4033]","[-0.17599999999999999, -0.040000000000000036, 4049]","[-0.17599999999999999, -0.032000000000000028, 4067]","[-0.17999999999999999, -0.028000000000000025, 4082]","[-0.17999999999999999, -0.020000000000000018, 4100]","[-0.17999999999999999, -0.012000000000000011, 4116]","[-0.17999999999999999, -0.0080000000000000071, 4133]","[-0.17999999999999999, -0.0040000000000000036, 4149]","[-0.17999999999999999, 0.0, 4165]","[-0.17999999999999999, 0.0040000000000000036, 4183]","[-0.17999999999999999, 0.012000000000000011, 4199]","[-0.17999999999999999, 0.016000000000000014, 4216]","[-0.17999999999999999, 0.020000000000000018, 4232]","[-0.17999999999999999, 0.024000000000000021, 4250]","[-0.184, 0.032000000000000028, 4266]","[-0.184, 0.036000000000000032, 4282]","[-0.184, 0.040000000000000036, 4300]","[-0.184, 0.048000000000000043, 4316]","[-0.184, 0.052000000000000046, 4333]","[-0.184, 0.052000000000000046, 4366]","[-0.184, 0.060000000000000053, 4400]","[-0.184, 0.067999999999999949, 4433]","[-0.17999999999999999, 0.07999999999999996, 4466]","[-0.17999999999999999, 0.087999999999999967, 4500]","[-0.17999999999999999, 0.095999999999999974, 4533]","[-0.17599999999999999, 0.10799999999999998, 4567]","[-0.17199999999999999, 0.11599999999999999, 4599]","[-0.16400000000000001, 0.128, 4633]","[-0.16, 0.13600000000000001, 4666]","[-0.156, 0.14400000000000002, 4684]","[-0.156, 0.14800000000000002, 4717]","[-0.14799999999999999, 0.15600000000000003, 4750]","[-0.14799999999999999, 0.16000000000000003, 4783]","[-0.14000000000000001, 0.16400000000000003, 4816]","[-0.13200000000000001, 0.16800000000000004, 4850]","[-0.128, 0.17200000000000004, 4884]","[-0.12, 0.17600000000000005, 4917]","[-0.112, 0.18000000000000005, 4951]","[-0.10000000000000001, 0.18400000000000005, 4984]","[-0.091999999999999998, 0.18799999999999994, 5017]","[-0.084000000000000005, 0.18799999999999994, 5050]","[-0.075999999999999998, 0.19199999999999995, 5083]","[-0.064000000000000001, 0.19199999999999995, 5116]","[-0.059999999999999998, 0.19199999999999995, 5150]","[-0.051999999999999998, 0.19599999999999995, 5183]","[-0.043999999999999997, 0.19599999999999995, 5217]","[-0.028000000000000001, 0.19599999999999995, 5266]","[-0.024, 0.19599999999999995, 5300]","[-0.0080000000000000002, 0.19599999999999995, 5333]","[0.0, 0.19599999999999995, 5367]","[0.012, 0.19599999999999995, 5400]","[0.02, 0.19599999999999995, 5436]","[0.028000000000000001, 0.19199999999999995, 5467]","[0.035999999999999997, 0.19199999999999995, 5500]","[0.048000000000000001, 0.18799999999999994, 5534]","[0.059999999999999998, 0.18799999999999994, 5568]","[0.068000000000000005, 0.18400000000000005, 5600]","[0.075999999999999998, 0.18400000000000005, 5633]","[0.084000000000000005, 0.18000000000000005, 5666]","[0.096000000000000002, 0.17600000000000005, 5700]","[0.104, 0.17600000000000005, 5733]","[0.112, 0.17600000000000005, 5766]","[0.12, 0.17200000000000004, 5800]","[0.13200000000000001, 0.16400000000000003, 5834]","[0.13600000000000001, 0.16000000000000003, 5867]","[0.14399999999999999, 0.15600000000000003, 5900]","[0.152, 0.14800000000000002, 5934]","[0.156, 0.14400000000000002, 5966]","[0.16400000000000001, 0.13200000000000001, 6000]","[0.16800000000000001, 0.124, 6033]","[0.17599999999999999, 0.11599999999999999, 6067]","[0.17599999999999999, 0.10399999999999998, 6100]","[0.17599999999999999, 0.091999999999999971, 6134]","[0.17599999999999999, 0.07999999999999996, 6167]","[0.17599999999999999, 0.067999999999999949, 6201]","[0.17599999999999999, 0.052000000000000046, 6234]","[0.17599999999999999, 0.036000000000000032, 6267]","[0.16800000000000001, 0.016000000000000014, 6301]","[0.16400000000000001, 0.0040000000000000036, 6333]","[0.16, -0.0080000000000000071, 6367]","[0.152, -0.020000000000000018, 6400]","[0.14000000000000001, -0.040000000000000036, 6434]","[0.128, -0.052000000000000046, 6467]","[0.124, -0.060000000000000053, 6500]","[0.12, -0.064000000000000057, 6533]","[0.12, -0.064000000000000057, 6568]","[0.12, -0.064000000000000057, 6601]","[0.112, -0.072000000000000064, 6634]"
"[0.0040000000000000001, -0.064000000000000057, 7601]","[0.0040000000000000001, -0.064000000000000057, 7651]","[0.0040000000000000001, -0.064000000000000057, 7668]","[0.0040000000000000001, -0.064000000000000057, 7685]","[0.0040000000000000001, -0.064000000000000057, 7701]","[0.0040000000000000001, -0.064000000000000057, 7718]","[0.0040000000000000001, -0.064000000000000057, 7735]","[0.0040000000000000001, -0.064000000000000057, 7752]","[0.0040000000000000001, -0.064000000000000057, 7768]","[0.0040000000000000001, -0.064000000000000057, 7785]","[0.0040000000000000001, -0.064000000000000057, 7801]","[0.0040000000000000001, -0.064000000000000057, 7817]","[0.0040000000000000001, -0.064000000000000057, 7834]","[0.0040000000000000001, -0.064000000000000057, 7852]","[0.0040000000000000001, -0.064000000000000057, 7868]","[0.0040000000000000001, -0.064000000000000057, 7884]","[0.0040000000000000001, -0.064000000000000057, 7901]","[0.0040000000000000001, -0.064000000000000057, 7918]","[0.0040000000000000001, -0.064000000000000057, 7935]","[0.0080000000000000002, -0.060000000000000053, 7951]","[0.016, -0.060000000000000053, 7967]","[0.02, -0.060000000000000053, 7985]","[0.032000000000000001, -0.060000000000000053, 8001]","[0.035999999999999997, -0.060000000000000053, 8017]","[0.043999999999999997, -0.060000000000000053, 8034]","[0.051999999999999998, -0.060000000000000053, 8051]","[0.056000000000000001, -0.060000000000000053, 8068]","[0.068000000000000005, -0.060000000000000053, 8084]","[0.071999999999999995, -0.060000000000000053, 8101]","[0.080000000000000002, -0.060000000000000053, 8118]","[0.087999999999999995, -0.060000000000000053, 8134]","[0.096000000000000002, -0.060000000000000053, 8151]","[0.104, -0.064000000000000057, 8168]","[0.112, -0.06800000000000006, 8184]","[0.12, -0.072000000000000064, 8201]","[0.128, -0.076000000000000068, 8218]","[0.13200000000000001, -0.084000000000000075, 8235]","[0.14000000000000001, -0.088000000000000078, 8251]","[0.14799999999999999, -0.096000000000000085, 8285]","[0.16, -0.1080000000000001, 8318]","[0.17999999999999999, -0.12799999999999989, 8351]","[0.192, -0.14799999999999991, 8385]","[0.20399999999999999, -0.17199999999999993, 8418]","[0.21199999999999999, -0.18799999999999994, 8451]","[0.22, -0.20799999999999996, 8484]","[0.23200000000000001, -0.23199999999999998, 8518]","[0.23599999999999999, -0.24399999999999999, 8535]","[0.23999999999999999, -0.252, 8551]","[0.24399999999999999, -0.26400000000000001, 8584]","[0.24399999999999999, -0.28000000000000003, 8601]","[0.248, -0.28800000000000003, 8618]","[0.248, -0.29600000000000004, 8635]","[0.248, -0.30400000000000005, 8651]","[0.248, -0.30800000000000005, 8668]","[0.248, -0.30800000000000005, 8685]","[0.248, -0.30800000000000005, 8702]","[0.248, -0.30800000000000005, 8736]","[0.248, -0.30800000000000005, 8768]","[0.252, -0.31200000000000006, 8802]","[0.252, -0.31600000000000006, 8835]","[0.252, -0.31600000000000006, 8869]"
"[0.068000000000000005, 0.18799999999999994, 10669]","[0.068000000000000005, 0.18799999999999994, 10719]","[0.068000000000000005, 0.18799999999999994, 10735]","[0.068000000000000005, 0.18799999999999994, 10753]","[0.068000000000000005, 0.18799999999999994, 10769]","[0.071999999999999995, 0.18799999999999994, 10786]","[0.071999999999999995, 0.18799999999999994, 10803]","[0.071999999999999995, 0.18799999999999994, 10819]","[0.075999999999999998, 0.18799999999999994, 10835]","[0.075999999999999998, 0.18799999999999994, 10852]","[0.080000000000000002, 0.18799999999999994, 10870]","[0.084000000000000005, 0.18799999999999994, 10885]","[0.087999999999999995, 0.18799999999999994, 10902]","[0.096000000000000002, 0.18799999999999994, 10919]","[0.10000000000000001, 0.18799999999999994, 10936]","[0.108, 0.18799999999999994, 10952]","[0.112, 0.18799999999999994, 10969]","[0.11600000000000001, 0.18400000000000005, 10986]","[0.124, 0.18400000000000005, 11003]","[0.128, 0.18400000000000005, 11019]","[0.13200000000000001, 0.18400000000000005, 11036]","[0.13600000000000001, 0.18400000000000005, 11052]","[0.14000000000000001, 0.18400000000000005, 11070]","[0.14000000000000001, 0.18400000000000005, 11086]","[0.14399999999999999, 0.18400000000000005, 11103]","[0.14799999999999999, 0.18400000000000005, 11119]","[0.152, 0.18400000000000005, 11136]","[0.152, 0.18000000000000005, 11152]","[0.156, 0.18000000000000005, 11169]","[0.156, 0.18000000000000005, 11186]","[0.16, 0.18000000000000005, 11202]","[0.16400000000000001, 0.18000000000000005, 11219]","[0.16400000000000001, 0.18000000000000005, 11236]","[0.16400000000000001, 0.18000000000000005, 11252]","[0.16400000000000001, 0.18000000000000005, 11269]","[0.16400000000000001, 0.18000000000000005, 11285]","[0.16400000000000001, 0.18000000000000005, 11302]","[0.16, 0.18000000000000005, 11319]"
