"[0.188, 0.42000000000000004, 1734]","[0.188, 0.42000000000000004, 1750]","[0.184, 0.41600000000000004, 1767]","[0.184, 0.41200000000000003, 1783]","[0.184, 0.40000000000000002, 1802]","[0.188, 0.38400000000000001, 1817]","[0.188, 0.36399999999999999, 1834]","[0.188, 0.33599999999999997, 1850]","[0.188, 0.28400000000000003, 1867]","[0.188, 0.252, 1883]","[0.188, 0.21999999999999997, 1901]","[0.188, 0.16400000000000003, 1917]","[0.188, 0.124, 1933]","[0.188, 0.083999999999999964, 1951]","[0.188, 0.048000000000000043, 1966]","[0.188, 0.0080000000000000071, 1984]","[0.188, -0.040000000000000036, 2000]","[0.188, -0.06800000000000006, 2017]","[0.188, -0.10000000000000009, 2033]","[0.188, -0.1319999999999999, 2050]","[0.188, -0.17599999999999993, 2066]","[0.188, -0.19599999999999995, 2084]","[0.188, -0.21199999999999997, 2101]","[0.188, -0.23599999999999999, 2117]","[0.188, -0.26000000000000001, 2134]","[0.188, -0.28000000000000003, 2150]","[0.188, -0.29600000000000004, 2167]","[0.192, -0.31200000000000006, 2184]","[0.192, -0.32800000000000007, 2200]","[0.192, -0.34400000000000008, 2216]","[0.192, -0.3600000000000001, 2233]","[0.192, -0.37599999999999989, 2250]","[0.192, -0.37999999999999989, 2267]","[0.192, -0.37999999999999989, 2284]","[0.192, -0.37599999999999989, 2300]"
"[0.188, 0.052000000000000046, 3001]","[0.184, 0.063999999999999946, 3035]","[0.184, 0.067999999999999949, 3051]","[0.17999999999999999, 0.075999999999999956, 3068]","[0.17999999999999999, 0.07999999999999996, 3084]","[0.17199999999999999, 0.091999999999999971, 3101]","[0.16800000000000001, 0.10799999999999998, 3118]","[0.16, 0.124, 3134]","[0.152, 0.14000000000000001, 3151]","[0.14399999999999999, 0.15200000000000002, 3167]","[0.14000000000000001, 0.16000000000000003, 3184]","[0.124, 0.16400000000000003, 3201]","[0.112, 0.16800000000000004, 3218]","[0.10000000000000001, 0.16800000000000004, 3234]","[0.084000000000000005, 0.16800000000000004, 3252]","[0.068000000000000005, 0.17200000000000004, 3267]","[0.051999999999999998, 0.17600000000000005, 3284]","[0.040000000000000001, 0.17600000000000005, 3301]","[0.028000000000000001, 0.17600000000000005, 3317]","[0.012, 0.17200000000000004, 3334]","[0.0, 0.16400000000000003, 3352]","[-0.016, 0.15600000000000003, 3368]","[-0.035999999999999997, 0.14000000000000001, 3385]","[-0.048000000000000001, 0.128, 3401]","[-0.064000000000000001, 0.11599999999999999, 3418]","[-0.071999999999999995, 0.10799999999999998, 3434]","[-0.080000000000000002, 0.099999999999999978, 3451]","[-0.087999999999999995, 0.087999999999999967, 3468]","[-0.104, 0.063999999999999946, 3484]","[-0.112, 0.044000000000000039, 3501]","[-0.12, 0.024000000000000021, 3518]","[-0.13200000000000001, -0.0040000000000000036, 3534]","[-0.13600000000000001, -0.024000000000000021, 3551]","[-0.14000000000000001, -0.040000000000000036, 3568]","[-0.14399999999999999, -0.060000000000000053, 3585]","[-0.14799999999999999, -0.092000000000000082, 3601]","[-0.14799999999999999, -0.1120000000000001, 3618]","[-0.14799999999999999, -0.1319999999999999, 3635]","[-0.14799999999999999, -0.15599999999999992, 3651]","[-0.14000000000000001, -0.17599999999999993, 3668]","[-0.13600000000000001, -0.20799999999999996, 3685]","[-0.13200000000000001, -0.22799999999999998, 3702]","[-0.124, -0.24399999999999999, 3718]","[-0.11600000000000001, -0.26000000000000001, 3735]","[-0.096000000000000002, -0.28400000000000003, 3751]","[-0.084000000000000005, -0.29600000000000004, 3768]","[-0.071999999999999995, -0.30800000000000005, 3787]","[-0.051999999999999998, -0.31600000000000006, 3814]","[-0.032000000000000001, -0.32400000000000007, 3835]","[-0.012, -0.32800000000000007, 3852]","[0.012, -0.33200000000000007, 3880]","[0.035999999999999997, -0.33200000000000007, 3901]","[0.056000000000000001, -0.33200000000000007, 3920]","[0.064000000000000001, -0.33200000000000007, 3947]","[0.080000000000000002, -0.32800000000000007, 3968]","[0.091999999999999998, -0.32400000000000007, 4000]","[0.108, -0.32400000000000007, 4019]","[0.12, -0.32000000000000006, 4041]","[0.124, -0.31600000000000006, 4067]","[0.128, -0.31600000000000006, 4093]","[0.14000000000000001, -0.31200000000000006, 4118]","[0.14399999999999999, -0.30800000000000005, 4147]","[0.152, -0.30400000000000005, 4168]","[0.152, -0.30400000000000005, 4186]","[0.152, -0.30400000000000005, 4213]","[0.16, -0.30000000000000004, 4235]","[0.16800000000000001, -0.29600000000000004, 4267]","[0.16800000000000001, -0.29600000000000004, 4294]"
