"[-0.34399999999999997, 0.091999999999999971, 5219]","[-0.34399999999999997, 0.091999999999999971, 5235]","[-0.34399999999999997, 0.091999999999999971, 5253]","[-0.34000000000000002, 0.091999999999999971, 5269]","[-0.34000000000000002, 0.091999999999999971, 5286]","[-0.34000000000000002, 0.091999999999999971, 5302]","[-0.34000000000000002, 0.091999999999999971, 5320]","[-0.34000000000000002, 0.091999999999999971, 5336]","[-0.34000000000000002, 0.091999999999999971, 5353]","[-0.33600000000000002, 0.091999999999999971, 5369]","[-0.33600000000000002, 0.091999999999999971, 5386]","[-0.33600000000000002, 0.091999999999999971, 5403]","[-0.33200000000000002, 0.091999999999999971, 5420]","[-0.32800000000000001, 0.099999999999999978, 5436]","[-0.32400000000000001, 0.10399999999999998, 5452]","[-0.316, 0.10799999999999998, 5470]","[-0.308, 0.11199999999999999, 5486]","[-0.29999999999999999, 0.11599999999999999, 5503]","[-0.28799999999999998, 0.12, 5519]","[-0.27600000000000002, 0.124, 5537]","[-0.26000000000000001, 0.124, 5553]","[-0.248, 0.124, 5570]","[-0.23599999999999999, 0.124, 5586]","[-0.22, 0.124, 5602]","[-0.20000000000000001, 0.11599999999999999, 5620]","[-0.188, 0.10799999999999998, 5636]","[-0.17599999999999999, 0.099999999999999978, 5653]","[-0.152, 0.087999999999999967, 5669]","[-0.14000000000000001, 0.075999999999999956, 5686]","[-0.124, 0.067999999999999949, 5703]","[-0.112, 0.052000000000000046, 5720]","[-0.10000000000000001, 0.040000000000000036, 5736]","[-0.087999999999999995, 0.024000000000000021, 5752]","[-0.071999999999999995, 0.012000000000000011, 5770]","[-0.068000000000000005, 0.0080000000000000071, 5787]","[-0.064000000000000001, 0.0040000000000000036, 5803]","[-0.064000000000000001, 0.0, 5819]","[-0.064000000000000001, 0.0, 5837]","[-0.064000000000000001, 0.0, 5853]","[-0.064000000000000001, 0.0, 5870]","[-0.064000000000000001, 0.0, 5886]","[-0.064000000000000001, 0.0, 5902]","[-0.064000000000000001, 0.0, 5920]","[-0.064000000000000001, 0.0, 5936]","[-0.064000000000000001, 0.0, 5953]","[-0.064000000000000001, 0.0, 5969]","[-0.064000000000000001, 0.0, 5986]","[-0.064000000000000001, 0.0, 6004]","[-0.064000000000000001, 0.0, 6020]","[-0.064000000000000001, 0.0, 6036]","[-0.064000000000000001, 0.0, 6054]","[-0.064000000000000001, 0.0, 6070]","[-0.064000000000000001, 0.0, 6087]","[-0.064000000000000001, 0.0, 6104]","[-0.064000000000000001, 0.0, 6120]","[-0.064000000000000001, 0.0, 6136]","[-0.064000000000000001, 0.0, 6153]","[-0.064000000000000001, 0.0, 6170]","[-0.064000000000000001, 0.0, 6187]","[-0.064000000000000001, 0.0, 6203]","[-0.064000000000000001, 0.0, 6219]","[-0.064000000000000001, 0.0, 6237]","[-0.064000000000000001, 0.0, 6253]","[-0.064000000000000001, 0.0, 6270]","[-0.064000000000000001, 0.0, 6286]","[-0.064000000000000001, 0.0, 6303]","[-0.064000000000000001, 0.0, 6320]","[-0.064000000000000001, 0.0, 6337]","[-0.064000000000000001, 0.0, 6354]","[-0.064000000000000001, 0.0, 6370]","[-0.064000000000000001, 0.0, 6386]","[-0.064000000000000001, 0.0, 6404]","[-0.064000000000000001, 0.0, 6419]","[-0.064000000000000001, 0.0, 6437]","[-0.064000000000000001, 0.0, 6454]","[-0.064000000000000001, 0.0, 6470]","[-0.064000000000000001, -0.0040000000000000036, 6487]"
"[-0.14399999999999999, 0.10399999999999998, 7420]","[-0.13600000000000001, 0.10399999999999998, 7454]","[-0.13600000000000001, 0.10399999999999998, 7470]","[-0.13600000000000001, 0.10399999999999998, 7487]","[-0.13600000000000001, 0.10399999999999998, 7503]","[-0.13600000000000001, 0.10399999999999998, 7520]","[-0.13600000000000001, 0.10399999999999998, 7537]","[-0.13600000000000001, 0.10399999999999998, 7554]","[-0.13600000000000001, 0.10399999999999998, 7570]","[-0.13600000000000001, 0.10399999999999998, 7588]","[-0.13600000000000001, 0.10399999999999998, 7604]","[-0.13600000000000001, 0.10399999999999998, 7621]","[-0.13200000000000001, 0.10399999999999998, 7637]","[-0.13200000000000001, 0.10399999999999998, 7653]","[-0.13200000000000001, 0.10399999999999998, 7671]","[-0.13200000000000001, 0.10399999999999998, 7688]","[-0.13200000000000001, 0.10799999999999998, 7704]","[-0.13200000000000001, 0.11199999999999999, 7721]","[-0.13200000000000001, 0.11599999999999999, 7737]","[-0.128, 0.12, 7754]","[-0.128, 0.128, 7770]","[-0.124, 0.13200000000000001, 7787]","[-0.124, 0.13600000000000001, 7804]","[-0.124, 0.14000000000000001, 7820]","[-0.124, 0.14400000000000002, 7838]","[-0.12, 0.15200000000000002, 7854]","[-0.11600000000000001, 0.15600000000000003, 7871]","[-0.112, 0.16400000000000003, 7888]","[-0.112, 0.16800000000000004, 7904]","[-0.108, 0.16800000000000004, 7921]","[-0.104, 0.17600000000000005, 7937]","[-0.10000000000000001, 0.18000000000000005, 7955]","[-0.096000000000000002, 0.18400000000000005, 7970]","[-0.087999999999999995, 0.19199999999999995, 7988]","[-0.080000000000000002, 0.19599999999999995, 8004]","[-0.075999999999999998, 0.19999999999999996, 8021]","[-0.071999999999999995, 0.20399999999999996, 8038]","[-0.068000000000000005, 0.20799999999999996, 8055]","[-0.059999999999999998, 0.21599999999999997, 8071]","[-0.056000000000000001, 0.21999999999999997, 8087]","[-0.051999999999999998, 0.22399999999999998, 8104]","[-0.048000000000000001, 0.22399999999999998, 8121]","[-0.043999999999999997, 0.22799999999999998, 8138]","[-0.040000000000000001, 0.23199999999999998, 8154]","[-0.040000000000000001, 0.23599999999999999, 8171]","[-0.032000000000000001, 0.23999999999999999, 8187]","[-0.032000000000000001, 0.23999999999999999, 8204]","[-0.028000000000000001, 0.24399999999999999, 8221]","[-0.028000000000000001, 0.24399999999999999, 8238]","[-0.024, 0.248, 8254]","[-0.02, 0.25600000000000001, 8271]","[-0.016, 0.26400000000000001, 8288]","[-0.012, 0.26800000000000002, 8304]","[-0.012, 0.27200000000000002, 8321]","[-0.0040000000000000001, 0.28000000000000003, 8338]","[0.0, 0.28400000000000003, 8354]","[0.0040000000000000001, 0.28800000000000003, 8371]","[0.0080000000000000002, 0.29200000000000004, 8388]","[0.016, 0.30000000000000004, 8404]","[0.02, 0.30400000000000005, 8421]","[0.028000000000000001, 0.30800000000000005, 8438]","[0.032000000000000001, 0.31200000000000006, 8454]","[0.035999999999999997, 0.31599999999999995, 8471]","[0.048000000000000001, 0.32399999999999995, 8487]","[0.051999999999999998, 0.32799999999999996, 8505]","[0.059999999999999998, 0.32799999999999996, 8521]","[0.064000000000000001, 0.33199999999999996, 8538]","[0.068000000000000005, 0.33599999999999997, 8555]","[0.071999999999999995, 0.33999999999999997, 8572]","[0.075999999999999998, 0.33999999999999997, 8588]","[0.080000000000000002, 0.34399999999999997, 8605]","[0.087999999999999995, 0.34799999999999998, 8621]","[0.096000000000000002, 0.35199999999999998, 8638]","[0.104, 0.35199999999999998, 8655]","[0.112, 0.35599999999999998, 8671]","[0.11600000000000001, 0.35999999999999999, 8688]","[0.124, 0.35999999999999999, 8705]","[0.13200000000000001, 0.36399999999999999, 8722]","[0.13600000000000001, 0.36399999999999999, 8738]","[0.14799999999999999, 0.36399999999999999, 8754]","[0.16, 0.36799999999999999, 8805]","[0.16400000000000001, 0.36799999999999999, 8822]","[0.17199999999999999, 0.372, 8839]","[0.17999999999999999, 0.372, 8855]","[0.184, 0.372, 8872]","[0.188, 0.372, 8888]","[0.19600000000000001, 0.372, 8905]","[0.20000000000000001, 0.372, 8922]","[0.20399999999999999, 0.372, 8939]","[0.20799999999999999, 0.372, 8955]","[0.21199999999999999, 0.372, 8972]","[0.216, 0.372, 8989]","[0.22, 0.372, 9005]","[0.22, 0.372, 9022]","[0.224, 0.372, 9038]","[0.22800000000000001, 0.372, 9055]","[0.23200000000000001, 0.372, 9072]","[0.23599999999999999, 0.372, 9088]","[0.23599999999999999, 0.372, 9105]","[0.23999999999999999, 0.372, 9122]","[0.23999999999999999, 0.372, 9138]","[0.24399999999999999, 0.372, 9155]","[0.24399999999999999, 0.36799999999999999, 9172]","[0.248, 0.36799999999999999, 9189]","[0.252, 0.36399999999999999, 9205]","[0.25600000000000001, 0.35999999999999999, 9222]","[0.25600000000000001, 0.35599999999999998, 9238]","[0.26000000000000001, 0.34799999999999998, 9254]","[0.26400000000000001, 0.34399999999999997, 9272]","[0.26800000000000002, 0.33199999999999996, 9289]","[0.26800000000000002, 0.32399999999999995, 9305]","[0.26800000000000002, 0.31599999999999995, 9322]","[0.26800000000000002, 0.30400000000000005, 9339]","[0.26800000000000002, 0.29200000000000004, 9355]","[0.26800000000000002, 0.28400000000000003, 9372]","[0.26800000000000002, 0.27600000000000002, 9389]","[0.26800000000000002, 0.26400000000000001, 9406]","[0.26800000000000002, 0.248, 9421]","[0.26800000000000002, 0.23999999999999999, 9439]","[0.26800000000000002, 0.21999999999999997, 9456]","[0.26800000000000002, 0.20399999999999996, 9472]","[0.26800000000000002, 0.19199999999999995, 9489]","[0.26800000000000002, 0.16800000000000004, 9505]","[0.26800000000000002, 0.15600000000000003, 9522]","[0.26800000000000002, 0.14000000000000001, 9539]","[0.26800000000000002, 0.128, 9556]","[0.27200000000000002, 0.11599999999999999, 9572]","[0.27200000000000002, 0.091999999999999971, 9588]","[0.27600000000000002, 0.075999999999999956, 9605]","[0.27600000000000002, 0.060000000000000053, 9623]","[0.27600000000000002, 0.044000000000000039, 9639]","[0.27600000000000002, 0.028000000000000025, 9655]","[0.27600000000000002, 0.016000000000000014, 9672]","[0.27600000000000002, 0.0040000000000000036, 9688]","[0.27600000000000002, -0.0080000000000000071, 9706]","[0.27600000000000002, -0.032000000000000028, 9722]","[0.27600000000000002, -0.048000000000000043, 9739]","[0.27600000000000002, -0.064000000000000057, 9755]","[0.27600000000000002, -0.080000000000000071, 9772]","[0.27600000000000002, -0.092000000000000082, 9789]","[0.27600000000000002, -0.1160000000000001, 9805]","[0.27600000000000002, -0.1319999999999999, 9822]","[0.27600000000000002, -0.14799999999999991, 9839]","[0.27600000000000002, -0.15999999999999992, 9856]","[0.27600000000000002, -0.17599999999999993, 9873]","[0.27600000000000002, -0.18799999999999994, 9889]","[0.27600000000000002, -0.19599999999999995, 9906]","[0.28000000000000003, -0.20799999999999996, 9923]","[0.28000000000000003, -0.21599999999999997, 9939]","[0.28000000000000003, -0.23199999999999998, 9956]","[0.28000000000000003, -0.23999999999999999, 9973]","[0.28000000000000003, -0.248, 9989]","[0.28000000000000003, -0.25600000000000001, 10006]","[0.28000000000000003, -0.26800000000000002, 10023]","[0.28000000000000003, -0.27200000000000002, 10039]","[0.28000000000000003, -0.28000000000000003, 10056]","[0.28399999999999997, -0.28400000000000003, 10073]","[0.28399999999999997, -0.28800000000000003, 10089]","[0.28399999999999997, -0.29200000000000004, 10106]","[0.28399999999999997, -0.29600000000000004, 10123]","[0.28399999999999997, -0.30000000000000004, 10140]","[0.28399999999999997, -0.31600000000000006, 10190]","[0.28399999999999997, -0.32000000000000006, 10206]","[0.28399999999999997, -0.32400000000000007, 10223]","[0.28399999999999997, -0.32800000000000007, 10239]","[0.28399999999999997, -0.32800000000000007, 10255]","[0.28399999999999997, -0.32800000000000007, 10272]","[0.28399999999999997, -0.32800000000000007, 10290]","[0.28399999999999997, -0.32800000000000007, 10306]","[0.28399999999999997, -0.32800000000000007, 10323]","[0.28399999999999997, -0.32800000000000007, 10340]","[0.28399999999999997, -0.32800000000000007, 10356]","[0.28399999999999997, -0.32800000000000007, 10389]","[0.28399999999999997, -0.32800000000000007, 10406]","[0.28399999999999997, -0.32800000000000007, 10423]","[0.28399999999999997, -0.32800000000000007, 10440]","[0.28399999999999997, -0.32800000000000007, 10456]","[0.28399999999999997, -0.32800000000000007, 10473]","[0.28399999999999997, -0.32800000000000007, 10490]","[0.28399999999999997, -0.32800000000000007, 10507]","[0.28399999999999997, -0.32800000000000007, 10523]","[0.28799999999999998, -0.32800000000000007, 10540]"
"[0.22, 0.372, 12674]","[0.224, 0.372, 12724]","[0.224, 0.372, 12741]","[0.22800000000000001, 0.372, 12757]","[0.22800000000000001, 0.372, 12775]","[0.22800000000000001, 0.372, 12791]","[0.22800000000000001, 0.372, 12808]","[0.22800000000000001, 0.372, 12824]","[0.22800000000000001, 0.372, 12842]","[0.22800000000000001, 0.372, 12858]","[0.22800000000000001, 0.372, 12875]","[0.22800000000000001, 0.372, 12892]","[0.22800000000000001, 0.372, 12907]","[0.22800000000000001, 0.372, 12925]","[0.22800000000000001, 0.372, 12941]","[0.22800000000000001, 0.372, 12958]","[0.22800000000000001, 0.372, 12974]","[0.22800000000000001, 0.372, 12992]","[0.22800000000000001, 0.372, 13008]","[0.22800000000000001, 0.372, 13025]","[0.22800000000000001, 0.372, 13041]","[0.22800000000000001, 0.372, 13059]","[0.22800000000000001, 0.372, 13075]","[0.22800000000000001, 0.372, 13091]","[0.22800000000000001, 0.372, 13108]","[0.22800000000000001, 0.372, 13124]","[0.22800000000000001, 0.372, 13142]","[0.22800000000000001, 0.372, 13158]","[0.224, 0.372, 13175]","[0.224, 0.372, 13191]","[0.22, 0.372, 13208]","[0.21199999999999999, 0.372, 13225]","[0.20799999999999999, 0.372, 13242]","[0.20000000000000001, 0.372, 13258]","[0.20000000000000001, 0.376, 13275]","[0.19600000000000001, 0.376, 13292]","[0.192, 0.376, 13309]","[0.192, 0.376, 13324]","[0.188, 0.376, 13341]","[0.17999999999999999, 0.376, 13359]","[0.17599999999999999, 0.376, 13375]","[0.17599999999999999, 0.376, 13392]","[0.17199999999999999, 0.376, 13408]","[0.16400000000000001, 0.376, 13437]","[0.156, 0.376, 13459]","[0.152, 0.376, 13475]","[0.14799999999999999, 0.376, 13491]","[0.14799999999999999, 0.376, 13508]","[0.14399999999999999, 0.376, 13525]","[0.14000000000000001, 0.372, 13542]","[0.13600000000000001, 0.372, 13558]","[0.13200000000000001, 0.372, 13575]","[0.128, 0.36799999999999999, 13592]","[0.128, 0.36799999999999999, 13609]","[0.124, 0.36799999999999999, 13625]","[0.124, 0.36799999999999999, 13641]","[0.124, 0.36799999999999999, 13659]","[0.124, 0.36399999999999999, 13675]","[0.124, 0.36399999999999999, 13692]","[0.12, 0.36399999999999999, 13708]","[0.12, 0.36399999999999999, 13725]","[0.12, 0.36399999999999999, 13741]","[0.11600000000000001, 0.36399999999999999, 13758]","[0.112, 0.35999999999999999, 13775]","[0.112, 0.35999999999999999, 13791]","[0.108, 0.35599999999999998, 13808]","[0.104, 0.35599999999999998, 13825]","[0.104, 0.35599999999999998, 13842]","[0.104, 0.35599999999999998, 13858]","[0.104, 0.35199999999999998, 13875]","[0.104, 0.35199999999999998, 13892]","[0.10000000000000001, 0.35199999999999998, 13909]","[0.10000000000000001, 0.34799999999999998, 13925]","[0.096000000000000002, 0.34799999999999998, 13942]","[0.096000000000000002, 0.34399999999999997, 13958]","[0.087999999999999995, 0.33999999999999997, 13975]","[0.087999999999999995, 0.33999999999999997, 13992]","[0.084000000000000005, 0.33599999999999997, 14008]","[0.084000000000000005, 0.33199999999999996, 14025]","[0.080000000000000002, 0.32799999999999996, 14042]","[0.075999999999999998, 0.31999999999999995, 14109]","[0.075999999999999998, 0.31599999999999995, 14126]","[0.075999999999999998, 0.31599999999999995, 14142]","[0.071999999999999995, 0.31200000000000006, 14159]","[0.071999999999999995, 0.30800000000000005, 14175]","[0.071999999999999995, 0.30400000000000005, 14192]","[0.071999999999999995, 0.30000000000000004, 14209]","[0.068000000000000005, 0.29600000000000004, 14225]","[0.068000000000000005, 0.29600000000000004, 14242]","[0.068000000000000005, 0.29200000000000004, 14258]","[0.068000000000000005, 0.28400000000000003, 14276]","[0.068000000000000005, 0.28000000000000003, 14292]","[0.068000000000000005, 0.27200000000000002, 14309]","[0.068000000000000005, 0.26800000000000002, 14326]","[0.068000000000000005, 0.26400000000000001, 14343]","[0.071999999999999995, 0.26000000000000001, 14359]","[0.075999999999999998, 0.25600000000000001, 14375]","[0.080000000000000002, 0.248, 14392]","[0.084000000000000005, 0.23999999999999999, 14409]","[0.091999999999999998, 0.23599999999999999, 14425]","[0.096000000000000002, 0.22799999999999998, 14442]","[0.10000000000000001, 0.22399999999999998, 14459]","[0.108, 0.21599999999999997, 14475]","[0.12, 0.21199999999999997, 14492]","[0.128, 0.20799999999999996, 14509]","[0.13200000000000001, 0.20799999999999996, 14526]","[0.13600000000000001, 0.20799999999999996, 14542]","[0.14399999999999999, 0.20399999999999996, 14559]","[0.152, 0.20399999999999996, 14576]","[0.16400000000000001, 0.19999999999999996, 14592]","[0.16800000000000001, 0.19999999999999996, 14609]","[0.17199999999999999, 0.19999999999999996, 14626]","[0.17999999999999999, 0.19999999999999996, 14642]","[0.184, 0.19999999999999996, 14659]","[0.188, 0.19999999999999996, 14676]","[0.20000000000000001, 0.19999999999999996, 14692]","[0.20399999999999999, 0.19999999999999996, 14709]","[0.21199999999999999, 0.19999999999999996, 14726]","[0.22, 0.19999999999999996, 14743]","[0.22, 0.19999999999999996, 14759]","[0.224, 0.19999999999999996, 14776]","[0.23200000000000001, 0.20399999999999996, 14793]","[0.23999999999999999, 0.20399999999999996, 14809]","[0.23999999999999999, 0.20399999999999996, 14826]","[0.24399999999999999, 0.20799999999999996, 14842]","[0.252, 0.20799999999999996, 14859]","[0.26000000000000001, 0.21599999999999997, 14876]","[0.26400000000000001, 0.21599999999999997, 14893]","[0.26800000000000002, 0.21999999999999997, 14909]","[0.26800000000000002, 0.21999999999999997, 14926]","[0.27200000000000002, 0.21999999999999997, 14942]","[0.27200000000000002, 0.21999999999999997, 14959]","[0.27200000000000002, 0.21999999999999997, 14976]","[0.27200000000000002, 0.21999999999999997, 14992]","[0.26800000000000002, 0.21999999999999997, 15009]"
