"[-0.051999999999999998, -0.12000000000000011, 2650]","[-0.051999999999999998, -0.12000000000000011, 2667]","[-0.051999999999999998, -0.12000000000000011, 2683]","[-0.051999999999999998, -0.12000000000000011, 2700]","[-0.051999999999999998, -0.12000000000000011, 2716]","[-0.051999999999999998, -0.12000000000000011, 2733]","[-0.051999999999999998, -0.12000000000000011, 2749]","[-0.051999999999999998, -0.12000000000000011, 2766]","[-0.051999999999999998, -0.12000000000000011, 2783]","[-0.051999999999999998, -0.12000000000000011, 2800]","[-0.051999999999999998, -0.12000000000000011, 2817]","[-0.051999999999999998, -0.12000000000000011, 2833]","[-0.051999999999999998, -0.12000000000000011, 2849]","[-0.051999999999999998, -0.12000000000000011, 2866]","[-0.051999999999999998, -0.12000000000000011, 2883]","[-0.051999999999999998, -0.12000000000000011, 2899]","[-0.059999999999999998, -0.12000000000000011, 2917]","[-0.068000000000000005, -0.12000000000000011, 2933]","[-0.071999999999999995, -0.12000000000000011, 2950]","[-0.075999999999999998, -0.12000000000000011, 2966]","[-0.080000000000000002, -0.12400000000000011, 2982]","[-0.084000000000000005, -0.12400000000000011, 3000]","[-0.084000000000000005, -0.12400000000000011, 3016]","[-0.087999999999999995, -0.12400000000000011, 3033]","[-0.091999999999999998, -0.12400000000000011, 3050]","[-0.104, -0.12400000000000011, 3066]","[-0.108, -0.12799999999999989, 3083]","[-0.11600000000000001, -0.12799999999999989, 3100]","[-0.128, -0.1319999999999999, 3116]","[-0.13200000000000001, -0.1359999999999999, 3133]","[-0.13600000000000001, -0.1399999999999999, 3150]","[-0.14399999999999999, -0.1399999999999999, 3167]","[-0.14799999999999999, -0.14399999999999991, 3182]","[-0.152, -0.14799999999999991, 3200]","[-0.16400000000000001, -0.15599999999999992, 3217]","[-0.16800000000000001, -0.16399999999999992, 3233]","[-0.17599999999999999, -0.17199999999999993, 3250]","[-0.17999999999999999, -0.18399999999999994, 3267]","[-0.184, -0.18799999999999994, 3283]","[-0.184, -0.19199999999999995, 3300]","[-0.184, -0.20399999999999996, 3334]","[-0.184, -0.21999999999999997, 3367]","[-0.184, -0.22799999999999998, 3401]","[-0.16800000000000001, -0.23599999999999999, 3433]","[-0.14399999999999999, -0.24399999999999999, 3467]","[-0.128, -0.252, 3501]","[-0.104, -0.25600000000000001, 3533]","[-0.071999999999999995, -0.25600000000000001, 3567]","[-0.051999999999999998, -0.252, 3600]","[-0.043999999999999997, -0.248, 3633]","[-0.043999999999999997, -0.248, 3650]","[-0.043999999999999997, -0.248, 3667]","[-0.035999999999999997, -0.24399999999999999, 3683]","[-0.032000000000000001, -0.23599999999999999, 3717]","[-0.016, -0.22399999999999998, 3750]","[-0.016, -0.21999999999999997, 3784]","[-0.016, -0.21199999999999997, 3817]","[-0.012, -0.19199999999999995, 3850]","[-0.0040000000000000001, -0.17199999999999993, 3884]","[0.0, -0.16799999999999993, 3917]","[0.0, -0.16399999999999992, 3951]","[0.0, -0.15599999999999992, 3984]","[-0.0040000000000000001, -0.15199999999999991, 4016]","[-0.0080000000000000002, -0.15199999999999991, 4050]","[-0.012, -0.15199999999999991, 4083]","[-0.016, -0.14399999999999991, 4117]","[-0.02, -0.1399999999999999, 4150]","[-0.024, -0.1359999999999999, 4184]","[-0.040000000000000001, -0.1359999999999999, 4217]","[-0.056000000000000001, -0.1359999999999999, 4250]","[-0.064000000000000001, -0.1359999999999999, 4284]","[-0.064000000000000001, -0.1359999999999999, 4317]","[-0.064000000000000001, -0.1359999999999999, 4351]","[-0.064000000000000001, -0.1359999999999999, 4385]"
"[-0.11600000000000001, -0.12400000000000011, 5084]","[-0.11600000000000001, -0.12400000000000011, 5134]","[-0.11600000000000001, -0.12400000000000011, 5151]","[-0.11600000000000001, -0.12400000000000011, 5167]","[-0.11600000000000001, -0.12400000000000011, 5185]","[-0.11600000000000001, -0.12400000000000011, 5200]","[-0.11600000000000001, -0.12400000000000011, 5218]","[-0.11600000000000001, -0.12400000000000011, 5234]","[-0.11600000000000001, -0.12400000000000011, 5251]","[-0.11600000000000001, -0.12400000000000011, 5267]","[-0.11600000000000001, -0.12400000000000011, 5284]","[-0.11600000000000001, -0.12400000000000011, 5301]","[-0.11600000000000001, -0.12400000000000011, 5317]","[-0.11600000000000001, -0.12400000000000011, 5334]","[-0.11600000000000001, -0.12400000000000011, 5350]","[-0.11600000000000001, -0.12400000000000011, 5368]","[-0.11600000000000001, -0.12400000000000011, 5384]","[-0.11600000000000001, -0.12400000000000011, 5401]","[-0.11600000000000001, -0.12400000000000011, 5418]","[-0.11600000000000001, -0.12400000000000011, 5434]","[-0.11600000000000001, -0.12400000000000011, 5451]","[-0.11600000000000001, -0.12400000000000011, 5468]","[-0.11600000000000001, -0.12400000000000011, 5484]","[-0.11600000000000001, -0.12400000000000011, 5502]","[-0.11600000000000001, -0.12400000000000011, 5518]","[-0.11600000000000001, -0.12400000000000011, 5534]","[-0.11600000000000001, -0.12400000000000011, 5552]","[-0.11600000000000001, -0.12400000000000011, 5568]","[-0.11600000000000001, -0.12400000000000011, 5584]","[-0.11600000000000001, -0.12400000000000011, 5601]","[-0.11600000000000001, -0.12400000000000011, 5618]","[-0.11600000000000001, -0.12400000000000011, 5634]","[-0.11600000000000001, -0.12400000000000011, 5652]","[-0.124, -0.12400000000000011, 5669]","[-0.124, -0.12400000000000011, 5684]","[-0.128, -0.12400000000000011, 5701]","[-0.13200000000000001, -0.12400000000000011, 5718]","[-0.14000000000000001, -0.12400000000000011, 5751]","[-0.152, -0.12000000000000011, 5785]","[-0.16400000000000001, -0.12000000000000011, 5818]","[-0.17599999999999999, -0.1120000000000001, 5851]","[-0.188, -0.10400000000000009, 5885]","[-0.20399999999999999, -0.10000000000000009, 5918]","[-0.21199999999999999, -0.096000000000000085, 5935]","[-0.22, -0.088000000000000078, 5951]","[-0.22800000000000001, -0.084000000000000075, 5968]","[-0.23599999999999999, -0.072000000000000064, 6002]","[-0.24399999999999999, -0.060000000000000053, 6035]","[-0.248, -0.044000000000000039, 6068]","[-0.252, -0.032000000000000028, 6085]","[-0.25600000000000001, -0.020000000000000018, 6101]","[-0.26000000000000001, -0.0080000000000000071, 6135]","[-0.26000000000000001, 0.016000000000000014, 6169]","[-0.26000000000000001, 0.024000000000000021, 6201]","[-0.26000000000000001, 0.044000000000000039, 6234]","[-0.252, 0.071999999999999953, 6268]","[-0.23999999999999999, 0.10399999999999998, 6302]","[-0.23599999999999999, 0.12, 6335]","[-0.23200000000000001, 0.13200000000000001, 6368]","[-0.22, 0.16800000000000004, 6402]","[-0.19600000000000001, 0.21599999999999997, 6435]","[-0.188, 0.22399999999999998, 6469]","[-0.188, 0.22399999999999998, 6502]","[-0.184, 0.23999999999999999, 6535]","[-0.16, 0.27200000000000002, 6568]","[-0.14399999999999999, 0.28800000000000003, 6602]","[-0.14000000000000001, 0.28800000000000003, 6635]","[-0.124, 0.29600000000000004, 6668]","[-0.071999999999999995, 0.32799999999999996, 6702]","[-0.051999999999999998, 0.33999999999999997, 6735]","[-0.043999999999999997, 0.34399999999999997, 6768]","[-0.040000000000000001, 0.34399999999999997, 6802]","[0.0, 0.35999999999999999, 6835]","[0.043999999999999997, 0.372, 6868]","[0.051999999999999998, 0.372, 6902]","[0.059999999999999998, 0.36799999999999999, 6935]","[0.075999999999999998, 0.36399999999999999, 6968]","[0.108, 0.35599999999999998, 7001]","[0.124, 0.33599999999999997, 7035]","[0.13600000000000001, 0.31200000000000006, 7068]","[0.16400000000000001, 0.28000000000000003, 7135]","[0.17199999999999999, 0.26800000000000002, 7168]","[0.184, 0.252, 7202]","[0.19600000000000001, 0.23199999999999998, 7236]","[0.20399999999999999, 0.21999999999999997, 7269]","[0.20799999999999999, 0.21199999999999997, 7302]","[0.216, 0.20399999999999996, 7336]","[0.216, 0.18799999999999994, 7368]","[0.22, 0.18400000000000005, 7402]","[0.22, 0.17200000000000004, 7435]","[0.224, 0.15600000000000003, 7469]","[0.224, 0.124, 7502]","[0.22, 0.10799999999999998, 7535]","[0.216, 0.095999999999999974, 7569]","[0.20399999999999999, 0.071999999999999953, 7603]","[0.192, 0.052000000000000046, 7636]","[0.184, 0.040000000000000036, 7669]","[0.17599999999999999, 0.024000000000000021, 7702]","[0.17199999999999999, 0.016000000000000014, 7735]","[0.16400000000000001, 0.0080000000000000071, 7768]","[0.16, 0.0, 7803]","[0.156, -0.0040000000000000036, 7836]","[0.152, -0.0080000000000000071, 7869]","[0.14799999999999999, -0.012000000000000011, 7902]","[0.14799999999999999, -0.012000000000000011, 7936]","[0.14399999999999999, -0.016000000000000014, 7969]","[0.14000000000000001, -0.020000000000000018, 8003]","[0.13200000000000001, -0.028000000000000025, 8036]","[0.12, -0.044000000000000039, 8069]","[0.104, -0.060000000000000053, 8103]","[0.10000000000000001, -0.064000000000000057, 8135]","[0.10000000000000001, -0.064000000000000057, 8169]","[0.10000000000000001, -0.064000000000000057, 8203]","[0.10000000000000001, -0.064000000000000057, 8236]","[0.10000000000000001, -0.064000000000000057, 8269]","[0.10000000000000001, -0.064000000000000057, 8303]","[0.10000000000000001, -0.064000000000000057, 8336]","[0.10000000000000001, -0.064000000000000057, 8370]","[0.104, -0.064000000000000057, 8403]","[0.11600000000000001, -0.064000000000000057, 8435]","[0.128, -0.076000000000000068, 8469]","[0.14399999999999999, -0.096000000000000085, 8502]","[0.156, -0.1080000000000001, 8536]","[0.16800000000000001, -0.12400000000000011, 8570]","[0.17599999999999999, -0.1359999999999999, 8602]","[0.184, -0.14399999999999991, 8637]","[0.188, -0.15199999999999991, 8670]","[0.19600000000000001, -0.15599999999999992, 8703]","[0.20000000000000001, -0.16399999999999992, 8736]","[0.20399999999999999, -0.16399999999999992, 8770]","[0.20399999999999999, -0.16399999999999992, 8803]","[0.20399999999999999, -0.16399999999999992, 8836]","[0.20399999999999999, -0.16399999999999992, 8870]","[0.20399999999999999, -0.16399999999999992, 8903]","[0.20399999999999999, -0.16399999999999992, 8937]","[0.20399999999999999, -0.16399999999999992, 8969]","[0.20399999999999999, -0.16399999999999992, 9003]","[0.20399999999999999, -0.16399999999999992, 9036]","[0.20399999999999999, -0.16399999999999992, 9070]"
