"[0.108, 0.22799999999999998, 2321]","[0.108, 0.23199999999999998, 2338]","[0.104, 0.23199999999999998, 2355]","[0.104, 0.23599999999999999, 2371]","[0.104, 0.23599999999999999, 2388]","[0.10000000000000001, 0.23599999999999999, 2405]","[0.10000000000000001, 0.23999999999999999, 2422]","[0.096000000000000002, 0.24399999999999999, 2438]","[0.091999999999999998, 0.248, 2454]","[0.087999999999999995, 0.25600000000000001, 2472]","[0.080000000000000002, 0.26000000000000001, 2490]","[0.068000000000000005, 0.26800000000000002, 2505]","[0.059999999999999998, 0.26800000000000002, 2521]","[0.051999999999999998, 0.27200000000000002, 2539]","[0.043999999999999997, 0.27200000000000002, 2555]","[0.032000000000000001, 0.27600000000000002, 2571]","[0.02, 0.27600000000000002, 2591]","[0.012, 0.27200000000000002, 2606]","[-0.0040000000000000001, 0.26800000000000002, 2622]","[-0.0080000000000000002, 0.26400000000000001, 2639]","[-0.02, 0.25600000000000001, 2655]","[-0.032000000000000001, 0.24399999999999999, 2673]","[-0.043999999999999997, 0.23199999999999998, 2688]","[-0.051999999999999998, 0.22399999999999998, 2706]","[-0.059999999999999998, 0.20399999999999996, 2722]","[-0.068000000000000005, 0.19199999999999995, 2739]","[-0.071999999999999995, 0.18000000000000005, 2756]","[-0.075999999999999998, 0.16800000000000004, 2773]","[-0.080000000000000002, 0.14400000000000002, 2789]","[-0.084000000000000005, 0.128, 2805]","[-0.084000000000000005, 0.11199999999999999, 2822]","[-0.084000000000000005, 0.095999999999999974, 2840]","[-0.084000000000000005, 0.067999999999999949, 2856]","[-0.080000000000000002, 0.052000000000000046, 2873]","[-0.080000000000000002, 0.032000000000000028, 2889]","[-0.075999999999999998, 0.012000000000000011, 2906]","[-0.071999999999999995, -0.0080000000000000071, 2922]","[-0.064000000000000001, -0.036000000000000032, 2940]","[-0.059999999999999998, -0.052000000000000046, 2957]","[-0.051999999999999998, -0.064000000000000057, 2973]","[-0.048000000000000001, -0.084000000000000075, 2990]","[-0.040000000000000001, -0.096000000000000085, 3006]","[-0.035999999999999997, -0.10400000000000009, 3023]","[-0.032000000000000001, -0.1120000000000001, 3039]","[-0.028000000000000001, -0.1160000000000001, 3057]","[-0.02, -0.12799999999999989, 3073]","[-0.012, -0.1319999999999999, 3090]","[-0.0040000000000000001, -0.1359999999999999, 3107]","[0.0080000000000000002, -0.1399999999999999, 3124]","[0.028000000000000001, -0.1399999999999999, 3140]","[0.032000000000000001, -0.1399999999999999, 3156]","[0.051999999999999998, -0.1399999999999999, 3173]","[0.064000000000000001, -0.1319999999999999, 3191]","[0.080000000000000002, -0.12400000000000011, 3206]","[0.084000000000000005, -0.12000000000000011, 3224]","[0.091999999999999998, -0.1120000000000001, 3241]","[0.10000000000000001, -0.10400000000000009, 3258]","[0.108, -0.092000000000000082, 3290]","[0.12, -0.076000000000000068, 3308]","[0.124, -0.064000000000000057, 3324]","[0.128, -0.052000000000000046, 3341]","[0.13600000000000001, -0.036000000000000032, 3357]","[0.13600000000000001, -0.028000000000000025, 3375]","[0.14000000000000001, -0.016000000000000014, 3391]","[0.14000000000000001, -0.0080000000000000071, 3407]","[0.14000000000000001, 0.0080000000000000071, 3424]","[0.14000000000000001, 0.020000000000000018, 3442]","[0.14000000000000001, 0.032000000000000028, 3457]","[0.14000000000000001, 0.048000000000000043, 3475]","[0.14000000000000001, 0.060000000000000053, 3492]","[0.14000000000000001, 0.083999999999999964, 3508]","[0.13600000000000001, 0.095999999999999974, 3524]","[0.13600000000000001, 0.10399999999999998, 3541]","[0.13600000000000001, 0.11599999999999999, 3557]","[0.13600000000000001, 0.13200000000000001, 3574]","[0.13600000000000001, 0.14800000000000002, 3609]","[0.13200000000000001, 0.15600000000000003, 3624]","[0.13200000000000001, 0.16400000000000003, 3642]","[0.13200000000000001, 0.17600000000000005, 3658]","[0.128, 0.18400000000000005, 3675]","[0.124, 0.19999999999999996, 3725]","[0.12, 0.21199999999999997, 3742]","[0.11600000000000001, 0.21999999999999997, 3759]","[0.112, 0.22399999999999998, 3776]","[0.112, 0.23199999999999998, 3792]","[0.108, 0.23599999999999999, 3809]","[0.108, 0.23999999999999999, 3825]","[0.104, 0.23999999999999999, 3842]","[0.096000000000000002, 0.248, 3858]","[0.096000000000000002, 0.252, 3875]","[0.091999999999999998, 0.25600000000000001, 3893]","[0.091999999999999998, 0.25600000000000001, 3909]","[0.087999999999999995, 0.26000000000000001, 3925]","[0.084000000000000005, 0.26000000000000001, 3942]","[0.084000000000000005, 0.26000000000000001, 3959]"
"[-0.064000000000000001, -0.052000000000000046, 5379]","[-0.064000000000000001, -0.052000000000000046, 5413]","[-0.064000000000000001, -0.052000000000000046, 5431]","[-0.064000000000000001, -0.052000000000000046, 5447]","[-0.064000000000000001, -0.052000000000000046, 5463]","[-0.064000000000000001, -0.052000000000000046, 5480]","[-0.064000000000000001, -0.052000000000000046, 5496]","[-0.064000000000000001, -0.052000000000000046, 5513]","[-0.064000000000000001, -0.052000000000000046, 5530]","[-0.068000000000000005, -0.05600000000000005, 5547]","[-0.071999999999999995, -0.060000000000000053, 5564]","[-0.071999999999999995, -0.064000000000000057, 5581]","[-0.075999999999999998, -0.06800000000000006, 5599]","[-0.080000000000000002, -0.072000000000000064, 5614]","[-0.084000000000000005, -0.072000000000000064, 5630]","[-0.084000000000000005, -0.076000000000000068, 5647]","[-0.091999999999999998, -0.076000000000000068, 5663]","[-0.096000000000000002, -0.080000000000000071, 5681]","[-0.10000000000000001, -0.084000000000000075, 5697]","[-0.108, -0.088000000000000078, 5714]","[-0.112, -0.088000000000000078, 5730]","[-0.12, -0.092000000000000082, 5747]","[-0.124, -0.092000000000000082, 5764]","[-0.13200000000000001, -0.096000000000000085, 5781]","[-0.14000000000000001, -0.096000000000000085, 5798]","[-0.14000000000000001, -0.096000000000000085, 5815]","[-0.14399999999999999, -0.096000000000000085, 5831]","[-0.14799999999999999, -0.096000000000000085, 5848]","[-0.16, -0.096000000000000085, 5865]","[-0.16400000000000001, -0.092000000000000082, 5881]","[-0.17199999999999999, -0.092000000000000082, 5898]","[-0.17999999999999999, -0.088000000000000078, 5915]","[-0.192, -0.080000000000000071, 5931]","[-0.19600000000000001, -0.076000000000000068, 5948]","[-0.20000000000000001, -0.072000000000000064, 5965]","[-0.20799999999999999, -0.064000000000000057, 5981]","[-0.20799999999999999, -0.060000000000000053, 5997]","[-0.21199999999999999, -0.05600000000000005, 6015]","[-0.216, -0.048000000000000043, 6031]","[-0.216, -0.044000000000000039, 6048]","[-0.216, -0.036000000000000032, 6064]","[-0.216, -0.032000000000000028, 6081]","[-0.216, -0.028000000000000025, 6098]","[-0.216, -0.020000000000000018, 6115]","[-0.21199999999999999, -0.012000000000000011, 6132]","[-0.21199999999999999, -0.0080000000000000071, 6148]","[-0.20799999999999999, 0.0, 6165]","[-0.20399999999999999, 0.0040000000000000036, 6181]","[-0.20000000000000001, 0.012000000000000011, 6199]","[-0.19600000000000001, 0.020000000000000018, 6215]","[-0.192, 0.028000000000000025, 6231]","[-0.184, 0.032000000000000028, 6249]","[-0.17999999999999999, 0.036000000000000032, 6266]","[-0.17199999999999999, 0.044000000000000039, 6299]","[-0.16, 0.05600000000000005, 6315]","[-0.152, 0.060000000000000053, 6333]","[-0.14000000000000001, 0.067999999999999949, 6349]","[-0.13200000000000001, 0.071999999999999953, 6365]","[-0.124, 0.075999999999999956, 6382]","[-0.11600000000000001, 0.07999999999999996, 6399]","[-0.104, 0.083999999999999964, 6416]","[-0.091999999999999998, 0.083999999999999964, 6432]","[-0.080000000000000002, 0.087999999999999967, 6449]","[-0.068000000000000005, 0.091999999999999971, 6465]","[-0.056000000000000001, 0.091999999999999971, 6483]","[-0.040000000000000001, 0.095999999999999974, 6499]","[-0.032000000000000001, 0.095999999999999974, 6517]","[-0.02, 0.099999999999999978, 6533]","[-0.0080000000000000002, 0.099999999999999978, 6549]","[0.0, 0.099999999999999978, 6566]","[0.02, 0.099999999999999978, 6583]","[0.032000000000000001, 0.099999999999999978, 6601]","[0.040000000000000001, 0.099999999999999978, 6616]","[0.051999999999999998, 0.099999999999999978, 6632]","[0.068000000000000005, 0.099999999999999978, 6650]","[0.075999999999999998, 0.099999999999999978, 6667]","[0.087999999999999995, 0.099999999999999978, 6683]","[0.096000000000000002, 0.099999999999999978, 6699]","[0.112, 0.099999999999999978, 6716]","[0.124, 0.099999999999999978, 6751]","[0.152, 0.091999999999999971, 6800]","[0.16800000000000001, 0.087999999999999967, 6817]","[0.17599999999999999, 0.087999999999999967, 6833]","[0.184, 0.083999999999999964, 6851]","[0.192, 0.07999999999999996, 6867]","[0.20000000000000001, 0.075999999999999956, 6884]","[0.20799999999999999, 0.071999999999999953, 6901]","[0.21199999999999999, 0.067999999999999949, 6916]","[0.22, 0.063999999999999946, 6934]","[0.22800000000000001, 0.05600000000000005, 6951]","[0.23599999999999999, 0.052000000000000046, 6967]","[0.23999999999999999, 0.048000000000000043, 6984]","[0.24399999999999999, 0.036000000000000032, 7001]","[0.252, 0.028000000000000025, 7018]","[0.25600000000000001, 0.020000000000000018, 7034]","[0.25600000000000001, 0.012000000000000011, 7051]","[0.26000000000000001, 0.0, 7068]","[0.26000000000000001, -0.016000000000000014, 7101]","[0.26400000000000001, -0.028000000000000025, 7117]","[0.26400000000000001, -0.036000000000000032, 7134]","[0.26400000000000001, -0.048000000000000043, 7168]","[0.25600000000000001, -0.060000000000000053, 7201]","[0.248, -0.072000000000000064, 7218]","[0.24399999999999999, -0.076000000000000068, 7251]","[0.23200000000000001, -0.084000000000000075, 7268]","[0.224, -0.088000000000000078, 7285]","[0.216, -0.092000000000000082, 7318]","[0.20000000000000001, -0.10000000000000009, 7351]","[0.192, -0.10000000000000009, 7385]","[0.17999999999999999, -0.10000000000000009, 7419]","[0.16400000000000001, -0.10000000000000009, 7435]","[0.156, -0.096000000000000085, 7452]","[0.156, -0.096000000000000085, 7469]","[0.152, -0.092000000000000082, 7485]","[0.152, -0.092000000000000082, 7503]","[0.14799999999999999, -0.088000000000000078, 7519]","[0.14799999999999999, -0.088000000000000078, 7536]","[0.14799999999999999, -0.084000000000000075, 7552]","[0.14399999999999999, -0.080000000000000071, 7569]","[0.14399999999999999, -0.080000000000000071, 7604]","[0.14000000000000001, -0.076000000000000068, 7619]","[0.14000000000000001, -0.072000000000000064, 7635]","[0.14000000000000001, -0.072000000000000064, 7653]","[0.14000000000000001, -0.072000000000000064, 7687]","[0.14000000000000001, -0.072000000000000064, 7720]","[0.14000000000000001, -0.072000000000000064, 7735]"
