<<<<<<< HEAD
"[0.23599999999999999, 0.35199999999999998, 4135]","[0.23999999999999999, 0.35199999999999998, 4152]","[0.23999999999999999, 0.35199999999999998, 4169]","[0.23999999999999999, 0.34799999999999998, 4186]","[0.23999999999999999, 0.34799999999999998, 4202]","[0.23999999999999999, 0.34799999999999998, 4219]","[0.22800000000000001, 0.35199999999999998, 4235]","[0.20399999999999999, 0.35999999999999999, 4252]","[0.16800000000000001, 0.36799999999999999, 4269]","[0.11600000000000001, 0.36799999999999999, 4285]","[0.084000000000000005, 0.35599999999999998, 4302]","[0.051999999999999998, 0.32799999999999996, 4319]","[0.024, 0.30000000000000004, 4336]","[-0.016, 0.252, 4352]","[-0.035999999999999997, 0.21599999999999997, 4369]","[-0.051999999999999998, 0.17600000000000005, 4385]","[-0.071999999999999995, 0.11599999999999999, 4402]","[-0.080000000000000002, 0.071999999999999953, 4419]","[-0.080000000000000002, 0.020000000000000018, 4435]","[-0.080000000000000002, -0.036000000000000032, 4452]","[-0.059999999999999998, -0.12000000000000011, 4469]","[-0.040000000000000001, -0.17199999999999993, 4486]","[-0.016, -0.21999999999999997, 4502]","[0.012, -0.248, 4519]","[0.056000000000000001, -0.26000000000000001, 4535]","[0.13200000000000001, -0.252, 4553]","[0.17999999999999999, -0.21999999999999997, 4569]","[0.224, -0.18799999999999994, 4586]","[0.23999999999999999, -0.16399999999999992, 4602]","[0.22800000000000001, -0.1399999999999999, 4620]","[0.216, -0.1319999999999999, 4636]","[0.20399999999999999, -0.12799999999999989, 4652]"
=======
"[0.20399999999999999, 0.20799999999999996, 21543]","[0.20399999999999999, 0.20799999999999996, 21560]","[0.20399999999999999, 0.20799999999999996, 21576]","[0.20399999999999999, 0.20799999999999996, 21594]","[0.20399999999999999, 0.20799999999999996, 21610]","[0.20399999999999999, 0.20799999999999996, 21626]","[0.20399999999999999, 0.20799999999999996, 21644]","[0.20399999999999999, 0.20799999999999996, 21660]","[0.20399999999999999, 0.20799999999999996, 21676]","[0.20399999999999999, 0.20799999999999996, 21694]","[0.20399999999999999, 0.20799999999999996, 21710]","[0.20399999999999999, 0.20799999999999996, 21727]","[0.20399999999999999, 0.20799999999999996, 21743]","[0.20399999999999999, 0.20799999999999996, 21759]","[0.20399999999999999, 0.20799999999999996, 21776]","[0.20000000000000001, 0.21599999999999997, 21793]","[0.20000000000000001, 0.21999999999999997, 21810]","[0.19600000000000001, 0.22399999999999998, 21826]","[0.19600000000000001, 0.22799999999999998, 21843]","[0.188, 0.23999999999999999, 21860]","[0.184, 0.24399999999999999, 21876]","[0.17999999999999999, 0.252, 21893]","[0.17599999999999999, 0.25600000000000001, 21910]","[0.17199999999999999, 0.26400000000000001, 21926]","[0.16800000000000001, 0.26800000000000002, 21943]","[0.16, 0.27600000000000002, 21959]","[0.152, 0.28000000000000003, 21976]","[0.14000000000000001, 0.28800000000000003, 21994]","[0.13200000000000001, 0.29200000000000004, 22010]","[0.128, 0.29600000000000004, 22044]","[0.108, 0.30400000000000005, 22077]","[0.087999999999999995, 0.31200000000000006, 22111]","[0.064000000000000001, 0.31999999999999995, 22144]","[0.051999999999999998, 0.31999999999999995, 22177]","[0.028000000000000001, 0.31999999999999995, 22210]","[-0.02, 0.31999999999999995, 22243]","[-0.068000000000000005, 0.30800000000000005, 22277]","[-0.080000000000000002, 0.30400000000000005, 22310]","[-0.104, 0.28800000000000003, 22344]","[-0.13200000000000001, 0.27200000000000002, 22377]","[-0.14799999999999999, 0.26000000000000001, 22410]","[-0.16800000000000001, 0.24399999999999999, 22443]","[-0.188, 0.22399999999999998, 22477]","[-0.21199999999999999, 0.19999999999999996, 22510]","[-0.23200000000000001, 0.18400000000000005, 22544]","[-0.23999999999999999, 0.16400000000000003, 22577]","[-0.248, 0.13200000000000001, 22610]","[-0.25600000000000001, 0.099999999999999978, 22644]","[-0.25600000000000001, 0.075999999999999956, 22676]","[-0.25600000000000001, 0.048000000000000043, 22710]","[-0.25600000000000001, 0.0040000000000000036, 22743]","[-0.248, -0.024000000000000021, 22777]","[-0.23599999999999999, -0.044000000000000039, 22810]","[-0.22800000000000001, -0.072000000000000064, 22843]","[-0.22, -0.1160000000000001, 22876]","[-0.21199999999999999, -0.1399999999999999, 22910]","[-0.19600000000000001, -0.17199999999999993, 22943]","[-0.17599999999999999, -0.19599999999999995, 22977]","[-0.156, -0.22399999999999998, 23011]","[-0.14399999999999999, -0.248, 23044]","[-0.12, -0.27200000000000002, 23077]","[-0.096000000000000002, -0.28800000000000003, 23110]","[-0.059999999999999998, -0.30400000000000005, 23143]","[-0.043999999999999997, -0.31600000000000006, 23177]","[-0.016, -0.32400000000000007, 23210]","[0.032000000000000001, -0.32400000000000007, 23243]","[0.056000000000000001, -0.32000000000000006, 23277]","[0.080000000000000002, -0.31600000000000006, 23310]","[0.112, -0.30400000000000005, 23344]","[0.14799999999999999, -0.28800000000000003, 23377]","[0.16, -0.28400000000000003, 23410]","[0.17199999999999999, -0.26800000000000002, 23443]","[0.188, -0.248, 23477]","[0.19600000000000001, -0.22399999999999998, 23511]","[0.20799999999999999, -0.20399999999999996, 23544]","[0.22, -0.17999999999999994, 23577]","[0.224, -0.17199999999999993, 23610]","[0.224, -0.15999999999999992, 23644]","[0.224, -0.15599999999999992, 23677]","[0.224, -0.15599999999999992, 23710]","[0.216, -0.15599999999999992, 23760]"
>>>>>>> FETCH_HEAD
