"[-0.33600000000000002, 0.07999999999999996, 2300]","[-0.33600000000000002, 0.07999999999999996, 2317]","[-0.33600000000000002, 0.07999999999999996, 2333]","[-0.33600000000000002, 0.07999999999999996, 2350]","[-0.33600000000000002, 0.07999999999999996, 2366]","[-0.33600000000000002, 0.07999999999999996, 2383]","[-0.33600000000000002, 0.07999999999999996, 2400]","[-0.33600000000000002, 0.07999999999999996, 2416]","[-0.33600000000000002, 0.07999999999999996, 2432]","[-0.33600000000000002, 0.07999999999999996, 2449]","[-0.33600000000000002, 0.07999999999999996, 2466]","[-0.33600000000000002, 0.07999999999999996, 2483]","[-0.33600000000000002, 0.07999999999999996, 2500]","[-0.33600000000000002, 0.07999999999999996, 2518]","[-0.33600000000000002, 0.07999999999999996, 2532]","[-0.33600000000000002, 0.07999999999999996, 2549]","[-0.33600000000000002, 0.07999999999999996, 2566]","[-0.33600000000000002, 0.07999999999999996, 2582]","[-0.33600000000000002, 0.07999999999999996, 2599]","[-0.33600000000000002, 0.07999999999999996, 2616]","[-0.33600000000000002, 0.07999999999999996, 2633]","[-0.33600000000000002, 0.07999999999999996, 2650]","[-0.33600000000000002, 0.07999999999999996, 2667]","[-0.33200000000000002, 0.07999999999999996, 2686]","[-0.32800000000000001, 0.07999999999999996, 2700]","[-0.32000000000000001, 0.07999999999999996, 2716]","[-0.316, 0.07999999999999996, 2733]","[-0.312, 0.07999999999999996, 2750]","[-0.30399999999999999, 0.07999999999999996, 2767]","[-0.28399999999999997, 0.075999999999999956, 2783]","[-0.27600000000000002, 0.071999999999999953, 2800]","[-0.26800000000000002, 0.071999999999999953, 2816]","[-0.26000000000000001, 0.067999999999999949, 2832]","[-0.252, 0.063999999999999946, 2856]","[-0.23599999999999999, 0.052000000000000046, 2883]","[-0.22, 0.044000000000000039, 2917]","[-0.20399999999999999, 0.032000000000000028, 2949]","[-0.184, 0.016000000000000014, 2967]","[-0.17999999999999999, 0.012000000000000011, 2983]","[-0.16800000000000001, 0.0040000000000000036, 3000]","[-0.16, -0.0040000000000000036, 3017]","[-0.152, -0.0080000000000000071, 3039]","[-0.14000000000000001, -0.020000000000000018, 3067]","[-0.12, -0.040000000000000036, 3099]","[-0.11600000000000001, -0.048000000000000043, 3117]","[-0.112, -0.052000000000000046, 3134]","[-0.112, -0.05600000000000005, 3150]","[-0.112, -0.060000000000000053, 3166]","[-0.112, -0.060000000000000053, 3190]","[-0.112, -0.064000000000000057, 3217]"
"[-0.22800000000000001, 0.036000000000000032, 3650]","[-0.22800000000000001, 0.032000000000000028, 3683]","[-0.22800000000000001, 0.032000000000000028, 3700]","[-0.22800000000000001, 0.032000000000000028, 3717]","[-0.22800000000000001, 0.032000000000000028, 3734]","[-0.22800000000000001, 0.032000000000000028, 3750]","[-0.22800000000000001, 0.032000000000000028, 3768]","[-0.22800000000000001, 0.032000000000000028, 3784]","[-0.22800000000000001, 0.032000000000000028, 3801]","[-0.22800000000000001, 0.032000000000000028, 3817]","[-0.22800000000000001, 0.032000000000000028, 3833]","[-0.22800000000000001, 0.032000000000000028, 3850]","[-0.22800000000000001, 0.032000000000000028, 3867]","[-0.22800000000000001, 0.032000000000000028, 3883]","[-0.22800000000000001, 0.032000000000000028, 3900]","[-0.22800000000000001, 0.032000000000000028, 3917]","[-0.22800000000000001, 0.032000000000000028, 3933]","[-0.22800000000000001, 0.032000000000000028, 3951]","[-0.22800000000000001, 0.032000000000000028, 3967]","[-0.22800000000000001, 0.032000000000000028, 3984]","[-0.22800000000000001, 0.032000000000000028, 4000]","[-0.22800000000000001, 0.032000000000000028, 4017]","[-0.22800000000000001, 0.032000000000000028, 4051]","[-0.22800000000000001, 0.032000000000000028, 4067]","[-0.22800000000000001, 0.032000000000000028, 4083]","[-0.22800000000000001, 0.032000000000000028, 4101]","[-0.22800000000000001, 0.032000000000000028, 4117]","[-0.22800000000000001, 0.032000000000000028, 4134]","[-0.22800000000000001, 0.032000000000000028, 4151]","[-0.188, 0.075999999999999956, 4167]","[-0.184, 0.083999999999999964, 4184]","[-0.17599999999999999, 0.095999999999999974, 4207]","[-0.17199999999999999, 0.10399999999999998, 4234]","[-0.17199999999999999, 0.11599999999999999, 4268]","[-0.16800000000000001, 0.13600000000000001, 4300]","[-0.16, 0.15200000000000002, 4317]","[-0.16, 0.15200000000000002, 4334]","[-0.16, 0.15200000000000002, 4350]","[-0.16, 0.15200000000000002, 4366]","[-0.16, 0.15600000000000003, 4384]","[-0.16, 0.15600000000000003, 4400]","[-0.16, 0.15600000000000003, 4417]","[-0.16, 0.15600000000000003, 4433]","[-0.16, 0.15600000000000003, 4451]","[-0.16, 0.15600000000000003, 4468]","[-0.16, 0.15600000000000003, 4484]","[-0.16, 0.15600000000000003, 4500]","[-0.16, 0.15600000000000003, 4517]","[-0.16, 0.15600000000000003, 4540]"
"[-0.0040000000000000001, 0.23199999999999998, 4850]","[0.0, 0.23999999999999999, 4900]","[0.0, 0.23999999999999999, 4917]","[0.0, 0.23999999999999999, 4934]","[0.0, 0.23999999999999999, 4951]","[0.0, 0.23999999999999999, 4968]","[0.0, 0.23999999999999999, 4984]","[0.0, 0.23999999999999999, 5001]","[0.0, 0.24399999999999999, 5018]","[0.0, 0.248, 5034]","[-0.0040000000000000001, 0.252, 5056]","[-0.0080000000000000002, 0.252, 5068]","[-0.012, 0.25600000000000001, 5085]","[-0.024, 0.25600000000000001, 5101]","[-0.032000000000000001, 0.25600000000000001, 5118]","[-0.040000000000000001, 0.25600000000000001, 5135]","[-0.048000000000000001, 0.25600000000000001, 5152]","[-0.059999999999999998, 0.25600000000000001, 5168]","[-0.071999999999999995, 0.25600000000000001, 5184]","[-0.084000000000000005, 0.25600000000000001, 5201]","[-0.091999999999999998, 0.252, 5217]","[-0.096000000000000002, 0.252, 5234]","[-0.10000000000000001, 0.248, 5251]","[-0.104, 0.248, 5267]","[-0.108, 0.24399999999999999, 5284]","[-0.112, 0.24399999999999999, 5301]","[-0.11600000000000001, 0.23999999999999999, 5318]","[-0.12, 0.23199999999999998, 5335]","[-0.124, 0.22799999999999998, 5352]","[-0.13200000000000001, 0.21599999999999997, 5369]","[-0.13600000000000001, 0.21199999999999997, 5385]","[-0.13600000000000001, 0.20799999999999996, 5401]","[-0.14000000000000001, 0.20399999999999996, 5418]","[-0.14399999999999999, 0.19599999999999995, 5434]","[-0.14799999999999999, 0.18400000000000005, 5452]","[-0.152, 0.18000000000000005, 5468]","[-0.156, 0.17200000000000004, 5484]","[-0.156, 0.16800000000000004, 5518]","[-0.16, 0.15600000000000003, 5551]","[-0.16400000000000001, 0.14800000000000002, 5567]","[-0.16400000000000001, 0.14400000000000002, 5601]","[-0.16400000000000001, 0.13600000000000001, 5634]","[-0.16400000000000001, 0.12, 5668]","[-0.156, 0.10799999999999998, 5701]","[-0.14399999999999999, 0.091999999999999971, 5717]","[-0.13200000000000001, 0.083999999999999964, 5751]","[-0.12, 0.075999999999999956, 5768]","[-0.108, 0.071999999999999953, 5784]","[-0.096000000000000002, 0.067999999999999949, 5801]","[-0.075999999999999998, 0.067999999999999949, 5818]","[-0.071999999999999995, 0.063999999999999946, 5851]","[-0.059999999999999998, 0.063999999999999946, 5884]","[-0.035999999999999997, 0.060000000000000053, 5902]","[-0.032000000000000001, 0.060000000000000053, 5935]","[-0.02, 0.060000000000000053, 5968]","[0.0, 0.063999999999999946, 6001]","[0.02, 0.071999999999999953, 6035]","[0.035999999999999997, 0.07999999999999996, 6068]","[0.048000000000000001, 0.091999999999999971, 6102]","[0.064000000000000001, 0.10399999999999998, 6135]","[0.071999999999999995, 0.10799999999999998, 6168]","[0.075999999999999998, 0.11599999999999999, 6201]","[0.080000000000000002, 0.128, 6235]","[0.084000000000000005, 0.14400000000000002, 6268]","[0.084000000000000005, 0.15200000000000002, 6301]","[0.080000000000000002, 0.16800000000000004, 6335]","[0.075999999999999998, 0.18400000000000005, 6368]","[0.068000000000000005, 0.19599999999999995, 6406]","[0.051999999999999998, 0.20799999999999996, 6435]","[0.048000000000000001, 0.21199999999999997, 6468]","[0.043999999999999997, 0.21599999999999997, 6502]","[0.035999999999999997, 0.22399999999999998, 6534]","[0.032000000000000001, 0.22399999999999998, 6568]","[0.024, 0.22799999999999998, 6602]","[0.016, 0.23199999999999998, 6635]","[0.0080000000000000002, 0.23599999999999999, 6668]","[0.0040000000000000001, 0.23999999999999999, 6702]","[0.0, 0.23999999999999999, 6735]","[0.0, 0.23999999999999999, 6769]","[0.0, 0.23999999999999999, 6802]","[0.0, 0.23999999999999999, 6869]","[0.0, 0.23999999999999999, 6902]","[0.0, 0.23999999999999999, 6935]","[0.0080000000000000002, 0.23599999999999999, 6969]","[0.02, 0.23199999999999998, 7001]","[0.040000000000000001, 0.22399999999999998, 7035]","[0.051999999999999998, 0.21999999999999997, 7076]","[0.068000000000000005, 0.21999999999999997, 7102]","[0.075999999999999998, 0.21999999999999997, 7135]","[0.084000000000000005, 0.21999999999999997, 7169]","[0.084000000000000005, 0.21999999999999997, 7201]","[0.084000000000000005, 0.21999999999999997, 7235]","[0.091999999999999998, 0.21999999999999997, 7269]","[0.091999999999999998, 0.21999999999999997, 7302]","[0.091999999999999998, 0.21999999999999997, 7336]","[0.091999999999999998, 0.21999999999999997, 7369]","[0.091999999999999998, 0.21999999999999997, 7403]","[0.091999999999999998, 0.21999999999999997, 7435]","[0.091999999999999998, 0.21999999999999997, 7468]","[0.091999999999999998, 0.21199999999999997, 7502]","[0.091999999999999998, 0.19999999999999996, 7536]","[0.091999999999999998, 0.18400000000000005, 7570]","[0.091999999999999998, 0.16000000000000003, 7602]","[0.087999999999999995, 0.13200000000000001, 7635]","[0.087999999999999995, 0.11199999999999999, 7668]","[0.087999999999999995, 0.099999999999999978, 7702]","[0.084000000000000005, 0.07999999999999996, 7735]","[0.080000000000000002, 0.048000000000000043, 7768]","[0.080000000000000002, 0.0080000000000000071, 7803]","[0.080000000000000002, -0.020000000000000018, 7836]","[0.075999999999999998, -0.044000000000000039, 7868]","[0.075999999999999998, -0.05600000000000005, 7909]","[0.075999999999999998, -0.080000000000000071, 7935]","[0.080000000000000002, -0.096000000000000085, 7969]","[0.080000000000000002, -0.1319999999999999, 8002]","[0.084000000000000005, -0.15599999999999992, 8036]","[0.096000000000000002, -0.18799999999999994, 8068]","[0.10000000000000001, -0.20799999999999996, 8102]","[0.104, -0.22799999999999998, 8136]","[0.108, -0.252, 8169]","[0.112, -0.27200000000000002, 8202]","[0.112, -0.30000000000000004, 8235]","[0.11600000000000001, -0.32000000000000006, 8270]","[0.12, -0.33600000000000008, 8303]","[0.12, -0.34400000000000008, 8336]"
