"[-0.184, -0.0040000000000000036, 8872]","[-0.188, -0.0040000000000000036, 8889]","[-0.188, -0.0040000000000000036, 8905]","[-0.188, -0.0040000000000000036, 8923]","[-0.19600000000000001, -0.0040000000000000036, 8938]","[-0.19600000000000001, -0.0040000000000000036, 8956]","[-0.19600000000000001, 0.0, 8972]","[-0.19600000000000001, 0.0, 8990]","[-0.19600000000000001, 0.0, 9005]","[-0.19600000000000001, 0.0, 9023]","[-0.19600000000000001, 0.0, 9038]","[-0.19600000000000001, 0.0, 9057]","[-0.19600000000000001, 0.0, 9071]","[-0.19600000000000001, 0.0, 9090]","[-0.19600000000000001, 0.0, 9105]","[-0.19600000000000001, 0.0, 9123]","[-0.19600000000000001, 0.0, 9139]","[-0.19600000000000001, 0.0, 9157]","[-0.19600000000000001, 0.0, 9172]","[-0.19600000000000001, 0.0, 9190]","[-0.19600000000000001, 0.0, 9205]","[-0.19600000000000001, 0.0, 9223]","[-0.19600000000000001, 0.0, 9238]","[-0.19600000000000001, 0.0, 9257]","[-0.192, 0.0, 9272]","[-0.17199999999999999, 0.0080000000000000071, 9290]","[-0.152, 0.012000000000000011, 9306]","[-0.13600000000000001, 0.012000000000000011, 9323]","[-0.124, 0.012000000000000011, 9339]","[-0.11600000000000001, 0.012000000000000011, 9357]","[-0.104, 0.0080000000000000071, 9372]","[-0.087999999999999995, 0.0080000000000000071, 9390]","[-0.064000000000000001, 0.0080000000000000071, 9406]","[-0.048000000000000001, 0.0080000000000000071, 9423]","[-0.032000000000000001, 0.0080000000000000071, 9439]","[-0.016, 0.0080000000000000071, 9457]","[0.0080000000000000002, 0.0080000000000000071, 9472]","[0.024, 0.0080000000000000071, 9490]","[0.035999999999999997, 0.0080000000000000071, 9505]","[0.051999999999999998, 0.012000000000000011, 9524]","[0.071999999999999995, 0.012000000000000011, 9539]","[0.075999999999999998, 0.016000000000000014, 9556]","[0.096000000000000002, 0.016000000000000014, 9572]","[0.108, 0.016000000000000014, 9590]","[0.12, 0.016000000000000014, 9605]","[0.14399999999999999, 0.016000000000000014, 9623]","[0.16, 0.016000000000000014, 9639]","[0.17199999999999999, 0.016000000000000014, 9657]","[0.17999999999999999, 0.016000000000000014, 9672]","[0.188, 0.012000000000000011, 9690]","[0.192, 0.0080000000000000071, 9705]","[0.19600000000000001, 0.0080000000000000071, 9723]","[0.20399999999999999, 0.0080000000000000071, 9738]","[0.20399999999999999, 0.0040000000000000036, 9756]","[0.20399999999999999, 0.0040000000000000036, 9772]","[0.20399999999999999, 0.0040000000000000036, 9789]","[0.20399999999999999, 0.0040000000000000036, 9805]","[0.20399999999999999, 0.0040000000000000036, 9823]","[0.20399999999999999, 0.0040000000000000036, 9839]","[0.20399999999999999, 0.0040000000000000036, 9856]","[0.20399999999999999, 0.0040000000000000036, 9872]","[0.20399999999999999, 0.0040000000000000036, 9890]","[0.20399999999999999, 0.0040000000000000036, 9906]","[0.20399999999999999, 0.0040000000000000036, 9923]","[0.20399999999999999, 0.0040000000000000036, 9940]","[0.20399999999999999, 0.0040000000000000036, 9956]","[0.20399999999999999, 0.0040000000000000036, 9973]","[0.20399999999999999, 0.0040000000000000036, 9990]","[0.20399999999999999, 0.0040000000000000036, 10006]","[0.20399999999999999, 0.0040000000000000036, 10023]","[0.20399999999999999, 0.0040000000000000036, 10039]","[0.20399999999999999, 0.0040000000000000036, 10057]","[0.20399999999999999, 0.0040000000000000036, 10072]","[0.20399999999999999, 0.0040000000000000036, 10090]","[0.20000000000000001, 0.0040000000000000036, 10105]","[0.20000000000000001, 0.0040000000000000036, 10123]","[0.20000000000000001, 0.0040000000000000036, 10157]","[0.188, 0.016000000000000014, 10190]","[0.17199999999999999, 0.036000000000000032, 10224]","[0.16800000000000001, 0.040000000000000036, 10257]","[0.12, 0.067999999999999949, 10316]","[0.112, 0.067999999999999949, 10340]","[0.112, 0.067999999999999949, 10357]","[0.112, 0.067999999999999949, 10391]","[0.10000000000000001, 0.067999999999999949, 10424]","[0.10000000000000001, 0.067999999999999949, 10457]","[0.10000000000000001, 0.067999999999999949, 10491]","[0.10000000000000001, 0.067999999999999949, 10525]","[0.10000000000000001, 0.067999999999999949, 10557]","[0.128, 0.067999999999999949, 10572]","[0.17999999999999999, 0.083999999999999964, 10590]","[0.23999999999999999, 0.099999999999999978, 10606]","[0.29199999999999998, 0.11599999999999999, 10624]"
"[-0.035999999999999997, 0.012000000000000011, 13859]","[-0.035999999999999997, 0.012000000000000011, 13894]","[-0.035999999999999997, 0.012000000000000011, 13908]","[-0.043999999999999997, 0.012000000000000011, 13927]","[-0.043999999999999997, 0.0080000000000000071, 13942]","[-0.048000000000000001, 0.0080000000000000071, 13960]","[-0.048000000000000001, 0.0080000000000000071, 13976]","[-0.048000000000000001, 0.0080000000000000071, 13994]","[-0.048000000000000001, 0.0080000000000000071, 14009]","[-0.048000000000000001, 0.0040000000000000036, 14026]","[-0.048000000000000001, 0.0, 14042]","[-0.048000000000000001, 0.0, 14060]","[-0.043999999999999997, -0.0040000000000000036, 14075]","[-0.043999999999999997, -0.0040000000000000036, 14094]","[-0.043999999999999997, -0.0080000000000000071, 14109]","[-0.040000000000000001, -0.0080000000000000071, 14126]","[-0.035999999999999997, -0.0080000000000000071, 14143]","[-0.035999999999999997, -0.012000000000000011, 14160]","[-0.035999999999999997, -0.012000000000000011, 14175]","[-0.028000000000000001, -0.016000000000000014, 14193]","[-0.024, -0.020000000000000018, 14209]","[-0.012, -0.020000000000000018, 14227]","[0.0, -0.024000000000000021, 14242]","[0.0080000000000000002, -0.028000000000000025, 14260]","[0.012, -0.032000000000000028, 14276]","[0.012, -0.036000000000000032, 14294]","[0.016, -0.040000000000000036, 14308]","[0.016, -0.040000000000000036, 14327]","[0.016, -0.05600000000000005, 14342]","[0.016, -0.064000000000000057, 14361]","[0.012, -0.076000000000000068, 14376]","[0.012, -0.080000000000000071, 14393]","[0.012, -0.084000000000000075, 14409]","[0.012, -0.092000000000000082, 14427]","[0.0040000000000000001, -0.096000000000000085, 14443]","[0.0040000000000000001, -0.10000000000000009, 14460]","[0.0040000000000000001, -0.10000000000000009, 14476]","[0.0040000000000000001, -0.10000000000000009, 14493]","[0.0040000000000000001, -0.10000000000000009, 14509]","[0.0040000000000000001, -0.10000000000000009, 14527]","[0.0040000000000000001, -0.10000000000000009, 14542]","[0.0040000000000000001, -0.10000000000000009, 14560]","[0.0040000000000000001, -0.10000000000000009, 14575]","[0.0040000000000000001, -0.10000000000000009, 14594]","[0.0040000000000000001, -0.10000000000000009, 14609]","[0.0040000000000000001, -0.10000000000000009, 14627]","[0.0040000000000000001, -0.10000000000000009, 14642]","[0.0040000000000000001, -0.10000000000000009, 14661]","[0.0040000000000000001, -0.10000000000000009, 14676]","[0.0040000000000000001, -0.10000000000000009, 14694]","[0.0040000000000000001, -0.10000000000000009, 14709]","[0.0040000000000000001, -0.10000000000000009, 14727]","[0.0040000000000000001, -0.10000000000000009, 14742]","[0.0040000000000000001, -0.10000000000000009, 14760]","[0.0040000000000000001, -0.10000000000000009, 14775]","[0.0040000000000000001, -0.10000000000000009, 14793]","[0.0040000000000000001, -0.10000000000000009, 14809]","[0.0040000000000000001, -0.10000000000000009, 14827]","[0.0040000000000000001, -0.10000000000000009, 14842]","[0.0040000000000000001, -0.10000000000000009, 14860]","[0.0, -0.10000000000000009, 14876]","[0.0, -0.10000000000000009, 14893]","[0.0, -0.10000000000000009, 14909]","[0.0, -0.10000000000000009, 14927]","[0.0, -0.10000000000000009, 14942]","[0.0, -0.10000000000000009, 14960]","[0.0, -0.10000000000000009, 14976]","[0.0, -0.10000000000000009, 14994]","[0.0, -0.10000000000000009, 15008]","[0.0, -0.10000000000000009, 15027]","[0.0, -0.10000000000000009, 15042]","[0.0, -0.10000000000000009, 15061]","[0.0, -0.10000000000000009, 15075]","[0.0, -0.10000000000000009, 15094]","[0.0, -0.10000000000000009, 15127]","[0.0, -0.10000000000000009, 15161]","[0.0, -0.096000000000000085, 15194]","[0.0, -0.096000000000000085, 15227]","[0.0, -0.096000000000000085, 15242]","[-0.0040000000000000001, -0.096000000000000085, 15260]","[-0.0040000000000000001, -0.092000000000000082, 15310]","[-0.0040000000000000001, -0.092000000000000082, 15327]","[-0.0040000000000000001, -0.092000000000000082, 15361]","[-0.0040000000000000001, -0.092000000000000082, 15376]","[-0.0040000000000000001, -0.092000000000000082, 15394]","[-0.0080000000000000002, -0.092000000000000082, 15410]","[-0.0080000000000000002, -0.092000000000000082, 15428]","[-0.0080000000000000002, -0.092000000000000082, 15461]","[-0.0080000000000000002, -0.092000000000000082, 15495]","[-0.012, -0.092000000000000082, 15528]","[-0.012, -0.092000000000000082, 15561]","[-0.016, -0.092000000000000082, 15594]","[-0.032000000000000001, -0.084000000000000075, 15628]","[-0.051999999999999998, -0.080000000000000071, 15661]","[-0.091999999999999998, -0.084000000000000075, 15694]","[-0.128, -0.10000000000000009, 15710]","[-0.14000000000000001, -0.10400000000000009, 15728]","[-0.16800000000000001, -0.12000000000000011, 15761]","[-0.192, -0.1319999999999999, 15795]","[-0.20799999999999999, -0.15599999999999992, 15828]","[-0.216, -0.18399999999999994, 15843]","[-0.216, -0.19599999999999995, 15861]","[-0.216, -0.20399999999999996, 15876]","[-0.21199999999999999, -0.21599999999999997, 15894]","[-0.19600000000000001, -0.22799999999999998, 15928]","[-0.17599999999999999, -0.23599999999999999, 15961]","[-0.14000000000000001, -0.24399999999999999, 15994]","[-0.112, -0.248, 16010]","[-0.096000000000000002, -0.248, 16028]","[-0.064000000000000001, -0.248, 16061]","[-0.032000000000000001, -0.24399999999999999, 16095]","[-0.012, -0.22799999999999998, 16128]","[0.0040000000000000001, -0.21199999999999997, 16162]","[0.016, -0.19999999999999996, 16195]","[0.024, -0.19199999999999995, 16228]","[0.028000000000000001, -0.17599999999999993, 16262]","[0.024, -0.15999999999999992, 16295]","[0.016, -0.15199999999999991, 16328]","[0.012, -0.14399999999999991, 16361]","[0.0, -0.1319999999999999, 16395]","[-0.0080000000000000002, -0.12799999999999989, 16429]","[-0.0080000000000000002, -0.12799999999999989, 16462]","[-0.012, -0.12400000000000011, 16495]","[-0.012, -0.12000000000000011, 16528]","[-0.012, -0.12000000000000011, 16544]","[-0.012, -0.12000000000000011, 16562]","[-0.012, -0.12000000000000011, 16595]","[-0.012, -0.12000000000000011, 16628]","[-0.012, -0.1120000000000001, 16662]","[-0.012, -0.1120000000000001, 16695]","[-0.012, -0.1120000000000001, 16729]","[-0.012, -0.1120000000000001, 16762]","[-0.012, -0.1080000000000001, 16796]","[-0.012, -0.1080000000000001, 16829]","[-0.012, -0.1080000000000001, 16862]","[-0.012, -0.1080000000000001, 16895]","[-0.012, -0.1080000000000001, 16929]","[-0.012, -0.1080000000000001, 16962]","[-0.012, -0.1080000000000001, 16995]","[-0.012, -0.1080000000000001, 17029]","[-0.012, -0.1080000000000001, 17062]","[-0.012, -0.1080000000000001, 17096]","[-0.012, -0.1080000000000001, 17129]","[-0.012, -0.1080000000000001, 17163]","[-0.012, -0.1080000000000001, 17196]","[-0.012, -0.1080000000000001, 17229]","[-0.012, -0.12400000000000011, 17262]","[-0.012, -0.15999999999999992, 17296]","[-0.016, -0.20399999999999996, 17329]","[-0.0080000000000000002, -0.22399999999999998, 17363]","[0.0, -0.23599999999999999, 17396]","[0.012, -0.24399999999999999, 17429]","[0.032000000000000001, -0.252, 17462]","[0.064000000000000001, -0.252, 17496]","[0.108, -0.248, 17529]","[0.128, -0.23199999999999998, 17545]","[0.13600000000000001, -0.22399999999999998, 17562]","[0.14000000000000001, -0.21599999999999997, 17596]","[0.152, -0.19199999999999995, 17630]","[0.156, -0.17199999999999993, 17663]","[0.16400000000000001, -0.14399999999999991, 17696]","[0.156, -0.10400000000000009, 17763]","[0.14399999999999999, -0.088000000000000078, 17796]","[0.128, -0.080000000000000071, 17830]","[0.108, -0.06800000000000006, 17862]","[0.096000000000000002, -0.060000000000000053, 17897]","[0.068000000000000005, -0.060000000000000053, 17930]","[0.051999999999999998, -0.060000000000000053, 17963]","[0.032000000000000001, -0.060000000000000053, 17996]","[0.02, -0.064000000000000057, 18030]","[0.0, -0.084000000000000075, 18063]","[-0.028000000000000001, -0.1160000000000001, 18097]","[-0.032000000000000001, -0.12400000000000011, 18130]","[-0.028000000000000001, -0.1399999999999999, 18164]"
