"[-0.156, -0.18799999999999994, 9073]","[-0.16, -0.18799999999999994, 9089]","[-0.16, -0.18799999999999994, 9107]","[-0.16, -0.18799999999999994, 9123]","[-0.16, -0.18799999999999994, 9140]","[-0.16, -0.18799999999999994, 9157]","[-0.156, -0.18799999999999994, 9173]","[-0.152, -0.18399999999999994, 9190]","[-0.14000000000000001, -0.18399999999999994, 9206]","[-0.128, -0.18399999999999994, 9223]","[-0.108, -0.17999999999999994, 9239]","[-0.096000000000000002, -0.17999999999999994, 9257]","[-0.080000000000000002, -0.17999999999999994, 9273]","[-0.068000000000000005, -0.17999999999999994, 9290]","[-0.043999999999999997, -0.17599999999999993, 9307]","[-0.028000000000000001, -0.17599999999999993, 9324]","[-0.016, -0.17599999999999993, 9341]","[0.0040000000000000001, -0.17599999999999993, 9357]","[0.012, -0.17599999999999993, 9374]","[0.032000000000000001, -0.17199999999999993, 9391]","[0.043999999999999997, -0.17199999999999993, 9407]","[0.051999999999999998, -0.17199999999999993, 9424]","[0.064000000000000001, -0.17199999999999993, 9440]","[0.084000000000000005, -0.17199999999999993, 9457]","[0.091999999999999998, -0.17199999999999993, 9474]","[0.104, -0.17199999999999993, 9491]","[0.11600000000000001, -0.16799999999999993, 9508]","[0.124, -0.16799999999999993, 9524]","[0.13200000000000001, -0.16799999999999993, 9541]","[0.13600000000000001, -0.16799999999999993, 9558]","[0.152, -0.16799999999999993, 9574]","[0.16400000000000001, -0.16799999999999993, 9591]","[0.17599999999999999, -0.16799999999999993, 9607]","[0.184, -0.16799999999999993, 9624]","[0.192, -0.16799999999999993, 9642]","[0.20000000000000001, -0.16799999999999993, 9658]","[0.20799999999999999, -0.16799999999999993, 9674]","[0.22, -0.16799999999999993, 9691]","[0.22800000000000001, -0.16799999999999993, 9708]","[0.24399999999999999, -0.16799999999999993, 9725]","[0.25600000000000001, -0.16799999999999993, 9741]","[0.26400000000000001, -0.16799999999999993, 9758]","[0.27600000000000002, -0.16799999999999993, 9775]","[0.28399999999999997, -0.16799999999999993, 9791]","[0.29599999999999999, -0.16799999999999993, 9808]","[0.30399999999999999, -0.16799999999999993, 9825]","[0.30399999999999999, -0.16799999999999993, 9842]","[0.30399999999999999, -0.16799999999999993, 9858]","[0.30399999999999999, -0.16799999999999993, 9878]","[0.308, -0.16799999999999993, 9909]","[0.308, -0.16799999999999993, 9925]","[0.308, -0.16799999999999993, 9942]","[0.308, -0.16799999999999993, 9958]","[0.308, -0.16799999999999993, 9975]","[0.308, -0.16799999999999993, 9992]","[0.308, -0.16799999999999993, 10009]","[0.308, -0.16799999999999993, 10025]","[0.308, -0.16799999999999993, 10043]","[0.308, -0.16799999999999993, 10059]","[0.308, -0.16799999999999993, 10076]","[0.308, -0.16799999999999993, 10092]","[0.308, -0.16399999999999992, 10109]","[0.308, -0.16399999999999992, 10125]","[0.308, -0.16399999999999992, 10143]","[0.308, -0.16399999999999992, 10176]","[0.308, -0.16399999999999992, 10193]","[0.308, -0.16399999999999992, 10209]","[0.308, -0.16399999999999992, 10225]","[0.308, -0.15999999999999992, 10243]","[0.308, -0.15599999999999992, 10259]","[0.308, -0.15199999999999991, 10277]","[0.308, -0.14399999999999991, 10293]","[0.308, -0.1359999999999999, 10309]","[0.308, -0.12400000000000011, 10343]","[0.308, -0.10400000000000009, 10376]","[0.308, -0.080000000000000071, 10393]","[0.308, -0.06800000000000006, 10409]","[0.308, -0.05600000000000005, 10427]","[0.312, -0.044000000000000039, 10444]","[0.312, -0.032000000000000028, 10476]","[0.312, 0.0, 10526]","[0.308, 0.020000000000000018, 10543]","[0.30399999999999999, 0.032000000000000028, 10561]","[0.29599999999999999, 0.048000000000000043, 10594]","[0.28799999999999998, 0.075999999999999956, 10627]","[0.27600000000000002, 0.087999999999999967, 10643]","[0.27200000000000002, 0.091999999999999971, 10661]","[0.26800000000000002, 0.099999999999999978, 10693]","[0.25600000000000001, 0.11199999999999999, 10711]","[0.248, 0.12, 10728]","[0.23599999999999999, 0.128, 10761]","[0.22, 0.14000000000000001, 10777]","[0.20799999999999999, 0.14800000000000002, 10794]","[0.19600000000000001, 0.15200000000000002, 10811]","[0.188, 0.15600000000000003, 10828]","[0.17599999999999999, 0.16000000000000003, 10845]","[0.16400000000000001, 0.16800000000000004, 10861]","[0.16, 0.16800000000000004, 10880]","[0.14399999999999999, 0.17200000000000004, 10895]","[0.13200000000000001, 0.17600000000000005, 10911]","[0.12, 0.17600000000000005, 10927]","[0.108, 0.18000000000000005, 10944]","[0.10000000000000001, 0.18000000000000005, 10979]","[0.080000000000000002, 0.18000000000000005, 11012]","[0.059999999999999998, 0.18000000000000005, 11045]","[0.035999999999999997, 0.18000000000000005, 11061]","[0.024, 0.18000000000000005, 11079]","[0.0080000000000000002, 0.17600000000000005, 11112]","[-0.0080000000000000002, 0.16800000000000004, 11145]","[-0.032000000000000001, 0.15200000000000002, 11162]","[-0.043999999999999997, 0.14400000000000002, 11179]","[-0.056000000000000001, 0.13200000000000001, 11196]","[-0.068000000000000005, 0.124, 11229]","[-0.080000000000000002, 0.10399999999999998, 11247]","[-0.087999999999999995, 0.095999999999999974, 11263]","[-0.091999999999999998, 0.087999999999999967, 11279]","[-0.10000000000000001, 0.075999999999999956, 11295]","[-0.108, 0.067999999999999949, 11312]","[-0.11600000000000001, 0.052000000000000046, 11345]","[-0.124, 0.028000000000000025, 11379]","[-0.13200000000000001, 0.0040000000000000036, 11412]","[-0.13600000000000001, -0.020000000000000018, 11429]","[-0.14000000000000001, -0.032000000000000028, 11446]","[-0.14000000000000001, -0.044000000000000039, 11463]","[-0.14399999999999999, -0.05600000000000005, 11480]","[-0.14399999999999999, -0.064000000000000057, 11496]","[-0.14399999999999999, -0.076000000000000068, 11513]","[-0.14399999999999999, -0.092000000000000082, 11529]","[-0.14399999999999999, -0.10400000000000009, 11546]","[-0.14399999999999999, -0.1120000000000001, 11563]","[-0.14000000000000001, -0.12000000000000011, 11581]","[-0.14000000000000001, -0.12799999999999989, 11613]","[-0.13600000000000001, -0.1399999999999999, 11647]","[-0.13600000000000001, -0.14799999999999991, 11663]","[-0.13200000000000001, -0.15599999999999992, 11679]","[-0.13200000000000001, -0.15999999999999992, 11697]","[-0.128, -0.16399999999999992, 11730]","[-0.128, -0.16399999999999992, 11747]","[-0.128, -0.16399999999999992, 11763]","[-0.128, -0.16399999999999992, 11780]","[-0.128, -0.16399999999999992, 11797]","[-0.128, -0.16399999999999992, 11814]","[-0.128, -0.16399999999999992, 11831]","[-0.128, -0.16399999999999992, 11847]","[-0.128, -0.16799999999999993, 11883]","[-0.128, -0.16799999999999993, 11914]","[-0.128, -0.16799999999999993, 11947]","[-0.128, -0.16799999999999993, 11964]"
"[-0.104, -0.14799999999999991, 12331]","[-0.104, -0.14799999999999991, 12382]","[-0.104, -0.14799999999999991, 12399]","[-0.104, -0.14799999999999991, 12415]","[-0.104, -0.14799999999999991, 12432]","[-0.096000000000000002, -0.14399999999999991, 12448]","[-0.091999999999999998, -0.14399999999999991, 12465]","[-0.084000000000000005, -0.1399999999999999, 12482]","[-0.075999999999999998, -0.1359999999999999, 12499]","[-0.068000000000000005, -0.1319999999999999, 12515]","[-0.051999999999999998, -0.12799999999999989, 12533]","[-0.043999999999999997, -0.12400000000000011, 12549]","[-0.035999999999999997, -0.12000000000000011, 12565]","[-0.028000000000000001, -0.12000000000000011, 12582]","[-0.02, -0.1120000000000001, 12599]","[-0.012, -0.1120000000000001, 12616]","[-0.0080000000000000002, -0.1080000000000001, 12632]","[0.0, -0.10400000000000009, 12649]","[0.0040000000000000001, -0.10400000000000009, 12666]","[0.02, -0.096000000000000085, 12683]","[0.028000000000000001, -0.092000000000000082, 12700]","[0.043999999999999997, -0.084000000000000075, 12716]","[0.048000000000000001, -0.080000000000000071, 12733]","[0.056000000000000001, -0.076000000000000068, 12749]","[0.064000000000000001, -0.06800000000000006, 12766]","[0.071999999999999995, -0.060000000000000053, 12783]","[0.080000000000000002, -0.05600000000000005, 12800]","[0.087999999999999995, -0.044000000000000039, 12817]","[0.087999999999999995, -0.040000000000000036, 12833]","[0.091999999999999998, -0.032000000000000028, 12850]","[0.091999999999999998, -0.020000000000000018, 12869]","[0.096000000000000002, -0.0080000000000000071, 12883]","[0.096000000000000002, -0.0040000000000000036, 12900]","[0.096000000000000002, 0.0040000000000000036, 12916]","[0.096000000000000002, 0.012000000000000011, 12933]","[0.096000000000000002, 0.024000000000000021, 12950]","[0.091999999999999998, 0.032000000000000028, 12966]","[0.087999999999999995, 0.040000000000000036, 12983]","[0.084000000000000005, 0.048000000000000043, 13000]","[0.080000000000000002, 0.060000000000000053, 13017]","[0.080000000000000002, 0.067999999999999949, 13033]","[0.080000000000000002, 0.071999999999999953, 13051]","[0.075999999999999998, 0.087999999999999967, 13067]","[0.075999999999999998, 0.091999999999999971, 13084]","[0.075999999999999998, 0.10799999999999998, 13100]","[0.075999999999999998, 0.11599999999999999, 13117]","[0.075999999999999998, 0.128, 13134]","[0.075999999999999998, 0.13600000000000001, 13150]","[0.080000000000000002, 0.14400000000000002, 13168]","[0.080000000000000002, 0.14800000000000002, 13184]","[0.084000000000000005, 0.15600000000000003, 13201]","[0.087999999999999995, 0.16000000000000003, 13217]","[0.096000000000000002, 0.17200000000000004, 13234]","[0.10000000000000001, 0.17600000000000005, 13251]","[0.108, 0.18000000000000005, 13267]","[0.112, 0.18400000000000005, 13284]","[0.12, 0.18799999999999994, 13301]","[0.128, 0.19199999999999995, 13318]","[0.128, 0.19199999999999995, 13335]","[0.128, 0.19199999999999995, 13351]"
