"[-0.34799999999999998, -0.248, 3334]","[-0.34799999999999998, -0.248, 3350]","[-0.34799999999999998, -0.248, 3367]","[-0.34799999999999998, -0.248, 3383]","[-0.34799999999999998, -0.248, 3400]","[-0.34799999999999998, -0.248, 3417]","[-0.34799999999999998, -0.248, 3434]","[-0.34799999999999998, -0.248, 3451]","[-0.34799999999999998, -0.248, 3466]","[-0.34799999999999998, -0.248, 3484]","[-0.34799999999999998, -0.248, 3501]","[-0.34799999999999998, -0.248, 3517]","[-0.34799999999999998, -0.248, 3534]","[-0.34799999999999998, -0.248, 3551]","[-0.34799999999999998, -0.248, 3566]","[-0.34799999999999998, -0.248, 3584]","[-0.34799999999999998, -0.248, 3600]","[-0.34799999999999998, -0.248, 3618]","[-0.34799999999999998, -0.248, 3634]","[-0.34399999999999997, -0.248, 3653]","[-0.33200000000000002, -0.248, 3670]","[-0.32800000000000001, -0.248, 3683]","[-0.32400000000000001, -0.248, 3701]","[-0.316, -0.248, 3717]","[-0.308, -0.248, 3734]","[-0.29599999999999999, -0.248, 3750]","[-0.28799999999999998, -0.248, 3768]","[-0.28000000000000003, -0.248, 3783]","[-0.26800000000000002, -0.248, 3801]","[-0.26400000000000001, -0.248, 3817]","[-0.25600000000000001, -0.248, 3833]","[-0.252, -0.248, 3850]","[-0.23999999999999999, -0.248, 3867]","[-0.23200000000000001, -0.24399999999999999, 3884]","[-0.22800000000000001, -0.24399999999999999, 3900]","[-0.22, -0.24399999999999999, 3918]","[-0.20799999999999999, -0.23999999999999999, 3934]","[-0.20000000000000001, -0.23999999999999999, 3951]","[-0.188, -0.23599999999999999, 3969]","[-0.184, -0.23599999999999999, 3984]","[-0.17599999999999999, -0.23599999999999999, 4001]","[-0.16800000000000001, -0.23599999999999999, 4017]","[-0.16400000000000001, -0.23199999999999998, 4037]","[-0.152, -0.23199999999999998, 4054]","[-0.14399999999999999, -0.22799999999999998, 4071]","[-0.13200000000000001, -0.22799999999999998, 4087]","[-0.124, -0.22399999999999998, 4104]","[-0.11600000000000001, -0.22399999999999998, 4121]","[-0.108, -0.21999999999999997, 4153]","[-0.096000000000000002, -0.21599999999999997, 4170]","[-0.084000000000000005, -0.21199999999999997, 4200]","[-0.071999999999999995, -0.20799999999999996, 4220]","[-0.064000000000000001, -0.20399999999999996, 4238]","[-0.056000000000000001, -0.19999999999999996, 4268]","[-0.043999999999999997, -0.19199999999999995, 4285]","[-0.040000000000000001, -0.18799999999999994, 4304]","[-0.032000000000000001, -0.18799999999999994, 4321]","[-0.024, -0.17999999999999994, 4351]","[-0.016, -0.17199999999999993, 4372]","[-0.0080000000000000002, -0.16799999999999993, 4402]","[0.0, -0.15599999999999992, 4434]","[0.012, -0.14799999999999991, 4454]","[0.016, -0.1399999999999999, 4484]","[0.02, -0.12799999999999989, 4518]","[0.02, -0.1160000000000001, 4551]","[0.02, -0.10400000000000009, 4585]","[0.02, -0.096000000000000085, 4618]","[0.02, -0.088000000000000078, 4654]","[0.016, -0.076000000000000068, 4685]","[0.0080000000000000002, -0.064000000000000057, 4719]","[-0.0040000000000000001, -0.060000000000000053, 4751]","[-0.02, -0.052000000000000046, 4784]","[-0.028000000000000001, -0.048000000000000043, 4818]","[-0.043999999999999997, -0.044000000000000039, 4838]","[-0.056000000000000001, -0.044000000000000039, 4868]","[-0.068000000000000005, -0.040000000000000036, 4901]","[-0.096000000000000002, -0.040000000000000036, 4934]","[-0.11600000000000001, -0.040000000000000036, 4969]","[-0.13600000000000001, -0.044000000000000039, 5001]","[-0.156, -0.060000000000000053, 5035]","[-0.17599999999999999, -0.084000000000000075, 5086]","[-0.17999999999999999, -0.084000000000000075, 5118]","[-0.17999999999999999, -0.084000000000000075, 5155]","[-0.17999999999999999, -0.084000000000000075, 5184]","[-0.17999999999999999, -0.084000000000000075, 5205]","[-0.17999999999999999, -0.084000000000000075, 5235]","[-0.17999999999999999, -0.084000000000000075, 5268]","[-0.17199999999999999, -0.084000000000000075, 5302]","[-0.16, -0.084000000000000075, 5335]","[-0.16, -0.084000000000000075, 5368]"
"[-0.184, -0.24399999999999999, 8521]","[-0.184, -0.24399999999999999, 8571]","[-0.184, -0.24399999999999999, 8588]","[-0.184, -0.24399999999999999, 8605]","[-0.184, -0.24399999999999999, 8621]","[-0.184, -0.24399999999999999, 8638]","[-0.184, -0.24399999999999999, 8656]","[-0.184, -0.24399999999999999, 8671]","[-0.184, -0.24399999999999999, 8687]","[-0.184, -0.24399999999999999, 8704]","[-0.184, -0.24399999999999999, 8721]","[-0.184, -0.24399999999999999, 8737]","[-0.184, -0.24399999999999999, 8754]","[-0.184, -0.24399999999999999, 8771]","[-0.17999999999999999, -0.23999999999999999, 8788]","[-0.16400000000000001, -0.23999999999999999, 8804]","[-0.156, -0.23999999999999999, 8821]","[-0.13600000000000001, -0.23599999999999999, 8838]","[-0.128, -0.23599999999999999, 8854]","[-0.108, -0.23599999999999999, 8871]","[-0.096000000000000002, -0.23199999999999998, 8887]","[-0.084000000000000005, -0.23199999999999998, 8904]","[-0.071999999999999995, -0.22799999999999998, 8921]","[-0.051999999999999998, -0.22799999999999998, 8937]","[-0.035999999999999997, -0.22399999999999998, 8955]","[-0.024, -0.21999999999999997, 8972]","[-0.016, -0.21999999999999997, 8988]","[0.0040000000000000001, -0.21599999999999997, 9005]","[0.012, -0.21599999999999997, 9021]","[0.024, -0.21599999999999997, 9038]","[0.040000000000000001, -0.21199999999999997, 9055]","[0.048000000000000001, -0.21199999999999997, 9071]","[0.064000000000000001, -0.20799999999999996, 9087]","[0.071999999999999995, -0.20799999999999996, 9105]","[0.075999999999999998, -0.20799999999999996, 9121]","[0.084000000000000005, -0.20799999999999996, 9138]","[0.091999999999999998, -0.20799999999999996, 9172]","[0.108, -0.20799999999999996, 9205]","[0.124, -0.20399999999999996, 9238]","[0.13200000000000001, -0.20399999999999996, 9255]","[0.13600000000000001, -0.20399999999999996, 9271]","[0.14000000000000001, -0.20399999999999996, 9305]","[0.14799999999999999, -0.20399999999999996, 9338]","[0.156, -0.20399999999999996, 9371]","[0.16, -0.20399999999999996, 9404]","[0.17199999999999999, -0.19999999999999996, 9438]","[0.17999999999999999, -0.19999999999999996, 9471]","[0.192, -0.19999999999999996, 9505]","[0.20399999999999999, -0.19999999999999996, 9538]","[0.216, -0.19999999999999996, 9571]","[0.224, -0.19999999999999996, 9604]","[0.23200000000000001, -0.19999999999999996, 9638]","[0.23200000000000001, -0.19999999999999996, 9672]","[0.23599999999999999, -0.19999999999999996, 9704]","[0.23599999999999999, -0.19999999999999996, 9737]","[0.23599999999999999, -0.19599999999999995, 9771]","[0.23599999999999999, -0.18399999999999994, 9805]","[0.23599999999999999, -0.17199999999999993, 9837]","[0.23599999999999999, -0.15599999999999992, 9871]","[0.23599999999999999, -0.14399999999999991, 9905]","[0.23599999999999999, -0.1319999999999999, 9938]","[0.23599999999999999, -0.12400000000000011, 9973]","[0.23599999999999999, -0.1080000000000001, 10004]","[0.23599999999999999, -0.10000000000000009, 10037]","[0.23200000000000001, -0.092000000000000082, 10071]","[0.23200000000000001, -0.080000000000000071, 10105]","[0.22800000000000001, -0.06800000000000006, 10138]","[0.224, -0.05600000000000005, 10172]","[0.22, -0.044000000000000039, 10205]","[0.216, -0.032000000000000028, 10238]","[0.21199999999999999, -0.020000000000000018, 10271]","[0.20399999999999999, -0.0080000000000000071, 10304]","[0.20399999999999999, 0.0040000000000000036, 10338]","[0.20000000000000001, 0.016000000000000014, 10371]","[0.20000000000000001, 0.024000000000000021, 10404]","[0.19600000000000001, 0.040000000000000036, 10438]","[0.19600000000000001, 0.060000000000000053, 10471]","[0.192, 0.07999999999999996, 10504]","[0.192, 0.095999999999999974, 10538]","[0.192, 0.10799999999999998, 10572]","[0.192, 0.128, 10638]","[0.192, 0.14000000000000001, 10672]","[0.192, 0.14800000000000002, 10705]","[0.192, 0.15200000000000002, 10737]","[0.192, 0.15600000000000003, 10771]","[0.192, 0.16000000000000003, 10805]","[0.192, 0.16400000000000003, 10837]","[0.192, 0.16400000000000003, 10871]","[0.192, 0.16400000000000003, 10905]","[0.192, 0.16400000000000003, 10938]","[0.19600000000000001, 0.13600000000000001, 10972]","[0.19600000000000001, 0.11199999999999999, 11004]","[0.20000000000000001, 0.087999999999999967, 11038]","[0.20000000000000001, 0.071999999999999953, 11071]","[0.20000000000000001, 0.05600000000000005, 11105]","[0.20000000000000001, 0.032000000000000028, 11137]","[0.20000000000000001, 0.020000000000000018, 11173]","[0.20000000000000001, 0.0040000000000000036, 11205]","[0.20000000000000001, -0.012000000000000011, 11238]","[0.20000000000000001, -0.028000000000000025, 11271]","[0.20000000000000001, -0.052000000000000046, 11304]","[0.20000000000000001, -0.076000000000000068, 11338]","[0.20000000000000001, -0.096000000000000085, 11371]","[0.20399999999999999, -0.1080000000000001, 11405]","[0.20399999999999999, -0.12400000000000011, 11438]","[0.20799999999999999, -0.1399999999999999, 11471]","[0.21199999999999999, -0.14799999999999991, 11505]","[0.21199999999999999, -0.15999999999999992, 11538]","[0.216, -0.17199999999999993, 11572]","[0.216, -0.18399999999999994, 11604]","[0.22, -0.19199999999999995, 11638]","[0.22, -0.19999999999999996, 11674]","[0.22, -0.20799999999999996, 11704]","[0.224, -0.21199999999999997, 11738]","[0.224, -0.21199999999999997, 11771]","[0.224, -0.21199999999999997, 11805]","[0.224, -0.21199999999999997, 11838]","[0.224, -0.21199999999999997, 11871]"
