"[-0.252, 0.24399999999999999, 2866]","[-0.252, 0.24399999999999999, 2884]","[-0.252, 0.24399999999999999, 2900]","[-0.252, 0.24399999999999999, 2917]","[-0.252, 0.24399999999999999, 2933]","[-0.252, 0.252, 2950]","[-0.252, 0.252, 2967]","[-0.252, 0.252, 2984]","[-0.252, 0.252, 3000]","[-0.252, 0.252, 3017]","[-0.252, 0.252, 3033]","[-0.252, 0.252, 3049]","[-0.252, 0.252, 3067]","[-0.252, 0.252, 3083]","[-0.252, 0.252, 3100]","[-0.252, 0.252, 3116]","[-0.252, 0.252, 3134]","[-0.252, 0.252, 3151]","[-0.252, 0.252, 3167]","[-0.252, 0.248, 3183]","[-0.248, 0.23999999999999999, 3200]","[-0.23999999999999999, 0.22799999999999998, 3216]","[-0.224, 0.21199999999999997, 3234]","[-0.188, 0.17600000000000005, 3250]","[-0.16800000000000001, 0.15200000000000002, 3266]","[-0.156, 0.14000000000000001, 3284]","[-0.14399999999999999, 0.128, 3299]","[-0.128, 0.10799999999999998, 3317]","[-0.104, 0.095999999999999974, 3333]","[-0.080000000000000002, 0.07999999999999996, 3351]","[-0.043999999999999997, 0.063999999999999946, 3366]","[-0.028000000000000001, 0.052000000000000046, 3383]","[-0.012, 0.044000000000000039, 3400]","[0.0, 0.036000000000000032, 3417]","[0.02, 0.024000000000000021, 3433]","[0.035999999999999997, 0.012000000000000011, 3450]","[0.051999999999999998, 0.0, 3467]","[0.064000000000000001, -0.012000000000000011, 3483]","[0.075999999999999998, -0.024000000000000021, 3500]","[0.096000000000000002, -0.040000000000000036, 3517]","[0.11600000000000001, -0.052000000000000046, 3534]","[0.13200000000000001, -0.060000000000000053, 3550]","[0.14799999999999999, -0.072000000000000064, 3584]","[0.16, -0.084000000000000075, 3617]","[0.17199999999999999, -0.10000000000000009, 3652]","[0.188, -0.12799999999999989, 3684]","[0.192, -0.1319999999999999, 3718]","[0.192, -0.1319999999999999, 3751]","[0.192, -0.1359999999999999, 3783]"
"[0.091999999999999998, 0.26000000000000001, 4467]","[0.091999999999999998, 0.26000000000000001, 4502]","[0.091999999999999998, 0.26000000000000001, 4518]","[0.091999999999999998, 0.26000000000000001, 4534]","[0.091999999999999998, 0.26000000000000001, 4551]","[0.091999999999999998, 0.26000000000000001, 4567]","[0.091999999999999998, 0.26000000000000001, 4585]","[0.091999999999999998, 0.26000000000000001, 4601]","[0.091999999999999998, 0.26000000000000001, 4618]","[0.091999999999999998, 0.26000000000000001, 4634]","[0.091999999999999998, 0.25600000000000001, 4651]","[0.080000000000000002, 0.23199999999999998, 4668]","[0.071999999999999995, 0.21999999999999997, 4684]","[0.059999999999999998, 0.20399999999999996, 4701]","[0.056000000000000001, 0.19599999999999995, 4717]","[0.032000000000000001, 0.16800000000000004, 4734]","[0.02, 0.14800000000000002, 4751]","[0.0080000000000000002, 0.128, 4768]","[-0.012, 0.099999999999999978, 4784]","[-0.02, 0.095999999999999974, 4800]","[-0.035999999999999997, 0.071999999999999953, 4818]","[-0.048000000000000001, 0.05600000000000005, 4833]","[-0.056000000000000001, 0.036000000000000032, 4851]","[-0.064000000000000001, 0.016000000000000014, 4867]","[-0.075999999999999998, -0.0080000000000000071, 4884]","[-0.080000000000000002, -0.020000000000000018, 4901]","[-0.091999999999999998, -0.036000000000000032, 4918]","[-0.108, -0.05600000000000005, 4934]","[-0.11600000000000001, -0.06800000000000006, 4951]","[-0.124, -0.076000000000000068, 4968]","[-0.13200000000000001, -0.084000000000000075, 4985]","[-0.14399999999999999, -0.10000000000000009, 5001]","[-0.152, -0.1080000000000001, 5018]","[-0.156, -0.1160000000000001, 5034]","[-0.16, -0.12000000000000011, 5067]","[-0.16400000000000001, -0.12400000000000011, 5085]","[-0.17199999999999999, -0.1319999999999999, 5102]","[-0.17599999999999999, -0.1359999999999999, 5117]","[-0.17999999999999999, -0.1359999999999999, 5135]","[-0.17999999999999999, -0.1399999999999999, 5152]","[-0.17999999999999999, -0.1399999999999999, 5185]","[-0.184, -0.14399999999999991, 5218]","[-0.19600000000000001, -0.14799999999999991, 5251]","[-0.19600000000000001, -0.14799999999999991, 5284]"
