"[-0.152, -0.28800000000000003, 2266]","[-0.152, -0.28400000000000003, 2284]","[-0.152, -0.28000000000000003, 2300]","[-0.156, -0.27200000000000002, 2317]","[-0.156, -0.26800000000000002, 2333]","[-0.16, -0.26800000000000002, 2350]","[-0.16, -0.26400000000000001, 2367]","[-0.16400000000000001, -0.26000000000000001, 2384]","[-0.16400000000000001, -0.26000000000000001, 2400]","[-0.16800000000000001, -0.25600000000000001, 2417]","[-0.17199999999999999, -0.248, 2434]","[-0.17599999999999999, -0.24399999999999999, 2451]","[-0.17999999999999999, -0.22799999999999998, 2467]","[-0.184, -0.21599999999999997, 2483]","[-0.184, -0.19999999999999996, 2501]","[-0.184, -0.18399999999999994, 2517]","[-0.188, -0.16799999999999993, 2534]","[-0.192, -0.15199999999999991, 2550]","[-0.192, -0.1359999999999999, 2567]","[-0.192, -0.10400000000000009, 2584]","[-0.192, -0.092000000000000082, 2601]","[-0.192, -0.080000000000000071, 2617]","[-0.192, -0.06800000000000006, 2634]","[-0.188, -0.052000000000000046, 2650]","[-0.184, -0.044000000000000039, 2667]","[-0.16, -0.020000000000000018, 2684]","[-0.14399999999999999, -0.0040000000000000036, 2700]","[-0.128, 0.0040000000000000036, 2717]","[-0.12, 0.012000000000000011, 2734]","[-0.112, 0.016000000000000014, 2751]","[-0.096000000000000002, 0.024000000000000021, 2767]","[-0.068000000000000005, 0.032000000000000028, 2784]","[-0.028000000000000001, 0.040000000000000036, 2800]","[-0.0080000000000000002, 0.040000000000000036, 2817]","[0.0040000000000000001, 0.040000000000000036, 2834]","[0.02, 0.036000000000000032, 2850]","[0.035999999999999997, 0.028000000000000025, 2867]","[0.064000000000000001, 0.0080000000000000071, 2884]","[0.080000000000000002, -0.012000000000000011, 2901]","[0.087999999999999995, -0.036000000000000032, 2917]","[0.091999999999999998, -0.060000000000000053, 2934]","[0.096000000000000002, -0.092000000000000082, 2950]","[0.10000000000000001, -0.1080000000000001, 2967]","[0.104, -0.12799999999999989, 2984]","[0.108, -0.14799999999999991, 3001]","[0.108, -0.18799999999999994, 3018]","[0.108, -0.20799999999999996, 3034]","[0.108, -0.22399999999999998, 3051]","[0.112, -0.23599999999999999, 3067]","[0.112, -0.252, 3084]","[0.112, -0.26400000000000001, 3100]","[0.112, -0.26400000000000001, 3118]","[0.112, -0.26400000000000001, 3134]","[0.112, -0.25600000000000001, 3152]","[0.11600000000000001, -0.23999999999999999, 3167]"
"[-0.20399999999999999, 0.028000000000000025, 3701]","[-0.20000000000000001, 0.024000000000000021, 3735]","[-0.20000000000000001, 0.024000000000000021, 3751]","[-0.20000000000000001, 0.024000000000000021, 3767]","[-0.20000000000000001, 0.024000000000000021, 3784]","[-0.20000000000000001, 0.024000000000000021, 3800]","[-0.20000000000000001, 0.024000000000000021, 3818]","[-0.20000000000000001, 0.024000000000000021, 3833]","[-0.20000000000000001, 0.024000000000000021, 3851]","[-0.20000000000000001, 0.024000000000000021, 3867]","[-0.19600000000000001, 0.020000000000000018, 3884]","[-0.184, 0.020000000000000018, 3901]","[-0.17199999999999999, 0.020000000000000018, 3918]","[-0.156, 0.020000000000000018, 3934]","[-0.14399999999999999, 0.020000000000000018, 3950]","[-0.13600000000000001, 0.020000000000000018, 3967]","[-0.124, 0.020000000000000018, 3984]","[-0.108, 0.020000000000000018, 4001]","[-0.084000000000000005, 0.024000000000000021, 4017]","[-0.043999999999999997, 0.036000000000000032, 4034]","[-0.028000000000000001, 0.040000000000000036, 4051]","[-0.016, 0.040000000000000036, 4068]","[-0.0080000000000000002, 0.044000000000000039, 4084]","[0.0040000000000000001, 0.044000000000000039, 4101]","[0.016, 0.044000000000000039, 4117]","[0.024, 0.048000000000000043, 4134]","[0.032000000000000001, 0.048000000000000043, 4151]","[0.040000000000000001, 0.048000000000000043, 4167]","[0.048000000000000001, 0.048000000000000043, 4184]","[0.056000000000000001, 0.048000000000000043, 4201]","[0.064000000000000001, 0.048000000000000043, 4218]","[0.075999999999999998, 0.048000000000000043, 4234]","[0.080000000000000002, 0.048000000000000043, 4251]","[0.084000000000000005, 0.048000000000000043, 4267]","[0.087999999999999995, 0.048000000000000043, 4284]","[0.096000000000000002, 0.052000000000000046, 4301]","[0.10000000000000001, 0.05600000000000005, 4318]","[0.104, 0.05600000000000005, 4334]","[0.108, 0.05600000000000005, 4352]","[0.112, 0.060000000000000053, 4367]","[0.11600000000000001, 0.063999999999999946, 4384]","[0.12, 0.067999999999999949, 4401]","[0.12, 0.067999999999999949, 4419]","[0.12, 0.075999999999999956, 4435]","[0.12, 0.07999999999999996, 4451]","[0.12, 0.083999999999999964, 4468]","[0.12, 0.091999999999999971, 4484]","[0.11600000000000001, 0.10399999999999998, 4501]","[0.104, 0.11199999999999999, 4518]","[0.087999999999999995, 0.12, 4534]","[0.056000000000000001, 0.12, 4551]","[0.024, 0.12, 4569]","[-0.0080000000000000002, 0.12, 4585]"
