"[0.28799999999999998, 0.31999999999999995, 1966]","[0.28799999999999998, 0.31999999999999995, 1983]","[0.28799999999999998, 0.31599999999999995, 2001]","[0.28799999999999998, 0.31599999999999995, 2017]","[0.28799999999999998, 0.31599999999999995, 2033]","[0.28799999999999998, 0.31599999999999995, 2050]","[0.28799999999999998, 0.31599999999999995, 2067]","[0.28799999999999998, 0.31599999999999995, 2084]","[0.28799999999999998, 0.31599999999999995, 2100]","[0.28799999999999998, 0.31599999999999995, 2116]","[0.28799999999999998, 0.31599999999999995, 2133]","[0.28799999999999998, 0.31200000000000006, 2150]","[0.28399999999999997, 0.30800000000000005, 2167]","[0.27200000000000002, 0.30000000000000004, 2183]","[0.26000000000000001, 0.28800000000000003, 2200]","[0.252, 0.28000000000000003, 2218]","[0.23200000000000001, 0.26400000000000001, 2234]","[0.22, 0.25600000000000001, 2250]","[0.20399999999999999, 0.248, 2267]","[0.192, 0.24399999999999999, 2283]","[0.17999999999999999, 0.23599999999999999, 2300]","[0.156, 0.22799999999999998, 2317]","[0.13600000000000001, 0.21999999999999997, 2334]","[0.11600000000000001, 0.21599999999999997, 2350]","[0.096000000000000002, 0.21599999999999997, 2367]","[0.071999999999999995, 0.21599999999999997, 2383]","[0.064000000000000001, 0.21599999999999997, 2400]","[0.051999999999999998, 0.21199999999999997, 2418]","[0.048000000000000001, 0.21199999999999997, 2434]","[0.048000000000000001, 0.21199999999999997, 2450]","[0.048000000000000001, 0.21199999999999997, 2467]","[0.048000000000000001, 0.21199999999999997, 2484]","[0.048000000000000001, 0.21199999999999997, 2500]","[0.048000000000000001, 0.21199999999999997, 2517]","[0.048000000000000001, 0.21199999999999997, 2534]","[0.048000000000000001, 0.21199999999999997, 2551]","[0.048000000000000001, 0.21199999999999997, 2567]","[0.048000000000000001, 0.21199999999999997, 2583]","[0.048000000000000001, 0.21199999999999997, 2600]","[0.051999999999999998, 0.21199999999999997, 2616]","[0.051999999999999998, 0.21199999999999997, 2633]","[0.056000000000000001, 0.21199999999999997, 2650]","[0.064000000000000001, 0.21199999999999997, 2667]","[0.071999999999999995, 0.21199999999999997, 2683]","[0.080000000000000002, 0.20799999999999996, 2702]","[0.087999999999999995, 0.20399999999999996, 2719]","[0.104, 0.19999999999999996, 2751]","[0.11600000000000001, 0.19599999999999995, 2784]","[0.124, 0.18799999999999994, 2818]","[0.13200000000000001, 0.17600000000000005, 2851]","[0.14399999999999999, 0.16000000000000003, 2884]","[0.152, 0.14000000000000001, 2917]","[0.16, 0.12, 2950]","[0.16, 0.10799999999999998, 2984]","[0.16400000000000001, 0.083999999999999964, 3018]","[0.16400000000000001, 0.060000000000000053, 3051]","[0.16400000000000001, 0.052000000000000046, 3085]","[0.16400000000000001, 0.052000000000000046, 3102]","[0.16400000000000001, 0.052000000000000046, 3134]","[0.16800000000000001, 0.052000000000000046, 3168]","[0.16800000000000001, 0.052000000000000046, 3201]","[0.16800000000000001, 0.052000000000000046, 3234]","[0.16800000000000001, 0.052000000000000046, 3268]","[0.16800000000000001, 0.052000000000000046, 3301]","[0.16800000000000001, 0.052000000000000046, 3335]","[0.16800000000000001, 0.052000000000000046, 3368]","[0.16, 0.052000000000000046, 3401]","[0.128, 0.052000000000000046, 3434]","[0.087999999999999995, 0.044000000000000039, 3467]","[0.040000000000000001, 0.044000000000000039, 3501]","[-0.02, 0.032000000000000028, 3534]","[-0.043999999999999997, 0.032000000000000028, 3568]","[-0.059999999999999998, 0.032000000000000028, 3601]","[-0.087999999999999995, 0.032000000000000028, 3635]","[-0.13200000000000001, 0.020000000000000018, 3668]","[-0.152, 0.020000000000000018, 3702]","[-0.156, 0.020000000000000018, 3735]","[-0.156, 0.020000000000000018, 3769]","[-0.156, 0.020000000000000018, 3801]","[-0.16, 0.020000000000000018, 3834]","[-0.17999999999999999, 0.020000000000000018, 3885]","[-0.188, 0.020000000000000018, 3918]","[-0.19600000000000001, 0.020000000000000018, 3952]","[-0.20799999999999999, 0.020000000000000018, 3984]","[-0.20799999999999999, 0.016000000000000014, 4018]","[-0.20799999999999999, 0.016000000000000014, 4052]","[-0.20799999999999999, 0.016000000000000014, 4085]","[-0.20799999999999999, 0.016000000000000014, 4119]","[-0.20799999999999999, 0.016000000000000014, 4152]","[-0.20399999999999999, 0.016000000000000014, 4185]","[-0.20399999999999999, 0.016000000000000014, 4220]","[-0.20399999999999999, 0.016000000000000014, 4252]","[-0.20399999999999999, 0.016000000000000014, 4285]","[-0.20399999999999999, 0.016000000000000014, 4319]","[-0.20399999999999999, 0.016000000000000014, 4351]","[-0.20399999999999999, 0.016000000000000014, 4386]","[-0.20399999999999999, 0.016000000000000014, 4418]","[-0.20399999999999999, 0.016000000000000014, 4452]"
"[-0.028000000000000001, 0.016000000000000014, 5386]","[-0.024, 0.016000000000000014, 5436]","[-0.024, 0.016000000000000014, 5453]","[-0.024, 0.016000000000000014, 5469]","[-0.024, 0.016000000000000014, 5486]","[-0.024, 0.016000000000000014, 5502]","[-0.024, 0.016000000000000014, 5519]","[-0.02, 0.016000000000000014, 5536]","[-0.02, 0.016000000000000014, 5553]","[-0.02, 0.016000000000000014, 5569]","[-0.02, 0.016000000000000014, 5587]","[-0.02, 0.016000000000000014, 5603]","[-0.02, 0.016000000000000014, 5619]","[-0.02, 0.016000000000000014, 5636]","[-0.02, 0.016000000000000014, 5652]","[-0.02, 0.016000000000000014, 5669]","[-0.02, 0.016000000000000014, 5685]","[-0.02, 0.016000000000000014, 5703]","[-0.02, 0.016000000000000014, 5722]","[-0.02, 0.016000000000000014, 5736]","[-0.02, 0.016000000000000014, 5753]","[-0.016, 0.012000000000000011, 5770]","[-0.016, 0.012000000000000011, 5786]","[-0.012, 0.0080000000000000071, 5803]","[-0.012, 0.0040000000000000036, 5819]","[-0.0080000000000000002, 0.0040000000000000036, 5836]","[-0.0080000000000000002, 0.0, 5853]","[-0.0040000000000000001, 0.0, 5869]","[-0.0040000000000000001, -0.0040000000000000036, 5886]","[-0.0040000000000000001, -0.0080000000000000071, 5903]","[0.0, -0.012000000000000011, 5920]","[0.0040000000000000001, -0.020000000000000018, 5937]","[0.0040000000000000001, -0.024000000000000021, 5952]","[0.0080000000000000002, -0.028000000000000025, 5970]","[0.012, -0.036000000000000032, 6002]","[0.012, -0.048000000000000043, 6020]","[0.012, -0.05600000000000005, 6036]","[0.012, -0.064000000000000057, 6053]","[0.012, -0.072000000000000064, 6070]","[0.012, -0.076000000000000068, 6087]","[0.012, -0.084000000000000075, 6103]","[0.012, -0.092000000000000082, 6136]","[0.012, -0.1120000000000001, 6154]","[0.012, -0.1160000000000001, 6170]","[0.012, -0.12000000000000011, 6203]","[0.012, -0.12000000000000011, 6236]","[0.012, -0.12400000000000011, 6269]","[0.012, -0.12400000000000011, 6302]","[0.012, -0.12799999999999989, 6336]","[0.012, -0.1319999999999999, 6369]","[0.012, -0.1399999999999999, 6403]","[0.012, -0.15199999999999991, 6436]","[0.012, -0.15999999999999992, 6469]","[0.012, -0.17199999999999993, 6503]","[0.0080000000000000002, -0.19199999999999995, 6535]","[0.0040000000000000001, -0.20399999999999996, 6569]","[0.0, -0.20799999999999996, 6602]","[0.0, -0.20799999999999996, 6636]","[-0.012, -0.21199999999999997, 6669]","[-0.024, -0.21599999999999997, 6703]","[-0.043999999999999997, -0.21999999999999997, 6737]","[-0.051999999999999998, -0.21999999999999997, 6770]","[-0.068000000000000005, -0.21999999999999997, 6803]","[-0.080000000000000002, -0.21999999999999997, 6835]","[-0.10000000000000001, -0.21599999999999997, 6870]","[-0.12, -0.20799999999999996, 6902]","[-0.13600000000000001, -0.19599999999999995, 6936]","[-0.152, -0.17999999999999994, 6969]","[-0.156, -0.16799999999999993, 7003]","[-0.16, -0.14399999999999991, 7035]","[-0.16, -0.12400000000000011, 7070]","[-0.16, -0.1080000000000001, 7104]","[-0.16, -0.092000000000000082, 7136]","[-0.156, -0.076000000000000068, 7170]","[-0.14799999999999999, -0.064000000000000057, 7202]","[-0.13600000000000001, -0.05600000000000005, 7237]","[-0.112, -0.048000000000000043, 7269]","[-0.087999999999999995, -0.040000000000000036, 7303]","[-0.071999999999999995, -0.040000000000000036, 7335]","[-0.071999999999999995, -0.040000000000000036, 7369]","[-0.051999999999999998, -0.044000000000000039, 7436]","[-0.043999999999999997, -0.052000000000000046, 7470]","[-0.032000000000000001, -0.064000000000000057, 7503]","[-0.02, -0.072000000000000064, 7536]","[-0.012, -0.076000000000000068, 7569]","[-0.0080000000000000002, -0.088000000000000078, 7602]","[-0.0040000000000000001, -0.092000000000000082, 7636]","[0.0, -0.10000000000000009, 7669]","[0.0080000000000000002, -0.1080000000000001, 7702]","[0.0080000000000000002, -0.1160000000000001, 7737]","[0.012, -0.12799999999999989, 7769]","[0.016, -0.1399999999999999, 7802]","[0.02, -0.14799999999999991, 7836]","[0.02, -0.15599999999999992, 7869]","[0.024, -0.16799999999999993, 7902]","[0.028000000000000001, -0.17199999999999993, 7935]","[0.028000000000000001, -0.17999999999999994, 7969]","[0.032000000000000001, -0.18399999999999994, 8003]","[0.032000000000000001, -0.18799999999999994, 8036]","[0.032000000000000001, -0.19599999999999995, 8069]","[0.035999999999999997, -0.20399999999999996, 8104]","[0.040000000000000001, -0.20799999999999996, 8136]","[0.040000000000000001, -0.21199999999999997, 8169]","[0.043999999999999997, -0.21599999999999997, 8202]","[0.048000000000000001, -0.21599999999999997, 8238]","[0.051999999999999998, -0.21999999999999997, 8269]","[0.064000000000000001, -0.21999999999999997, 8303]","[0.071999999999999995, -0.21999999999999997, 8336]","[0.096000000000000002, -0.21599999999999997, 8369]","[0.11600000000000001, -0.20799999999999996, 8402]","[0.13600000000000001, -0.19599999999999995, 8435]","[0.14399999999999999, -0.18799999999999994, 8469]","[0.156, -0.17599999999999993, 8502]","[0.16800000000000001, -0.15999999999999992, 8536]","[0.17599999999999999, -0.14399999999999991, 8569]","[0.184, -0.1359999999999999, 8602]","[0.188, -0.12400000000000011, 8636]","[0.192, -0.1080000000000001, 8669]","[0.19600000000000001, -0.096000000000000085, 8703]","[0.19600000000000001, -0.084000000000000075, 8738]","[0.192, -0.072000000000000064, 8770]","[0.188, -0.064000000000000057, 8802]","[0.17599999999999999, -0.052000000000000046, 8836]","[0.156, -0.044000000000000039, 8869]","[0.152, -0.040000000000000036, 8902]","[0.14000000000000001, -0.036000000000000032, 8936]","[0.124, -0.036000000000000032, 8969]","[0.11600000000000001, -0.036000000000000032, 9003]","[0.10000000000000001, -0.036000000000000032, 9036]","[0.087999999999999995, -0.036000000000000032, 9069]","[0.075999999999999998, -0.040000000000000036, 9105]","[0.064000000000000001, -0.044000000000000039, 9136]","[0.056000000000000001, -0.048000000000000043, 9169]","[0.048000000000000001, -0.05600000000000005, 9202]","[0.043999999999999997, -0.060000000000000053, 9225]","[0.043999999999999997, -0.064000000000000057, 9253]","[0.040000000000000001, -0.072000000000000064, 9285]","[0.040000000000000001, -0.080000000000000071, 9319]","[0.040000000000000001, -0.088000000000000078, 9353]","[0.035999999999999997, -0.096000000000000085, 9385]","[0.035999999999999997, -0.10000000000000009, 9406]","[0.035999999999999997, -0.10000000000000009, 9436]","[0.035999999999999997, -0.10000000000000009, 9469]"
