"[-0.216, -0.31200000000000006, 1834]","[-0.216, -0.31200000000000006, 1851]","[-0.216, -0.31200000000000006, 1868]","[-0.216, -0.31200000000000006, 1884]","[-0.216, -0.31200000000000006, 1900]","[-0.216, -0.31200000000000006, 1919]","[-0.216, -0.31200000000000006, 1935]","[-0.216, -0.31200000000000006, 1951]","[-0.216, -0.31200000000000006, 1967]","[-0.216, -0.31200000000000006, 1985]","[-0.216, -0.31200000000000006, 2001]","[-0.216, -0.31200000000000006, 2018]","[-0.21199999999999999, -0.30800000000000005, 2035]","[-0.21199999999999999, -0.30400000000000005, 2050]","[-0.20799999999999999, -0.30400000000000005, 2068]","[-0.20399999999999999, -0.30400000000000005, 2085]","[-0.19600000000000001, -0.30000000000000004, 2101]","[-0.192, -0.29600000000000004, 2117]","[-0.188, -0.29200000000000004, 2135]","[-0.17999999999999999, -0.29200000000000004, 2151]","[-0.17599999999999999, -0.28800000000000003, 2168]","[-0.17199999999999999, -0.28400000000000003, 2184]","[-0.16800000000000001, -0.28000000000000003, 2201]","[-0.16800000000000001, -0.28000000000000003, 2218]","[-0.16400000000000001, -0.28000000000000003, 2235]","[-0.16400000000000001, -0.27600000000000002, 2251]","[-0.16, -0.27200000000000002, 2268]","[-0.16, -0.27200000000000002, 2284]","[-0.156, -0.26400000000000001, 2302]","[-0.152, -0.26000000000000001, 2318]","[-0.14799999999999999, -0.26000000000000001, 2334]","[-0.14799999999999999, -0.25600000000000001, 2352]","[-0.14399999999999999, -0.25600000000000001, 2367]","[-0.14000000000000001, -0.252, 2385]","[-0.13600000000000001, -0.248, 2401]","[-0.13200000000000001, -0.24399999999999999, 2418]","[-0.124, -0.23599999999999999, 2434]","[-0.124, -0.23599999999999999, 2451]","[-0.124, -0.23199999999999998, 2467]","[-0.124, -0.23199999999999998, 2484]","[-0.124, -0.23199999999999998, 2501]","[-0.124, -0.23199999999999998, 2518]","[-0.124, -0.23199999999999998, 2535]","[-0.124, -0.22799999999999998, 2551]","[-0.124, -0.22799999999999998, 2568]","[-0.124, -0.22399999999999998, 2584]","[-0.124, -0.22399999999999998, 2602]","[-0.124, -0.21999999999999997, 2618]","[-0.124, -0.21199999999999997, 2635]","[-0.124, -0.20799999999999996, 2651]","[-0.124, -0.19999999999999996, 2668]","[-0.128, -0.19599999999999995, 2685]","[-0.128, -0.19199999999999995, 2713]","[-0.128, -0.17999999999999994, 2735]","[-0.13200000000000001, -0.17199999999999993, 2752]","[-0.13200000000000001, -0.16799999999999993, 2778]","[-0.13600000000000001, -0.15999999999999992, 2802]","[-0.13600000000000001, -0.14799999999999991, 2832]","[-0.14000000000000001, -0.1359999999999999, 2851]","[-0.14000000000000001, -0.12400000000000011, 2872]","[-0.14399999999999999, -0.12000000000000011, 2898]","[-0.14399999999999999, -0.1120000000000001, 2918]","[-0.14799999999999999, -0.1080000000000001, 2951]","[-0.14799999999999999, -0.096000000000000085, 2978]","[-0.152, -0.084000000000000075, 3001]","[-0.156, -0.072000000000000064, 3032]","[-0.16, -0.060000000000000053, 3051]","[-0.16400000000000001, -0.048000000000000043, 3072]","[-0.16800000000000001, -0.040000000000000036, 3099]","[-0.17199999999999999, -0.028000000000000025, 3119]","[-0.17199999999999999, -0.016000000000000014, 3138]","[-0.17599999999999999, -0.0080000000000000071, 3166]","[-0.17599999999999999, 0.0, 3192]","[-0.17999999999999999, 0.012000000000000011, 3218]","[-0.17999999999999999, 0.024000000000000021, 3245]","[-0.184, 0.036000000000000032, 3268]","[-0.184, 0.048000000000000043, 3299]","[-0.184, 0.060000000000000053, 3325]","[-0.188, 0.067999999999999949, 3352]","[-0.188, 0.07999999999999996, 3378]","[-0.188, 0.10799999999999998, 3433]","[-0.188, 0.128, 3459]","[-0.188, 0.14400000000000002, 3486]","[-0.188, 0.16000000000000003, 3512]","[-0.188, 0.17200000000000004, 3535]","[-0.188, 0.18000000000000005, 3565]","[-0.17999999999999999, 0.19999999999999996, 3592]","[-0.17599999999999999, 0.21999999999999997, 3619]","[-0.17199999999999999, 0.23199999999999998, 3646]","[-0.16400000000000001, 0.252, 3669]","[-0.156, 0.26800000000000002, 3698]","[-0.14000000000000001, 0.28800000000000003, 3726]","[-0.13200000000000001, 0.30400000000000005, 3752]","[-0.128, 0.31200000000000006, 3779]","[-0.124, 0.31599999999999995, 3802]","[-0.124, 0.31999999999999995, 3832]","[-0.112, 0.33199999999999996, 3858]","[-0.10000000000000001, 0.33999999999999997, 3885]","[-0.087999999999999995, 0.34799999999999998, 3912]","[-0.075999999999999998, 0.35199999999999998, 3936]","[-0.059999999999999998, 0.35599999999999998, 3965]","[-0.035999999999999997, 0.36399999999999999, 3986]","[-0.024, 0.36399999999999999, 4019]","[-0.016, 0.36399999999999999, 4046]","[0.0, 0.36399999999999999, 4069]","[0.032000000000000001, 0.35599999999999998, 4098]","[0.051999999999999998, 0.34799999999999998, 4120]","[0.064000000000000001, 0.33599999999999997, 4151]","[0.084000000000000005, 0.32399999999999995, 4179]","[0.10000000000000001, 0.31599999999999995, 4202]","[0.108, 0.30800000000000005, 4231]","[0.11600000000000001, 0.29600000000000004, 4253]","[0.12, 0.29200000000000004, 4285]","[0.128, 0.28000000000000003, 4312]","[0.13600000000000001, 0.26400000000000001, 4337]","[0.14000000000000001, 0.25600000000000001, 4365]","[0.14399999999999999, 0.24399999999999999, 4386]","[0.14799999999999999, 0.23599999999999999, 4418]","[0.14799999999999999, 0.22399999999999998, 4452]","[0.152, 0.20799999999999996, 4485]","[0.152, 0.19599999999999995, 4511]","[0.152, 0.18000000000000005, 4536]","[0.152, 0.16800000000000004, 4565]","[0.156, 0.15600000000000003, 4586]","[0.156, 0.15200000000000002, 4618]","[0.156, 0.13200000000000001, 4645]","[0.156, 0.124, 4669]","[0.152, 0.10399999999999998, 4698]","[0.14799999999999999, 0.091999999999999971, 4720]","[0.14799999999999999, 0.083999999999999964, 4751]","[0.14799999999999999, 0.075999999999999956, 4779]","[0.14799999999999999, 0.071999999999999953, 4803]","[0.14799999999999999, 0.071999999999999953, 4831]","[0.14799999999999999, 0.071999999999999953, 4853]","[0.14799999999999999, 0.071999999999999953, 4884]","[0.14399999999999999, 0.067999999999999949, 4912]","[0.14399999999999999, 0.05600000000000005, 4937]","[0.13600000000000001, 0.040000000000000036, 4965]","[0.13200000000000001, 0.016000000000000014, 4986]","[0.124, -0.0040000000000000036, 5018]","[0.12, -0.024000000000000021, 5044]","[0.112, -0.044000000000000039, 5071]","[0.112, -0.05600000000000005, 5098]","[0.108, -0.076000000000000068, 5120]","[0.104, -0.088000000000000078, 5151]","[0.104, -0.10400000000000009, 5178]","[0.10000000000000001, -0.1160000000000001, 5203]","[0.10000000000000001, -0.12799999999999989, 5232]","[0.10000000000000001, -0.14799999999999991, 5253]","[0.096000000000000002, -0.16799999999999993, 5285]","[0.096000000000000002, -0.18799999999999994, 5311]","[0.096000000000000002, -0.19999999999999996, 5336]","[0.091999999999999998, -0.20799999999999996, 5364]","[0.091999999999999998, -0.22399999999999998, 5387]","[0.091999999999999998, -0.23599999999999999, 5418]","[0.087999999999999995, -0.25600000000000001, 5444]","[0.087999999999999995, -0.26400000000000001, 5470]","[0.087999999999999995, -0.27600000000000002, 5497]","[0.087999999999999995, -0.28400000000000003, 5520]","[0.087999999999999995, -0.29200000000000004, 5551]","[0.087999999999999995, -0.30000000000000004, 5578]","[0.087999999999999995, -0.30400000000000005, 5638]","[0.087999999999999995, -0.30400000000000005, 5671]","[0.087999999999999995, -0.30400000000000005, 5698]","[0.087999999999999995, -0.30800000000000005, 5720]","[0.087999999999999995, -0.30800000000000005, 5750]","[0.087999999999999995, -0.31200000000000006, 5777]","[0.087999999999999995, -0.31600000000000006, 5804]","[0.087999999999999995, -0.31600000000000006, 5831]","[0.087999999999999995, -0.31600000000000006, 5854]","[0.087999999999999995, -0.30400000000000005, 5884]"
"[0.112, -0.028000000000000025, 6550]","[0.112, -0.044000000000000039, 6603]","[0.11600000000000001, -0.044000000000000039, 6622]","[0.11600000000000001, -0.044000000000000039, 6638]","[0.11600000000000001, -0.044000000000000039, 6654]","[0.11600000000000001, -0.044000000000000039, 6671]","[0.11600000000000001, -0.044000000000000039, 6688]","[0.11600000000000001, -0.044000000000000039, 6705]","[0.11600000000000001, -0.044000000000000039, 6721]","[0.11600000000000001, -0.044000000000000039, 6738]","[0.11600000000000001, -0.044000000000000039, 6754]","[0.11600000000000001, -0.044000000000000039, 6772]","[0.12, -0.044000000000000039, 6788]","[0.128, -0.040000000000000036, 6804]","[0.13600000000000001, -0.036000000000000032, 6821]","[0.14799999999999999, -0.032000000000000028, 6840]","[0.16400000000000001, -0.032000000000000028, 6855]","[0.17599999999999999, -0.032000000000000028, 6871]","[0.188, -0.028000000000000025, 6888]","[0.20000000000000001, -0.028000000000000025, 6904]","[0.216, -0.024000000000000021, 6923]","[0.23200000000000001, -0.020000000000000018, 6938]","[0.24399999999999999, -0.016000000000000014, 6955]","[0.248, -0.016000000000000014, 6971]","[0.252, -0.016000000000000014, 6988]","[0.252, -0.016000000000000014, 7005]","[0.252, -0.016000000000000014, 7021]","[0.25600000000000001, -0.016000000000000014, 7038]","[0.26000000000000001, -0.016000000000000014, 7055]","[0.26400000000000001, -0.016000000000000014, 7072]","[0.26800000000000002, -0.016000000000000014, 7088]","[0.27200000000000002, -0.016000000000000014, 7105]","[0.27200000000000002, -0.016000000000000014, 7121]","[0.27200000000000002, -0.016000000000000014, 7138]","[0.27200000000000002, -0.016000000000000014, 7155]","[0.27200000000000002, -0.016000000000000014, 7172]"
"[-0.184, 0.024000000000000021, 8222]","[-0.184, 0.024000000000000021, 8273]","[-0.184, 0.024000000000000021, 8288]","[-0.184, 0.024000000000000021, 8306]","[-0.184, 0.024000000000000021, 8322]","[-0.184, 0.024000000000000021, 8339]","[-0.184, 0.024000000000000021, 8356]","[-0.184, 0.024000000000000021, 8372]","[-0.184, 0.024000000000000021, 8389]","[-0.184, 0.024000000000000021, 8405]","[-0.184, 0.024000000000000021, 8423]","[-0.184, 0.024000000000000021, 8439]","[-0.184, 0.024000000000000021, 8456]","[-0.19600000000000001, 0.012000000000000011, 8472]","[-0.20399999999999999, 0.0, 8489]","[-0.22, -0.020000000000000018, 8506]","[-0.22800000000000001, -0.028000000000000025, 8523]","[-0.22800000000000001, -0.032000000000000028, 8539]","[-0.23200000000000001, -0.036000000000000032, 8556]","[-0.23200000000000001, -0.036000000000000032, 8573]","[-0.23200000000000001, -0.036000000000000032, 8589]","[-0.23200000000000001, -0.036000000000000032, 8606]","[-0.23200000000000001, -0.036000000000000032, 8622]","[-0.23200000000000001, -0.036000000000000032, 8639]","[-0.23200000000000001, -0.036000000000000032, 8656]","[-0.23200000000000001, -0.036000000000000032, 8673]","[-0.23200000000000001, -0.036000000000000032, 8689]","[-0.23200000000000001, -0.036000000000000032, 8706]","[-0.23200000000000001, -0.036000000000000032, 8723]","[-0.23200000000000001, -0.036000000000000032, 8740]","[-0.23200000000000001, -0.036000000000000032, 8756]","[-0.23200000000000001, -0.036000000000000032, 8773]","[-0.23200000000000001, -0.036000000000000032, 8789]","[-0.23200000000000001, -0.036000000000000032, 8806]","[-0.23200000000000001, -0.036000000000000032, 8823]","[-0.23200000000000001, -0.036000000000000032, 8839]","[-0.23200000000000001, -0.036000000000000032, 8856]","[-0.23200000000000001, -0.036000000000000032, 8873]","[-0.23200000000000001, -0.036000000000000032, 8890]","[-0.23200000000000001, -0.036000000000000032, 8906]","[-0.23200000000000001, -0.036000000000000032, 8923]","[-0.23200000000000001, -0.036000000000000032, 8940]","[-0.23200000000000001, -0.036000000000000032, 8956]","[-0.23200000000000001, -0.036000000000000032, 8973]","[-0.23200000000000001, -0.040000000000000036, 8989]","[-0.23599999999999999, -0.040000000000000036, 9006]","[-0.23599999999999999, -0.044000000000000039, 9023]","[-0.23599999999999999, -0.048000000000000043, 9040]","[-0.23999999999999999, -0.052000000000000046, 9056]","[-0.24399999999999999, -0.05600000000000005, 9073]","[-0.24399999999999999, -0.060000000000000053, 9090]","[-0.248, -0.064000000000000057, 9106]","[-0.248, -0.064000000000000057, 9136]","[-0.248, -0.064000000000000057, 9157]","[-0.248, -0.064000000000000057, 9176]","[-0.248, -0.064000000000000057, 9202]","[-0.248, -0.064000000000000057, 9223]","[-0.248, -0.064000000000000057, 9243]"
