"[-0.26000000000000001, -0.1080000000000001, 3483]","[-0.26000000000000001, -0.1120000000000001, 3500]","[-0.26000000000000001, -0.1120000000000001, 3519]","[-0.26000000000000001, -0.1120000000000001, 3534]","[-0.26000000000000001, -0.1120000000000001, 3550]","[-0.26000000000000001, -0.1120000000000001, 3567]","[-0.26000000000000001, -0.1120000000000001, 3584]","[-0.26000000000000001, -0.1120000000000001, 3600]","[-0.26000000000000001, -0.1120000000000001, 3618]","[-0.26000000000000001, -0.1120000000000001, 3634]","[-0.26000000000000001, -0.1120000000000001, 3650]","[-0.26000000000000001, -0.1120000000000001, 3670]","[-0.26000000000000001, -0.1120000000000001, 3683]","[-0.26000000000000001, -0.1120000000000001, 3700]","[-0.26000000000000001, -0.1120000000000001, 3716]","[-0.25600000000000001, -0.1080000000000001, 3734]","[-0.252, -0.10000000000000009, 3750]","[-0.24399999999999999, -0.088000000000000078, 3767]","[-0.23599999999999999, -0.080000000000000071, 3784]","[-0.23200000000000001, -0.072000000000000064, 3800]","[-0.22800000000000001, -0.064000000000000057, 3816]","[-0.22, -0.060000000000000053, 3837]","[-0.21199999999999999, -0.052000000000000046, 3850]","[-0.20799999999999999, -0.052000000000000046, 3866]","[-0.20799999999999999, -0.052000000000000046, 3884]","[-0.20799999999999999, -0.048000000000000043, 3900]","[-0.20000000000000001, -0.040000000000000036, 3917]","[-0.188, -0.032000000000000028, 3934]","[-0.17599999999999999, -0.024000000000000021, 3950]","[-0.16800000000000001, -0.020000000000000018, 3967]","[-0.16400000000000001, -0.020000000000000018, 3985]","[-0.16400000000000001, -0.020000000000000018, 4017]","[-0.14000000000000001, -0.012000000000000011, 4034]","[-0.13200000000000001, -0.0080000000000000071, 4050]","[-0.124, -0.0080000000000000071, 4067]","[-0.124, -0.0080000000000000071, 4084]","[-0.12, -0.0080000000000000071, 4100]","[-0.112, -0.0080000000000000071, 4117]","[-0.104, -0.0080000000000000071, 4134]","[-0.096000000000000002, -0.0040000000000000036, 4150]","[-0.096000000000000002, -0.0040000000000000036, 4167]","[-0.091999999999999998, -0.0040000000000000036, 4183]","[-0.087999999999999995, -0.0040000000000000036, 4217]","[-0.075999999999999998, -0.0040000000000000036, 4235]","[-0.068000000000000005, 0.0, 4251]","[-0.064000000000000001, 0.0, 4284]","[-0.056000000000000001, 0.0, 4317]","[-0.035999999999999997, 0.0, 4334]","[-0.024, 0.0, 4357]","[-0.016, 0.0, 4384]","[-0.0080000000000000002, 0.0, 4401]","[-0.0040000000000000001, 0.0, 4417]","[0.0040000000000000001, 0.0, 4450]","[0.016, -0.0040000000000000036, 4484]","[0.040000000000000001, -0.0080000000000000071, 4517]","[0.064000000000000001, -0.0080000000000000071, 4551]","[0.084000000000000005, -0.012000000000000011, 4584]","[0.104, -0.020000000000000018, 4618]","[0.124, -0.028000000000000025, 4651]","[0.14399999999999999, -0.036000000000000032, 4684]","[0.16, -0.044000000000000039, 4718]","[0.17599999999999999, -0.05600000000000005, 4750]","[0.192, -0.06800000000000006, 4784]","[0.20399999999999999, -0.080000000000000071, 4817]","[0.216, -0.092000000000000082, 4851]","[0.22800000000000001, -0.10000000000000009, 4884]","[0.23999999999999999, -0.1160000000000001, 4917]","[0.25600000000000001, -0.1319999999999999, 4951]","[0.26000000000000001, -0.14399999999999991, 4985]","[0.26400000000000001, -0.15199999999999991, 5017]","[0.26400000000000001, -0.15199999999999991, 5051]","[0.26800000000000002, -0.15199999999999991, 5084]","[0.27200000000000002, -0.16399999999999992, 5118]","[0.27600000000000002, -0.16799999999999993, 5151]","[0.27600000000000002, -0.17199999999999993, 5187]","[0.28799999999999998, -0.17999999999999994, 5217]","[0.28799999999999998, -0.18399999999999994, 5251]","[0.28799999999999998, -0.18399999999999994, 5285]","[0.28799999999999998, -0.18399999999999994, 5318]"
"[-0.29199999999999998, 0.20399999999999996, 6302]"
"[-0.29599999999999999, 0.20399999999999996, 6386]","[-0.29199999999999998, 0.20399999999999996, 6436]","[-0.29199999999999998, 0.20399999999999996, 6452]","[-0.29199999999999998, 0.20399999999999996, 6469]","[-0.29199999999999998, 0.20399999999999996, 6485]","[-0.29199999999999998, 0.20399999999999996, 6502]","[-0.29199999999999998, 0.20399999999999996, 6519]","[-0.29199999999999998, 0.20399999999999996, 6539]","[-0.29199999999999998, 0.20399999999999996, 6552]","[-0.29199999999999998, 0.20399999999999996, 6569]","[-0.29199999999999998, 0.20399999999999996, 6585]","[-0.29199999999999998, 0.20399999999999996, 6602]","[-0.29199999999999998, 0.20399999999999996, 6619]","[-0.29199999999999998, 0.20399999999999996, 6636]","[-0.25600000000000001, 0.19199999999999995, 6652]","[-0.252, 0.19199999999999995, 6669]","[-0.23599999999999999, 0.19199999999999995, 6685]","[-0.22800000000000001, 0.19199999999999995, 6701]","[-0.216, 0.19199999999999995, 6719]","[-0.20399999999999999, 0.19599999999999995, 6736]","[-0.192, 0.19999999999999996, 6752]","[-0.184, 0.19999999999999996, 6768]","[-0.17999999999999999, 0.20399999999999996, 6785]","[-0.17199999999999999, 0.20399999999999996, 6802]","[-0.16, 0.20399999999999996, 6819]","[-0.152, 0.20399999999999996, 6835]","[-0.14799999999999999, 0.20799999999999996, 6852]","[-0.14000000000000001, 0.20799999999999996, 6873]","[-0.124, 0.21199999999999997, 6902]","[-0.096000000000000002, 0.21199999999999997, 6919]","[-0.091999999999999998, 0.21599999999999997, 6935]","[-0.075999999999999998, 0.21999999999999997, 6952]","[-0.064000000000000001, 0.22399999999999998, 6969]","[-0.040000000000000001, 0.22799999999999998, 7002]","[-0.012, 0.23599999999999999, 7042]","[0.02, 0.23999999999999999, 7069]","[0.043999999999999997, 0.24399999999999999, 7086]","[0.051999999999999998, 0.24399999999999999, 7120]","[0.068000000000000005, 0.24399999999999999, 7152]","[0.084000000000000005, 0.248, 7169]","[0.091999999999999998, 0.248, 7202]","[0.10000000000000001, 0.248, 7219]","[0.11600000000000001, 0.248, 7236]","[0.124, 0.248, 7269]","[0.13200000000000001, 0.248, 7285]","[0.14000000000000001, 0.248, 7302]","[0.14799999999999999, 0.248, 7336]","[0.152, 0.248, 7369]","[0.156, 0.248, 7391]","[0.16800000000000001, 0.252, 7419]","[0.17199999999999999, 0.252, 7436]","[0.17199999999999999, 0.252, 7453]","[0.17199999999999999, 0.252, 7470]","[0.17199999999999999, 0.252, 7486]","[0.17199999999999999, 0.252, 7519]","[0.156, 0.252, 7553]","[0.128, 0.248, 7586]","[0.108, 0.24399999999999999, 7620]","[0.091999999999999998, 0.23599999999999999, 7652]","[0.084000000000000005, 0.23199999999999998, 7685]","[0.068000000000000005, 0.22799999999999998, 7719]","[0.051999999999999998, 0.21999999999999997, 7753]","[0.043999999999999997, 0.21999999999999997, 7786]","[0.02, 0.21599999999999997, 7819]","[0.0, 0.21199999999999997, 7852]","[-0.012, 0.21199999999999997, 7886]","[-0.028000000000000001, 0.20799999999999996, 7919]","[-0.040000000000000001, 0.20799999999999996, 7953]","[-0.059999999999999998, 0.19999999999999996, 7986]","[-0.080000000000000002, 0.19999999999999996, 8019]","[-0.096000000000000002, 0.19599999999999995, 8062]","[-0.128, 0.19199999999999995, 8086]","[-0.14000000000000001, 0.18799999999999994, 8120]","[-0.14399999999999999, 0.18799999999999994, 8153]","[-0.14399999999999999, 0.18799999999999994, 8186]","[-0.14399999999999999, 0.18799999999999994, 8219]","[-0.14399999999999999, 0.18799999999999994, 8253]","[-0.14399999999999999, 0.18799999999999994, 8286]","[-0.12, 0.19199999999999995, 8319]","[-0.080000000000000002, 0.19999999999999996, 8352]","[-0.056000000000000001, 0.19599999999999995, 8420]","[-0.048000000000000001, 0.18400000000000005, 8452]","[-0.040000000000000001, 0.17200000000000004, 8486]","[-0.032000000000000001, 0.16000000000000003, 8519]","[-0.024, 0.14000000000000001, 8555]","[-0.02, 0.128, 8586]","[-0.016, 0.11199999999999999, 8620]","[-0.012, 0.099999999999999978, 8653]","[-0.012, 0.07999999999999996, 8687]","[-0.012, 0.060000000000000053, 8720]","[-0.012, 0.048000000000000043, 8752]","[-0.012, 0.040000000000000036, 8786]","[-0.012, 0.024000000000000021, 8820]","[-0.012, 0.016000000000000014, 8852]","[-0.012, 0.0080000000000000071, 8892]","[-0.012, 0.0, 8920]","[-0.012, 0.0, 8953]","[-0.012, -0.0040000000000000036, 8986]","[-0.0080000000000000002, -0.012000000000000011, 9020]"
