"[-0.20000000000000001, 0.28400000000000003, 5984]","[-0.20000000000000001, 0.28400000000000003, 6000]","[-0.20000000000000001, 0.28400000000000003, 6017]","[-0.20000000000000001, 0.28400000000000003, 6034]","[-0.20000000000000001, 0.28400000000000003, 6051]","[-0.20000000000000001, 0.28400000000000003, 6067]","[-0.20000000000000001, 0.28400000000000003, 6084]","[-0.20000000000000001, 0.28400000000000003, 6100]","[-0.20000000000000001, 0.28400000000000003, 6117]","[-0.20000000000000001, 0.28400000000000003, 6135]","[-0.20000000000000001, 0.28400000000000003, 6150]","[-0.20000000000000001, 0.28400000000000003, 6167]","[-0.20000000000000001, 0.28400000000000003, 6184]","[-0.20000000000000001, 0.28400000000000003, 6200]","[-0.20000000000000001, 0.28400000000000003, 6217]","[-0.20000000000000001, 0.28400000000000003, 6234]","[-0.20000000000000001, 0.28400000000000003, 6251]","[-0.20000000000000001, 0.28400000000000003, 6268]","[-0.20000000000000001, 0.28400000000000003, 6284]","[-0.20000000000000001, 0.28400000000000003, 6301]","[-0.20000000000000001, 0.28400000000000003, 6317]","[-0.20000000000000001, 0.28400000000000003, 6334]","[-0.20000000000000001, 0.28400000000000003, 6351]","[-0.20000000000000001, 0.28400000000000003, 6367]","[-0.20000000000000001, 0.28400000000000003, 6383]","[-0.20000000000000001, 0.28400000000000003, 6406]","[-0.20000000000000001, 0.27600000000000002, 6434]","[-0.20399999999999999, 0.27200000000000002, 6467]","[-0.20799999999999999, 0.26400000000000001, 6483]","[-0.21199999999999999, 0.26000000000000001, 6501]","[-0.216, 0.25600000000000001, 6516]","[-0.216, 0.252, 6533]","[-0.22, 0.248, 6568]","[-0.22, 0.24399999999999999, 6583]","[-0.224, 0.23599999999999999, 6601]","[-0.22800000000000001, 0.22799999999999998, 6617]","[-0.23200000000000001, 0.22399999999999998, 6634]","[-0.23599999999999999, 0.21599999999999997, 6650]","[-0.23599999999999999, 0.21599999999999997, 6667]","[-0.23599999999999999, 0.21199999999999997, 6684]","[-0.23999999999999999, 0.20399999999999996, 6701]","[-0.24399999999999999, 0.19599999999999995, 6717]","[-0.24399999999999999, 0.18799999999999994, 6735]","[-0.248, 0.17600000000000005, 6768]","[-0.25600000000000001, 0.16400000000000003, 6801]","[-0.26000000000000001, 0.15200000000000002, 6834]","[-0.26400000000000001, 0.14000000000000001, 6851]","[-0.26800000000000002, 0.13600000000000001, 6884]","[-0.27200000000000002, 0.128, 6918]","[-0.28000000000000003, 0.10799999999999998, 6952]","[-0.28399999999999997, 0.087999999999999967, 6984]","[-0.28799999999999998, 0.067999999999999949, 7001]","[-0.29199999999999998, 0.05600000000000005, 7034]","[-0.29599999999999999, 0.032000000000000028, 7071]","[-0.29999999999999999, 0.0080000000000000071, 7101]","[-0.29999999999999999, -0.0040000000000000036, 7134]","[-0.29999999999999999, -0.012000000000000011, 7168]","[-0.29199999999999998, -0.036000000000000032, 7202]","[-0.28799999999999998, -0.044000000000000039, 7238]","[-0.28399999999999997, -0.052000000000000046, 7267]","[-0.27200000000000002, -0.072000000000000064, 7300]","[-0.25600000000000001, -0.084000000000000075, 7335]","[-0.252, -0.092000000000000082, 7367]","[-0.23999999999999999, -0.10400000000000009, 7401]","[-0.22, -0.12000000000000011, 7434]","[-0.20399999999999999, -0.12400000000000011, 7468]","[-0.188, -0.12799999999999989, 7501]","[-0.16800000000000001, -0.1319999999999999, 7534]","[-0.13600000000000001, -0.1359999999999999, 7567]","[-0.12, -0.1359999999999999, 7601]","[-0.104, -0.1399999999999999, 7635]","[-0.064000000000000001, -0.1399999999999999, 7667]","[-0.043999999999999997, -0.1399999999999999, 7702]","[-0.035999999999999997, -0.1399999999999999, 7734]","[-0.02, -0.1359999999999999, 7768]","[0.0, -0.12799999999999989, 7801]","[0.016, -0.12000000000000011, 7834]","[0.032000000000000001, -0.1080000000000001, 7868]","[0.040000000000000001, -0.10000000000000009, 7901]","[0.051999999999999998, -0.088000000000000078, 7935]","[0.068000000000000005, -0.064000000000000057, 7985]","[0.071999999999999995, -0.05600000000000005, 8018]","[0.080000000000000002, -0.040000000000000036, 8051]","[0.084000000000000005, -0.024000000000000021, 8085]","[0.084000000000000005, -0.0080000000000000071, 8118]","[0.084000000000000005, 0.0080000000000000071, 8152]","[0.084000000000000005, 0.032000000000000028, 8185]","[0.084000000000000005, 0.040000000000000036, 8219]","[0.084000000000000005, 0.052000000000000046, 8251]","[0.075999999999999998, 0.071999999999999953, 8285]","[0.068000000000000005, 0.083999999999999964, 8319]","[0.064000000000000001, 0.091999999999999971, 8351]","[0.056000000000000001, 0.095999999999999974, 8385]","[0.048000000000000001, 0.099999999999999978, 8418]","[0.043999999999999997, 0.10399999999999998, 8452]","[0.040000000000000001, 0.10399999999999998, 8485]","[0.028000000000000001, 0.10399999999999998, 8518]","[0.02, 0.10399999999999998, 8551]","[0.0040000000000000001, 0.099999999999999978, 8590]","[-0.016, 0.091999999999999971, 8619]","[-0.024, 0.087999999999999967, 8652]","[-0.040000000000000001, 0.07999999999999996, 8685]","[-0.051999999999999998, 0.071999999999999953, 8718]","[-0.059999999999999998, 0.067999999999999949, 8752]","[-0.075999999999999998, 0.05600000000000005, 8785]","[-0.10000000000000001, 0.040000000000000036, 8819]","[-0.10000000000000001, 0.040000000000000036, 8852]","[-0.10000000000000001, 0.040000000000000036, 8886]","[-0.10000000000000001, 0.040000000000000036, 8918]","[-0.10000000000000001, 0.040000000000000036, 8951]","[-0.10000000000000001, 0.040000000000000036, 8986]","[-0.10000000000000001, 0.040000000000000036, 9018]","[-0.087999999999999995, 0.044000000000000039, 9051]","[-0.071999999999999995, 0.048000000000000043, 9089]","[-0.048000000000000001, 0.063999999999999946, 9118]","[-0.035999999999999997, 0.071999999999999953, 9152]","[-0.02, 0.087999999999999967, 9185]","[0.0, 0.10399999999999998, 9219]","[0.0040000000000000001, 0.11199999999999999, 9257]","[0.016, 0.13200000000000001, 9286]","[0.024, 0.15200000000000002, 9319]","[0.032000000000000001, 0.18000000000000005, 9352]","[0.032000000000000001, 0.19599999999999995, 9386]","[0.032000000000000001, 0.21999999999999997, 9418]","[0.032000000000000001, 0.23199999999999998, 9452]","[0.032000000000000001, 0.23999999999999999, 9485]","[0.024, 0.252, 9518]","[0.02, 0.25600000000000001, 9552]","[0.012, 0.26400000000000001, 9585]","[0.0040000000000000001, 0.27200000000000002, 9619]","[-0.012, 0.27200000000000002, 9652]","[-0.02, 0.27600000000000002, 9686]","[-0.035999999999999997, 0.27600000000000002, 9718]","[-0.048000000000000001, 0.27600000000000002, 9751]","[-0.056000000000000001, 0.27600000000000002, 9785]","[-0.064000000000000001, 0.27200000000000002, 9819]","[-0.071999999999999995, 0.26800000000000002, 9852]","[-0.087999999999999995, 0.26000000000000001, 9886]","[-0.096000000000000002, 0.252, 9919]","[-0.108, 0.24399999999999999, 9952]","[-0.12, 0.23999999999999999, 9986]","[-0.124, 0.23199999999999998, 10019]","[-0.13200000000000001, 0.21999999999999997, 10052]","[-0.14000000000000001, 0.20399999999999996, 10085]","[-0.14799999999999999, 0.17600000000000005, 10120]","[-0.14799999999999999, 0.16000000000000003, 10153]","[-0.14799999999999999, 0.15600000000000003, 10186]","[-0.14799999999999999, 0.15600000000000003, 10219]","[-0.14799999999999999, 0.15600000000000003, 10252]","[-0.14799999999999999, 0.15600000000000003, 10286]","[-0.14799999999999999, 0.15600000000000003, 10319]","[-0.14799999999999999, 0.15600000000000003, 10352]","[-0.14799999999999999, 0.15600000000000003, 10385]","[-0.14799999999999999, 0.15600000000000003, 10418]","[-0.14799999999999999, 0.15200000000000002, 10452]"
"[0.048000000000000001, -0.020000000000000018, 11386]","[0.056000000000000001, -0.020000000000000018, 11437]","[0.056000000000000001, -0.020000000000000018, 11453]","[0.056000000000000001, -0.020000000000000018, 11469]","[0.056000000000000001, -0.020000000000000018, 11486]","[0.056000000000000001, -0.020000000000000018, 11504]","[0.056000000000000001, -0.020000000000000018, 11520]","[0.056000000000000001, -0.020000000000000018, 11537]","[0.056000000000000001, -0.020000000000000018, 11553]","[0.056000000000000001, -0.020000000000000018, 11570]","[0.056000000000000001, -0.020000000000000018, 11586]","[0.059999999999999998, -0.024000000000000021, 11603]","[0.064000000000000001, -0.028000000000000025, 11622]","[0.068000000000000005, -0.028000000000000025, 11637]","[0.068000000000000005, -0.032000000000000028, 11653]","[0.068000000000000005, -0.032000000000000028, 11670]","[0.068000000000000005, -0.032000000000000028, 11687]","[0.068000000000000005, -0.036000000000000032, 11703]","[0.071999999999999995, -0.036000000000000032, 11720]","[0.071999999999999995, -0.040000000000000036, 11737]","[0.075999999999999998, -0.040000000000000036, 11753]","[0.075999999999999998, -0.044000000000000039, 11770]","[0.075999999999999998, -0.044000000000000039, 11786]","[0.075999999999999998, -0.044000000000000039, 11803]","[0.075999999999999998, -0.044000000000000039, 11821]","[0.075999999999999998, -0.044000000000000039, 11837]","[0.075999999999999998, -0.048000000000000043, 11853]","[0.080000000000000002, -0.052000000000000046, 11871]","[0.084000000000000005, -0.05600000000000005, 11887]","[0.084000000000000005, -0.05600000000000005, 11903]","[0.084000000000000005, -0.060000000000000053, 11919]","[0.084000000000000005, -0.060000000000000053, 11936]","[0.087999999999999995, -0.064000000000000057, 11958]","[0.091999999999999998, -0.064000000000000057, 11987]","[0.091999999999999998, -0.06800000000000006, 12020]","[0.096000000000000002, -0.076000000000000068, 12037]","[0.10000000000000001, -0.080000000000000071, 12054]","[0.104, -0.084000000000000075, 12070]","[0.104, -0.084000000000000075, 12087]","[0.104, -0.084000000000000075, 12104]","[0.104, -0.084000000000000075, 12121]","[0.108, -0.088000000000000078, 12137]","[0.108, -0.088000000000000078, 12153]","[0.112, -0.092000000000000082, 12171]","[0.112, -0.092000000000000082, 12187]","[0.11600000000000001, -0.092000000000000082, 12203]","[0.11600000000000001, -0.092000000000000082, 12220]","[0.11600000000000001, -0.096000000000000085, 12237]","[0.11600000000000001, -0.096000000000000085, 12254]","[0.11600000000000001, -0.096000000000000085, 12271]","[0.11600000000000001, -0.096000000000000085, 12287]","[0.11600000000000001, -0.096000000000000085, 12308]","[0.11600000000000001, -0.096000000000000085, 12337]","[0.11600000000000001, -0.096000000000000085, 12370]","[0.11600000000000001, -0.096000000000000085, 12404]","[0.12, -0.096000000000000085, 12437]","[0.124, -0.10000000000000009, 12470]","[0.124, -0.10000000000000009, 12503]","[0.124, -0.10000000000000009, 12537]","[0.124, -0.10000000000000009, 12570]","[0.124, -0.10000000000000009, 12604]","[0.128, -0.10000000000000009, 12638]","[0.14799999999999999, -0.10000000000000009, 12671]","[0.14799999999999999, -0.10000000000000009, 12704]","[0.14799999999999999, -0.10000000000000009, 12738]"
"[-0.16800000000000001, 0.38800000000000001, 13453]","[-0.17199999999999999, 0.38, 13521]","[-0.17199999999999999, 0.38, 13537]","[-0.17199999999999999, 0.38, 13555]","[-0.17199999999999999, 0.38, 13571]","[-0.17199999999999999, 0.38, 13587]","[-0.17199999999999999, 0.38, 13604]","[-0.17199999999999999, 0.38, 13620]","[-0.17199999999999999, 0.376, 13643]","[-0.17199999999999999, 0.376, 13654]","[-0.17199999999999999, 0.372, 13671]","[-0.16400000000000001, 0.36399999999999999, 13688]","[-0.152, 0.35599999999999998, 13704]","[-0.14000000000000001, 0.34799999999999998, 13721]","[-0.13200000000000001, 0.34399999999999997, 13738]","[-0.124, 0.33599999999999997, 13754]","[-0.112, 0.32799999999999996, 13771]","[-0.104, 0.32799999999999996, 13788]","[-0.091999999999999998, 0.32399999999999995, 13804]","[-0.084000000000000005, 0.32399999999999995, 13824]","[-0.084000000000000005, 0.32399999999999995, 13837]","[-0.080000000000000002, 0.32399999999999995, 13854]","[-0.075999999999999998, 0.32399999999999995, 13871]","[-0.048000000000000001, 0.32399999999999995, 13887]","[-0.035999999999999997, 0.32799999999999996, 13904]","[-0.0080000000000000002, 0.33199999999999996, 13921]","[0.0040000000000000001, 0.33199999999999996, 13938]","[0.0080000000000000002, 0.33199999999999996, 13954]","[0.02, 0.33599999999999997, 13971]","[0.032000000000000001, 0.34399999999999997, 13988]","[0.051999999999999998, 0.34799999999999998, 14004]","[0.064000000000000001, 0.35199999999999998, 14021]","[0.068000000000000005, 0.35599999999999998, 14037]","[0.071999999999999995, 0.35599999999999998, 14055]","[0.080000000000000002, 0.35599999999999998, 14087]","[0.091999999999999998, 0.35999999999999999, 14121]","[0.091999999999999998, 0.35999999999999999, 14138]","[0.091999999999999998, 0.35999999999999999, 14154]","[0.096000000000000002, 0.36399999999999999, 14171]","[0.112, 0.372, 14188]","[0.11600000000000001, 0.372, 14204]","[0.11600000000000001, 0.372, 14221]","[0.11600000000000001, 0.372, 14237]","[0.11600000000000001, 0.372, 14255]","[0.12, 0.372, 14272]","[0.128, 0.372, 14288]","[0.13200000000000001, 0.372, 14305]","[0.13200000000000001, 0.372, 14330]","[0.13200000000000001, 0.372, 14354]","[0.13200000000000001, 0.372, 14388]","[0.13200000000000001, 0.372, 14421]","[0.13200000000000001, 0.34799999999999998, 14455]","[0.13200000000000001, 0.33199999999999996, 14489]","[0.128, 0.30800000000000005, 14521]","[0.128, 0.29200000000000004, 14554]","[0.128, 0.26400000000000001, 14572]","[0.128, 0.24399999999999999, 14605]","[0.124, 0.22399999999999998, 14638]","[0.12, 0.19999999999999996, 14672]","[0.12, 0.18000000000000005, 14705]","[0.12, 0.16800000000000004, 14738]","[0.12, 0.14800000000000002, 14771]","[0.12, 0.11199999999999999, 14804]","[0.124, 0.091999999999999971, 14839]","[0.124, 0.067999999999999949, 14872]","[0.128, 0.048000000000000043, 14905]","[0.128, 0.032000000000000028, 14938]","[0.13200000000000001, 0.020000000000000018, 14971]","[0.13200000000000001, 0.0, 15005]","[0.13600000000000001, -0.020000000000000018, 15038]","[0.13600000000000001, -0.040000000000000036, 15072]","[0.13600000000000001, -0.06800000000000006, 15105]","[0.14000000000000001, -0.088000000000000078, 15138]","[0.14000000000000001, -0.10400000000000009, 15171]","[0.14000000000000001, -0.12400000000000011, 15205]","[0.14000000000000001, -0.1319999999999999, 15238]","[0.14399999999999999, -0.1399999999999999, 15271]","[0.14799999999999999, -0.15199999999999991, 15304]","[0.152, -0.15599999999999992, 15339]","[0.156, -0.16399999999999992, 15371]"
