"[-0.216, -0.05600000000000005, 1066]","[-0.224, -0.05600000000000005, 1082]","[-0.22800000000000001, -0.060000000000000053, 1099]","[-0.22800000000000001, -0.060000000000000053, 1115]","[-0.22800000000000001, -0.060000000000000053, 1133]","[-0.22800000000000001, -0.064000000000000057, 1149]","[-0.22800000000000001, -0.06800000000000006, 1166]","[-0.22800000000000001, -0.06800000000000006, 1183]","[-0.22800000000000001, -0.06800000000000006, 1199]","[-0.22800000000000001, -0.06800000000000006, 1216]","[-0.22800000000000001, -0.06800000000000006, 1232]","[-0.22800000000000001, -0.06800000000000006, 1250]","[-0.22800000000000001, -0.06800000000000006, 1266]","[-0.22800000000000001, -0.06800000000000006, 1283]","[-0.224, -0.06800000000000006, 1299]","[-0.20799999999999999, -0.06800000000000006, 1316]","[-0.19600000000000001, -0.06800000000000006, 1333]","[-0.17599999999999999, -0.06800000000000006, 1349]","[-0.152, -0.06800000000000006, 1366]","[-0.124, -0.060000000000000053, 1382]","[-0.112, -0.060000000000000053, 1399]","[-0.091999999999999998, -0.05600000000000005, 1416]","[-0.064000000000000001, -0.052000000000000046, 1432]","[-0.056000000000000001, -0.052000000000000046, 1450]","[-0.028000000000000001, -0.048000000000000043, 1466]","[-0.012, -0.044000000000000039, 1483]","[0.0040000000000000001, -0.044000000000000039, 1500]","[0.024, -0.044000000000000039, 1516]","[0.035999999999999997, -0.044000000000000039, 1533]","[0.059999999999999998, -0.044000000000000039, 1550]","[0.080000000000000002, -0.044000000000000039, 1566]","[0.10000000000000001, -0.044000000000000039, 1583]","[0.104, -0.044000000000000039, 1599]","[0.112, -0.044000000000000039, 1616]","[0.12, -0.044000000000000039, 1634]","[0.12, -0.044000000000000039, 1649]","[0.12, -0.044000000000000039, 1666]","[0.12, -0.044000000000000039, 1682]","[0.12, -0.044000000000000039, 1699]","[0.12, -0.044000000000000039, 1716]","[0.12, -0.044000000000000039, 1733]","[0.12, -0.040000000000000036, 1750]","[0.12, -0.032000000000000028, 1766]","[0.12, -0.020000000000000018, 1782]"
"[0.128, 0.18400000000000005, 2450]","[0.128, 0.18400000000000005, 2483]","[0.128, 0.18400000000000005, 2500]","[0.124, 0.18000000000000005, 2517]","[0.124, 0.18000000000000005, 2534]","[0.124, 0.18000000000000005, 2550]","[0.12, 0.17600000000000005, 2567]","[0.12, 0.16800000000000004, 2584]","[0.12, 0.15600000000000003, 2600]","[0.12, 0.14800000000000002, 2618]","[0.12, 0.14000000000000001, 2634]","[0.12, 0.128, 2650]","[0.12, 0.11599999999999999, 2667]","[0.12, 0.10799999999999998, 2683]","[0.12, 0.099999999999999978, 2699]","[0.12, 0.087999999999999967, 2717]","[0.12, 0.07999999999999996, 2734]","[0.12, 0.071999999999999953, 2750]","[0.12, 0.060000000000000053, 2766]","[0.12, 0.052000000000000046, 2784]","[0.12, 0.044000000000000039, 2800]","[0.12, 0.040000000000000036, 2817]","[0.12, 0.032000000000000028, 2833]","[0.12, 0.024000000000000021, 2851]","[0.12, 0.016000000000000014, 2867]","[0.12, 0.0080000000000000071, 2883]","[0.12, 0.0040000000000000036, 2900]","[0.12, 0.0, 2917]","[0.12, -0.012000000000000011, 2933]","[0.12, -0.020000000000000018, 2950]","[0.12, -0.028000000000000025, 2967]","[0.12, -0.036000000000000032, 2984]","[0.12, -0.040000000000000036, 3000]","[0.12, -0.040000000000000036, 3017]","[0.12, -0.040000000000000036, 3034]","[0.12, -0.040000000000000036, 3050]","[0.12, -0.040000000000000036, 3067]","[0.12, -0.032000000000000028, 3084]"
"[-0.188, 0.10399999999999998, 3918]","[-0.188, 0.10399999999999998, 3951]","[-0.188, 0.10399999999999998, 3967]","[-0.188, 0.10399999999999998, 3985]","[-0.192, 0.11599999999999999, 4001]","[-0.188, 0.124, 4017]","[-0.184, 0.13200000000000001, 4035]","[-0.17999999999999999, 0.14000000000000001, 4051]","[-0.17599999999999999, 0.14800000000000002, 4068]","[-0.16800000000000001, 0.15600000000000003, 4085]","[-0.156, 0.16800000000000004, 4102]","[-0.14399999999999999, 0.17600000000000005, 4118]","[-0.13200000000000001, 0.18400000000000005, 4136]","[-0.13200000000000001, 0.18799999999999994, 4152]","[-0.12, 0.19199999999999995, 4168]","[-0.108, 0.19199999999999995, 4184]","[-0.091999999999999998, 0.19199999999999995, 4201]","[-0.071999999999999995, 0.18799999999999994, 4217]","[-0.064000000000000001, 0.18000000000000005, 4234]","[-0.056000000000000001, 0.17200000000000004, 4251]","[-0.043999999999999997, 0.16000000000000003, 4268]","[-0.032000000000000001, 0.14000000000000001, 4284]","[-0.024, 0.13200000000000001, 4301]","[-0.016, 0.12, 4318]","[-0.012, 0.10799999999999998, 4334]","[-0.0080000000000000002, 0.091999999999999971, 4351]","[-0.0040000000000000001, 0.071999999999999953, 4368]","[-0.0040000000000000001, 0.063999999999999946, 4384]","[-0.0040000000000000001, 0.048000000000000043, 4401]","[-0.0040000000000000001, 0.044000000000000039, 4418]","[-0.0040000000000000001, 0.032000000000000028, 4435]","[-0.0040000000000000001, 0.028000000000000025, 4451]","[-0.0080000000000000002, 0.020000000000000018, 4469]","[-0.024, 0.0080000000000000071, 4485]","[-0.032000000000000001, -0.0080000000000000071, 4502]","[-0.043999999999999997, -0.020000000000000018, 4535]","[-0.051999999999999998, -0.024000000000000021, 4552]","[-0.056000000000000001, -0.028000000000000025, 4568]","[-0.059999999999999998, -0.036000000000000032, 4585]","[-0.064000000000000001, -0.040000000000000036, 4602]","[-0.068000000000000005, -0.040000000000000036, 4618]","[-0.071999999999999995, -0.044000000000000039, 4636]","[-0.071999999999999995, -0.044000000000000039, 4651]","[-0.071999999999999995, -0.044000000000000039, 4668]","[-0.071999999999999995, -0.044000000000000039, 4685]","[-0.071999999999999995, -0.044000000000000039, 4702]","[-0.071999999999999995, -0.044000000000000039, 4735]","[-0.071999999999999995, -0.044000000000000039, 4769]","[-0.071999999999999995, -0.044000000000000039, 4802]","[-0.071999999999999995, -0.044000000000000039, 4835]"
