"[-0.23200000000000001, -0.24399999999999999, 1184]","[-0.22800000000000001, -0.248, 1200]","[-0.22800000000000001, -0.248, 1217]","[-0.22800000000000001, -0.248, 1234]","[-0.22800000000000001, -0.248, 1251]","[-0.22800000000000001, -0.248, 1267]","[-0.224, -0.248, 1283]","[-0.224, -0.248, 1301]","[-0.224, -0.248, 1317]","[-0.224, -0.248, 1334]","[-0.22, -0.248, 1351]","[-0.22, -0.248, 1366]","[-0.22, -0.248, 1383]","[-0.216, -0.24399999999999999, 1401]","[-0.21199999999999999, -0.23199999999999998, 1417]","[-0.192, -0.21199999999999997, 1433]","[-0.17599999999999999, -0.19199999999999995, 1450]","[-0.156, -0.17199999999999993, 1467]","[-0.13600000000000001, -0.14399999999999991, 1484]","[-0.112, -0.1160000000000001, 1501]","[-0.080000000000000002, -0.072000000000000064, 1517]","[-0.064000000000000001, -0.044000000000000039, 1534]","[-0.048000000000000001, -0.024000000000000021, 1551]","[-0.032000000000000001, 0.012000000000000011, 1567]","[-0.024, 0.032000000000000028, 1584]","[-0.012, 0.05600000000000005, 1600]","[0.0, 0.083999999999999964, 1617]","[0.02, 0.12, 1634]","[0.032000000000000001, 0.13600000000000001, 1651]","[0.040000000000000001, 0.14400000000000002, 1668]","[0.048000000000000001, 0.15600000000000003, 1684]","[0.056000000000000001, 0.16400000000000003, 1701]","[0.059999999999999998, 0.17200000000000004, 1717]","[0.068000000000000005, 0.18000000000000005, 1734]","[0.071999999999999995, 0.18799999999999994, 1751]","[0.080000000000000002, 0.19599999999999995, 1768]","[0.084000000000000005, 0.19999999999999996, 1784]","[0.087999999999999995, 0.20799999999999996, 1801]","[0.091999999999999998, 0.21199999999999997, 1817]","[0.104, 0.23199999999999998, 1834]","[0.11600000000000001, 0.24399999999999999, 1851]","[0.128, 0.252, 1868]","[0.13600000000000001, 0.26000000000000001, 1885]","[0.14399999999999999, 0.26400000000000001, 1901]","[0.14399999999999999, 0.26400000000000001, 1917]","[0.14399999999999999, 0.26400000000000001, 1933]","[0.14399999999999999, 0.26400000000000001, 1951]","[0.14399999999999999, 0.26400000000000001, 1967]","[0.14399999999999999, 0.26400000000000001, 1984]","[0.14399999999999999, 0.26400000000000001, 2000]","[0.14399999999999999, 0.26400000000000001, 2017]","[0.14399999999999999, 0.26400000000000001, 2034]","[0.14399999999999999, 0.26400000000000001, 2064]"
"[-0.22800000000000001, 0.248, 2985]","[-0.22800000000000001, 0.248, 3019]","[-0.22800000000000001, 0.248, 3035]","[-0.224, 0.248, 3052]","[-0.224, 0.248, 3068]","[-0.224, 0.248, 3085]","[-0.22, 0.23999999999999999, 3102]","[-0.21199999999999999, 0.23199999999999998, 3119]","[-0.20000000000000001, 0.21999999999999997, 3135]","[-0.192, 0.20799999999999996, 3152]","[-0.17599999999999999, 0.18799999999999994, 3168]","[-0.16800000000000001, 0.17200000000000004, 3184]","[-0.156, 0.15600000000000003, 3202]","[-0.14000000000000001, 0.13200000000000001, 3218]","[-0.128, 0.11599999999999999, 3236]","[-0.11600000000000001, 0.099999999999999978, 3251]","[-0.108, 0.07999999999999996, 3269]","[-0.087999999999999995, 0.052000000000000046, 3285]","[-0.075999999999999998, 0.036000000000000032, 3301]","[-0.064000000000000001, 0.016000000000000014, 3318]","[-0.048000000000000001, -0.0040000000000000036, 3335]","[-0.028000000000000001, -0.024000000000000021, 3351]","[0.0, -0.052000000000000046, 3369]","[0.012, -0.072000000000000064, 3385]","[0.024, -0.092000000000000082, 3401]","[0.035999999999999997, -0.1080000000000001, 3418]","[0.051999999999999998, -0.1359999999999999, 3435]","[0.064000000000000001, -0.15199999999999991, 3452]","[0.071999999999999995, -0.16399999999999992, 3468]","[0.075999999999999998, -0.17599999999999993, 3485]","[0.084000000000000005, -0.18799999999999994, 3502]","[0.084000000000000005, -0.19199999999999995, 3519]","[0.084000000000000005, -0.19599999999999995, 3535]","[0.087999999999999995, -0.19599999999999995, 3551]","[0.087999999999999995, -0.19999999999999996, 3568]","[0.091999999999999998, -0.20399999999999996, 3585]","[0.091999999999999998, -0.20799999999999996, 3602]","[0.091999999999999998, -0.21199999999999997, 3618]","[0.096000000000000002, -0.21599999999999997, 3636]","[0.096000000000000002, -0.21999999999999997, 3652]","[0.10000000000000001, -0.21999999999999997, 3669]","[0.10000000000000001, -0.22399999999999998, 3685]","[0.104, -0.22799999999999998, 3702]","[0.104, -0.22799999999999998, 3719]","[0.108, -0.23199999999999998, 3736]","[0.108, -0.23199999999999998, 3752]","[0.112, -0.23599999999999999, 3769]","[0.11600000000000001, -0.23999999999999999, 3785]","[0.12, -0.24399999999999999, 3802]","[0.124, -0.248, 3819]","[0.124, -0.252, 3836]","[0.13200000000000001, -0.26000000000000001, 3863]","[0.14000000000000001, -0.26800000000000002, 3886]","[0.14399999999999999, -0.27200000000000002, 3903]","[0.14399999999999999, -0.27200000000000002, 3930]","[0.14399999999999999, -0.27200000000000002, 3953]","[0.14399999999999999, -0.27200000000000002, 3982]","[0.14399999999999999, -0.27200000000000002, 4003]","[0.14799999999999999, -0.26400000000000001, 4023]"
