"[-0.26400000000000001, 0.091999999999999971, 2599]","[-0.26400000000000001, 0.091999999999999971, 2616]","[-0.26400000000000001, 0.091999999999999971, 2633]","[-0.26400000000000001, 0.091999999999999971, 2650]","[-0.26400000000000001, 0.091999999999999971, 2666]","[-0.27200000000000002, 0.095999999999999974, 2683]","[-0.27200000000000002, 0.095999999999999974, 2699]","[-0.27200000000000002, 0.095999999999999974, 2715]","[-0.27200000000000002, 0.099999999999999978, 2733]","[-0.27200000000000002, 0.099999999999999978, 2749]","[-0.27600000000000002, 0.10399999999999998, 2766]","[-0.28000000000000003, 0.11199999999999999, 2782]","[-0.28000000000000003, 0.11599999999999999, 2800]","[-0.28000000000000003, 0.12, 2816]","[-0.28399999999999997, 0.124, 2833]","[-0.28799999999999998, 0.13200000000000001, 2850]","[-0.28799999999999998, 0.14000000000000001, 2866]","[-0.28799999999999998, 0.14400000000000002, 2883]","[-0.28799999999999998, 0.15200000000000002, 2900]","[-0.28799999999999998, 0.16400000000000003, 2916]","[-0.28799999999999998, 0.17200000000000004, 2932]","[-0.28799999999999998, 0.18000000000000005, 2950]","[-0.28799999999999998, 0.18799999999999994, 2966]","[-0.28799999999999998, 0.20399999999999996, 2982]","[-0.28399999999999997, 0.21199999999999997, 3000]","[-0.28000000000000003, 0.21599999999999997, 3017]","[-0.27600000000000002, 0.22399999999999998, 3033]","[-0.27200000000000002, 0.22799999999999998, 3050]","[-0.26400000000000001, 0.23199999999999998, 3066]","[-0.25600000000000001, 0.23599999999999999, 3083]","[-0.252, 0.23599999999999999, 3099]","[-0.23999999999999999, 0.24399999999999999, 3116]","[-0.23599999999999999, 0.24399999999999999, 3132]","[-0.23200000000000001, 0.24399999999999999, 3149]","[-0.22, 0.248, 3166]","[-0.216, 0.248, 3183]","[-0.20799999999999999, 0.248, 3200]","[-0.20399999999999999, 0.248, 3216]","[-0.20000000000000001, 0.248, 3233]","[-0.188, 0.248, 3249]","[-0.17999999999999999, 0.248, 3266]","[-0.17199999999999999, 0.248, 3284]","[-0.16400000000000001, 0.248, 3299]","[-0.156, 0.248, 3333]","[-0.14399999999999999, 0.24399999999999999, 3366]","[-0.13600000000000001, 0.23999999999999999, 3400]","[-0.124, 0.22799999999999998, 3433]","[-0.112, 0.21599999999999997, 3467]","[-0.104, 0.19999999999999996, 3500]","[-0.10000000000000001, 0.18400000000000005, 3533]","[-0.096000000000000002, 0.16800000000000004, 3550]","[-0.096000000000000002, 0.15600000000000003, 3567]","[-0.096000000000000002, 0.14800000000000002, 3599]","[-0.096000000000000002, 0.13200000000000001, 3633]","[-0.096000000000000002, 0.11599999999999999, 3666]","[-0.10000000000000001, 0.099999999999999978, 3700]","[-0.108, 0.087999999999999967, 3733]","[-0.124, 0.071999999999999953, 3767]","[-0.14399999999999999, 0.044000000000000039, 3800]","[-0.156, 0.024000000000000021, 3834]","[-0.16800000000000001, 0.0040000000000000036, 3867]","[-0.17999999999999999, -0.024000000000000021, 3900]","[-0.188, -0.048000000000000043, 3933]","[-0.19600000000000001, -0.076000000000000068, 3966]","[-0.20000000000000001, -0.096000000000000085, 4000]","[-0.20399999999999999, -0.1120000000000001, 4034]","[-0.20399999999999999, -0.12799999999999989, 4067]","[-0.20399999999999999, -0.14399999999999991, 4100]","[-0.20000000000000001, -0.15599999999999992, 4134]","[-0.192, -0.16799999999999993, 4167]","[-0.184, -0.17999999999999994, 4200]","[-0.17199999999999999, -0.18399999999999994, 4234]","[-0.152, -0.18799999999999994, 4266]","[-0.124, -0.18799999999999994, 4300]","[-0.108, -0.17999999999999994, 4333]","[-0.096000000000000002, -0.17599999999999993, 4366]","[-0.080000000000000002, -0.16799999999999993, 4401]","[-0.071999999999999995, -0.16399999999999992, 4433]","[-0.059999999999999998, -0.15599999999999992, 4467]","[-0.056000000000000001, -0.15199999999999991, 4500]","[-0.040000000000000001, -0.1359999999999999, 4550]","[-0.032000000000000001, -0.12799999999999989, 4583]","[-0.02, -0.12000000000000011, 4617]","[-0.012, -0.1080000000000001, 4650]","[-0.0040000000000000001, -0.10000000000000009, 4684]","[0.0, -0.092000000000000082, 4717]","[0.0080000000000000002, -0.080000000000000071, 4751]","[0.016, -0.064000000000000057, 4783]","[0.02, -0.05600000000000005, 4817]","[0.028000000000000001, -0.044000000000000039, 4851]","[0.032000000000000001, -0.032000000000000028, 4885]","[0.035999999999999997, -0.024000000000000021, 4917]","[0.035999999999999997, -0.016000000000000014, 4951]","[0.035999999999999997, -0.016000000000000014, 4983]","[0.035999999999999997, -0.016000000000000014, 5017]","[0.035999999999999997, -0.016000000000000014, 5051]","[0.035999999999999997, -0.020000000000000018, 5084]","[0.035999999999999997, -0.032000000000000028, 5117]","[0.040000000000000001, -0.040000000000000036, 5151]","[0.048000000000000001, -0.048000000000000043, 5184]","[0.056000000000000001, -0.05600000000000005, 5218]","[0.068000000000000005, -0.072000000000000064, 5251]","[0.087999999999999995, -0.084000000000000075, 5284]","[0.091999999999999998, -0.088000000000000078, 5317]","[0.108, -0.092000000000000082, 5350]","[0.124, -0.096000000000000085, 5384]","[0.13200000000000001, -0.10000000000000009, 5417]","[0.14399999999999999, -0.10000000000000009, 5451]","[0.156, -0.10000000000000009, 5484]","[0.16400000000000001, -0.096000000000000085, 5518]","[0.17599999999999999, -0.092000000000000082, 5550]","[0.188, -0.088000000000000078, 5584]","[0.19600000000000001, -0.080000000000000071, 5618]","[0.20399999999999999, -0.076000000000000068, 5651]","[0.20799999999999999, -0.06800000000000006, 5684]","[0.216, -0.05600000000000005, 5718]","[0.216, -0.052000000000000046, 5751]","[0.216, -0.044000000000000039, 5784]","[0.216, -0.036000000000000032, 5818]","[0.216, -0.028000000000000025, 5851]","[0.216, -0.016000000000000014, 5884]","[0.216, -0.0080000000000000071, 5918]","[0.216, 0.0040000000000000036, 5951]","[0.21199999999999999, 0.016000000000000014, 5985]","[0.20799999999999999, 0.020000000000000018, 6018]","[0.20000000000000001, 0.028000000000000025, 6052]","[0.19600000000000001, 0.032000000000000028, 6084]","[0.192, 0.032000000000000028, 6118]","[0.188, 0.032000000000000028, 6151]","[0.184, 0.036000000000000032, 6185]","[0.17999999999999999, 0.036000000000000032, 6218]","[0.17599999999999999, 0.040000000000000036, 6252]","[0.17199999999999999, 0.040000000000000036, 6285]","[0.17199999999999999, 0.040000000000000036, 6318]"
"[-0.084000000000000005, 0.128, 7085]","[-0.080000000000000002, 0.13200000000000001, 7135]","[-0.080000000000000002, 0.13200000000000001, 7152]","[-0.080000000000000002, 0.13200000000000001, 7169]","[-0.080000000000000002, 0.13200000000000001, 7185]","[-0.080000000000000002, 0.13200000000000001, 7201]","[-0.080000000000000002, 0.13200000000000001, 7219]","[-0.080000000000000002, 0.13200000000000001, 7234]","[-0.080000000000000002, 0.13200000000000001, 7252]","[-0.080000000000000002, 0.13200000000000001, 7268]","[-0.075999999999999998, 0.13200000000000001, 7285]","[-0.068000000000000005, 0.13200000000000001, 7302]","[-0.059999999999999998, 0.13200000000000001, 7318]","[-0.056000000000000001, 0.13200000000000001, 7335]","[-0.048000000000000001, 0.13200000000000001, 7352]","[-0.032000000000000001, 0.124, 7368]","[-0.024, 0.12, 7384]","[-0.016, 0.12, 7402]","[0.0, 0.11599999999999999, 7418]","[0.0040000000000000001, 0.11199999999999999, 7435]","[0.016, 0.11199999999999999, 7452]","[0.024, 0.11199999999999999, 7469]","[0.035999999999999997, 0.10799999999999998, 7485]","[0.040000000000000001, 0.10799999999999998, 7502]","[0.059999999999999998, 0.10799999999999998, 7518]","[0.068000000000000005, 0.10799999999999998, 7534]","[0.075999999999999998, 0.10799999999999998, 7552]","[0.084000000000000005, 0.11199999999999999, 7568]","[0.091999999999999998, 0.11199999999999999, 7585]","[0.104, 0.11599999999999999, 7601]","[0.112, 0.12, 7618]","[0.11600000000000001, 0.12, 7635]","[0.12, 0.12, 7651]","[0.128, 0.124, 7669]","[0.13200000000000001, 0.128, 7685]","[0.13600000000000001, 0.128, 7702]","[0.14000000000000001, 0.128, 7718]","[0.14399999999999999, 0.13200000000000001, 7735]","[0.14799999999999999, 0.13200000000000001, 7752]","[0.14799999999999999, 0.13600000000000001, 7768]","[0.156, 0.14000000000000001, 7802]","[0.16, 0.14400000000000002, 7835]","[0.16400000000000001, 0.15200000000000002, 7869]","[0.16400000000000001, 0.16000000000000003, 7902]","[0.16400000000000001, 0.16800000000000004, 7936]","[0.16400000000000001, 0.18000000000000005, 7969]","[0.156, 0.18799999999999994, 8002]","[0.14799999999999999, 0.19599999999999995, 8036]","[0.14000000000000001, 0.20399999999999996, 8069]","[0.13200000000000001, 0.20799999999999996, 8102]","[0.12, 0.21599999999999997, 8135]","[0.108, 0.21999999999999997, 8169]","[0.096000000000000002, 0.21999999999999997, 8202]","[0.084000000000000005, 0.22799999999999998, 8235]","[0.068000000000000005, 0.22799999999999998, 8269]","[0.056000000000000001, 0.23199999999999998, 8302]","[0.048000000000000001, 0.23199999999999998, 8335]","[0.040000000000000001, 0.23599999999999999, 8368]","[0.040000000000000001, 0.23599999999999999, 8386]","[0.040000000000000001, 0.23599999999999999, 8419]"
