"[0.14399999999999999, 0.024000000000000021, 215632]","[0.14000000000000001, 0.020000000000000018, 215649]","[0.14000000000000001, 0.020000000000000018, 215666]","[0.14000000000000001, 0.020000000000000018, 215682]","[0.14000000000000001, 0.020000000000000018, 215699]","[0.14000000000000001, 0.020000000000000018, 215715]","[0.14000000000000001, 0.020000000000000018, 215732]","[0.14000000000000001, 0.020000000000000018, 215749]","[0.14000000000000001, 0.020000000000000018, 215765]","[0.14000000000000001, 0.020000000000000018, 215782]","[0.14000000000000001, 0.020000000000000018, 215799]","[0.14000000000000001, 0.020000000000000018, 215816]","[0.14000000000000001, 0.020000000000000018, 215833]","[0.14000000000000001, 0.020000000000000018, 215849]","[0.14000000000000001, 0.020000000000000018, 215866]","[0.14000000000000001, 0.020000000000000018, 215882]","[0.14000000000000001, 0.020000000000000018, 215900]","[0.14000000000000001, 0.020000000000000018, 215916]","[0.14000000000000001, 0.020000000000000018, 215932]","[0.14000000000000001, 0.020000000000000018, 215949]","[0.14000000000000001, 0.020000000000000018, 215966]","[0.14000000000000001, 0.020000000000000018, 215983]","[0.14000000000000001, 0.020000000000000018, 215998]","[0.14000000000000001, 0.020000000000000018, 216015]","[0.14000000000000001, 0.020000000000000018, 216032]","[0.13200000000000001, 0.024000000000000021, 216049]","[0.13200000000000001, 0.028000000000000025, 216065]","[0.128, 0.028000000000000025, 216082]","[0.124, 0.032000000000000028, 216099]","[0.124, 0.036000000000000032, 216116]","[0.11600000000000001, 0.040000000000000036, 216133]","[0.112, 0.040000000000000036, 216150]","[0.108, 0.044000000000000039, 216166]","[0.104, 0.048000000000000043, 216182]","[0.096000000000000002, 0.052000000000000046, 216199]","[0.091999999999999998, 0.05600000000000005, 216215]","[0.087999999999999995, 0.060000000000000053, 216232]","[0.084000000000000005, 0.060000000000000053, 216249]","[0.080000000000000002, 0.063999999999999946, 216266]","[0.075999999999999998, 0.067999999999999949, 216282]","[0.071999999999999995, 0.071999999999999953, 216299]","[0.064000000000000001, 0.071999999999999953, 216333]","[0.051999999999999998, 0.071999999999999953, 216367]","[0.035999999999999997, 0.075999999999999956, 216400]","[0.028000000000000001, 0.075999999999999956, 216433]","[0.0080000000000000002, 0.075999999999999956, 216466]","[-0.012, 0.071999999999999953, 216499]","[-0.028000000000000001, 0.060000000000000053, 216532]","[-0.043999999999999997, 0.048000000000000043, 216566]","[-0.056000000000000001, 0.032000000000000028, 216599]","[-0.068000000000000005, 0.016000000000000014, 216633]","[-0.075999999999999998, 0.0040000000000000036, 216666]","[-0.087999999999999995, -0.020000000000000018, 216700]","[-0.096000000000000002, -0.044000000000000039, 216733]","[-0.10000000000000001, -0.06800000000000006, 216766]","[-0.104, -0.092000000000000082, 216800]","[-0.108, -0.12000000000000011, 216833]","[-0.108, -0.14399999999999991, 216866]","[-0.108, -0.17199999999999993, 216899]","[-0.108, -0.19199999999999995, 216932]","[-0.104, -0.21199999999999997, 216966]","[-0.096000000000000002, -0.23199999999999998, 216999]","[-0.080000000000000002, -0.24399999999999999, 217033]","[-0.059999999999999998, -0.26000000000000001, 217067]","[-0.040000000000000001, -0.26800000000000002, 217100]","[-0.012, -0.27600000000000002, 217133]","[0.02, -0.28000000000000003, 217167]","[0.048000000000000001, -0.28000000000000003, 217199]","[0.071999999999999995, -0.28000000000000003, 217233]","[0.087999999999999995, -0.27600000000000002, 217267]","[0.10000000000000001, -0.26800000000000002, 217300]","[0.112, -0.26000000000000001, 217333]","[0.12, -0.248, 217367]","[0.14000000000000001, -0.22399999999999998, 217400]","[0.152, -0.20799999999999996, 217434]","[0.16, -0.18399999999999994, 217467]","[0.16400000000000001, -0.16399999999999992, 217500]","[0.16400000000000001, -0.1399999999999999, 217533]","[0.16800000000000001, -0.12400000000000011, 217566]","[0.16800000000000001, -0.10400000000000009, 217600]","[0.16800000000000001, -0.072000000000000064, 217666]","[0.16800000000000001, -0.05600000000000005, 217701]","[0.16800000000000001, -0.048000000000000043, 217733]","[0.16400000000000001, -0.028000000000000025, 217766]","[0.16400000000000001, -0.016000000000000014, 217800]","[0.16, 0.0, 217834]","[0.152, 0.012000000000000011, 217867]","[0.14399999999999999, 0.028000000000000025, 217900]","[0.14000000000000001, 0.036000000000000032, 217934]","[0.13600000000000001, 0.048000000000000043, 217967]","[0.13200000000000001, 0.052000000000000046, 218001]","[0.13200000000000001, 0.05600000000000005, 218033]","[0.13200000000000001, 0.060000000000000053, 218067]","[0.13200000000000001, 0.063999999999999946, 218100]","[0.13200000000000001, 0.067999999999999949, 218133]","[0.13200000000000001, 0.071999999999999953, 218167]","[0.13200000000000001, 0.075999999999999956, 218200]","[0.13200000000000001, 0.075999999999999956, 218234]","[0.13200000000000001, 0.075999999999999956, 218267]","[0.13200000000000001, 0.075999999999999956, 218301]","[0.13200000000000001, 0.075999999999999956, 218334]","[0.13200000000000001, 0.075999999999999956, 218367]","[0.13200000000000001, 0.075999999999999956, 218400]","[0.13200000000000001, 0.075999999999999956, 218433]","[0.13200000000000001, 0.075999999999999956, 218468]","[0.128, 0.075999999999999956, 218500]","[0.128, 0.075999999999999956, 218534]","[0.128, 0.075999999999999956, 218567]","[0.128, 0.075999999999999956, 218600]","[0.128, 0.075999999999999956, 218634]","[0.128, 0.075999999999999956, 218667]","[0.128, 0.075999999999999956, 218701]","[0.128, 0.075999999999999956, 218734]","[0.128, 0.075999999999999956, 218768]","[0.128, 0.075999999999999956, 218800]","[0.128, 0.075999999999999956, 218834]","[0.128, 0.075999999999999956, 218868]","[0.128, 0.075999999999999956, 218900]","[0.128, 0.075999999999999956, 218934]","[0.128, 0.075999999999999956, 218967]","[0.128, 0.075999999999999956, 219001]","[0.128, 0.075999999999999956, 219034]","[0.128, 0.075999999999999956, 219068]","[0.128, 0.075999999999999956, 219101]","[0.128, 0.075999999999999956, 219135]","[0.128, 0.075999999999999956, 219167]","[0.128, 0.075999999999999956, 219201]","[0.128, 0.075999999999999956, 219234]","[0.128, 0.075999999999999956, 219268]","[0.128, 0.075999999999999956, 219301]","[0.128, 0.075999999999999956, 219334]","[0.128, 0.075999999999999956, 219368]","[0.128, 0.075999999999999956, 219401]","[0.128, 0.075999999999999956, 219435]","[0.128, 0.075999999999999956, 219468]","[0.128, 0.075999999999999956, 219501]","[0.128, 0.075999999999999956, 219534]","[0.128, 0.075999999999999956, 219567]","[0.128, 0.075999999999999956, 219600]","[0.128, 0.075999999999999956, 219635]"
"[0.16800000000000001, 0.16400000000000003, 219935]","[0.16800000000000001, 0.15600000000000003, 219984]","[0.16800000000000001, 0.15600000000000003, 220001]","[0.16800000000000001, 0.15600000000000003, 220018]","[0.16800000000000001, 0.15200000000000002, 220034]","[0.16800000000000001, 0.14800000000000002, 220051]","[0.16800000000000001, 0.14400000000000002, 220067]","[0.16800000000000001, 0.14000000000000001, 220084]","[0.16800000000000001, 0.13600000000000001, 220101]","[0.16800000000000001, 0.13600000000000001, 220118]","[0.16800000000000001, 0.13200000000000001, 220134]","[0.16800000000000001, 0.128, 220151]","[0.16800000000000001, 0.124, 220168]","[0.16400000000000001, 0.12, 220185]","[0.16400000000000001, 0.11599999999999999, 220201]","[0.16400000000000001, 0.11199999999999999, 220219]","[0.16, 0.10399999999999998, 220234]","[0.16, 0.099999999999999978, 220252]","[0.156, 0.095999999999999974, 220268]","[0.156, 0.091999999999999971, 220284]","[0.156, 0.087999999999999967, 220301]","[0.156, 0.07999999999999996, 220317]","[0.156, 0.071999999999999953, 220334]","[0.152, 0.063999999999999946, 220351]","[0.152, 0.052000000000000046, 220368]","[0.152, 0.044000000000000039, 220385]","[0.152, 0.036000000000000032, 220401]","[0.152, 0.028000000000000025, 220418]","[0.152, 0.020000000000000018, 220435]","[0.152, 0.0080000000000000071, 220452]","[0.152, 0.0, 220468]","[0.152, -0.0080000000000000071, 220485]","[0.152, -0.012000000000000011, 220502]","[0.152, -0.024000000000000021, 220518]","[0.152, -0.032000000000000028, 220534]","[0.156, -0.040000000000000036, 220552]","[0.156, -0.048000000000000043, 220567]","[0.16, -0.060000000000000053, 220602]","[0.16400000000000001, -0.076000000000000068, 220635]","[0.16400000000000001, -0.092000000000000082, 220668]","[0.16800000000000001, -0.10400000000000009, 220702]","[0.17199999999999999, -0.12000000000000011, 220718]","[0.17199999999999999, -0.1359999999999999, 220735]","[0.17599999999999999, -0.14399999999999991, 220751]","[0.17599999999999999, -0.14799999999999991, 220767]","[0.17599999999999999, -0.15599999999999992, 220784]","[0.17999999999999999, -0.16799999999999993, 220802]","[0.17999999999999999, -0.17999999999999994, 220818]","[0.184, -0.18799999999999994, 220835]","[0.184, -0.19999999999999996, 220851]","[0.184, -0.21599999999999997, 220868]","[0.184, -0.21999999999999997, 220885]","[0.184, -0.22799999999999998, 220901]","[0.184, -0.23599999999999999, 220918]","[0.184, -0.248, 220936]","[0.184, -0.25600000000000001, 220969]","[0.184, -0.28000000000000003, 221002]","[0.184, -0.30000000000000004, 221036]","[0.184, -0.32000000000000006, 221069]","[0.184, -0.33600000000000008, 221101]","[0.184, -0.35200000000000009, 221135]","[0.184, -0.3600000000000001, 221168]","[0.184, -0.3640000000000001, 221201]","[0.184, -0.3640000000000001, 221235]","[0.184, -0.3640000000000001, 221268]","[0.184, -0.3640000000000001, 221302]","[0.184, -0.3640000000000001, 221335]","[0.184, -0.3640000000000001, 221369]","[0.184, -0.3640000000000001, 221402]"
