"[-0.33600000000000002, 0.052000000000000046, 1232]","[-0.33600000000000002, 0.052000000000000046, 1249]","[-0.33600000000000002, 0.052000000000000046, 1266]","[-0.33600000000000002, 0.052000000000000046, 1282]","[-0.33600000000000002, 0.052000000000000046, 1299]","[-0.33600000000000002, 0.052000000000000046, 1316]","[-0.33600000000000002, 0.052000000000000046, 1332]","[-0.33600000000000002, 0.052000000000000046, 1349]","[-0.33600000000000002, 0.052000000000000046, 1366]","[-0.33600000000000002, 0.052000000000000046, 1382]","[-0.34000000000000002, 0.060000000000000053, 1399]","[-0.34000000000000002, 0.067999999999999949, 1417]","[-0.33600000000000002, 0.07999999999999996, 1432]","[-0.33600000000000002, 0.087999999999999967, 1449]","[-0.33200000000000002, 0.095999999999999974, 1467]","[-0.32800000000000001, 0.099999999999999978, 1483]","[-0.32000000000000001, 0.10799999999999998, 1499]","[-0.316, 0.12, 1518]","[-0.308, 0.124, 1534]","[-0.30399999999999999, 0.124, 1550]","[-0.29599999999999999, 0.13200000000000001, 1568]","[-0.29199999999999998, 0.13600000000000001, 1584]","[-0.28399999999999997, 0.14000000000000001, 1600]","[-0.27600000000000002, 0.14400000000000002, 1630]","[-0.26800000000000002, 0.14800000000000002, 1650]","[-0.25600000000000001, 0.15200000000000002, 1666]","[-0.252, 0.15200000000000002, 1684]","[-0.23999999999999999, 0.15200000000000002, 1701]","[-0.23200000000000001, 0.15200000000000002, 1716]","[-0.224, 0.15200000000000002, 1733]","[-0.22, 0.14800000000000002, 1749]","[-0.21199999999999999, 0.14400000000000002, 1766]","[-0.20399999999999999, 0.13600000000000001, 1783]","[-0.19600000000000001, 0.128, 1799]","[-0.192, 0.12, 1817]","[-0.184, 0.10399999999999998, 1832]","[-0.17999999999999999, 0.099999999999999978, 1849]","[-0.17599999999999999, 0.083999999999999964, 1866]","[-0.17199999999999999, 0.071999999999999953, 1883]","[-0.16800000000000001, 0.05600000000000005, 1900]","[-0.16400000000000001, 0.044000000000000039, 1916]","[-0.16, 0.016000000000000014, 1933]","[-0.16, 0.0, 1949]","[-0.16, -0.016000000000000014, 1967]","[-0.16, -0.048000000000000043, 1991]","[-0.16, -0.072000000000000064, 2016]","[-0.16, -0.10000000000000009, 2034]","[-0.16, -0.12000000000000011, 2061]","[-0.16, -0.1359999999999999, 2084]","[-0.16, -0.15199999999999991, 2111]","[-0.16, -0.16399999999999992, 2133]","[-0.16, -0.17599999999999993, 2164]","[-0.16, -0.18399999999999994, 2183]","[-0.16, -0.19199999999999995, 2203]","[-0.16, -0.19599999999999995, 2230]","[-0.16, -0.20399999999999996, 2250]","[-0.16, -0.21199999999999997, 2270]","[-0.16, -0.21599999999999997, 2296]","[-0.16, -0.22799999999999998, 2317]","[-0.16, -0.23199999999999998, 2336]","[-0.16, -0.23599999999999999, 2363]","[-0.16, -0.23599999999999999, 2384]","[-0.16, -0.23599999999999999, 2403]"
"[-0.156, 0.020000000000000018, 2901]","[-0.156, 0.016000000000000014, 2933]","[-0.156, 0.012000000000000011, 2950]","[-0.156, 0.012000000000000011, 2967]","[-0.156, 0.0080000000000000071, 2984]","[-0.156, 0.0040000000000000036, 3001]","[-0.156, -0.0080000000000000071, 3017]","[-0.156, -0.012000000000000011, 3034]","[-0.156, -0.020000000000000018, 3051]","[-0.156, -0.020000000000000018, 3068]","[-0.156, -0.020000000000000018, 3084]","[-0.156, -0.020000000000000018, 3101]","[-0.156, -0.020000000000000018, 3118]","[-0.152, -0.020000000000000018, 3134]","[-0.152, -0.020000000000000018, 3151]","[-0.14799999999999999, -0.020000000000000018, 3167]","[-0.14399999999999999, -0.020000000000000018, 3185]","[-0.14000000000000001, -0.020000000000000018, 3201]","[-0.13200000000000001, -0.020000000000000018, 3217]","[-0.124, -0.020000000000000018, 3234]","[-0.12, -0.020000000000000018, 3250]","[-0.11600000000000001, -0.020000000000000018, 3268]","[-0.104, -0.020000000000000018, 3284]","[-0.091999999999999998, -0.020000000000000018, 3301]","[-0.080000000000000002, -0.020000000000000018, 3317]","[-0.064000000000000001, -0.016000000000000014, 3335]","[-0.048000000000000001, -0.012000000000000011, 3351]","[-0.02, -0.0080000000000000071, 3368]","[-0.0080000000000000002, -0.0040000000000000036, 3385]","[0.0080000000000000002, -0.0040000000000000036, 3401]","[0.02, 0.0, 3419]","[0.043999999999999997, 0.0040000000000000036, 3434]","[0.064000000000000001, 0.012000000000000011, 3451]","[0.084000000000000005, 0.016000000000000014, 3467]","[0.104, 0.016000000000000014, 3485]","[0.124, 0.016000000000000014, 3501]","[0.14000000000000001, 0.016000000000000014, 3518]","[0.14799999999999999, 0.016000000000000014, 3534]","[0.16, 0.012000000000000011, 3551]","[0.17199999999999999, 0.0040000000000000036, 3568]","[0.17999999999999999, -0.0040000000000000036, 3585]","[0.188, -0.012000000000000011, 3601]","[0.19600000000000001, -0.020000000000000018, 3618]","[0.20399999999999999, -0.032000000000000028, 3634]","[0.20799999999999999, -0.040000000000000036, 3651]","[0.21199999999999999, -0.044000000000000039, 3667]","[0.216, -0.052000000000000046, 3684]","[0.22, -0.060000000000000053, 3700]","[0.22, -0.064000000000000057, 3718]","[0.22, -0.064000000000000057, 3736]","[0.224, -0.064000000000000057, 3763]","[0.224, -0.064000000000000057, 3785]","[0.224, -0.064000000000000057, 3803]"
"[-0.087999999999999995, -0.0080000000000000071, 4420]","[-0.087999999999999995, -0.0080000000000000071, 4468]","[-0.087999999999999995, -0.0080000000000000071, 4485]","[-0.087999999999999995, -0.0080000000000000071, 4502]","[-0.087999999999999995, -0.0080000000000000071, 4518]","[-0.087999999999999995, -0.0080000000000000071, 4535]","[-0.087999999999999995, -0.012000000000000011, 4552]","[-0.087999999999999995, -0.036000000000000032, 4569]","[-0.087999999999999995, -0.052000000000000046, 4585]","[-0.084000000000000005, -0.064000000000000057, 4601]","[-0.080000000000000002, -0.080000000000000071, 4619]","[-0.075999999999999998, -0.092000000000000082, 4636]","[-0.068000000000000005, -0.1160000000000001, 4652]","[-0.064000000000000001, -0.12799999999999989, 4668]","[-0.059999999999999998, -0.1399999999999999, 4686]","[-0.056000000000000001, -0.14799999999999991, 4702]","[-0.048000000000000001, -0.15999999999999992, 4719]","[-0.040000000000000001, -0.16799999999999993, 4735]","[-0.035999999999999997, -0.17599999999999993, 4752]","[-0.028000000000000001, -0.17999999999999994, 4768]","[-0.02, -0.18799999999999994, 4785]","[-0.012, -0.18799999999999994, 4802]","[-0.0080000000000000002, -0.18799999999999994, 4819]","[0.0080000000000000002, -0.18799999999999994, 4836]","[0.016, -0.18399999999999994, 4851]","[0.028000000000000001, -0.17999999999999994, 4868]","[0.035999999999999997, -0.17599999999999993, 4885]","[0.043999999999999997, -0.17199999999999993, 4903]","[0.056000000000000001, -0.15999999999999992, 4919]","[0.064000000000000001, -0.15199999999999991, 4936]","[0.068000000000000005, -0.1399999999999999, 4952]","[0.071999999999999995, -0.1319999999999999, 4969]","[0.075999999999999998, -0.1160000000000001, 4985]","[0.075999999999999998, -0.1080000000000001, 5002]","[0.075999999999999998, -0.096000000000000085, 5019]","[0.075999999999999998, -0.084000000000000075, 5035]","[0.075999999999999998, -0.072000000000000064, 5052]","[0.071999999999999995, -0.052000000000000046, 5069]","[0.071999999999999995, -0.040000000000000036, 5085]","[0.068000000000000005, -0.028000000000000025, 5102]","[0.064000000000000001, -0.020000000000000018, 5119]","[0.064000000000000001, -0.012000000000000011, 5135]","[0.064000000000000001, -0.0080000000000000071, 5152]","[0.059999999999999998, -0.0040000000000000036, 5169]","[0.059999999999999998, 0.0, 5185]","[0.059999999999999998, 0.0080000000000000071, 5202]","[0.059999999999999998, 0.0080000000000000071, 5219]","[0.059999999999999998, 0.012000000000000011, 5235]","[0.059999999999999998, 0.012000000000000011, 5252]","[0.059999999999999998, 0.016000000000000014, 5282]","[0.059999999999999998, 0.020000000000000018, 5302]","[0.059999999999999998, 0.020000000000000018, 5320]","[0.059999999999999998, 0.020000000000000018, 5349]","[0.059999999999999998, 0.020000000000000018, 5369]","[0.059999999999999998, 0.020000000000000018, 5386]"
