"[-0.17599999999999999, 0.22799999999999998, 883]","[-0.17599999999999999, 0.22799999999999998, 899]","[-0.17599999999999999, 0.22799999999999998, 915]","[-0.17599999999999999, 0.22799999999999998, 932]","[-0.17599999999999999, 0.22799999999999998, 949]","[-0.17599999999999999, 0.22799999999999998, 966]","[-0.17599999999999999, 0.22799999999999998, 982]","[-0.17999999999999999, 0.21999999999999997, 999]","[-0.17999999999999999, 0.20799999999999996, 1016]","[-0.17999999999999999, 0.19199999999999995, 1032]","[-0.17999999999999999, 0.17600000000000005, 1048]","[-0.17999999999999999, 0.15600000000000003, 1065]","[-0.17599999999999999, 0.12, 1082]","[-0.17599999999999999, 0.091999999999999971, 1100]","[-0.17599999999999999, 0.044000000000000039, 1116]","[-0.17599999999999999, 0.028000000000000025, 1132]","[-0.17599999999999999, -0.020000000000000018, 1148]","[-0.17599999999999999, -0.044000000000000039, 1166]","[-0.17599999999999999, -0.072000000000000064, 1182]","[-0.17599999999999999, -0.1080000000000001, 1199]","[-0.17599999999999999, -0.1359999999999999, 1216]","[-0.17599999999999999, -0.15599999999999992, 1232]","[-0.17599999999999999, -0.17199999999999993, 1249]","[-0.17599999999999999, -0.19199999999999995, 1266]","[-0.17599999999999999, -0.19999999999999996, 1282]","[-0.17599999999999999, -0.20799999999999996, 1299]","[-0.17599999999999999, -0.21199999999999997, 1316]","[-0.17199999999999999, -0.21199999999999997, 1333]","[-0.17199999999999999, -0.20399999999999996, 1349]"
"[-0.17199999999999999, 0.024000000000000021, 1866]","[-0.17599999999999999, 0.028000000000000025, 1899]","[-0.17599999999999999, 0.028000000000000025, 1916]","[-0.17599999999999999, 0.028000000000000025, 1933]","[-0.17199999999999999, 0.032000000000000028, 1950]","[-0.14399999999999999, 0.044000000000000039, 1966]","[-0.12, 0.05600000000000005, 1983]","[-0.096000000000000002, 0.075999999999999956, 2000]","[-0.068000000000000005, 0.091999999999999971, 2018]","[-0.043999999999999997, 0.10799999999999998, 2032]","[-0.032000000000000001, 0.12, 2050]","[-0.0040000000000000001, 0.13600000000000001, 2066]","[0.0040000000000000001, 0.14000000000000001, 2083]","[0.016, 0.14800000000000002, 2099]","[0.016, 0.14800000000000002, 2116]","[0.016, 0.14800000000000002, 2133]","[0.016, 0.14800000000000002, 2150]","[0.016, 0.14800000000000002, 2166]"
"[-0.16800000000000001, -0.0080000000000000071, 2518]","[-0.17999999999999999, -0.0040000000000000036, 2550]","[-0.17999999999999999, -0.0040000000000000036, 2567]","[-0.17999999999999999, -0.0040000000000000036, 2583]","[-0.17999999999999999, 0.0, 2600]","[-0.17999999999999999, 0.0, 2616]","[-0.17999999999999999, 0.0, 2633]","[-0.17999999999999999, 0.0040000000000000036, 2650]","[-0.184, 0.0040000000000000036, 2667]","[-0.184, 0.0040000000000000036, 2683]","[-0.184, 0.0080000000000000071, 2700]","[-0.184, 0.0080000000000000071, 2716]","[-0.184, 0.0080000000000000071, 2734]","[-0.184, 0.0080000000000000071, 2750]","[-0.17999999999999999, 0.0040000000000000036, 2767]","[-0.17199999999999999, -0.0040000000000000036, 2783]","[-0.16, -0.016000000000000014, 2800]","[-0.14000000000000001, -0.032000000000000028, 2817]","[-0.124, -0.052000000000000046, 2834]","[-0.104, -0.080000000000000071, 2850]","[-0.091999999999999998, -0.096000000000000085, 2866]","[-0.080000000000000002, -0.1080000000000001, 2884]","[-0.064000000000000001, -0.1319999999999999, 2900]","[-0.051999999999999998, -0.14399999999999991, 2916]","[-0.040000000000000001, -0.15199999999999991, 2933]","[-0.032000000000000001, -0.15599999999999992, 2950]","[-0.028000000000000001, -0.15999999999999992, 2967]","[-0.024, -0.16799999999999993, 2984]","[-0.016, -0.17199999999999993, 3000]","[-0.0080000000000000002, -0.17999999999999994, 3017]","[-0.0040000000000000001, -0.17999999999999994, 3033]","[0.0, -0.18399999999999994, 3050]","[0.0, -0.18399999999999994, 3066]","[0.0, -0.18399999999999994, 3083]","[0.0, -0.18399999999999994, 3101]","[0.0, -0.18399999999999994, 3117]","[0.0, -0.18399999999999994, 3134]","[0.0, -0.18399999999999994, 3150]"
