"[-0.184, 0.028000000000000025, 6304]","[-0.184, 0.028000000000000025, 6320]","[-0.184, 0.028000000000000025, 6337]","[-0.184, 0.028000000000000025, 6353]","[-0.184, 0.028000000000000025, 6371]","[-0.184, 0.028000000000000025, 6387]","[-0.188, 0.036000000000000032, 6404]","[-0.188, 0.036000000000000032, 6420]","[-0.188, 0.036000000000000032, 6437]","[-0.188, 0.036000000000000032, 6453]","[-0.188, 0.036000000000000032, 6471]","[-0.188, 0.036000000000000032, 6487]","[-0.188, 0.036000000000000032, 6504]","[-0.188, 0.036000000000000032, 6521]","[-0.188, 0.036000000000000032, 6536]","[-0.188, 0.036000000000000032, 6554]","[-0.192, 0.032000000000000028, 6570]","[-0.19600000000000001, 0.028000000000000025, 6587]","[-0.20399999999999999, 0.024000000000000021, 6604]","[-0.21199999999999999, 0.016000000000000014, 6621]","[-0.22, 0.0080000000000000071, 6637]","[-0.22800000000000001, 0.0040000000000000036, 6654]","[-0.23200000000000001, 0.0040000000000000036, 6671]","[-0.23599999999999999, 0.0040000000000000036, 6687]","[-0.23999999999999999, 0.0040000000000000036, 6703]","[-0.24399999999999999, 0.0040000000000000036, 6719]","[-0.248, 0.0040000000000000036, 6737]","[-0.252, 0.0040000000000000036, 6753]","[-0.25600000000000001, 0.0040000000000000036, 6771]","[-0.25600000000000001, 0.0080000000000000071, 6787]","[-0.26000000000000001, 0.012000000000000011, 6803]","[-0.26400000000000001, 0.016000000000000014, 6820]","[-0.26800000000000002, 0.024000000000000021, 6837]","[-0.26800000000000002, 0.032000000000000028, 6854]","[-0.26800000000000002, 0.040000000000000036, 6870]","[-0.26800000000000002, 0.048000000000000043, 6887]","[-0.26800000000000002, 0.063999999999999946, 6905]","[-0.26800000000000002, 0.071999999999999953, 6920]","[-0.26800000000000002, 0.083999999999999964, 6938]","[-0.26800000000000002, 0.087999999999999967, 6954]","[-0.26400000000000001, 0.095999999999999974, 6970]","[-0.26000000000000001, 0.10399999999999998, 6987]","[-0.252, 0.11599999999999999, 7015]","[-0.24399999999999999, 0.124, 7037]","[-0.23200000000000001, 0.13600000000000001, 7054]","[-0.22800000000000001, 0.14000000000000001, 7070]","[-0.224, 0.14400000000000002, 7087]","[-0.22, 0.14400000000000002, 7104]","[-0.20799999999999999, 0.14400000000000002, 7120]","[-0.20399999999999999, 0.14400000000000002, 7138]","[-0.19600000000000001, 0.14400000000000002, 7154]","[-0.188, 0.14400000000000002, 7171]","[-0.17199999999999999, 0.14400000000000002, 7188]","[-0.16400000000000001, 0.14400000000000002, 7205]","[-0.156, 0.14000000000000001, 7232]","[-0.14399999999999999, 0.128, 7254]","[-0.13600000000000001, 0.11599999999999999, 7282]","[-0.128, 0.10399999999999998, 7299]","[-0.128, 0.091999999999999971, 7321]","[-0.12, 0.075999999999999956, 7348]","[-0.11600000000000001, 0.05600000000000005, 7371]","[-0.112, 0.040000000000000036, 7398]","[-0.112, 0.024000000000000021, 7422]","[-0.112, 0.0040000000000000036, 7448]","[-0.112, -0.012000000000000011, 7471]","[-0.108, -0.024000000000000021, 7499]","[-0.104, -0.048000000000000043, 7521]","[-0.10000000000000001, -0.064000000000000057, 7547]","[-0.091999999999999998, -0.084000000000000075, 7571]","[-0.091999999999999998, -0.092000000000000082, 7598]","[-0.080000000000000002, -0.1080000000000001, 7621]","[-0.075999999999999998, -0.12000000000000011, 7648]","[-0.064000000000000001, -0.12799999999999989, 7671]","[-0.059999999999999998, -0.1319999999999999, 7698]","[-0.051999999999999998, -0.1319999999999999, 7721]","[-0.040000000000000001, -0.1319999999999999, 7748]","[-0.028000000000000001, -0.1319999999999999, 7772]","[-0.02, -0.1319999999999999, 7798]","[-0.0040000000000000001, -0.12000000000000011, 7822]","[0.0080000000000000002, -0.1080000000000001, 7849]","[0.028000000000000001, -0.080000000000000071, 7898]","[0.035999999999999997, -0.06800000000000006, 7922]","[0.035999999999999997, -0.060000000000000053, 7949]","[0.040000000000000001, -0.032000000000000028, 7981]","[0.040000000000000001, -0.020000000000000018, 8005]","[0.040000000000000001, -0.0080000000000000071, 8032]","[0.040000000000000001, 0.0080000000000000071, 8055]","[0.040000000000000001, 0.024000000000000021, 8081]","[0.040000000000000001, 0.036000000000000032, 8105]","[0.040000000000000001, 0.048000000000000043, 8131]","[0.040000000000000001, 0.063999999999999946, 8155]","[0.040000000000000001, 0.07999999999999996, 8181]","[0.040000000000000001, 0.095999999999999974, 8205]","[0.040000000000000001, 0.099999999999999978, 8231]","[0.040000000000000001, 0.10799999999999998, 8264]","[0.040000000000000001, 0.11199999999999999, 8288]","[0.040000000000000001, 0.11199999999999999, 8314]","[0.040000000000000001, 0.11199999999999999, 8338]","[0.040000000000000001, 0.11199999999999999, 8365]","[0.040000000000000001, 0.11199999999999999, 8389]","[0.035999999999999997, 0.11599999999999999, 8415]","[0.035999999999999997, 0.11599999999999999, 8448]","[0.032000000000000001, 0.12, 8473]","[0.032000000000000001, 0.12, 8498]","[0.032000000000000001, 0.12, 8522]","[0.032000000000000001, 0.124, 8548]","[0.028000000000000001, 0.124, 8572]","[0.028000000000000001, 0.124, 8598]","[0.028000000000000001, 0.128, 8622]","[0.028000000000000001, 0.128, 8648]","[0.028000000000000001, 0.128, 8672]","[0.028000000000000001, 0.128, 8698]","[0.028000000000000001, 0.128, 8722]","[0.028000000000000001, 0.124, 8748]","[0.028000000000000001, 0.11199999999999999, 8773]","[0.035999999999999997, 0.095999999999999974, 8798]","[0.040000000000000001, 0.07999999999999996, 8822]","[0.043999999999999997, 0.060000000000000053, 8848]","[0.048000000000000001, 0.044000000000000039, 8872]","[0.051999999999999998, 0.028000000000000025, 8899]","[0.051999999999999998, 0.0080000000000000071, 8922]","[0.056000000000000001, -0.0040000000000000036, 8948]","[0.059999999999999998, -0.016000000000000014, 8972]","[0.059999999999999998, -0.024000000000000021, 8998]","[0.059999999999999998, -0.032000000000000028, 9022]","[0.064000000000000001, -0.044000000000000039, 9048]","[0.068000000000000005, -0.05600000000000005, 9072]","[0.071999999999999995, -0.06800000000000006, 9098]","[0.075999999999999998, -0.080000000000000071, 9122]","[0.080000000000000002, -0.088000000000000078, 9148]","[0.084000000000000005, -0.096000000000000085, 9172]","[0.087999999999999995, -0.10000000000000009, 9198]","[0.096000000000000002, -0.10000000000000009, 9223]","[0.104, -0.10400000000000009, 9248]","[0.112, -0.10400000000000009, 9272]","[0.124, -0.10400000000000009, 9298]","[0.14000000000000001, -0.10400000000000009, 9331]","[0.152, -0.10000000000000009, 9355]","[0.16400000000000001, -0.092000000000000082, 9382]","[0.17999999999999999, -0.080000000000000071, 9406]","[0.184, -0.076000000000000068, 9431]","[0.20000000000000001, -0.048000000000000043, 9456]","[0.20799999999999999, -0.032000000000000028, 9481]","[0.216, -0.016000000000000014, 9505]","[0.216, -0.0040000000000000036, 9532]","[0.22, 0.020000000000000018, 9556]","[0.22, 0.032000000000000028, 9582]","[0.22, 0.048000000000000043, 9606]","[0.22, 0.063999999999999946, 9632]","[0.22, 0.07999999999999996, 9656]","[0.22, 0.087999999999999967, 9682]","[0.216, 0.10399999999999998, 9706]","[0.216, 0.11199999999999999, 9732]","[0.216, 0.11599999999999999, 9756]","[0.21199999999999999, 0.12, 9782]","[0.21199999999999999, 0.128, 9806]","[0.20799999999999999, 0.13200000000000001, 9832]","[0.20799999999999999, 0.13200000000000001, 9865]","[0.20399999999999999, 0.13600000000000001, 9890]","[0.20399999999999999, 0.13600000000000001, 9915]","[0.20000000000000001, 0.14000000000000001, 9939]","[0.20000000000000001, 0.14400000000000002, 9998]","[0.19600000000000001, 0.14400000000000002, 10022]"
"[-0.104, -0.048000000000000043, 11224]","[-0.104, -0.048000000000000043, 11274]","[-0.104, -0.048000000000000043, 11290]","[-0.104, -0.048000000000000043, 11307]","[-0.104, -0.048000000000000043, 11324]","[-0.104, -0.048000000000000043, 11341]","[-0.112, -0.044000000000000039, 11357]","[-0.112, -0.044000000000000039, 11374]","[-0.12, -0.044000000000000039, 11390]","[-0.124, -0.044000000000000039, 11408]","[-0.128, -0.044000000000000039, 11424]","[-0.13200000000000001, -0.044000000000000039, 11440]","[-0.14000000000000001, -0.044000000000000039, 11458]","[-0.14799999999999999, -0.044000000000000039, 11474]","[-0.156, -0.044000000000000039, 11490]","[-0.16400000000000001, -0.044000000000000039, 11507]","[-0.17599999999999999, -0.048000000000000043, 11524]","[-0.184, -0.052000000000000046, 11540]","[-0.19600000000000001, -0.05600000000000005, 11558]","[-0.20399999999999999, -0.060000000000000053, 11574]","[-0.21199999999999999, -0.064000000000000057, 11591]","[-0.224, -0.06800000000000006, 11608]","[-0.23200000000000001, -0.072000000000000064, 11624]","[-0.23599999999999999, -0.076000000000000068, 11641]","[-0.23999999999999999, -0.080000000000000071, 11658]","[-0.248, -0.088000000000000078, 11674]","[-0.252, -0.092000000000000082, 11691]","[-0.252, -0.096000000000000085, 11707]","[-0.252, -0.10000000000000009, 11724]","[-0.25600000000000001, -0.10400000000000009, 11741]","[-0.25600000000000001, -0.1080000000000001, 11757]","[-0.25600000000000001, -0.1120000000000001, 11774]","[-0.25600000000000001, -0.12000000000000011, 11790]","[-0.252, -0.12799999999999989, 11807]","[-0.248, -0.1319999999999999, 11824]","[-0.23999999999999999, -0.1359999999999999, 11840]","[-0.23599999999999999, -0.1399999999999999, 11857]","[-0.224, -0.14399999999999991, 11875]","[-0.216, -0.14799999999999991, 11891]","[-0.20799999999999999, -0.14799999999999991, 11907]","[-0.20000000000000001, -0.14799999999999991, 11924]","[-0.188, -0.14799999999999991, 11941]","[-0.17999999999999999, -0.14799999999999991, 11957]","[-0.17199999999999999, -0.14799999999999991, 11974]","[-0.16, -0.14799999999999991, 11999]","[-0.156, -0.14799999999999991, 12025]","[-0.14399999999999999, -0.14399999999999991, 12041]","[-0.14000000000000001, -0.1359999999999999, 12065]","[-0.13600000000000001, -0.1319999999999999, 12081]","[-0.13200000000000001, -0.12000000000000011, 12099]","[-0.128, -0.1160000000000001, 12124]","[-0.124, -0.1080000000000001, 12141]","[-0.12, -0.10000000000000009, 12164]","[-0.11600000000000001, -0.092000000000000082, 12182]","[-0.11600000000000001, -0.084000000000000075, 12199]","[-0.112, -0.080000000000000071, 12216]","[-0.112, -0.076000000000000068, 12241]","[-0.112, -0.072000000000000064, 12265]","[-0.112, -0.06800000000000006, 12283]","[-0.112, -0.064000000000000057, 12307]","[-0.108, -0.064000000000000057, 12325]","[-0.108, -0.064000000000000057, 12348]","[-0.108, -0.064000000000000057, 12375]","[-0.108, -0.064000000000000057, 12398]","[-0.108, -0.064000000000000057, 12424]","[-0.108, -0.064000000000000057, 12448]","[-0.108, -0.064000000000000057, 12475]"
"[-0.032000000000000001, 0.14000000000000001, 13699]","[-0.035999999999999997, 0.14000000000000001, 13759]","[-0.035999999999999997, 0.13600000000000001, 13775]","[-0.035999999999999997, 0.13600000000000001, 13792]","[-0.035999999999999997, 0.13600000000000001, 13808]","[-0.035999999999999997, 0.13600000000000001, 13826]","[-0.028000000000000001, 0.13200000000000001, 13842]","[-0.02, 0.13200000000000001, 13859]","[-0.012, 0.128, 13875]","[-0.0040000000000000001, 0.128, 13893]","[0.0040000000000000001, 0.124, 13909]","[0.02, 0.124, 13925]","[0.028000000000000001, 0.124, 13942]","[0.035999999999999997, 0.124, 13959]","[0.040000000000000001, 0.124, 13975]","[0.051999999999999998, 0.124, 13992]","[0.059999999999999998, 0.124, 14009]","[0.064000000000000001, 0.128, 14025]","[0.071999999999999995, 0.13200000000000001, 14042]","[0.080000000000000002, 0.13600000000000001, 14060]","[0.087999999999999995, 0.14000000000000001, 14075]","[0.091999999999999998, 0.14400000000000002, 14092]","[0.096000000000000002, 0.15200000000000002, 14110]","[0.104, 0.15600000000000003, 14126]","[0.104, 0.16000000000000003, 14142]","[0.108, 0.16400000000000003, 14160]","[0.108, 0.16800000000000004, 14176]","[0.112, 0.17200000000000004, 14193]","[0.112, 0.18000000000000005, 14209]","[0.112, 0.18400000000000005, 14226]","[0.112, 0.18799999999999994, 14243]","[0.112, 0.19199999999999995, 14259]","[0.11600000000000001, 0.19599999999999995, 14276]","[0.11600000000000001, 0.19999999999999996, 14292]","[0.11600000000000001, 0.20399999999999996, 14309]","[0.11600000000000001, 0.20799999999999996, 14326]","[0.11600000000000001, 0.21199999999999997, 14342]","[0.11600000000000001, 0.21599999999999997, 14360]","[0.11600000000000001, 0.21999999999999997, 14376]","[0.108, 0.22399999999999998, 14398]","[0.10000000000000001, 0.22799999999999998, 14426]","[0.084000000000000005, 0.22799999999999998, 14448]","[0.075999999999999998, 0.22799999999999998, 14465]","[0.071999999999999995, 0.22799999999999998, 14481]","[0.068000000000000005, 0.22799999999999998, 14498]","[0.064000000000000001, 0.22799999999999998, 14516]","[0.064000000000000001, 0.22799999999999998, 14543]","[0.064000000000000001, 0.22799999999999998, 14565]"
"[-0.17199999999999999, 0.028000000000000025, 17995]","[-0.17599999999999999, 0.028000000000000025, 18062]","[-0.17599999999999999, 0.028000000000000025, 18078]","[-0.17599999999999999, 0.028000000000000025, 18095]","[-0.184, 0.028000000000000025, 18112]","[-0.184, 0.028000000000000025, 18128]","[-0.184, 0.028000000000000025, 18145]","[-0.184, 0.032000000000000028, 18162]","[-0.184, 0.032000000000000028, 18179]","[-0.184, 0.032000000000000028, 18195]","[-0.184, 0.032000000000000028, 18212]","[-0.184, 0.032000000000000028, 18229]","[-0.184, 0.032000000000000028, 18246]","[-0.184, 0.032000000000000028, 18262]","[-0.184, 0.036000000000000032, 18279]","[-0.184, 0.036000000000000032, 18295]","[-0.184, 0.036000000000000032, 18312]","[-0.184, 0.040000000000000036, 18329]","[-0.184, 0.040000000000000036, 18346]","[-0.184, 0.040000000000000036, 18362]","[-0.17999999999999999, 0.044000000000000039, 18380]","[-0.17599999999999999, 0.048000000000000043, 18395]","[-0.17199999999999999, 0.048000000000000043, 18412]","[-0.16800000000000001, 0.052000000000000046, 18429]","[-0.16, 0.060000000000000053, 18446]","[-0.16, 0.060000000000000053, 18463]","[-0.156, 0.060000000000000053, 18479]","[-0.156, 0.063999999999999946, 18496]","[-0.152, 0.063999999999999946, 18513]","[-0.14799999999999999, 0.063999999999999946, 18532]","[-0.14399999999999999, 0.067999999999999949, 18549]","[-0.14399999999999999, 0.067999999999999949, 18565]","[-0.14000000000000001, 0.067999999999999949, 18580]","[-0.14000000000000001, 0.067999999999999949, 18597]","[-0.13600000000000001, 0.067999999999999949, 18613]","[-0.13600000000000001, 0.067999999999999949, 18628]","[-0.13600000000000001, 0.067999999999999949, 18646]","[-0.13200000000000001, 0.071999999999999953, 18663]","[-0.13200000000000001, 0.071999999999999953, 18679]","[-0.13200000000000001, 0.071999999999999953, 18695]","[-0.13200000000000001, 0.071999999999999953, 18713]","[-0.13200000000000001, 0.071999999999999953, 18730]"
