"[-0.16400000000000001, -0.26800000000000002, 4520]","[-0.16400000000000001, -0.26800000000000002, 4536]","[-0.16400000000000001, -0.26800000000000002, 4553]","[-0.16400000000000001, -0.26800000000000002, 4570]","[-0.16400000000000001, -0.26800000000000002, 4586]","[-0.16400000000000001, -0.26800000000000002, 4602]","[-0.16400000000000001, -0.26800000000000002, 4620]","[-0.17199999999999999, -0.26800000000000002, 4636]","[-0.17199999999999999, -0.26800000000000002, 4653]","[-0.17199999999999999, -0.26800000000000002, 4669]","[-0.17199999999999999, -0.26400000000000001, 4687]","[-0.17599999999999999, -0.26000000000000001, 4703]","[-0.17599999999999999, -0.25600000000000001, 4720]","[-0.17999999999999999, -0.25600000000000001, 4736]","[-0.184, -0.252, 4753]","[-0.184, -0.248, 4770]","[-0.188, -0.248, 4786]","[-0.192, -0.23999999999999999, 4803]","[-0.19600000000000001, -0.23199999999999998, 4820]","[-0.20399999999999999, -0.21599999999999997, 4836]","[-0.20799999999999999, -0.20799999999999996, 4853]","[-0.20799999999999999, -0.20399999999999996, 4870]","[-0.20799999999999999, -0.19599999999999995, 4887]","[-0.21199999999999999, -0.19199999999999995, 4904]","[-0.21199999999999999, -0.17999999999999994, 4920]","[-0.216, -0.17199999999999993, 4937]","[-0.216, -0.16399999999999992, 4953]","[-0.216, -0.14799999999999991, 4970]","[-0.22, -0.1399999999999999, 4986]","[-0.22, -0.1319999999999999, 5004]","[-0.22, -0.12799999999999989, 5020]","[-0.22, -0.12000000000000011, 5037]","[-0.224, -0.1080000000000001, 5054]","[-0.224, -0.10000000000000009, 5070]","[-0.224, -0.092000000000000082, 5087]","[-0.224, -0.084000000000000075, 5103]","[-0.224, -0.072000000000000064, 5120]","[-0.224, -0.064000000000000057, 5136]","[-0.224, -0.052000000000000046, 5153]","[-0.224, -0.044000000000000039, 5170]","[-0.216, -0.032000000000000028, 5187]","[-0.21199999999999999, -0.028000000000000025, 5204]","[-0.21199999999999999, -0.024000000000000021, 5220]","[-0.20799999999999999, -0.020000000000000018, 5237]","[-0.20399999999999999, -0.012000000000000011, 5254]","[-0.19600000000000001, 0.0, 5270]","[-0.192, 0.0080000000000000071, 5286]","[-0.184, 0.012000000000000011, 5304]","[-0.17999999999999999, 0.020000000000000018, 5320]","[-0.17199999999999999, 0.028000000000000025, 5337]","[-0.16400000000000001, 0.032000000000000028, 5354]","[-0.16, 0.036000000000000032, 5370]","[-0.152, 0.040000000000000036, 5387]","[-0.14000000000000001, 0.048000000000000043, 5403]","[-0.13200000000000001, 0.05600000000000005, 5420]","[-0.124, 0.060000000000000053, 5436]","[-0.112, 0.063999999999999946, 5454]","[-0.096000000000000002, 0.071999999999999953, 5470]","[-0.084000000000000005, 0.071999999999999953, 5487]","[-0.071999999999999995, 0.075999999999999956, 5504]","[-0.059999999999999998, 0.07999999999999996, 5521]","[-0.040000000000000001, 0.083999999999999964, 5536]","[-0.032000000000000001, 0.087999999999999967, 5554]","[-0.02, 0.087999999999999967, 5570]","[-0.0080000000000000002, 0.087999999999999967, 5588]","[0.012, 0.091999999999999971, 5604]","[0.024, 0.095999999999999974, 5621]","[0.032000000000000001, 0.099999999999999978, 5637]","[0.040000000000000001, 0.099999999999999978, 5653]","[0.048000000000000001, 0.099999999999999978, 5670]","[0.059999999999999998, 0.099999999999999978, 5688]","[0.068000000000000005, 0.099999999999999978, 5703]","[0.075999999999999998, 0.099999999999999978, 5720]","[0.084000000000000005, 0.095999999999999974, 5737]","[0.096000000000000002, 0.091999999999999971, 5753]","[0.104, 0.087999999999999967, 5770]","[0.112, 0.083999999999999964, 5787]","[0.11600000000000001, 0.07999999999999996, 5803]","[0.124, 0.075999999999999956, 5820]","[0.128, 0.067999999999999949, 5837]","[0.14000000000000001, 0.05600000000000005, 5870]","[0.14399999999999999, 0.048000000000000043, 5887]","[0.152, 0.040000000000000036, 5904]","[0.152, 0.032000000000000028, 5920]","[0.156, 0.024000000000000021, 5936]","[0.156, 0.020000000000000018, 5953]","[0.16, 0.012000000000000011, 5971]","[0.16, 0.0040000000000000036, 5987]","[0.16, 0.0, 6003]","[0.16, -0.0080000000000000071, 6020]","[0.16, -0.020000000000000018, 6037]","[0.156, -0.036000000000000032, 6054]","[0.156, -0.044000000000000039, 6070]","[0.156, -0.052000000000000046, 6088]","[0.156, -0.05600000000000005, 6104]","[0.152, -0.064000000000000057, 6120]","[0.152, -0.072000000000000064, 6137]","[0.152, -0.080000000000000071, 6154]","[0.14799999999999999, -0.092000000000000082, 6170]","[0.14799999999999999, -0.10400000000000009, 6188]","[0.14399999999999999, -0.1160000000000001, 6204]","[0.14000000000000001, -0.12400000000000011, 6221]","[0.14000000000000001, -0.12799999999999989, 6237]","[0.14000000000000001, -0.1359999999999999, 6254]","[0.13600000000000001, -0.14399999999999991, 6271]","[0.13600000000000001, -0.15199999999999991, 6287]","[0.13600000000000001, -0.15999999999999992, 6303]","[0.13200000000000001, -0.17199999999999993, 6321]","[0.128, -0.17999999999999994, 6337]","[0.124, -0.19599999999999995, 6354]","[0.12, -0.19999999999999996, 6370]","[0.12, -0.19999999999999996, 6387]","[0.12, -0.19999999999999996, 6404]","[0.12, -0.19999999999999996, 6420]","[0.12, -0.19999999999999996, 6438]","[0.12, -0.19999999999999996, 6454]","[0.12, -0.20399999999999996, 6471]","[0.12, -0.20799999999999996, 6488]","[0.12, -0.21199999999999997, 6505]","[0.12, -0.21599999999999997, 6521]","[0.12, -0.21599999999999997, 6538]"
"[0.0, -0.20399999999999996, 11608]","[0.0040000000000000001, -0.20399999999999996, 11641]","[0.0040000000000000001, -0.20399999999999996, 11658]","[0.0040000000000000001, -0.20399999999999996, 11674]","[0.0040000000000000001, -0.20399999999999996, 11691]","[0.0040000000000000001, -0.20399999999999996, 11708]","[0.0040000000000000001, -0.20399999999999996, 11724]","[0.0040000000000000001, -0.20399999999999996, 11741]","[0.0040000000000000001, -0.20399999999999996, 11757]","[0.0040000000000000001, -0.20399999999999996, 11775]","[0.0040000000000000001, -0.20399999999999996, 11791]","[0.0040000000000000001, -0.20399999999999996, 11809]","[0.0040000000000000001, -0.20399999999999996, 11824]","[0.0040000000000000001, -0.20399999999999996, 11841]","[0.0040000000000000001, -0.20399999999999996, 11858]","[0.0040000000000000001, -0.19999999999999996, 11874]","[0.0080000000000000002, -0.19999999999999996, 11891]","[0.012, -0.19599999999999995, 11908]","[0.016, -0.19199999999999995, 11925]","[0.02, -0.19199999999999995, 11941]","[0.024, -0.18799999999999994, 11958]","[0.028000000000000001, -0.18799999999999994, 11974]","[0.035999999999999997, -0.18799999999999994, 11992]","[0.040000000000000001, -0.18399999999999994, 12008]","[0.048000000000000001, -0.18399999999999994, 12025]","[0.051999999999999998, -0.17999999999999994, 12041]","[0.056000000000000001, -0.17999999999999994, 12057]","[0.059999999999999998, -0.17999999999999994, 12075]","[0.064000000000000001, -0.17999999999999994, 12091]","[0.068000000000000005, -0.17999999999999994, 12108]","[0.068000000000000005, -0.17999999999999994, 12125]","[0.075999999999999998, -0.17999999999999994, 12142]","[0.080000000000000002, -0.17999999999999994, 12158]","[0.084000000000000005, -0.17999999999999994, 12175]","[0.087999999999999995, -0.17999999999999994, 12192]","[0.096000000000000002, -0.17999999999999994, 12209]","[0.10000000000000001, -0.17999999999999994, 12225]","[0.104, -0.17999999999999994, 12242]","[0.112, -0.18799999999999994, 12258]","[0.11600000000000001, -0.18799999999999994, 12275]","[0.124, -0.19199999999999995, 12292]","[0.128, -0.19199999999999995, 12309]","[0.13600000000000001, -0.19599999999999995, 12325]","[0.14000000000000001, -0.20399999999999996, 12341]","[0.14399999999999999, -0.21199999999999997, 12358]","[0.14799999999999999, -0.21599999999999997, 12375]","[0.152, -0.22399999999999998, 12392]","[0.16, -0.23199999999999998, 12409]","[0.16400000000000001, -0.23999999999999999, 12424]","[0.16800000000000001, -0.248, 12442]","[0.17199999999999999, -0.25600000000000001, 12459]","[0.17999999999999999, -0.26400000000000001, 12475]","[0.184, -0.27200000000000002, 12491]","[0.188, -0.27600000000000002, 12509]","[0.192, -0.28000000000000003, 12525]","[0.19600000000000001, -0.28800000000000003, 12542]","[0.20399999999999999, -0.29200000000000004, 12558]","[0.20799999999999999, -0.29600000000000004, 12575]","[0.21199999999999999, -0.30000000000000004, 12592]","[0.216, -0.30400000000000005, 12609]","[0.224, -0.30800000000000005, 12626]","[0.22800000000000001, -0.30800000000000005, 12641]","[0.23200000000000001, -0.31200000000000006, 12658]","[0.23200000000000001, -0.31600000000000006, 12675]","[0.23999999999999999, -0.32000000000000006, 12693]","[0.24399999999999999, -0.32000000000000006, 12709]","[0.24399999999999999, -0.32000000000000006, 12725]","[0.248, -0.32400000000000007, 12742]","[0.248, -0.32400000000000007, 12759]","[0.248, -0.32800000000000007, 12775]","[0.248, -0.32800000000000007, 12793]","[0.248, -0.32800000000000007, 12809]","[0.252, -0.32800000000000007, 12825]","[0.252, -0.32400000000000007, 12842]"
"[0.080000000000000002, 0.087999999999999967, 15078]","[0.080000000000000002, 0.087999999999999967, 15128]","[0.080000000000000002, 0.087999999999999967, 15144]","[0.080000000000000002, 0.087999999999999967, 15161]","[0.080000000000000002, 0.087999999999999967, 15177]","[0.080000000000000002, 0.087999999999999967, 15194]","[0.080000000000000002, 0.087999999999999967, 15211]","[0.080000000000000002, 0.087999999999999967, 15227]","[0.080000000000000002, 0.087999999999999967, 15244]","[0.080000000000000002, 0.087999999999999967, 15261]","[0.080000000000000002, 0.087999999999999967, 15278]","[0.080000000000000002, 0.087999999999999967, 15294]","[0.080000000000000002, 0.087999999999999967, 15311]","[0.080000000000000002, 0.087999999999999967, 15327]","[0.080000000000000002, 0.087999999999999967, 15343]","[0.080000000000000002, 0.087999999999999967, 15360]","[0.080000000000000002, 0.087999999999999967, 15377]","[0.080000000000000002, 0.087999999999999967, 15394]","[0.080000000000000002, 0.087999999999999967, 15410]","[0.080000000000000002, 0.087999999999999967, 15428]","[0.080000000000000002, 0.087999999999999967, 15444]","[0.080000000000000002, 0.087999999999999967, 15461]","[0.080000000000000002, 0.087999999999999967, 15477]","[0.080000000000000002, 0.087999999999999967, 15494]","[0.080000000000000002, 0.087999999999999967, 15511]","[0.080000000000000002, 0.087999999999999967, 15528]","[0.084000000000000005, 0.087999999999999967, 15544]","[0.084000000000000005, 0.087999999999999967, 15560]","[0.087999999999999995, 0.087999999999999967, 15577]","[0.087999999999999995, 0.087999999999999967, 15594]","[0.091999999999999998, 0.087999999999999967, 15611]","[0.096000000000000002, 0.087999999999999967, 15627]","[0.10000000000000001, 0.087999999999999967, 15644]","[0.104, 0.087999999999999967, 15660]","[0.104, 0.087999999999999967, 15678]","[0.108, 0.087999999999999967, 15695]","[0.112, 0.087999999999999967, 15710]","[0.11600000000000001, 0.087999999999999967, 15728]","[0.12, 0.087999999999999967, 15744]","[0.12, 0.087999999999999967, 15761]","[0.124, 0.087999999999999967, 15777]","[0.124, 0.087999999999999967, 15794]","[0.128, 0.087999999999999967, 15810]","[0.128, 0.087999999999999967, 15828]","[0.13200000000000001, 0.087999999999999967, 15844]","[0.13600000000000001, 0.087999999999999967, 15860]","[0.13600000000000001, 0.087999999999999967, 15877]","[0.14000000000000001, 0.087999999999999967, 15895]","[0.14399999999999999, 0.087999999999999967, 15910]","[0.14799999999999999, 0.087999999999999967, 15927]","[0.14799999999999999, 0.087999999999999967, 15944]","[0.152, 0.087999999999999967, 15961]","[0.152, 0.087999999999999967, 15978]","[0.156, 0.087999999999999967, 15995]","[0.16, 0.087999999999999967, 16011]","[0.16, 0.087999999999999967, 16027]","[0.16400000000000001, 0.087999999999999967, 16045]","[0.16400000000000001, 0.087999999999999967, 16062]","[0.16400000000000001, 0.087999999999999967, 16078]","[0.16800000000000001, 0.083999999999999964, 16094]","[0.17199999999999999, 0.083999999999999964, 16111]","[0.17599999999999999, 0.083999999999999964, 16128]","[0.17999999999999999, 0.083999999999999964, 16144]","[0.184, 0.083999999999999964, 16162]","[0.184, 0.083999999999999964, 16179]","[0.188, 0.083999999999999964, 16195]","[0.192, 0.07999999999999996, 16211]"
