"[-0.084000000000000005, -0.32800000000000007, 7018]","[-0.096000000000000002, -0.32800000000000007, 7035]","[-0.096000000000000002, -0.32800000000000007, 7052]","[-0.096000000000000002, -0.32800000000000007, 7068]","[-0.096000000000000002, -0.32800000000000007, 7084]","[-0.096000000000000002, -0.32800000000000007, 7101]","[-0.096000000000000002, -0.32800000000000007, 7119]","[-0.10000000000000001, -0.32800000000000007, 7135]","[-0.10000000000000001, -0.32800000000000007, 7151]","[-0.10000000000000001, -0.32800000000000007, 7168]","[-0.10000000000000001, -0.32800000000000007, 7185]","[-0.10000000000000001, -0.32800000000000007, 7201]","[-0.10000000000000001, -0.32800000000000007, 7220]","[-0.10000000000000001, -0.32800000000000007, 7235]","[-0.10000000000000001, -0.33200000000000007, 7251]","[-0.10000000000000001, -0.33200000000000007, 7268]","[-0.10000000000000001, -0.33200000000000007, 7285]","[-0.10000000000000001, -0.33200000000000007, 7302]","[-0.10000000000000001, -0.33200000000000007, 7318]","[-0.10000000000000001, -0.33200000000000007, 7335]","[-0.10000000000000001, -0.33200000000000007, 7351]","[-0.10000000000000001, -0.33200000000000007, 7368]","[-0.10000000000000001, -0.33200000000000007, 7386]","[-0.10000000000000001, -0.33200000000000007, 7401]","[-0.10000000000000001, -0.33200000000000007, 7418]","[-0.10000000000000001, -0.33200000000000007, 7435]","[-0.10000000000000001, -0.33200000000000007, 7452]","[-0.10000000000000001, -0.33200000000000007, 7468]","[-0.10000000000000001, -0.33200000000000007, 7486]","[-0.10000000000000001, -0.33200000000000007, 7502]","[-0.10000000000000001, -0.33200000000000007, 7518]","[-0.10000000000000001, -0.33200000000000007, 7535]","[-0.10000000000000001, -0.33200000000000007, 7551]","[-0.10000000000000001, -0.33200000000000007, 7569]","[-0.10000000000000001, -0.33200000000000007, 7585]","[-0.10000000000000001, -0.33200000000000007, 7602]","[-0.10000000000000001, -0.33200000000000007, 7618]","[-0.10000000000000001, -0.33200000000000007, 7635]","[-0.10000000000000001, -0.33200000000000007, 7653]","[-0.091999999999999998, -0.33200000000000007, 7668]","[-0.091999999999999998, -0.33200000000000007, 7685]","[-0.091999999999999998, -0.33200000000000007, 7702]","[-0.091999999999999998, -0.33200000000000007, 7720]","[-0.091999999999999998, -0.33200000000000007, 7736]","[-0.091999999999999998, -0.33200000000000007, 7768]","[-0.087999999999999995, -0.33200000000000007, 7786]","[-0.087999999999999995, -0.33200000000000007, 7801]","[-0.087999999999999995, -0.33200000000000007, 7819]","[-0.087999999999999995, -0.33200000000000007, 7836]","[-0.087999999999999995, -0.33200000000000007, 7868]","[-0.087999999999999995, -0.33200000000000007, 7903]","[-0.087999999999999995, -0.33200000000000007, 7936]","[-0.087999999999999995, -0.33200000000000007, 7969]","[-0.087999999999999995, -0.33200000000000007, 8002]","[-0.087999999999999995, -0.33200000000000007, 8036]","[-0.087999999999999995, -0.33200000000000007, 8068]","[-0.087999999999999995, -0.33200000000000007, 8102]","[-0.087999999999999995, -0.33200000000000007, 8135]","[-0.087999999999999995, -0.33200000000000007, 8169]","[-0.087999999999999995, -0.33200000000000007, 8202]","[-0.087999999999999995, -0.33200000000000007, 8236]","[-0.087999999999999995, -0.34000000000000008, 8269]","[-0.087999999999999995, -0.34800000000000009, 8303]","[-0.087999999999999995, -0.3600000000000001, 8335]","[-0.087999999999999995, -0.3680000000000001, 8369]","[-0.087999999999999995, -0.37200000000000011, 8403]","[-0.087999999999999995, -0.37599999999999989, 8436]","[-0.10000000000000001, -0.3919999999999999, 8468]","[-0.104, -0.39999999999999991, 8502]","[-0.108, -0.40399999999999991, 8535]","[-0.13200000000000001, -0.41599999999999993, 8569]","[-0.156, -0.42399999999999993, 8602]","[-0.16400000000000001, -0.42399999999999993, 8636]","[-0.184, -0.42399999999999993, 8669]","[-0.21199999999999999, -0.42399999999999993, 8703]","[-0.22800000000000001, -0.42399999999999993, 8736]","[-0.23999999999999999, -0.42399999999999993, 8770]","[-0.24399999999999999, -0.42399999999999993, 8803]","[-0.252, -0.41999999999999993, 8836]","[-0.26000000000000001, -0.41599999999999993, 8870]","[-0.26800000000000002, -0.40799999999999992, 8920]","[-0.27200000000000002, -0.39999999999999991, 8953]","[-0.27600000000000002, -0.39999999999999991, 8986]","[-0.28000000000000003, -0.3879999999999999, 9019]","[-0.28399999999999997, -0.3839999999999999, 9052]","[-0.28399999999999997, -0.3839999999999999, 9086]","[-0.28799999999999998, -0.37999999999999989, 9119]","[-0.28799999999999998, -0.37999999999999989, 9153]","[-0.29199999999999998, -0.37999999999999989, 9186]","[-0.29199999999999998, -0.37599999999999989, 9220]","[-0.29199999999999998, -0.37200000000000011, 9253]","[-0.29199999999999998, -0.37200000000000011, 9286]","[-0.29199999999999998, -0.3680000000000001, 9319]","[-0.29599999999999999, -0.3640000000000001, 9353]","[-0.29599999999999999, -0.35600000000000009, 9386]","[-0.29999999999999999, -0.33600000000000008, 9420]","[-0.29999999999999999, -0.32000000000000006, 9453]","[-0.30399999999999999, -0.30400000000000005, 9486]","[-0.308, -0.28400000000000003, 9519]","[-0.308, -0.26400000000000001, 9553]","[-0.308, -0.24399999999999999, 9586]","[-0.308, -0.22399999999999998, 9619]","[-0.30399999999999999, -0.19999999999999996, 9653]","[-0.29999999999999999, -0.17199999999999993, 9687]","[-0.29199999999999998, -0.1359999999999999, 9722]","[-0.27600000000000002, -0.10000000000000009, 9753]","[-0.26800000000000002, -0.076000000000000068, 9787]","[-0.26400000000000001, -0.052000000000000046, 9819]","[-0.23999999999999999, -0.016000000000000014, 9853]","[-0.216, 0.012000000000000011, 9886]","[-0.20799999999999999, 0.024000000000000021, 9919]","[-0.192, 0.048000000000000043, 9953]","[-0.16800000000000001, 0.075999999999999956, 9987]","[-0.16, 0.091999999999999971, 10020]","[-0.14799999999999999, 0.11199999999999999, 10053]","[-0.13600000000000001, 0.124, 10086]","[-0.13200000000000001, 0.128, 10119]","[-0.124, 0.14400000000000002, 10153]","[-0.112, 0.15600000000000003, 10186]","[-0.104, 0.16400000000000003, 10221]","[-0.080000000000000002, 0.18400000000000005, 10254]","[-0.056000000000000001, 0.19599999999999995, 10286]","[-0.048000000000000001, 0.19999999999999996, 10320]","[-0.032000000000000001, 0.19999999999999996, 10353]","[-0.0040000000000000001, 0.20399999999999996, 10387]","[0.0080000000000000002, 0.20399999999999996, 10419]","[0.02, 0.20399999999999996, 10454]","[0.043999999999999997, 0.19999999999999996, 10487]","[0.056000000000000001, 0.19599999999999995, 10520]","[0.064000000000000001, 0.18799999999999994, 10554]","[0.071999999999999995, 0.18000000000000005, 10587]","[0.084000000000000005, 0.17200000000000004, 10621]","[0.096000000000000002, 0.15600000000000003, 10653]","[0.104, 0.14800000000000002, 10687]","[0.11600000000000001, 0.124, 10722]","[0.124, 0.10399999999999998, 10754]","[0.13200000000000001, 0.091999999999999971, 10787]","[0.13600000000000001, 0.067999999999999949, 10820]","[0.14000000000000001, 0.044000000000000039, 10854]","[0.14399999999999999, 0.020000000000000018, 10888]","[0.14799999999999999, -0.012000000000000011, 10921]","[0.14799999999999999, -0.044000000000000039, 10954]","[0.14799999999999999, -0.080000000000000071, 10987]","[0.14799999999999999, -0.1120000000000001, 11020]","[0.14399999999999999, -0.16399999999999992, 11054]","[0.14000000000000001, -0.21199999999999997, 11086]","[0.14000000000000001, -0.248, 11120]","[0.13200000000000001, -0.28800000000000003, 11154]","[0.13200000000000001, -0.29200000000000004, 11187]","[0.13200000000000001, -0.29600000000000004, 11222]","[0.13200000000000001, -0.29600000000000004, 11254]","[0.13200000000000001, -0.29600000000000004, 11287]","[0.13200000000000001, -0.29600000000000004, 11320]","[0.13200000000000001, -0.30000000000000004, 11354]","[0.13200000000000001, -0.30400000000000005, 11387]","[0.13200000000000001, -0.30800000000000005, 11420]","[0.13200000000000001, -0.31200000000000006, 11454]","[0.13200000000000001, -0.31200000000000006, 11487]","[0.13200000000000001, -0.31200000000000006, 11520]","[0.13200000000000001, -0.31200000000000006, 11554]","[0.13200000000000001, -0.31200000000000006, 11588]","[0.13200000000000001, -0.31600000000000006, 11654]","[0.13200000000000001, -0.32000000000000006, 11687]","[0.13200000000000001, -0.32000000000000006, 11722]","[0.13200000000000001, -0.32000000000000006, 11754]","[0.128, -0.32800000000000007, 11787]","[0.13200000000000001, -0.32800000000000007, 11821]"
"[0.152, -0.33200000000000007, 25110]","[0.13600000000000001, -0.32400000000000007, 25161]","[0.13600000000000001, -0.32400000000000007, 25177]","[0.13600000000000001, -0.32000000000000006, 25194]","[0.13600000000000001, -0.32000000000000006, 25212]","[0.13600000000000001, -0.32000000000000006, 25227]","[0.13600000000000001, -0.32000000000000006, 25244]","[0.13600000000000001, -0.32000000000000006, 25260]","[0.13600000000000001, -0.32000000000000006, 25277]","[0.13600000000000001, -0.32000000000000006, 25294]","[0.13600000000000001, -0.32000000000000006, 25310]","[0.13600000000000001, -0.32000000000000006, 25327]","[0.13600000000000001, -0.32000000000000006, 25344]","[0.13600000000000001, -0.32000000000000006, 25361]","[0.13600000000000001, -0.32000000000000006, 25377]","[0.13600000000000001, -0.32000000000000006, 25394]","[0.13600000000000001, -0.32000000000000006, 25410]","[0.13600000000000001, -0.32000000000000006, 25427]","[0.13600000000000001, -0.32000000000000006, 25444]","[0.13600000000000001, -0.32000000000000006, 25461]","[0.13600000000000001, -0.32000000000000006, 25477]","[0.13600000000000001, -0.32000000000000006, 25493]","[0.13600000000000001, -0.32000000000000006, 25511]","[0.13600000000000001, -0.32000000000000006, 25527]","[0.13200000000000001, -0.32000000000000006, 25544]","[0.128, -0.31600000000000006, 25560]","[0.128, -0.31200000000000006, 25578]","[0.128, -0.30800000000000005, 25594]","[0.124, -0.30000000000000004, 25610]","[0.124, -0.29600000000000004, 25627]","[0.124, -0.29200000000000004, 25643]","[0.12, -0.29200000000000004, 25661]","[0.12, -0.29200000000000004, 25677]","[0.12, -0.28400000000000003, 25694]","[0.12, -0.28000000000000003, 25712]","[0.12, -0.27600000000000002, 25728]","[0.12, -0.27200000000000002, 25745]","[0.12, -0.26800000000000002, 25761]","[0.12, -0.26400000000000001, 25778]","[0.12, -0.25600000000000001, 25811]","[0.124, -0.248, 25827]","[0.124, -0.24399999999999999, 25844]","[0.124, -0.24399999999999999, 25861]","[0.128, -0.23599999999999999, 25894]","[0.13200000000000001, -0.22799999999999998, 25928]","[0.13200000000000001, -0.22799999999999998, 25961]","[0.13200000000000001, -0.21999999999999997, 25994]","[0.13600000000000001, -0.21199999999999997, 26028]","[0.13600000000000001, -0.20799999999999996, 26061]","[0.13600000000000001, -0.20399999999999996, 26095]","[0.13600000000000001, -0.19999999999999996, 26127]","[0.13600000000000001, -0.19199999999999995, 26162]","[0.14000000000000001, -0.18399999999999994, 26194]","[0.14000000000000001, -0.17999999999999994, 26228]","[0.14000000000000001, -0.17999999999999994, 26261]","[0.14000000000000001, -0.17599999999999993, 26279]","[0.14000000000000001, -0.17599999999999993, 26311]","[0.14000000000000001, -0.17199999999999993, 26344]","[0.14000000000000001, -0.16399999999999992, 26377]","[0.14000000000000001, -0.15999999999999992, 26411]","[0.14000000000000001, -0.15199999999999991, 26444]","[0.14000000000000001, -0.14799999999999991, 26478]","[0.14000000000000001, -0.14399999999999991, 26511]","[0.14000000000000001, -0.12799999999999989, 26544]","[0.14000000000000001, -0.12400000000000011, 26578]","[0.14000000000000001, -0.12400000000000011, 26611]","[0.14000000000000001, -0.1160000000000001, 26645]","[0.14000000000000001, -0.1080000000000001, 26678]","[0.14000000000000001, -0.10400000000000009, 26712]","[0.14000000000000001, -0.10400000000000009, 26745]","[0.14000000000000001, -0.10000000000000009, 26778]","[0.14000000000000001, -0.096000000000000085, 26811]","[0.14000000000000001, -0.088000000000000078, 26845]","[0.14000000000000001, -0.076000000000000068, 26878]","[0.14000000000000001, -0.076000000000000068, 26911]","[0.14000000000000001, -0.072000000000000064, 26945]","[0.14000000000000001, -0.06800000000000006, 26979]","[0.14000000000000001, -0.064000000000000057, 27012]","[0.14000000000000001, -0.05600000000000005, 27045]","[0.14000000000000001, -0.048000000000000043, 27078]","[0.14399999999999999, -0.036000000000000032, 27161]","[0.14799999999999999, -0.024000000000000021, 27195]","[0.14799999999999999, -0.020000000000000018, 27229]","[0.14799999999999999, -0.020000000000000018, 27262]","[0.14799999999999999, -0.012000000000000011, 27294]","[0.14000000000000001, -0.0080000000000000071, 27328]","[0.13600000000000001, -0.0080000000000000071, 27361]","[0.13600000000000001, -0.0080000000000000071, 27395]","[0.13200000000000001, -0.0080000000000000071, 27428]","[0.124, -0.0080000000000000071, 27462]","[0.108, -0.0080000000000000071, 27495]","[0.104, -0.0080000000000000071, 27529]","[0.091999999999999998, -0.016000000000000014, 27562]","[0.080000000000000002, -0.024000000000000021, 27595]","[0.068000000000000005, -0.028000000000000025, 27629]","[0.064000000000000001, -0.036000000000000032, 27662]","[0.059999999999999998, -0.048000000000000043, 27695]","[0.048000000000000001, -0.076000000000000068, 27728]","[0.040000000000000001, -0.096000000000000085, 27761]","[0.040000000000000001, -0.10000000000000009, 27795]","[0.040000000000000001, -0.10000000000000009, 27829]","[0.040000000000000001, -0.10400000000000009, 27862]","[0.040000000000000001, -0.10400000000000009, 27895]","[0.040000000000000001, -0.10400000000000009, 27928]","[0.035999999999999997, -0.1120000000000001, 27962]","[0.035999999999999997, -0.1160000000000001, 27996]","[0.028000000000000001, -0.12400000000000011, 28029]","[0.028000000000000001, -0.12799999999999989, 28062]","[0.028000000000000001, -0.12799999999999989, 28095]","[0.028000000000000001, -0.12799999999999989, 28129]"
"[0.16, -0.12799999999999989, 29629]","[0.156, -0.12799999999999989, 29697]","[0.156, -0.12799999999999989, 29714]","[0.156, -0.12799999999999989, 29730]","[0.156, -0.12799999999999989, 29747]","[0.156, -0.12799999999999989, 29762]","[0.156, -0.12799999999999989, 29780]","[0.156, -0.12799999999999989, 29796]","[0.156, -0.12799999999999989, 29814]","[0.156, -0.12799999999999989, 29830]","[0.156, -0.12799999999999989, 29847]","[0.156, -0.12799999999999989, 29863]","[0.156, -0.12799999999999989, 29880]","[0.16800000000000001, -0.12400000000000011, 29897]","[0.17199999999999999, -0.12000000000000011, 29913]","[0.17599999999999999, -0.12000000000000011, 29930]","[0.184, -0.12000000000000011, 29947]","[0.20399999999999999, -0.1120000000000001, 29963]","[0.224, -0.10400000000000009, 29979]","[0.23999999999999999, -0.096000000000000085, 29996]","[0.24399999999999999, -0.096000000000000085, 30013]","[0.24399999999999999, -0.096000000000000085, 30030]","[0.24399999999999999, -0.096000000000000085, 30046]","[0.248, -0.096000000000000085, 30063]","[0.252, -0.096000000000000085, 30079]","[0.252, -0.096000000000000085, 30095]","[0.25600000000000001, -0.096000000000000085, 30113]","[0.25600000000000001, -0.096000000000000085, 30129]","[0.26000000000000001, -0.096000000000000085, 30146]","[0.26800000000000002, -0.096000000000000085, 30163]","[0.27200000000000002, -0.096000000000000085, 30179]","[0.27600000000000002, -0.096000000000000085, 30196]","[0.27600000000000002, -0.096000000000000085, 30215]","[0.27600000000000002, -0.096000000000000085, 30230]","[0.27600000000000002, -0.096000000000000085, 30246]","[0.27600000000000002, -0.096000000000000085, 30263]","[0.27600000000000002, -0.096000000000000085, 30280]","[0.26800000000000002, -0.10400000000000009, 30297]"
