"[-0.28000000000000003, 0.083999999999999964, 1434]","[-0.28000000000000003, 0.07999999999999996, 1450]","[-0.28000000000000003, 0.07999999999999996, 1466]","[-0.28000000000000003, 0.07999999999999996, 1482]","[-0.28000000000000003, 0.07999999999999996, 1499]","[-0.28000000000000003, 0.07999999999999996, 1517]","[-0.28000000000000003, 0.07999999999999996, 1533]","[-0.28000000000000003, 0.07999999999999996, 1550]","[-0.28000000000000003, 0.07999999999999996, 1566]","[-0.28000000000000003, 0.07999999999999996, 1583]","[-0.28000000000000003, 0.07999999999999996, 1599]","[-0.28000000000000003, 0.07999999999999996, 1616]","[-0.28000000000000003, 0.07999999999999996, 1632]","[-0.28000000000000003, 0.07999999999999996, 1649]","[-0.28000000000000003, 0.07999999999999996, 1666]","[-0.28000000000000003, 0.07999999999999996, 1684]","[-0.28000000000000003, 0.07999999999999996, 1699]","[-0.28000000000000003, 0.07999999999999996, 1717]","[-0.28000000000000003, 0.07999999999999996, 1732]","[-0.28000000000000003, 0.07999999999999996, 1750]","[-0.28000000000000003, 0.07999999999999996, 1766]","[-0.28000000000000003, 0.07999999999999996, 1783]","[-0.28000000000000003, 0.07999999999999996, 1799]","[-0.28000000000000003, 0.07999999999999996, 1816]","[-0.28000000000000003, 0.07999999999999996, 1833]","[-0.27200000000000002, 0.083999999999999964, 1848]","[-0.26400000000000001, 0.087999999999999967, 1866]","[-0.25600000000000001, 0.091999999999999971, 1883]","[-0.23999999999999999, 0.095999999999999974, 1899]","[-0.23200000000000001, 0.099999999999999978, 1916]","[-0.22, 0.10399999999999998, 1933]","[-0.21199999999999999, 0.10399999999999998, 1949]","[-0.21199999999999999, 0.10399999999999998, 1967]","[-0.21199999999999999, 0.10399999999999998, 1999]","[-0.20799999999999999, 0.10399999999999998, 2016]","[-0.20799999999999999, 0.10399999999999998, 2032]","[-0.20399999999999999, 0.10399999999999998, 2049]","[-0.20399999999999999, 0.10399999999999998, 2066]","[-0.20399999999999999, 0.10399999999999998, 2083]","[-0.20399999999999999, 0.10399999999999998, 2099]","[-0.20399999999999999, 0.10399999999999998, 2116]","[-0.20399999999999999, 0.10399999999999998, 2150]","[-0.20399999999999999, 0.099999999999999978, 2189]","[-0.20399999999999999, 0.091999999999999971, 2217]","[-0.20000000000000001, 0.07999999999999996, 2249]","[-0.20000000000000001, 0.060000000000000053, 2266]","[-0.20000000000000001, 0.052000000000000046, 2283]","[-0.19600000000000001, 0.044000000000000039, 2299]","[-0.19600000000000001, 0.036000000000000032, 2317]","[-0.192, 0.032000000000000028, 2333]","[-0.192, 0.020000000000000018, 2367]","[-0.188, 0.0, 2384]","[-0.188, -0.012000000000000011, 2417]","[-0.188, -0.032000000000000028, 2449]","[-0.184, -0.044000000000000039, 2467]","[-0.184, -0.05600000000000005, 2500]","[-0.17999999999999999, -0.092000000000000082, 2541]","[-0.17999999999999999, -0.12000000000000011, 2566]","[-0.17999999999999999, -0.12799999999999989, 2584]","[-0.17599999999999999, -0.1359999999999999, 2616]","[-0.17599999999999999, -0.14399999999999991, 2650]","[-0.17199999999999999, -0.15599999999999992, 2683]","[-0.17199999999999999, -0.17599999999999993, 2716]","[-0.17199999999999999, -0.20399999999999996, 2750]","[-0.16800000000000001, -0.21599999999999997, 2784]","[-0.16800000000000001, -0.21599999999999997, 2817]","[-0.16800000000000001, -0.21599999999999997, 2849]","[-0.16800000000000001, -0.21599999999999997, 2884]","[-0.16800000000000001, -0.21599999999999997, 2916]","[-0.16800000000000001, -0.21599999999999997, 2950]","[-0.16800000000000001, -0.21199999999999997, 2983]"
"[-0.17599999999999999, 0.0040000000000000036, 3484]","[-0.17599999999999999, 0.0040000000000000036, 3539]","[-0.17599999999999999, 0.0040000000000000036, 3550]","[-0.17599999999999999, 0.0040000000000000036, 3567]","[-0.17599999999999999, 0.0040000000000000036, 3584]","[-0.17599999999999999, 0.0040000000000000036, 3601]","[-0.17599999999999999, 0.0040000000000000036, 3617]","[-0.17599999999999999, 0.0040000000000000036, 3634]","[-0.17599999999999999, 0.0040000000000000036, 3651]","[-0.17599999999999999, 0.0040000000000000036, 3667]","[-0.17599999999999999, 0.0040000000000000036, 3684]","[-0.17599999999999999, 0.0040000000000000036, 3700]","[-0.17599999999999999, 0.0040000000000000036, 3717]","[-0.17599999999999999, 0.0040000000000000036, 3734]","[-0.17599999999999999, 0.0040000000000000036, 3751]","[-0.17599999999999999, 0.0040000000000000036, 3767]","[-0.17599999999999999, 0.0040000000000000036, 3783]","[-0.17599999999999999, 0.0040000000000000036, 3801]","[-0.17199999999999999, 0.0080000000000000071, 3817]","[-0.16800000000000001, 0.012000000000000011, 3834]","[-0.16, 0.012000000000000011, 3851]","[-0.14799999999999999, 0.012000000000000011, 3867]","[-0.13200000000000001, 0.016000000000000014, 3883]","[-0.12, 0.020000000000000018, 3901]","[-0.10000000000000001, 0.024000000000000021, 3917]","[-0.084000000000000005, 0.028000000000000025, 3934]","[-0.068000000000000005, 0.032000000000000028, 3951]","[-0.056000000000000001, 0.032000000000000028, 3968]","[-0.043999999999999997, 0.036000000000000032, 3984]","[-0.040000000000000001, 0.036000000000000032, 4001]","[-0.035999999999999997, 0.036000000000000032, 4017]","[-0.024, 0.036000000000000032, 4050]","[-0.0040000000000000001, 0.040000000000000036, 4068]","[0.0040000000000000001, 0.040000000000000036, 4085]","[0.012, 0.044000000000000039, 4100]","[0.028000000000000001, 0.044000000000000039, 4118]","[0.040000000000000001, 0.044000000000000039, 4134]","[0.051999999999999998, 0.044000000000000039, 4151]","[0.059999999999999998, 0.048000000000000043, 4167]","[0.068000000000000005, 0.048000000000000043, 4200]","[0.080000000000000002, 0.048000000000000043, 4234]","[0.096000000000000002, 0.048000000000000043, 4251]","[0.108, 0.048000000000000043, 4268]","[0.12, 0.048000000000000043, 4284]","[0.128, 0.048000000000000043, 4301]","[0.13600000000000001, 0.044000000000000039, 4317]","[0.152, 0.044000000000000039, 4334]","[0.16400000000000001, 0.040000000000000036, 4351]","[0.17599999999999999, 0.036000000000000032, 4384]","[0.192, 0.032000000000000028, 4401]","[0.19600000000000001, 0.024000000000000021, 4418]","[0.20799999999999999, 0.020000000000000018, 4435]","[0.22, 0.016000000000000014, 4452]","[0.23599999999999999, 0.0080000000000000071, 4468]","[0.24399999999999999, 0.0040000000000000036, 4485]","[0.25600000000000001, -0.0040000000000000036, 4518]","[0.26400000000000001, -0.0080000000000000071, 4552]","[0.27200000000000002, -0.016000000000000014, 4584]","[0.28000000000000003, -0.032000000000000028, 4617]","[0.28799999999999998, -0.044000000000000039, 4650]","[0.29199999999999998, -0.05600000000000005, 4685]","[0.29599999999999999, -0.072000000000000064, 4717]","[0.29599999999999999, -0.096000000000000085, 4751]","[0.29999999999999999, -0.1160000000000001, 4785]","[0.29999999999999999, -0.12799999999999989, 4818]","[0.29999999999999999, -0.1399999999999999, 4851]","[0.29999999999999999, -0.15599999999999992, 4888]","[0.29999999999999999, -0.15999999999999992, 4918]","[0.29999999999999999, -0.16799999999999993, 4951]","[0.29999999999999999, -0.17199999999999993, 4985]","[0.29999999999999999, -0.17599999999999993, 5018]","[0.29999999999999999, -0.18399999999999994, 5055]","[0.29599999999999999, -0.18799999999999994, 5085]","[0.29599999999999999, -0.18799999999999994, 5118]","[0.29599999999999999, -0.18799999999999994, 5152]","[0.29599999999999999, -0.19199999999999995, 5185]","[0.29599999999999999, -0.19199999999999995, 5223]","[0.29599999999999999, -0.19199999999999995, 5251]"
"[0.012, 0.044000000000000039, 5852]","[0.012, 0.052000000000000046, 5919]","[0.012, 0.05600000000000005, 5935]","[0.012, 0.05600000000000005, 5951]","[0.012, 0.05600000000000005, 5969]","[0.012, 0.05600000000000005, 5985]","[0.012, 0.05600000000000005, 6001]","[0.012, 0.05600000000000005, 6018]","[0.012, 0.05600000000000005, 6035]","[0.012, 0.052000000000000046, 6052]","[0.012, 0.048000000000000043, 6076]","[0.012, 0.044000000000000039, 6102]","[0.012, 0.040000000000000036, 6119]","[0.012, 0.032000000000000028, 6135]","[0.012, 0.020000000000000018, 6154]","[0.012, 0.012000000000000011, 6168]","[0.012, 0.0040000000000000036, 6185]","[0.012, -0.0040000000000000036, 6202]","[0.012, -0.0080000000000000071, 6218]","[0.012, -0.012000000000000011, 6236]","[0.012, -0.016000000000000014, 6252]","[0.012, -0.020000000000000018, 6268]","[0.012, -0.028000000000000025, 6285]","[0.012, -0.036000000000000032, 6302]","[0.012, -0.044000000000000039, 6318]","[0.012, -0.048000000000000043, 6335]","[0.012, -0.052000000000000046, 6352]","[0.016, -0.064000000000000057, 6368]","[0.016, -0.072000000000000064, 6385]","[0.02, -0.080000000000000071, 6403]","[0.024, -0.084000000000000075, 6419]","[0.024, -0.092000000000000082, 6435]","[0.028000000000000001, -0.096000000000000085, 6452]","[0.032000000000000001, -0.10000000000000009, 6468]","[0.035999999999999997, -0.10400000000000009, 6485]","[0.040000000000000001, -0.1160000000000001, 6502]","[0.048000000000000001, -0.12400000000000011, 6519]","[0.051999999999999998, -0.1319999999999999, 6535]","[0.059999999999999998, -0.1359999999999999, 6568]","[0.068000000000000005, -0.14399999999999991, 6601]","[0.071999999999999995, -0.14799999999999991, 6619]","[0.080000000000000002, -0.14799999999999991, 6635]","[0.084000000000000005, -0.14799999999999991, 6652]","[0.087999999999999995, -0.14799999999999991, 6669]","[0.096000000000000002, -0.14799999999999991, 6685]","[0.104, -0.14799999999999991, 6701]","[0.112, -0.14799999999999991, 6719]","[0.12, -0.1399999999999999, 6753]","[0.14000000000000001, -0.12400000000000011, 6785]","[0.14799999999999999, -0.1080000000000001, 6802]","[0.152, -0.10000000000000009, 6819]","[0.156, -0.092000000000000082, 6836]","[0.156, -0.084000000000000075, 6868]","[0.156, -0.072000000000000064, 6885]","[0.156, -0.060000000000000053, 6921]","[0.156, -0.052000000000000046, 6952]","[0.156, -0.040000000000000036, 6985]","[0.156, -0.024000000000000021, 7019]","[0.156, -0.012000000000000011, 7052]","[0.156, -0.012000000000000011, 7085]","[0.156, -0.0040000000000000036, 7119]","[0.156, 0.0040000000000000036, 7152]","[0.156, 0.0080000000000000071, 7186]","[0.156, 0.016000000000000014, 7219]","[0.156, 0.016000000000000014, 7252]","[0.156, 0.016000000000000014, 7286]","[0.156, 0.016000000000000014, 7319]","[0.156, 0.020000000000000018, 7352]","[0.156, 0.024000000000000021, 7386]","[0.156, 0.028000000000000025, 7429]","[0.156, 0.028000000000000025, 7452]","[0.156, 0.028000000000000025, 7486]","[0.156, 0.028000000000000025, 7519]"
