"[-0.248, 0.16800000000000004, 1316]","[-0.24399999999999999, 0.16800000000000004, 1333]","[-0.24399999999999999, 0.16800000000000004, 1350]","[-0.24399999999999999, 0.16800000000000004, 1366]","[-0.24399999999999999, 0.16800000000000004, 1382]","[-0.24399999999999999, 0.16800000000000004, 1399]","[-0.24399999999999999, 0.16800000000000004, 1416]","[-0.24399999999999999, 0.16000000000000003, 1433]","[-0.24399999999999999, 0.14400000000000002, 1449]","[-0.248, 0.087999999999999967, 1466]","[-0.25600000000000001, 0.036000000000000032, 1483]","[-0.26400000000000001, -0.020000000000000018, 1499]","[-0.27200000000000002, -0.06800000000000006, 1516]","[-0.28000000000000003, -0.12000000000000011, 1533]","[-0.28000000000000003, -0.1399999999999999, 1549]","[-0.28000000000000003, -0.14799999999999991, 1566]","[-0.28000000000000003, -0.15199999999999991, 1583]","[-0.28000000000000003, -0.15199999999999991, 1600]","[-0.28000000000000003, -0.15199999999999991, 1616]","[-0.28000000000000003, -0.15599999999999992, 1632]","[-0.28000000000000003, -0.15599999999999992, 1650]","[-0.28000000000000003, -0.15999999999999992, 1666]","[-0.28000000000000003, -0.15999999999999992, 1683]","[-0.28000000000000003, -0.15999999999999992, 1700]","[-0.28000000000000003, -0.15999999999999992, 1715]","[-0.28000000000000003, -0.15999999999999992, 1733]","[-0.28000000000000003, -0.15999999999999992, 1750]","[-0.28000000000000003, -0.15999999999999992, 1783]"
"[-0.23200000000000001, 0.128, 2450]","[-0.23200000000000001, 0.128, 2484]","[-0.23200000000000001, 0.128, 2500]","[-0.23200000000000001, 0.128, 2517]","[-0.23200000000000001, 0.128, 2534]","[-0.23200000000000001, 0.128, 2551]","[-0.23200000000000001, 0.128, 2567]","[-0.23200000000000001, 0.128, 2584]","[-0.22800000000000001, 0.13200000000000001, 2601]","[-0.22, 0.13200000000000001, 2617]","[-0.19600000000000001, 0.124, 2633]","[-0.184, 0.124, 2650]","[-0.152, 0.11599999999999999, 2666]","[-0.13600000000000001, 0.10799999999999998, 2684]","[-0.124, 0.091999999999999971, 2700]","[-0.112, 0.075999999999999956, 2716]","[-0.096000000000000002, 0.036000000000000032, 2734]","[-0.087999999999999995, 0.012000000000000011, 2751]","[-0.080000000000000002, -0.0080000000000000071, 2767]","[-0.075999999999999998, -0.028000000000000025, 2784]","[-0.071999999999999995, -0.060000000000000053, 2800]","[-0.071999999999999995, -0.088000000000000078, 2817]","[-0.071999999999999995, -0.1160000000000001, 2834]","[-0.071999999999999995, -0.12400000000000011, 2851]","[-0.075999999999999998, -0.14399999999999991, 2867]","[-0.075999999999999998, -0.15199999999999991, 2884]","[-0.080000000000000002, -0.15999999999999992, 2901]","[-0.080000000000000002, -0.15999999999999992, 2916]","[-0.080000000000000002, -0.16399999999999992, 2934]","[-0.080000000000000002, -0.16799999999999993, 2950]","[-0.080000000000000002, -0.17199999999999993, 2967]","[-0.080000000000000002, -0.17599999999999993, 2984]","[-0.080000000000000002, -0.17599999999999993, 3001]","[-0.080000000000000002, -0.17599999999999993, 3016]","[-0.080000000000000002, -0.17599999999999993, 3034]","[-0.080000000000000002, -0.17599999999999993, 3050]","[-0.080000000000000002, -0.17599999999999993, 3068]","[-0.080000000000000002, -0.17599999999999993, 3100]","[-0.080000000000000002, -0.17599999999999993, 3118]"
"[-0.112, 0.036000000000000032, 3634]","[-0.112, 0.036000000000000032, 3667]","[-0.112, 0.036000000000000032, 3684]","[-0.112, 0.036000000000000032, 3700]","[-0.112, 0.036000000000000032, 3718]","[-0.112, 0.036000000000000032, 3734]","[-0.108, 0.044000000000000039, 3752]","[-0.10000000000000001, 0.052000000000000046, 3767]","[-0.096000000000000002, 0.060000000000000053, 3784]","[-0.096000000000000002, 0.063999999999999946, 3800]","[-0.096000000000000002, 0.071999999999999953, 3818]","[-0.091999999999999998, 0.075999999999999956, 3834]","[-0.087999999999999995, 0.07999999999999996, 3851]","[-0.087999999999999995, 0.083999999999999964, 3868]","[-0.084000000000000005, 0.091999999999999971, 3884]","[-0.080000000000000002, 0.095999999999999974, 3901]","[-0.080000000000000002, 0.099999999999999978, 3918]","[-0.080000000000000002, 0.099999999999999978, 3934]","[-0.080000000000000002, 0.099999999999999978, 3951]","[-0.080000000000000002, 0.099999999999999978, 3967]","[-0.080000000000000002, 0.099999999999999978, 3984]","[-0.080000000000000002, 0.10399999999999998, 4001]","[-0.080000000000000002, 0.10399999999999998, 4017]","[-0.080000000000000002, 0.10399999999999998, 4035]","[-0.080000000000000002, 0.10399999999999998, 4051]","[-0.080000000000000002, 0.10399999999999998, 4068]","[-0.080000000000000002, 0.10399999999999998, 4084]","[-0.059999999999999998, 0.10799999999999998, 4101]","[-0.051999999999999998, 0.11199999999999999, 4119]","[-0.024, 0.124, 4135]","[-0.0040000000000000001, 0.13200000000000001, 4151]","[0.0040000000000000001, 0.13200000000000001, 4167]","[0.012, 0.13200000000000001, 4184]","[0.016, 0.13200000000000001, 4201]","[0.02, 0.128, 4218]","[0.028000000000000001, 0.12, 4234]","[0.032000000000000001, 0.11599999999999999, 4252]","[0.048000000000000001, 0.099999999999999978, 4268]","[0.056000000000000001, 0.091999999999999971, 4302]","[0.068000000000000005, 0.063999999999999946, 4335]","[0.071999999999999995, 0.036000000000000032, 4368]","[0.071999999999999995, -0.012000000000000011, 4385]","[0.075999999999999998, -0.040000000000000036, 4402]","[0.075999999999999998, -0.05600000000000005, 4435]","[0.080000000000000002, -0.096000000000000085, 4468]","[0.080000000000000002, -0.1160000000000001, 4501]","[0.080000000000000002, -0.14399999999999991, 4534]","[0.080000000000000002, -0.15999999999999992, 4567]","[0.080000000000000002, -0.16399999999999992, 4602]","[0.080000000000000002, -0.16399999999999992, 4635]","[0.084000000000000005, -0.17199999999999993, 4668]","[0.084000000000000005, -0.17199999999999993, 4702]","[0.084000000000000005, -0.17199999999999993, 4736]","[0.084000000000000005, -0.17599999999999993, 4769]","[0.084000000000000005, -0.17599999999999993, 4802]","[0.087999999999999995, -0.17999999999999994, 4835]","[0.087999999999999995, -0.17999999999999994, 4868]","[0.087999999999999995, -0.17999999999999994, 4902]","[0.087999999999999995, -0.17999999999999994, 4936]","[0.087999999999999995, -0.17999999999999994, 4968]","[0.087999999999999995, -0.17999999999999994, 5002]"
