"[-0.34399999999999997, 0.11199999999999999, 2684]","[-0.34399999999999997, 0.11199999999999999, 2700]","[-0.34399999999999997, 0.11199999999999999, 2717]","[-0.34399999999999997, 0.11199999999999999, 2734]","[-0.34399999999999997, 0.11199999999999999, 2750]","[-0.34399999999999997, 0.11199999999999999, 2768]","[-0.34000000000000002, 0.11199999999999999, 2787]","[-0.33600000000000002, 0.10799999999999998, 2800]","[-0.33200000000000002, 0.10399999999999998, 2818]","[-0.312, 0.099999999999999978, 2834]","[-0.28399999999999997, 0.095999999999999974, 2850]","[-0.248, 0.095999999999999974, 2867]","[-0.20799999999999999, 0.095999999999999974, 2884]","[-0.14399999999999999, 0.10399999999999998, 2900]","[-0.112, 0.11199999999999999, 2918]","[-0.087999999999999995, 0.11199999999999999, 2934]","[-0.068000000000000005, 0.11599999999999999, 2950]","[-0.056000000000000001, 0.11599999999999999, 2968]","[-0.043999999999999997, 0.11599999999999999, 2984]","[-0.043999999999999997, 0.11599999999999999, 3000]","[-0.040000000000000001, 0.11599999999999999, 3017]","[-0.028000000000000001, 0.11599999999999999, 3034]","[0.0040000000000000001, 0.124, 3051]","[0.024, 0.13200000000000001, 3067]","[0.043999999999999997, 0.13600000000000001, 3084]","[0.056000000000000001, 0.14000000000000001, 3100]","[0.064000000000000001, 0.14000000000000001, 3117]","[0.064000000000000001, 0.14400000000000002, 3135]","[0.064000000000000001, 0.14400000000000002, 3151]","[0.064000000000000001, 0.14400000000000002, 3167]","[0.064000000000000001, 0.14400000000000002, 3184]","[0.064000000000000001, 0.14800000000000002, 3201]","[0.064000000000000001, 0.15200000000000002, 3218]"
"[-0.26800000000000002, 0.048000000000000043, 3684]","[-0.252, 0.05600000000000005, 3716]","[-0.24399999999999999, 0.05600000000000005, 3734]","[-0.23999999999999999, 0.060000000000000053, 3752]","[-0.23599999999999999, 0.063999999999999946, 3768]","[-0.22800000000000001, 0.067999999999999949, 3787]","[-0.224, 0.071999999999999953, 3802]","[-0.224, 0.071999999999999953, 3819]","[-0.224, 0.071999999999999953, 3835]","[-0.224, 0.071999999999999953, 3852]","[-0.224, 0.071999999999999953, 3868]","[-0.224, 0.071999999999999953, 3885]","[-0.224, 0.071999999999999953, 3902]","[-0.224, 0.071999999999999953, 3919]","[-0.224, 0.071999999999999953, 3935]","[-0.224, 0.071999999999999953, 3952]","[-0.224, 0.071999999999999953, 3968]","[-0.224, 0.071999999999999953, 3984]","[-0.224, 0.071999999999999953, 4002]","[-0.224, 0.067999999999999949, 4018]","[-0.224, 0.067999999999999949, 4035]","[-0.224, 0.063999999999999946, 4051]","[-0.224, 0.05600000000000005, 4068]","[-0.22, 0.044000000000000039, 4085]","[-0.22, 0.032000000000000028, 4101]","[-0.22, 0.020000000000000018, 4118]","[-0.22, 0.0080000000000000071, 4136]","[-0.22, -0.0080000000000000071, 4152]","[-0.22, -0.016000000000000014, 4168]","[-0.22, -0.024000000000000021, 4185]","[-0.224, -0.032000000000000028, 4201]","[-0.22800000000000001, -0.048000000000000043, 4219]","[-0.23200000000000001, -0.060000000000000053, 4235]","[-0.23599999999999999, -0.072000000000000064, 4251]","[-0.23999999999999999, -0.080000000000000071, 4268]","[-0.24399999999999999, -0.088000000000000078, 4288]","[-0.248, -0.092000000000000082, 4316]","[-0.25600000000000001, -0.10400000000000009, 4335]","[-0.26800000000000002, -0.1120000000000001, 4352]","[-0.27600000000000002, -0.1160000000000001, 4382]","[-0.28799999999999998, -0.12400000000000011, 4401]","[-0.29199999999999998, -0.12799999999999989, 4418]","[-0.29999999999999999, -0.1359999999999999, 4436]","[-0.308, -0.1399999999999999, 4452]","[-0.308, -0.1399999999999999, 4469]","[-0.312, -0.1399999999999999, 4485]","[-0.312, -0.14399999999999991, 4501]","[-0.316, -0.14799999999999991, 4519]","[-0.32000000000000001, -0.14799999999999991, 4549]","[-0.32000000000000001, -0.14799999999999991, 4568]","[-0.32000000000000001, -0.14799999999999991, 4585]","[-0.32000000000000001, -0.14799999999999991, 4601]","[-0.32000000000000001, -0.14799999999999991, 4619]","[-0.32000000000000001, -0.14799999999999991, 4635]","[-0.32000000000000001, -0.14799999999999991, 4665]","[-0.32000000000000001, -0.14799999999999991, 4686]","[-0.32000000000000001, -0.14799999999999991, 4703]","[-0.312, -0.14799999999999991, 4720]","[-0.308, -0.14399999999999991, 4748]","[-0.28000000000000003, -0.1359999999999999, 4769]","[-0.25600000000000001, -0.1319999999999999, 4789]","[-0.23999999999999999, -0.1319999999999999, 4816]","[-0.192, -0.1319999999999999, 4849]","[-0.13200000000000001, -0.12799999999999989, 4882]","[-0.091999999999999998, -0.12799999999999989, 4916]","[-0.043999999999999997, -0.1399999999999999, 4950]","[-0.0040000000000000001, -0.15199999999999991, 4982]","[0.035999999999999997, -0.16799999999999993, 5016]","[0.080000000000000002, -0.18399999999999994, 5049]","[0.12, -0.19999999999999996, 5082]","[0.14399999999999999, -0.21199999999999997, 5115]","[0.16400000000000001, -0.21999999999999997, 5152]","[0.17599999999999999, -0.22799999999999998, 5182]","[0.188, -0.23599999999999999, 5203]","[0.192, -0.23999999999999999, 5233]","[0.20000000000000001, -0.248, 5265]","[0.20399999999999999, -0.252, 5302]","[0.20399999999999999, -0.252, 5332]","[0.20399999999999999, -0.252, 5366]","[0.20399999999999999, -0.252, 5399]","[0.20399999999999999, -0.252, 5450]","[0.20399999999999999, -0.252, 5482]","[0.20000000000000001, -0.24399999999999999, 5516]","[0.188, -0.22399999999999998, 5549]","[0.17599999999999999, -0.20399999999999996, 5583]","[0.16400000000000001, -0.17199999999999993, 5616]","[0.156, -0.14799999999999991, 5649]","[0.14799999999999999, -0.12400000000000011, 5682]","[0.14399999999999999, -0.10000000000000009, 5716]","[0.14000000000000001, -0.064000000000000057, 5749]","[0.14000000000000001, -0.032000000000000028, 5782]","[0.13600000000000001, 0.0080000000000000071, 5820]","[0.13600000000000001, 0.048000000000000043, 5849]","[0.14399999999999999, 0.063999999999999946, 5883]","[0.152, 0.087999999999999967, 5916]","[0.16400000000000001, 0.11199999999999999, 5950]","[0.188, 0.14000000000000001, 5983]","[0.20399999999999999, 0.16000000000000003, 6004]","[0.216, 0.17200000000000004, 6032]","[0.224, 0.18000000000000005, 6053]","[0.23200000000000001, 0.18799999999999994, 6082]","[0.248, 0.19199999999999995, 6116]","[0.25600000000000001, 0.19999999999999996, 6154]","[0.25600000000000001, 0.19999999999999996, 6182]","[0.25600000000000001, 0.19999999999999996, 6203]","[0.25600000000000001, 0.19999999999999996, 6232]","[0.25600000000000001, 0.19999999999999996, 6266]","[0.25600000000000001, 0.19999999999999996, 6303]","[0.25600000000000001, 0.19999999999999996, 6332]","[0.252, 0.19999999999999996, 6354]"
"[0.14399999999999999, 0.0, 7316]","[0.14399999999999999, -0.0040000000000000036, 7366]","[0.14399999999999999, -0.0040000000000000036, 7382]","[0.14399999999999999, -0.0040000000000000036, 7399]","[0.14399999999999999, -0.0040000000000000036, 7421]","[0.14399999999999999, -0.0040000000000000036, 7437]","[0.14399999999999999, -0.0040000000000000036, 7454]","[0.14399999999999999, -0.0040000000000000036, 7471]","[0.14399999999999999, -0.0040000000000000036, 7488]","[0.14399999999999999, -0.0040000000000000036, 7504]","[0.14399999999999999, -0.0040000000000000036, 7522]","[0.14399999999999999, -0.012000000000000011, 7538]","[0.14399999999999999, -0.016000000000000014, 7554]","[0.13600000000000001, -0.020000000000000018, 7572]","[0.128, -0.032000000000000028, 7587]","[0.124, -0.040000000000000036, 7605]","[0.11600000000000001, -0.048000000000000043, 7621]","[0.104, -0.05600000000000005, 7638]","[0.091999999999999998, -0.064000000000000057, 7654]","[0.084000000000000005, -0.06800000000000006, 7671]","[0.080000000000000002, -0.072000000000000064, 7688]","[0.075999999999999998, -0.076000000000000068, 7704]","[0.068000000000000005, -0.084000000000000075, 7721]","[0.059999999999999998, -0.092000000000000082, 7738]","[0.051999999999999998, -0.10000000000000009, 7754]","[0.048000000000000001, -0.10400000000000009, 7771]","[0.048000000000000001, -0.10400000000000009, 7790]","[0.040000000000000001, -0.1120000000000001, 7804]","[0.035999999999999997, -0.1120000000000001, 7821]","[0.035999999999999997, -0.1120000000000001, 7838]","[0.035999999999999997, -0.1160000000000001, 7855]","[0.032000000000000001, -0.1160000000000001, 7871]","[0.028000000000000001, -0.1160000000000001, 7888]","[0.028000000000000001, -0.1160000000000001, 7904]","[0.024, -0.12000000000000011, 7921]","[0.016, -0.12000000000000011, 7938]","[0.012, -0.12400000000000011, 7955]","[0.012, -0.12400000000000011, 7971]","[0.012, -0.12400000000000011, 7988]","[0.012, -0.12400000000000011, 8005]","[0.012, -0.12400000000000011, 8032]","[0.012, -0.12400000000000011, 8055]","[0.012, -0.12400000000000011, 8071]","[0.012, -0.12400000000000011, 8088]","[0.012, -0.12400000000000011, 8105]","[0.0080000000000000002, -0.12799999999999989, 8121]","[0.0080000000000000002, -0.12799999999999989, 8139]","[0.0080000000000000002, -0.1319999999999999, 8155]","[0.0040000000000000001, -0.1319999999999999, 8183]","[0.0040000000000000001, -0.1399999999999999, 8205]","[0.0, -0.1399999999999999, 8222]","[0.0, -0.1399999999999999, 8249]","[0.0, -0.1399999999999999, 8271]","[0.012, -0.1359999999999999, 8290]"
