"[-0.068000000000000005, -0.060000000000000053, 2082]","[-0.068000000000000005, -0.060000000000000053, 2098]","[-0.071999999999999995, -0.060000000000000053, 2115]","[-0.075999999999999998, -0.060000000000000053, 2131]","[-0.075999999999999998, -0.05600000000000005, 2148]","[-0.075999999999999998, -0.05600000000000005, 2165]","[-0.080000000000000002, -0.052000000000000046, 2181]","[-0.080000000000000002, -0.052000000000000046, 2198]","[-0.084000000000000005, -0.048000000000000043, 2214]","[-0.084000000000000005, -0.048000000000000043, 2232]","[-0.087999999999999995, -0.044000000000000039, 2249]","[-0.091999999999999998, -0.044000000000000039, 2266]","[-0.096000000000000002, -0.044000000000000039, 2298]","[-0.096000000000000002, -0.044000000000000039, 2313]","[-0.10000000000000001, -0.044000000000000039, 2333]","[-0.10000000000000001, -0.044000000000000039, 2348]","[-0.104, -0.044000000000000039, 2366]","[-0.108, -0.048000000000000043, 2381]","[-0.112, -0.052000000000000046, 2398]","[-0.11600000000000001, -0.060000000000000053, 2415]","[-0.124, -0.06800000000000006, 2430]","[-0.128, -0.076000000000000068, 2447]","[-0.128, -0.080000000000000071, 2464]","[-0.128, -0.088000000000000078, 2497]","[-0.13200000000000001, -0.10400000000000009, 2513]","[-0.13200000000000001, -0.1120000000000001, 2530]","[-0.13200000000000001, -0.12000000000000011, 2547]","[-0.13600000000000001, -0.12799999999999989, 2564]","[-0.13600000000000001, -0.1399999999999999, 2580]","[-0.13600000000000001, -0.15599999999999992, 2597]","[-0.14000000000000001, -0.16799999999999993, 2614]","[-0.14000000000000001, -0.17999999999999994, 2630]","[-0.14000000000000001, -0.19199999999999995, 2646]","[-0.14000000000000001, -0.20799999999999996, 2663]","[-0.14000000000000001, -0.21599999999999997, 2680]","[-0.13600000000000001, -0.22799999999999998, 2697]","[-0.128, -0.23999999999999999, 2730]","[-0.112, -0.25600000000000001, 2764]","[-0.091999999999999998, -0.26800000000000002, 2797]","[-0.075999999999999998, -0.27200000000000002, 2813]","[-0.068000000000000005, -0.27600000000000002, 2830]","[-0.059999999999999998, -0.27600000000000002, 2847]","[-0.048000000000000001, -0.27200000000000002, 2866]","[-0.035999999999999997, -0.26800000000000002, 2897]","[-0.02, -0.26000000000000001, 2914]","[-0.0080000000000000002, -0.252, 2947]","[0.0080000000000000002, -0.23999999999999999, 2981]","[0.024, -0.21599999999999997, 3014]","[0.048000000000000001, -0.19199999999999995, 3048]","[0.056000000000000001, -0.17999999999999994, 3081]","[0.064000000000000001, -0.16399999999999992, 3114]","[0.068000000000000005, -0.15199999999999991, 3148]","[0.068000000000000005, -0.1359999999999999, 3181]","[0.064000000000000001, -0.1160000000000001, 3214]","[0.059999999999999998, -0.10400000000000009, 3248]","[0.048000000000000001, -0.084000000000000075, 3281]","[0.032000000000000001, -0.064000000000000057, 3314]","[0.02, -0.052000000000000046, 3349]","[0.0080000000000000002, -0.048000000000000043, 3382]","[0.0, -0.044000000000000039, 3417]","[-0.024, -0.036000000000000032, 3450]","[-0.043999999999999997, -0.032000000000000028, 3483]","[-0.059999999999999998, -0.032000000000000028, 3516]","[-0.071999999999999995, -0.036000000000000032, 3550]","[-0.096000000000000002, -0.05600000000000005, 3582]","[-0.11600000000000001, -0.06800000000000006, 3614]","[-0.128, -0.076000000000000068, 3650]","[-0.128, -0.080000000000000071, 3683]"
"[-0.13200000000000001, -0.12000000000000011, 4866]","[-0.13200000000000001, -0.12400000000000011, 4915]","[-0.13200000000000001, -0.12400000000000011, 4932]","[-0.13200000000000001, -0.12400000000000011, 4949]","[-0.13200000000000001, -0.12400000000000011, 4965]","[-0.13200000000000001, -0.12400000000000011, 4982]","[-0.13200000000000001, -0.12400000000000011, 4998]","[-0.13200000000000001, -0.12400000000000011, 5016]","[-0.13200000000000001, -0.12400000000000011, 5032]","[-0.13200000000000001, -0.12400000000000011, 5049]","[-0.13200000000000001, -0.12400000000000011, 5065]","[-0.13600000000000001, -0.12400000000000011, 5082]","[-0.14000000000000001, -0.12000000000000011, 5099]","[-0.14399999999999999, -0.1160000000000001, 5115]","[-0.152, -0.1160000000000001, 5132]","[-0.156, -0.1120000000000001, 5149]","[-0.16, -0.1080000000000001, 5165]","[-0.16400000000000001, -0.1080000000000001, 5183]","[-0.16800000000000001, -0.10400000000000009, 5200]","[-0.17199999999999999, -0.10000000000000009, 5216]","[-0.17199999999999999, -0.10000000000000009, 5232]","[-0.17599999999999999, -0.096000000000000085, 5248]","[-0.17599999999999999, -0.096000000000000085, 5266]","[-0.17999999999999999, -0.092000000000000082, 5282]","[-0.184, -0.088000000000000078, 5299]","[-0.188, -0.084000000000000075, 5315]","[-0.192, -0.080000000000000071, 5332]","[-0.192, -0.076000000000000068, 5351]","[-0.20000000000000001, -0.064000000000000057, 5367]","[-0.20399999999999999, -0.05600000000000005, 5402]","[-0.20399999999999999, -0.048000000000000043, 5433]","[-0.20799999999999999, -0.040000000000000036, 5448]","[-0.20799999999999999, -0.032000000000000028, 5468]","[-0.20799999999999999, -0.024000000000000021, 5503]","[-0.21199999999999999, -0.0080000000000000071, 5534]","[-0.21199999999999999, 0.0040000000000000036, 5569]","[-0.21199999999999999, 0.016000000000000014, 5600]","[-0.21199999999999999, 0.028000000000000025, 5633]","[-0.21199999999999999, 0.044000000000000039, 5667]","[-0.21199999999999999, 0.052000000000000046, 5702]","[-0.21199999999999999, 0.067999999999999949, 5735]","[-0.20799999999999999, 0.07999999999999996, 5767]","[-0.20399999999999999, 0.087999999999999967, 5802]","[-0.19600000000000001, 0.099999999999999978, 5836]","[-0.188, 0.11199999999999999, 5868]","[-0.184, 0.12, 5903]","[-0.17599999999999999, 0.128, 5934]","[-0.17199999999999999, 0.13600000000000001, 5969]","[-0.16800000000000001, 0.14400000000000002, 6002]","[-0.16, 0.15200000000000002, 6033]","[-0.14799999999999999, 0.16400000000000003, 6069]","[-0.13600000000000001, 0.17600000000000005, 6102]","[-0.124, 0.18400000000000005, 6135]","[-0.11600000000000001, 0.18799999999999994, 6168]","[-0.104, 0.19999999999999996, 6202]","[-0.080000000000000002, 0.21599999999999997, 6235]","[-0.064000000000000001, 0.23199999999999998, 6268]","[-0.048000000000000001, 0.23999999999999999, 6301]","[-0.028000000000000001, 0.248, 6337]","[-0.016, 0.252, 6368]","[-0.0040000000000000001, 0.25600000000000001, 6401]","[0.02, 0.26800000000000002, 6433]","[0.048000000000000001, 0.27600000000000002, 6467]","[0.071999999999999995, 0.28000000000000003, 6501]","[0.10000000000000001, 0.28000000000000003, 6533]","[0.124, 0.28000000000000003, 6568]","[0.14799999999999999, 0.27600000000000002, 6600]","[0.16400000000000001, 0.26000000000000001, 6634]","[0.184, 0.23999999999999999, 6666]","[0.20399999999999999, 0.21999999999999997, 6700]","[0.216, 0.20799999999999996, 6733]","[0.23200000000000001, 0.18799999999999994, 6767]","[0.248, 0.16800000000000004, 6800]","[0.26800000000000002, 0.14800000000000002, 6836]","[0.28000000000000003, 0.12, 6867]","[0.28799999999999998, 0.095999999999999974, 6902]","[0.29599999999999999, 0.063999999999999946, 6934]","[0.29999999999999999, 0.044000000000000039, 6968]","[0.29999999999999999, 0.016000000000000014, 7002]","[0.29999999999999999, -0.0040000000000000036, 7035]","[0.29599999999999999, -0.048000000000000043, 7102]","[0.28799999999999998, -0.072000000000000064, 7136]","[0.28399999999999997, -0.092000000000000082, 7169]","[0.26800000000000002, -0.1160000000000001, 7201]","[0.25600000000000001, -0.1399999999999999, 7235]","[0.24399999999999999, -0.15599999999999992, 7268]","[0.23200000000000001, -0.16799999999999993, 7302]","[0.22800000000000001, -0.17199999999999993, 7335]","[0.22, -0.17999999999999994, 7372]","[0.20799999999999999, -0.18799999999999994, 7403]","[0.20399999999999999, -0.19599999999999995, 7436]","[0.20000000000000001, -0.19999999999999996, 7470]","[0.192, -0.20799999999999996, 7501]","[0.188, -0.21599999999999997, 7536]","[0.17999999999999999, -0.21999999999999997, 7570]","[0.17599999999999999, -0.22399999999999998, 7603]","[0.17599999999999999, -0.22399999999999998, 7634]","[0.17199999999999999, -0.22799999999999998, 7670]","[0.16800000000000001, -0.23199999999999998, 7702]","[0.16400000000000001, -0.23199999999999998, 7735]","[0.16, -0.23599999999999999, 7770]","[0.156, -0.23599999999999999, 7803]","[0.156, -0.23599999999999999, 7835]","[0.156, -0.23999999999999999, 7869]","[0.156, -0.23999999999999999, 7904]","[0.156, -0.23999999999999999, 7935]","[0.156, -0.23999999999999999, 7968]","[0.156, -0.23999999999999999, 8003]","[0.156, -0.23199999999999998, 8034]","[0.156, -0.22399999999999998, 8069]","[0.152, -0.21599999999999997, 8104]","[0.14799999999999999, -0.20399999999999996, 8135]","[0.14399999999999999, -0.19599999999999995, 8171]","[0.14399999999999999, -0.19599999999999995, 8204]","[0.14399999999999999, -0.19599999999999995, 8238]","[0.14399999999999999, -0.19599999999999995, 8269]","[0.14399999999999999, -0.19999999999999996, 8301]","[0.16, -0.21599999999999997, 8336]","[0.184, -0.23599999999999999, 8369]","[0.21199999999999999, -0.26400000000000001, 8404]","[0.22800000000000001, -0.28400000000000003, 8434]","[0.23999999999999999, -0.29600000000000004, 8468]","[0.25600000000000001, -0.31600000000000006, 8502]","[0.26400000000000001, -0.32800000000000007, 8537]","[0.27600000000000002, -0.34000000000000008, 8568]","[0.28399999999999997, -0.34800000000000009, 8601]","[0.28799999999999998, -0.35200000000000009, 8635]","[0.29199999999999998, -0.35200000000000009, 8667]","[0.29199999999999998, -0.35200000000000009, 8702]","[0.29199999999999998, -0.35600000000000009, 8735]","[0.29199999999999998, -0.35600000000000009, 8768]","[0.29199999999999998, -0.35600000000000009, 8802]"
