"[-0.13600000000000001, 0.14400000000000002, 2165]","[-0.13600000000000001, 0.14400000000000002, 2182]","[-0.13600000000000001, 0.14400000000000002, 2199]","[-0.13600000000000001, 0.14400000000000002, 2216]","[-0.13600000000000001, 0.14400000000000002, 2232]","[-0.13600000000000001, 0.14400000000000002, 2250]","[-0.13600000000000001, 0.14400000000000002, 2265]","[-0.13600000000000001, 0.14400000000000002, 2282]","[-0.13600000000000001, 0.14400000000000002, 2299]","[-0.13600000000000001, 0.14400000000000002, 2316]","[-0.13600000000000001, 0.14400000000000002, 2332]","[-0.13600000000000001, 0.14400000000000002, 2349]","[-0.13600000000000001, 0.14400000000000002, 2366]","[-0.13600000000000001, 0.14400000000000002, 2382]","[-0.13600000000000001, 0.14400000000000002, 2399]","[-0.13600000000000001, 0.14400000000000002, 2416]","[-0.13600000000000001, 0.14400000000000002, 2433]","[-0.13600000000000001, 0.14400000000000002, 2449]","[-0.13600000000000001, 0.14400000000000002, 2465]","[-0.13600000000000001, 0.14400000000000002, 2483]","[-0.13600000000000001, 0.14400000000000002, 2499]","[-0.13600000000000001, 0.14400000000000002, 2516]","[-0.14000000000000001, 0.15200000000000002, 2533]","[-0.14000000000000001, 0.15200000000000002, 2549]","[-0.14000000000000001, 0.15200000000000002, 2567]","[-0.14000000000000001, 0.15200000000000002, 2583]","[-0.14000000000000001, 0.15200000000000002, 2599]","[-0.14000000000000001, 0.15200000000000002, 2616]","[-0.14000000000000001, 0.15200000000000002, 2633]","[-0.14000000000000001, 0.15200000000000002, 2650]","[-0.14000000000000001, 0.15200000000000002, 2666]","[-0.14000000000000001, 0.15200000000000002, 2682]","[-0.14000000000000001, 0.15200000000000002, 2700]","[-0.13600000000000001, 0.15200000000000002, 2716]","[-0.13600000000000001, 0.15200000000000002, 2732]","[-0.13200000000000001, 0.15200000000000002, 2749]","[-0.124, 0.15200000000000002, 2765]","[-0.108, 0.15600000000000003, 2783]","[-0.080000000000000002, 0.16800000000000004, 2816]","[-0.056000000000000001, 0.17200000000000004, 2850]","[-0.043999999999999997, 0.17200000000000004, 2883]","[0.0, 0.16800000000000004, 2916]","[0.051999999999999998, 0.17200000000000004, 2949]","[0.075999999999999998, 0.17200000000000004, 2983]","[0.108, 0.16400000000000003, 3016]","[0.14000000000000001, 0.15600000000000003, 3049]","[0.184, 0.15600000000000003, 3083]","[0.20399999999999999, 0.16000000000000003, 3116]","[0.21199999999999999, 0.16000000000000003, 3149]","[0.22, 0.15600000000000003, 3183]","[0.23200000000000001, 0.15600000000000003, 3216]","[0.23200000000000001, 0.15600000000000003, 3249]","[0.23200000000000001, 0.15600000000000003, 3283]","[0.23200000000000001, 0.15200000000000002, 3316]","[0.23200000000000001, 0.15200000000000002, 3350]","[0.23200000000000001, 0.15200000000000002, 3383]","[0.23200000000000001, 0.15200000000000002, 3416]","[0.23200000000000001, 0.15200000000000002, 3450]","[0.23200000000000001, 0.15200000000000002, 3483]","[0.23200000000000001, 0.15200000000000002, 3517]","[0.23200000000000001, 0.15200000000000002, 3550]","[0.224, 0.13200000000000001, 3583]"
"[0.040000000000000001, 0.18799999999999994, 4216]","[0.040000000000000001, 0.18799999999999994, 4250]","[0.040000000000000001, 0.18799999999999994, 4266]","[0.040000000000000001, 0.18799999999999994, 4284]","[0.040000000000000001, 0.18799999999999994, 4300]","[0.040000000000000001, 0.18799999999999994, 4317]","[0.040000000000000001, 0.18799999999999994, 4333]","[0.040000000000000001, 0.18799999999999994, 4350]","[0.040000000000000001, 0.18799999999999994, 4367]","[0.040000000000000001, 0.18799999999999994, 4384]","[0.040000000000000001, 0.18799999999999994, 4400]","[0.040000000000000001, 0.18799999999999994, 4416]","[0.040000000000000001, 0.18799999999999994, 4434]","[0.040000000000000001, 0.18799999999999994, 4451]","[0.040000000000000001, 0.18799999999999994, 4466]","[0.040000000000000001, 0.18799999999999994, 4483]","[0.040000000000000001, 0.18799999999999994, 4500]","[0.040000000000000001, 0.18799999999999994, 4517]","[0.040000000000000001, 0.18799999999999994, 4534]","[0.040000000000000001, 0.18799999999999994, 4550]","[0.040000000000000001, 0.18799999999999994, 4567]","[0.040000000000000001, 0.18799999999999994, 4583]","[0.040000000000000001, 0.18799999999999994, 4601]","[0.040000000000000001, 0.18799999999999994, 4617]","[0.040000000000000001, 0.18799999999999994, 4633]","[0.040000000000000001, 0.18799999999999994, 4651]","[0.040000000000000001, 0.18799999999999994, 4667]","[0.040000000000000001, 0.18799999999999994, 4684]","[0.040000000000000001, 0.18799999999999994, 4701]","[0.040000000000000001, 0.18799999999999994, 4717]","[0.040000000000000001, 0.18799999999999994, 4733]","[0.040000000000000001, 0.18799999999999994, 4750]","[0.040000000000000001, 0.18799999999999994, 4767]","[0.040000000000000001, 0.18799999999999994, 4800]","[0.040000000000000001, 0.18799999999999994, 4817]","[0.040000000000000001, 0.18799999999999994, 4833]","[0.040000000000000001, 0.18799999999999994, 4850]","[0.040000000000000001, 0.18799999999999994, 4867]","[0.040000000000000001, 0.18799999999999994, 4900]","[0.040000000000000001, 0.18799999999999994, 4934]","[0.035999999999999997, 0.17600000000000005, 4967]","[0.035999999999999997, 0.16400000000000003, 5000]","[0.035999999999999997, 0.16000000000000003, 5033]","[0.035999999999999997, 0.14800000000000002, 5067]","[0.035999999999999997, 0.13200000000000001, 5100]","[0.040000000000000001, 0.12, 5117]","[0.040000000000000001, 0.11199999999999999, 5134]","[0.043999999999999997, 0.10799999999999998, 5150]","[0.043999999999999997, 0.10399999999999998, 5184]","[0.048000000000000001, 0.087999999999999967, 5217]","[0.051999999999999998, 0.075999999999999956, 5251]","[0.051999999999999998, 0.071999999999999953, 5284]","[0.056000000000000001, 0.071999999999999953, 5318]","[0.056000000000000001, 0.071999999999999953, 5351]","[0.056000000000000001, 0.071999999999999953, 5384]","[0.056000000000000001, 0.071999999999999953, 5418]","[0.056000000000000001, 0.071999999999999953, 5450]","[0.056000000000000001, 0.071999999999999953, 5484]","[0.056000000000000001, 0.067999999999999949, 5501]","[0.056000000000000001, 0.067999999999999949, 5534]","[0.056000000000000001, 0.067999999999999949, 5567]","[0.056000000000000001, 0.067999999999999949, 5601]","[0.056000000000000001, 0.060000000000000053, 5634]","[0.056000000000000001, 0.060000000000000053, 5667]","[0.056000000000000001, 0.060000000000000053, 5701]","[0.056000000000000001, 0.060000000000000053, 5734]","[0.056000000000000001, 0.05600000000000005, 5768]","[0.056000000000000001, 0.052000000000000046, 5800]","[0.056000000000000001, 0.052000000000000046, 5835]","[0.056000000000000001, 0.052000000000000046, 5868]","[0.056000000000000001, 0.048000000000000043, 5901]","[0.059999999999999998, 0.044000000000000039, 5935]","[0.059999999999999998, 0.044000000000000039, 5967]","[0.059999999999999998, 0.044000000000000039, 6001]","[0.059999999999999998, 0.044000000000000039, 6034]","[0.059999999999999998, 0.044000000000000039, 6068]","[0.059999999999999998, 0.044000000000000039, 6101]","[0.059999999999999998, 0.044000000000000039, 6134]","[0.059999999999999998, 0.044000000000000039, 6168]","[0.059999999999999998, 0.044000000000000039, 6217]","[0.059999999999999998, 0.044000000000000039, 6284]","[0.059999999999999998, 0.044000000000000039, 6318]","[0.059999999999999998, 0.044000000000000039, 6351]","[0.059999999999999998, 0.044000000000000039, 6384]","[0.059999999999999998, 0.044000000000000039, 6417]","[0.059999999999999998, 0.044000000000000039, 6451]","[0.059999999999999998, 0.044000000000000039, 6484]","[0.059999999999999998, 0.044000000000000039, 6518]","[0.059999999999999998, 0.044000000000000039, 6551]","[0.059999999999999998, 0.044000000000000039, 6584]","[0.064000000000000001, 0.05600000000000005, 6617]"
"[0.056000000000000001, 0.060000000000000053, 7084]","[0.068000000000000005, 0.067999999999999949, 7135]","[0.068000000000000005, 0.067999999999999949, 7151]","[0.068000000000000005, 0.067999999999999949, 7168]","[0.068000000000000005, 0.067999999999999949, 7185]","[0.068000000000000005, 0.067999999999999949, 7201]","[0.068000000000000005, 0.067999999999999949, 7218]","[0.068000000000000005, 0.067999999999999949, 7234]","[0.068000000000000005, 0.067999999999999949, 7251]","[0.068000000000000005, 0.067999999999999949, 7268]","[0.068000000000000005, 0.067999999999999949, 7284]","[0.068000000000000005, 0.067999999999999949, 7301]","[0.068000000000000005, 0.067999999999999949, 7318]","[0.068000000000000005, 0.067999999999999949, 7335]","[0.068000000000000005, 0.067999999999999949, 7351]","[0.068000000000000005, 0.067999999999999949, 7368]","[0.068000000000000005, 0.067999999999999949, 7385]","[0.068000000000000005, 0.067999999999999949, 7402]","[0.068000000000000005, 0.067999999999999949, 7419]","[0.068000000000000005, 0.067999999999999949, 7435]","[0.068000000000000005, 0.067999999999999949, 7451]"
"[-0.19600000000000001, -0.096000000000000085, 8469]","[-0.19600000000000001, -0.10000000000000009, 8519]","[-0.19600000000000001, -0.10000000000000009, 8535]","[-0.19600000000000001, -0.10000000000000009, 8552]","[-0.19600000000000001, -0.10000000000000009, 8569]","[-0.19600000000000001, -0.10000000000000009, 8585]","[-0.19600000000000001, -0.10000000000000009, 8602]","[-0.19600000000000001, -0.10000000000000009, 8619]","[-0.19600000000000001, -0.10000000000000009, 8635]","[-0.19600000000000001, -0.10000000000000009, 8652]","[-0.19600000000000001, -0.10000000000000009, 8669]","[-0.19600000000000001, -0.10000000000000009, 8686]","[-0.19600000000000001, -0.10000000000000009, 8702]","[-0.19600000000000001, -0.10000000000000009, 8719]","[-0.19600000000000001, -0.10000000000000009, 8735]","[-0.19600000000000001, -0.10000000000000009, 8752]","[-0.19600000000000001, -0.10000000000000009, 8769]","[-0.19600000000000001, -0.10000000000000009, 8786]","[-0.19600000000000001, -0.10000000000000009, 8802]","[-0.19600000000000001, -0.10000000000000009, 8819]","[-0.19600000000000001, -0.10000000000000009, 8836]","[-0.19600000000000001, -0.10000000000000009, 8852]","[-0.19600000000000001, -0.10000000000000009, 8868]","[-0.19600000000000001, -0.10000000000000009, 8885]","[-0.19600000000000001, -0.10000000000000009, 8902]","[-0.19600000000000001, -0.10000000000000009, 8918]","[-0.19600000000000001, -0.10000000000000009, 8935]","[-0.19600000000000001, -0.10000000000000009, 8951]","[-0.19600000000000001, -0.10000000000000009, 8969]","[-0.19600000000000001, -0.10000000000000009, 8985]","[-0.19600000000000001, -0.10000000000000009, 9002]","[-0.19600000000000001, -0.10000000000000009, 9018]","[-0.19600000000000001, -0.10000000000000009, 9036]","[-0.19600000000000001, -0.096000000000000085, 9070]","[-0.188, -0.084000000000000075, 9103]","[-0.17999999999999999, -0.080000000000000071, 9119]","[-0.17599999999999999, -0.080000000000000071, 9153]","[-0.17599999999999999, -0.076000000000000068, 9186]","[-0.17599999999999999, -0.072000000000000064, 9219]","[-0.16, -0.05600000000000005, 9253]","[-0.152, -0.048000000000000043, 9285]","[-0.14799999999999999, -0.048000000000000043, 9319]","[-0.14399999999999999, -0.044000000000000039, 9352]","[-0.13200000000000001, -0.028000000000000025, 9386]","[-0.11600000000000001, -0.016000000000000014, 9420]","[-0.11600000000000001, -0.016000000000000014, 9436]","[-0.11600000000000001, -0.016000000000000014, 9452]","[-0.11600000000000001, -0.016000000000000014, 9470]","[-0.11600000000000001, -0.016000000000000014, 9486]","[-0.108, -0.012000000000000011, 9502]","[-0.10000000000000001, -0.0080000000000000071, 9519]","[-0.096000000000000002, -0.0040000000000000036, 9536]","[-0.084000000000000005, 0.0, 9552]","[-0.080000000000000002, 0.0, 9569]","[-0.075999999999999998, 0.0, 9602]","[-0.075999999999999998, 0.0, 9636]","[-0.071999999999999995, 0.0040000000000000036, 9669]","[-0.056000000000000001, 0.0040000000000000036, 9703]","[-0.051999999999999998, 0.0040000000000000036, 9736]","[-0.051999999999999998, 0.0040000000000000036, 9770]","[-0.048000000000000001, 0.0080000000000000071, 9803]","[-0.035999999999999997, 0.012000000000000011, 9836]","[-0.028000000000000001, 0.016000000000000014, 9869]","[-0.02, 0.016000000000000014, 9902]","[-0.016, 0.016000000000000014, 9935]","[0.0, 0.024000000000000021, 9969]","[0.0080000000000000002, 0.028000000000000025, 10002]","[0.012, 0.028000000000000025, 10036]","[0.012, 0.028000000000000025, 10070]","[0.016, 0.032000000000000028, 10102]","[0.028000000000000001, 0.036000000000000032, 10136]","[0.035999999999999997, 0.040000000000000036, 10170]","[0.035999999999999997, 0.040000000000000036, 10202]","[0.035999999999999997, 0.040000000000000036, 10235]","[0.048000000000000001, 0.040000000000000036, 10270]","[0.051999999999999998, 0.044000000000000039, 10302]","[0.051999999999999998, 0.044000000000000039, 10336]","[0.051999999999999998, 0.044000000000000039, 10370]","[0.051999999999999998, 0.044000000000000039, 10403]","[0.056000000000000001, 0.044000000000000039, 10436]","[0.056000000000000001, 0.044000000000000039, 10503]","[0.056000000000000001, 0.044000000000000039, 10537]","[0.059999999999999998, 0.044000000000000039, 10570]","[0.068000000000000005, 0.040000000000000036, 10603]","[0.071999999999999995, 0.028000000000000025, 10637]","[0.075999999999999998, 0.024000000000000021, 10669]","[0.080000000000000002, 0.024000000000000021, 10703]","[0.084000000000000005, 0.024000000000000021, 10736]","[0.091999999999999998, 0.016000000000000014, 10770]","[0.104, 0.0080000000000000071, 10803]","[0.11600000000000001, 0.0040000000000000036, 10836]","[0.12, 0.0040000000000000036, 10870]","[0.12, 0.0, 10902]","[0.124, -0.0040000000000000036, 10936]","[0.128, -0.0040000000000000036, 10970]","[0.13200000000000001, -0.0080000000000000071, 11004]","[0.13200000000000001, -0.012000000000000011, 11036]","[0.13600000000000001, -0.020000000000000018, 11070]","[0.14399999999999999, -0.024000000000000021, 11103]","[0.14799999999999999, -0.028000000000000025, 11136]","[0.152, -0.032000000000000028, 11170]","[0.16, -0.040000000000000036, 11203]","[0.16400000000000001, -0.044000000000000039, 11236]","[0.16800000000000001, -0.048000000000000043, 11271]","[0.17599999999999999, -0.048000000000000043, 11304]","[0.17599999999999999, -0.052000000000000046, 11337]","[0.17999999999999999, -0.05600000000000005, 11370]","[0.184, -0.060000000000000053, 11403]","[0.192, -0.06800000000000006, 11436]","[0.20000000000000001, -0.080000000000000071, 11470]","[0.20799999999999999, -0.088000000000000078, 11504]","[0.21199999999999999, -0.092000000000000082, 11537]","[0.216, -0.10000000000000009, 11570]","[0.224, -0.1120000000000001, 11604]","[0.23200000000000001, -0.12000000000000011, 11637]","[0.23599999999999999, -0.12799999999999989, 11670]","[0.23999999999999999, -0.1359999999999999, 11704]","[0.24399999999999999, -0.14399999999999991, 11737]","[0.248, -0.14799999999999991, 11771]","[0.248, -0.15599999999999992, 11804]","[0.252, -0.15999999999999992, 11837]","[0.25600000000000001, -0.16399999999999992, 11870]","[0.25600000000000001, -0.16399999999999992, 11904]","[0.26000000000000001, -0.16799999999999993, 11936]","[0.26000000000000001, -0.16799999999999993, 11970]","[0.26400000000000001, -0.17199999999999993, 12004]","[0.26800000000000002, -0.17599999999999993, 12037]","[0.26800000000000002, -0.17599999999999993, 12071]","[0.27200000000000002, -0.17599999999999993, 12103]","[0.27200000000000002, -0.17999999999999994, 12137]","[0.27600000000000002, -0.18399999999999994, 12170]","[0.28000000000000003, -0.18399999999999994, 12204]","[0.28000000000000003, -0.18399999999999994, 12237]","[0.28000000000000003, -0.18399999999999994, 12271]","[0.28399999999999997, -0.18799999999999994, 12303]","[0.28399999999999997, -0.19199999999999995, 12337]","[0.28399999999999997, -0.19199999999999995, 12371]","[0.28399999999999997, -0.19199999999999995, 12404]","[0.28399999999999997, -0.19199999999999995, 12438]","[0.28399999999999997, -0.19199999999999995, 12471]","[0.28399999999999997, -0.19199999999999995, 12504]","[0.28399999999999997, -0.19199999999999995, 12538]","[0.28399999999999997, -0.19199999999999995, 12571]","[0.28399999999999997, -0.19199999999999995, 12604]","[0.28399999999999997, -0.19199999999999995, 12637]","[0.28399999999999997, -0.19199999999999995, 12671]","[0.28399999999999997, -0.19199999999999995, 12705]","[0.28399999999999997, -0.19199999999999995, 12738]","[0.28399999999999997, -0.19199999999999995, 12771]","[0.28399999999999997, -0.19199999999999995, 12804]","[0.28399999999999997, -0.19199999999999995, 12838]","[0.28399999999999997, -0.19199999999999995, 12871]","[0.28399999999999997, -0.19199999999999995, 12904]","[0.28399999999999997, -0.19199999999999995, 12937]","[0.28399999999999997, -0.19199999999999995, 12971]","[0.28399999999999997, -0.19199999999999995, 13004]","[0.28399999999999997, -0.19199999999999995, 13037]","[0.28399999999999997, -0.19199999999999995, 13071]","[0.28399999999999997, -0.19199999999999995, 13104]","[0.28399999999999997, -0.19199999999999995, 13138]"
