"[-0.17599999999999999, -0.14399999999999991, 2518]","[-0.17599999999999999, -0.14799999999999991, 2551]","[-0.17599999999999999, -0.14799999999999991, 2567]","[-0.17599999999999999, -0.14799999999999991, 2585]","[-0.17599999999999999, -0.14799999999999991, 2601]","[-0.17599999999999999, -0.14799999999999991, 2617]","[-0.17599999999999999, -0.15199999999999991, 2634]","[-0.17599999999999999, -0.15599999999999992, 2652]","[-0.17999999999999999, -0.15999999999999992, 2668]","[-0.17999999999999999, -0.16399999999999992, 2684]","[-0.17999999999999999, -0.17199999999999993, 2699]","[-0.17999999999999999, -0.17599999999999993, 2718]","[-0.184, -0.17999999999999994, 2733]","[-0.184, -0.18399999999999994, 2749]","[-0.184, -0.18799999999999994, 2767]","[-0.188, -0.19599999999999995, 2784]","[-0.188, -0.20399999999999996, 2801]","[-0.188, -0.20799999999999996, 2817]","[-0.188, -0.21199999999999997, 2834]","[-0.192, -0.21599999999999997, 2850]","[-0.192, -0.21999999999999997, 2866]","[-0.192, -0.22799999999999998, 2882]","[-0.192, -0.23199999999999998, 2899]","[-0.192, -0.23999999999999999, 2916]","[-0.192, -0.25600000000000001, 2932]","[-0.192, -0.26400000000000001, 2949]","[-0.192, -0.27200000000000002, 2966]","[-0.192, -0.28400000000000003, 2982]","[-0.192, -0.29200000000000004, 2999]","[-0.192, -0.30000000000000004, 3016]","[-0.192, -0.30800000000000005, 3033]","[-0.192, -0.31600000000000006, 3049]","[-0.192, -0.32800000000000007, 3066]","[-0.192, -0.33200000000000007, 3083]","[-0.192, -0.34000000000000008, 3099]","[-0.188, -0.34400000000000008, 3116]","[-0.188, -0.34400000000000008, 3133]","[-0.184, -0.34800000000000009, 3151]","[-0.17999999999999999, -0.35200000000000009, 3183]","[-0.17199999999999999, -0.35600000000000009, 3216]","[-0.16400000000000001, -0.3600000000000001, 3250]","[-0.156, -0.3600000000000001, 3283]","[-0.14799999999999999, -0.3600000000000001, 3317]","[-0.14000000000000001, -0.3600000000000001, 3350]","[-0.13200000000000001, -0.3600000000000001, 3383]","[-0.124, -0.3600000000000001, 3417]","[-0.112, -0.3640000000000001, 3450]","[-0.10000000000000001, -0.3640000000000001, 3484]","[-0.091999999999999998, -0.3640000000000001, 3517]","[-0.087999999999999995, -0.3600000000000001, 3550]","[-0.075999999999999998, -0.34400000000000008, 3583]","[-0.068000000000000005, -0.33200000000000007, 3617]","[-0.059999999999999998, -0.32400000000000007, 3652]","[-0.051999999999999998, -0.31600000000000006, 3684]","[-0.051999999999999998, -0.30800000000000005, 3717]","[-0.048000000000000001, -0.30000000000000004, 3750]","[-0.048000000000000001, -0.28800000000000003, 3784]","[-0.043999999999999997, -0.27200000000000002, 3820]","[-0.043999999999999997, -0.25600000000000001, 3853]","[-0.043999999999999997, -0.23999999999999999, 3887]","[-0.043999999999999997, -0.22799999999999998, 3919]","[-0.043999999999999997, -0.20799999999999996, 3951]","[-0.048000000000000001, -0.18799999999999994, 3986]","[-0.048000000000000001, -0.17599999999999993, 4017]","[-0.051999999999999998, -0.16399999999999992, 4051]","[-0.059999999999999998, -0.14799999999999991, 4086]","[-0.064000000000000001, -0.14399999999999991, 4118]","[-0.068000000000000005, -0.1399999999999999, 4154]","[-0.080000000000000002, -0.1319999999999999, 4185]","[-0.087999999999999995, -0.12400000000000011, 4219]","[-0.096000000000000002, -0.1160000000000001, 4252]","[-0.10000000000000001, -0.1120000000000001, 4287]","[-0.108, -0.1120000000000001, 4319]","[-0.11600000000000001, -0.1120000000000001, 4353]","[-0.128, -0.1120000000000001, 4386]","[-0.13200000000000001, -0.1120000000000001, 4420]","[-0.14000000000000001, -0.1120000000000001, 4451]","[-0.152, -0.12000000000000011, 4484]","[-0.156, -0.12400000000000011, 4520]","[-0.16, -0.12799999999999989, 4552]","[-0.17199999999999999, -0.1399999999999999, 4602]","[-0.17599999999999999, -0.14799999999999991, 4635]","[-0.17999999999999999, -0.15199999999999991, 4670]","[-0.184, -0.15999999999999992, 4703]","[-0.184, -0.16399999999999992, 4734]","[-0.184, -0.16799999999999993, 4771]","[-0.184, -0.16799999999999993, 4803]"
"[-0.012, -0.096000000000000085, 5735]","[-0.012, -0.096000000000000085, 5784]","[-0.012, -0.096000000000000085, 5804]","[-0.012, -0.096000000000000085, 5820]","[-0.012, -0.10400000000000009, 5837]","[-0.016, -0.1080000000000001, 5853]","[-0.02, -0.1160000000000001, 5870]","[-0.024, -0.12000000000000011, 5887]","[-0.024, -0.12799999999999989, 5904]","[-0.024, -0.12799999999999989, 5918]","[-0.028000000000000001, -0.1359999999999999, 5936]","[-0.028000000000000001, -0.1399999999999999, 5953]","[-0.032000000000000001, -0.14399999999999991, 5970]","[-0.035999999999999997, -0.15199999999999991, 5987]","[-0.040000000000000001, -0.15599999999999992, 6003]","[-0.040000000000000001, -0.15999999999999992, 6018]","[-0.043999999999999997, -0.16399999999999992, 6037]","[-0.048000000000000001, -0.17599999999999993, 6052]","[-0.048000000000000001, -0.17999999999999994, 6068]","[-0.048000000000000001, -0.18799999999999994, 6086]","[-0.048000000000000001, -0.19599999999999995, 6104]","[-0.048000000000000001, -0.20399999999999996, 6138]","[-0.048000000000000001, -0.21999999999999997, 6172]","[-0.048000000000000001, -0.23999999999999999, 6205]","[-0.043999999999999997, -0.26000000000000001, 6238]","[-0.040000000000000001, -0.27600000000000002, 6270]","[-0.035999999999999997, -0.28400000000000003, 6286]","[-0.035999999999999997, -0.29200000000000004, 6304]","[-0.032000000000000001, -0.30400000000000005, 6338]","[-0.028000000000000001, -0.31600000000000006, 6371]","[-0.02, -0.32400000000000007, 6404]","[-0.016, -0.33600000000000008, 6438]","[-0.0080000000000000002, -0.34800000000000009, 6469]","[-0.0040000000000000001, -0.35200000000000009, 6505]","[0.0040000000000000001, -0.3600000000000001, 6537]","[0.0080000000000000002, -0.3680000000000001, 6572]","[0.012, -0.3680000000000001, 6605]","[0.02, -0.37599999999999989, 6638]","[0.024, -0.37599999999999989, 6672]","[0.028000000000000001, -0.37999999999999989, 6703]","[0.032000000000000001, -0.37999999999999989, 6736]","[0.035999999999999997, -0.37999999999999989, 6771]","[0.043999999999999997, -0.37599999999999989, 6805]","[0.048000000000000001, -0.37599999999999989, 6836]","[0.056000000000000001, -0.3680000000000001, 6869]","[0.064000000000000001, -0.3600000000000001, 6903]","[0.071999999999999995, -0.34800000000000009, 6936]","[0.084000000000000005, -0.34000000000000008, 6969]","[0.091999999999999998, -0.32800000000000007, 7003]","[0.10000000000000001, -0.31200000000000006, 7036]","[0.108, -0.30000000000000004, 7070]","[0.11600000000000001, -0.28800000000000003, 7102]","[0.11600000000000001, -0.27200000000000002, 7136]","[0.12, -0.26000000000000001, 7169]","[0.12, -0.23999999999999999, 7203]","[0.12, -0.22799999999999998, 7236]","[0.12, -0.21199999999999997, 7270]","[0.11600000000000001, -0.19599999999999995, 7303]","[0.104, -0.17599999999999993, 7336]","[0.10000000000000001, -0.16399999999999992, 7370]","[0.091999999999999998, -0.15199999999999991, 7404]","[0.080000000000000002, -0.14399999999999991, 7436]","[0.068000000000000005, -0.12799999999999989, 7469]","[0.059999999999999998, -0.12000000000000011, 7503]","[0.051999999999999998, -0.1120000000000001, 7536]","[0.048000000000000001, -0.1080000000000001, 7569]","[0.043999999999999997, -0.10400000000000009, 7603]","[0.035999999999999997, -0.096000000000000085, 7636]","[0.032000000000000001, -0.096000000000000085, 7670]","[0.028000000000000001, -0.096000000000000085, 7704]","[0.02, -0.096000000000000085, 7737]","[0.0080000000000000002, -0.096000000000000085, 7770]","[0.0, -0.096000000000000085, 7806]","[-0.012, -0.10400000000000009, 7839]","[-0.016, -0.1080000000000001, 7872]","[-0.02, -0.1120000000000001, 7905]","[-0.02, -0.1120000000000001, 7938]","[-0.024, -0.1120000000000001, 7973]","[-0.024, -0.1160000000000001, 8006]"
"[-0.19600000000000001, -0.15999999999999992, 9071]","[-0.19600000000000001, -0.16399999999999992, 9122]","[-0.19600000000000001, -0.16399999999999992, 9138]","[-0.19600000000000001, -0.16399999999999992, 9155]","[-0.19600000000000001, -0.16399999999999992, 9171]","[-0.19600000000000001, -0.16399999999999992, 9187]","[-0.19600000000000001, -0.16399999999999992, 9204]","[-0.19600000000000001, -0.16399999999999992, 9221]","[-0.19600000000000001, -0.16399999999999992, 9237]","[-0.19600000000000001, -0.16399999999999992, 9254]","[-0.20000000000000001, -0.15599999999999992, 9271]","[-0.20000000000000001, -0.15199999999999991, 9288]","[-0.20399999999999999, -0.14799999999999991, 9304]","[-0.21199999999999999, -0.1399999999999999, 9321]","[-0.224, -0.12400000000000011, 9338]","[-0.22800000000000001, -0.1160000000000001, 9354]","[-0.23200000000000001, -0.1120000000000001, 9371]","[-0.23599999999999999, -0.1080000000000001, 9388]","[-0.23999999999999999, -0.10400000000000009, 9405]","[-0.24399999999999999, -0.10000000000000009, 9438]","[-0.25600000000000001, -0.088000000000000078, 9454]","[-0.26000000000000001, -0.084000000000000075, 9471]","[-0.26000000000000001, -0.076000000000000068, 9488]","[-0.26400000000000001, -0.076000000000000068, 9521]","[-0.26800000000000002, -0.064000000000000057, 9554]","[-0.27200000000000002, -0.05600000000000005, 9571]","[-0.27200000000000002, -0.052000000000000046, 9588]","[-0.27200000000000002, -0.044000000000000039, 9605]","[-0.27200000000000002, -0.040000000000000036, 9638]","[-0.27200000000000002, -0.028000000000000025, 9671]","[-0.27200000000000002, -0.024000000000000021, 9705]","[-0.27200000000000002, -0.016000000000000014, 9738]","[-0.27200000000000002, -0.0080000000000000071, 9772]","[-0.27200000000000002, 0.0, 9808]","[-0.27200000000000002, 0.0080000000000000071, 9841]","[-0.27200000000000002, 0.012000000000000011, 9873]","[-0.27200000000000002, 0.020000000000000018, 9907]","[-0.27200000000000002, 0.024000000000000021, 9940]","[-0.26800000000000002, 0.036000000000000032, 9973]","[-0.26000000000000001, 0.048000000000000043, 10007]","[-0.25600000000000001, 0.052000000000000046, 10038]","[-0.252, 0.05600000000000005, 10055]","[-0.248, 0.063999999999999946, 10071]","[-0.23999999999999999, 0.067999999999999949, 10090]","[-0.23200000000000001, 0.071999999999999953, 10121]","[-0.22800000000000001, 0.07999999999999996, 10160]","[-0.216, 0.087999999999999967, 10191]","[-0.21199999999999999, 0.091999999999999971, 10225]","[-0.20399999999999999, 0.095999999999999974, 10258]","[-0.19600000000000001, 0.095999999999999974, 10292]","[-0.188, 0.099999999999999978, 10325]","[-0.17199999999999999, 0.099999999999999978, 10358]","[-0.152, 0.099999999999999978, 10392]","[-0.14399999999999999, 0.099999999999999978, 10425]","[-0.128, 0.091999999999999971, 10455]","[-0.11600000000000001, 0.087999999999999967, 10489]","[-0.108, 0.087999999999999967, 10525]","[-0.096000000000000002, 0.083999999999999964, 10558]","[-0.080000000000000002, 0.075999999999999956, 10592]","[-0.075999999999999998, 0.071999999999999953, 10624]","[-0.068000000000000005, 0.067999999999999949, 10660]","[-0.064000000000000001, 0.063999999999999946, 10692]","[-0.064000000000000001, 0.063999999999999946, 10725]","[-0.059999999999999998, 0.063999999999999946, 10757]","[-0.059999999999999998, 0.063999999999999946, 10791]","[-0.059999999999999998, 0.063999999999999946, 10824]","[-0.059999999999999998, 0.063999999999999946, 10856]","[-0.059999999999999998, 0.063999999999999946, 10889]","[-0.059999999999999998, 0.063999999999999946, 10922]","[-0.059999999999999998, 0.063999999999999946, 10956]","[-0.064000000000000001, 0.063999999999999946, 10989]","[-0.071999999999999995, 0.067999999999999949, 11023]","[-0.087999999999999995, 0.083999999999999964, 11056]","[-0.108, 0.095999999999999974, 11090]","[-0.12, 0.10799999999999998, 11123]","[-0.128, 0.11199999999999999, 11158]","[-0.13200000000000001, 0.11599999999999999, 11189]","[-0.14000000000000001, 0.128, 11222]","[-0.14399999999999999, 0.14400000000000002, 11256]","[-0.14799999999999999, 0.14800000000000002, 11290]","[-0.16, 0.18400000000000005, 11373]","[-0.16400000000000001, 0.19599999999999995, 11406]","[-0.16400000000000001, 0.19999999999999996, 11440]","[-0.16400000000000001, 0.20399999999999996, 11472]","[-0.16400000000000001, 0.20399999999999996, 11507]","[-0.16400000000000001, 0.20799999999999996, 11540]","[-0.16400000000000001, 0.20799999999999996, 11573]","[-0.16400000000000001, 0.21199999999999997, 11606]","[-0.16400000000000001, 0.21599999999999997, 11639]","[-0.16400000000000001, 0.21999999999999997, 11673]","[-0.156, 0.22799999999999998, 11707]","[-0.14799999999999999, 0.23199999999999998, 11740]","[-0.12, 0.25600000000000001, 11774]","[-0.096000000000000002, 0.26800000000000002, 11808]","[-0.091999999999999998, 0.26800000000000002, 11842]","[-0.084000000000000005, 0.26800000000000002, 11876]","[-0.071999999999999995, 0.27200000000000002, 11909]","[-0.059999999999999998, 0.27200000000000002, 11942]","[-0.048000000000000001, 0.27600000000000002, 11975]","[-0.040000000000000001, 0.27600000000000002, 12006]","[-0.035999999999999997, 0.27600000000000002, 12039]","[-0.028000000000000001, 0.27600000000000002, 12074]","[-0.012, 0.27600000000000002, 12109]","[0.0, 0.27600000000000002, 12142]","[0.012, 0.27600000000000002, 12176]","[0.024, 0.27600000000000002, 12209]","[0.035999999999999997, 0.27600000000000002, 12242]","[0.048000000000000001, 0.27200000000000002, 12275]","[0.056000000000000001, 0.26400000000000001, 12308]","[0.068000000000000005, 0.26000000000000001, 12343]","[0.075999999999999998, 0.252, 12375]","[0.080000000000000002, 0.24399999999999999, 12408]","[0.087999999999999995, 0.23999999999999999, 12441]","[0.10000000000000001, 0.22799999999999998, 12473]","[0.112, 0.21599999999999997, 12509]","[0.12, 0.20799999999999996, 12543]","[0.128, 0.19599999999999995, 12575]","[0.14000000000000001, 0.18799999999999994, 12609]","[0.152, 0.17600000000000005, 12641]","[0.16400000000000001, 0.16000000000000003, 12676]","[0.16800000000000001, 0.15200000000000002, 12707]","[0.17999999999999999, 0.13600000000000001, 12740]","[0.188, 0.124, 12775]","[0.20000000000000001, 0.10399999999999998, 12810]","[0.20399999999999999, 0.087999999999999967, 12842]","[0.216, 0.071999999999999953, 12874]","[0.22800000000000001, 0.052000000000000046, 12907]","[0.23999999999999999, 0.032000000000000028, 12940]","[0.248, 0.012000000000000011, 12974]","[0.25600000000000001, -0.0080000000000000071, 13007]","[0.26400000000000001, -0.024000000000000021, 13041]","[0.26400000000000001, -0.036000000000000032, 13074]","[0.26800000000000002, -0.05600000000000005, 13107]","[0.27200000000000002, -0.076000000000000068, 13140]","[0.27600000000000002, -0.092000000000000082, 13174]","[0.27600000000000002, -0.1080000000000001, 13208]","[0.28000000000000003, -0.12000000000000011, 13240]","[0.28399999999999997, -0.1359999999999999, 13275]","[0.28399999999999997, -0.14799999999999991, 13308]","[0.28399999999999997, -0.15999999999999992, 13341]","[0.28399999999999997, -0.16799999999999993, 13374]","[0.28399999999999997, -0.17999999999999994, 13407]","[0.28399999999999997, -0.19199999999999995, 13441]","[0.28399999999999997, -0.19999999999999996, 13474]","[0.28399999999999997, -0.21199999999999997, 13507]","[0.28399999999999997, -0.21999999999999997, 13540]","[0.28000000000000003, -0.22799999999999998, 13575]","[0.27600000000000002, -0.23599999999999999, 13608]","[0.26800000000000002, -0.248, 13640]","[0.25600000000000001, -0.25600000000000001, 13674]","[0.248, -0.26800000000000002, 13708]","[0.23599999999999999, -0.27600000000000002, 13742]","[0.22800000000000001, -0.28000000000000003, 13774]","[0.22, -0.28800000000000003, 13811]","[0.216, -0.29600000000000004, 13842]","[0.20799999999999999, -0.30000000000000004, 13877]","[0.20399999999999999, -0.30400000000000005, 13909]","[0.20399999999999999, -0.30400000000000005, 13944]","[0.20399999999999999, -0.30400000000000005, 13977]","[0.20399999999999999, -0.30400000000000005, 14011]","[0.20399999999999999, -0.30400000000000005, 14042]","[0.216, -0.32400000000000007, 14126]","[0.23200000000000001, -0.34000000000000008, 14159]","[0.252, -0.35200000000000009, 14194]","[0.26800000000000002, -0.37200000000000011, 14226]","[0.28000000000000003, -0.37999999999999989, 14260]","[0.29599999999999999, -0.39599999999999991, 14295]","[0.312, -0.41199999999999992, 14326]","[0.32800000000000001, -0.42799999999999994, 14361]","[0.33200000000000002, -0.43599999999999994, 14395]","[0.33600000000000002, -0.43999999999999995, 14426]","[0.33600000000000002, -0.43999999999999995, 14458]","[0.33600000000000002, -0.43999999999999995, 14492]","[0.33600000000000002, -0.43999999999999995, 14528]","[0.33600000000000002, -0.43999999999999995, 14562]"
