"[-0.16400000000000001, -0.16799999999999993, 1483]","[-0.16800000000000001, -0.16399999999999992, 1500]","[-0.16800000000000001, -0.16399999999999992, 1516]","[-0.16800000000000001, -0.16399999999999992, 1534]","[-0.16800000000000001, -0.16399999999999992, 1550]","[-0.16, -0.16799999999999993, 1567]","[-0.14799999999999999, -0.17199999999999993, 1583]","[-0.124, -0.17999999999999994, 1600]","[-0.108, -0.17999999999999994, 1617]","[-0.02, -0.18399999999999994, 1633]","[0.024, -0.18399999999999994, 1650]","[0.068000000000000005, -0.17999999999999994, 1666]","[0.112, -0.17999999999999994, 1683]","[0.13200000000000001, -0.17599999999999993, 1700]","[0.14799999999999999, -0.17599999999999993, 1717]","[0.156, -0.17599999999999993, 1733]","[0.156, -0.17599999999999993, 1749]","[0.156, -0.17599999999999993, 1766]","[0.156, -0.17599999999999993, 1784]","[0.156, -0.17599999999999993, 1800]","[0.156, -0.17599999999999993, 1817]","[0.156, -0.17599999999999993, 1834]","[0.156, -0.17199999999999993, 1850]","[0.156, -0.16799999999999993, 1867]","[0.152, -0.16399999999999992, 1883]","[0.14799999999999999, -0.15599999999999992, 1900]","[0.14799999999999999, -0.14399999999999991, 1916]","[0.14799999999999999, -0.12799999999999989, 1934]","[0.14799999999999999, -0.088000000000000078, 1949]","[0.14799999999999999, -0.044000000000000039, 1967]","[0.14799999999999999, 0.012000000000000011, 1983]","[0.14399999999999999, 0.071999999999999953, 2001]","[0.14000000000000001, 0.13200000000000001, 2016]","[0.14000000000000001, 0.14800000000000002, 2034]","[0.14000000000000001, 0.15600000000000003, 2050]","[0.14000000000000001, 0.15600000000000003, 2066]","[0.14399999999999999, 0.15600000000000003, 2084]"
"[-0.051999999999999998, -0.06800000000000006, 3218]","[-0.056000000000000001, -0.064000000000000057, 3250]","[-0.059999999999999998, -0.060000000000000053, 3267]","[-0.059999999999999998, -0.060000000000000053, 3284]","[-0.064000000000000001, -0.052000000000000046, 3301]","[-0.064000000000000001, -0.048000000000000043, 3318]","[-0.064000000000000001, -0.036000000000000032, 3334]","[-0.064000000000000001, -0.028000000000000025, 3350]","[-0.064000000000000001, -0.020000000000000018, 3368]","[-0.064000000000000001, -0.012000000000000011, 3383]","[-0.056000000000000001, -0.0040000000000000036, 3401]","[-0.048000000000000001, 0.0, 3417]","[-0.040000000000000001, 0.0040000000000000036, 3434]","[-0.032000000000000001, 0.0040000000000000036, 3451]","[-0.02, 0.0040000000000000036, 3467]","[-0.012, 0.0, 3484]","[-0.0040000000000000001, -0.0040000000000000036, 3502]","[0.0080000000000000002, -0.0080000000000000071, 3517]","[0.016, -0.020000000000000018, 3534]","[0.024, -0.032000000000000028, 3551]","[0.028000000000000001, -0.044000000000000039, 3567]","[0.032000000000000001, -0.052000000000000046, 3585]","[0.035999999999999997, -0.064000000000000057, 3602]","[0.035999999999999997, -0.076000000000000068, 3618]","[0.035999999999999997, -0.088000000000000078, 3634]","[0.035999999999999997, -0.10000000000000009, 3651]","[0.035999999999999997, -0.1160000000000001, 3667]","[0.032000000000000001, -0.12400000000000011, 3684]","[0.028000000000000001, -0.12799999999999989, 3701]","[0.024, -0.1359999999999999, 3718]","[0.016, -0.15199999999999991, 3735]","[0.0080000000000000002, -0.15599999999999992, 3751]","[0.0040000000000000001, -0.15999999999999992, 3768]","[0.0, -0.16399999999999992, 3784]","[0.0, -0.16399999999999992, 3802]","[0.0, -0.16399999999999992, 3817]","[0.0, -0.16799999999999993, 3835]"
