"[-0.17199999999999999, -0.16799999999999993, 1551]","[-0.17999999999999999, -0.15999999999999992, 1568]","[-0.17999999999999999, -0.15999999999999992, 1588]","[-0.17999999999999999, -0.15599999999999992, 1601]","[-0.17999999999999999, -0.15199999999999991, 1618]","[-0.17999999999999999, -0.15199999999999991, 1635]","[-0.17999999999999999, -0.14799999999999991, 1652]","[-0.184, -0.1399999999999999, 1669]","[-0.184, -0.12799999999999989, 1685]","[-0.184, -0.12000000000000011, 1702]","[-0.184, -0.10400000000000009, 1719]","[-0.184, -0.096000000000000085, 1736]","[-0.184, -0.080000000000000071, 1753]","[-0.184, -0.064000000000000057, 1770]","[-0.17599999999999999, -0.044000000000000039, 1786]","[-0.17199999999999999, -0.024000000000000021, 1802]","[-0.16400000000000001, -0.0080000000000000071, 1819]","[-0.156, 0.012000000000000011, 1836]","[-0.14799999999999999, 0.028000000000000025, 1852]","[-0.128, 0.05600000000000005, 1869]","[-0.11600000000000001, 0.075999999999999956, 1886]","[-0.104, 0.091999999999999971, 1902]","[-0.091999999999999998, 0.10399999999999998, 1920]","[-0.080000000000000002, 0.12, 1936]","[-0.068000000000000005, 0.128, 1953]","[-0.059999999999999998, 0.13200000000000001, 1969]","[-0.040000000000000001, 0.14000000000000001, 1986]","[-0.028000000000000001, 0.14800000000000002, 2003]","[-0.016, 0.14400000000000002, 2020]","[-0.0040000000000000001, 0.14800000000000002, 2036]","[0.0080000000000000002, 0.15200000000000002, 2054]","[0.024, 0.14800000000000002, 2070]","[0.035999999999999997, 0.14400000000000002, 2087]","[0.048000000000000001, 0.13600000000000001, 2103]","[0.059999999999999998, 0.13200000000000001, 2120]","[0.068000000000000005, 0.12, 2137]","[0.075999999999999998, 0.10799999999999998, 2153]","[0.080000000000000002, 0.095999999999999974, 2170]","[0.087999999999999995, 0.083999999999999964, 2186]","[0.096000000000000002, 0.060000000000000053, 2203]","[0.10000000000000001, 0.044000000000000039, 2220]","[0.10000000000000001, 0.028000000000000025, 2237]","[0.104, 0.012000000000000011, 2253]","[0.104, 0.0, 2270]","[0.108, -0.024000000000000021, 2287]","[0.108, -0.036000000000000032, 2306]","[0.108, -0.048000000000000043, 2321]","[0.112, -0.06800000000000006, 2337]","[0.112, -0.080000000000000071, 2354]","[0.112, -0.092000000000000082, 2371]","[0.112, -0.10400000000000009, 2387]","[0.112, -0.1160000000000001, 2405]","[0.112, -0.1319999999999999, 2421]","[0.112, -0.14399999999999991, 2437]","[0.112, -0.15599999999999992, 2454]","[0.112, -0.16399999999999992, 2471]","[0.112, -0.17199999999999993, 2488]","[0.112, -0.17599999999999993, 2504]","[0.112, -0.17599999999999993, 2521]","[0.112, -0.17999999999999994, 2538]","[0.112, -0.17999999999999994, 2555]","[0.112, -0.17999999999999994, 2590]","[0.112, -0.17999999999999994, 2605]","[0.112, -0.17199999999999993, 2621]"
"[-0.17999999999999999, 0.14800000000000002, 3390]","[-0.188, 0.14800000000000002, 3424]","[-0.188, 0.14800000000000002, 3440]","[-0.188, 0.14800000000000002, 3458]","[-0.188, 0.14800000000000002, 3474]","[-0.188, 0.14800000000000002, 3490]","[-0.184, 0.14800000000000002, 3508]","[-0.17199999999999999, 0.15200000000000002, 3523]","[-0.16, 0.15200000000000002, 3541]","[-0.13600000000000001, 0.15200000000000002, 3557]","[-0.124, 0.15200000000000002, 3574]","[-0.108, 0.15200000000000002, 3592]","[-0.091999999999999998, 0.14800000000000002, 3608]","[-0.075999999999999998, 0.15200000000000002, 3624]","[-0.064000000000000001, 0.15200000000000002, 3640]","[-0.048000000000000001, 0.15200000000000002, 3658]","[-0.028000000000000001, 0.15200000000000002, 3674]","[-0.02, 0.15200000000000002, 3691]","[-0.016, 0.14800000000000002, 3707]","[-0.0080000000000000002, 0.15200000000000002, 3725]","[0.0, 0.15200000000000002, 3741]","[0.02, 0.15600000000000003, 3758]","[0.028000000000000001, 0.15600000000000003, 3774]","[0.040000000000000001, 0.15600000000000003, 3791]","[0.048000000000000001, 0.16000000000000003, 3808]","[0.056000000000000001, 0.16000000000000003, 3824]","[0.068000000000000005, 0.16000000000000003, 3841]","[0.080000000000000002, 0.16000000000000003, 3858]","[0.091999999999999998, 0.16400000000000003, 3875]","[0.104, 0.16400000000000003, 3891]","[0.11600000000000001, 0.16800000000000004, 3908]","[0.124, 0.16800000000000004, 3924]","[0.13200000000000001, 0.16400000000000003, 3942]","[0.14000000000000001, 0.17200000000000004, 3958]","[0.14799999999999999, 0.17200000000000004, 3975]","[0.16, 0.17600000000000005, 3992]","[0.17199999999999999, 0.17600000000000005, 4009]","[0.17999999999999999, 0.18000000000000005, 4025]","[0.188, 0.18400000000000005, 4042]","[0.192, 0.18000000000000005, 4059]","[0.20000000000000001, 0.18799999999999994, 4075]","[0.20399999999999999, 0.19199999999999995, 4092]","[0.20799999999999999, 0.18799999999999994, 4109]","[0.20799999999999999, 0.19199999999999995, 4125]","[0.21199999999999999, 0.19999999999999996, 4142]","[0.21199999999999999, 0.20399999999999996, 4160]","[0.216, 0.20799999999999996, 4176]","[0.216, 0.21599999999999997, 4192]","[0.216, 0.21999999999999997, 4209]","[0.216, 0.21999999999999997, 4225]","[0.21199999999999999, 0.22799999999999998, 4243]","[0.20799999999999999, 0.23599999999999999, 4259]","[0.20399999999999999, 0.248, 4276]","[0.20399999999999999, 0.252, 4292]","[0.20000000000000001, 0.25600000000000001, 4309]","[0.192, 0.25600000000000001, 4327]","[0.184, 0.26000000000000001, 4343]","[0.17999999999999999, 0.26800000000000002, 4359]","[0.17599999999999999, 0.26400000000000001, 4377]","[0.16800000000000001, 0.27200000000000002, 4393]","[0.16, 0.27200000000000002, 4410]","[0.152, 0.27200000000000002, 4426]","[0.14799999999999999, 0.27200000000000002, 4443]","[0.14399999999999999, 0.26800000000000002, 4460]","[0.14000000000000001, 0.26800000000000002, 4477]","[0.13600000000000001, 0.26400000000000001, 4494]","[0.13600000000000001, 0.26000000000000001, 4526]","[0.13600000000000001, 0.26000000000000001, 4543]"
