"[-0.248, 0.20799999999999996, 1015]","[-0.26400000000000001, 0.20799999999999996, 1031]","[-0.26400000000000001, 0.21199999999999997, 1049]","[-0.26800000000000002, 0.21199999999999997, 1065]","[-0.27200000000000002, 0.21199999999999997, 1082]","[-0.27200000000000002, 0.21199999999999997, 1098]","[-0.27200000000000002, 0.21199999999999997, 1115]","[-0.27600000000000002, 0.21199999999999997, 1132]","[-0.27600000000000002, 0.21199999999999997, 1149]","[-0.27600000000000002, 0.21199999999999997, 1165]","[-0.26400000000000001, 0.21199999999999997, 1182]","[-0.23200000000000001, 0.20799999999999996, 1198]","[-0.20399999999999999, 0.19999999999999996, 1219]","[-0.17199999999999999, 0.19199999999999995, 1232]","[-0.14000000000000001, 0.18400000000000005, 1248]","[-0.11600000000000001, 0.18000000000000005, 1265]","[-0.10000000000000001, 0.17600000000000005, 1282]","[-0.096000000000000002, 0.17600000000000005, 1299]","[-0.096000000000000002, 0.17600000000000005, 1315]","[-0.096000000000000002, 0.17600000000000005, 1332]","[-0.096000000000000002, 0.17600000000000005, 1349]","[-0.096000000000000002, 0.17600000000000005, 1382]","[-0.096000000000000002, 0.17200000000000004, 1400]","[-0.096000000000000002, 0.17200000000000004, 1416]","[-0.096000000000000002, 0.16400000000000003, 1432]","[-0.104, 0.14400000000000002, 1449]","[-0.108, 0.13600000000000001, 1465]","[-0.12, 0.11199999999999999, 1483]","[-0.128, 0.10399999999999998, 1515]","[-0.13200000000000001, 0.087999999999999967, 1532]","[-0.13600000000000001, 0.07999999999999996, 1555]","[-0.14399999999999999, 0.060000000000000053, 1582]","[-0.14799999999999999, 0.048000000000000043, 1598]","[-0.14799999999999999, 0.048000000000000043, 1618]","[-0.14799999999999999, 0.048000000000000043, 1633]","[-0.14799999999999999, 0.048000000000000043, 1649]","[-0.14799999999999999, 0.048000000000000043, 1683]","[-0.14799999999999999, 0.048000000000000043, 1698]","[-0.14799999999999999, 0.048000000000000043, 1715]","[-0.14799999999999999, 0.044000000000000039, 1732]","[-0.14799999999999999, 0.040000000000000036, 1748]"
"[-0.248, -0.080000000000000071, 1866]","[-0.25600000000000001, -0.084000000000000075, 1900]","[-0.25600000000000001, -0.088000000000000078, 1916]","[-0.26000000000000001, -0.088000000000000078, 1932]","[-0.26000000000000001, -0.088000000000000078, 1948]","[-0.26000000000000001, -0.088000000000000078, 1966]","[-0.26000000000000001, -0.080000000000000071, 1982]","[-0.26000000000000001, -0.064000000000000057, 1999]","[-0.25600000000000001, -0.048000000000000043, 2016]","[-0.23599999999999999, -0.016000000000000014, 2032]","[-0.224, 0.0, 2049]","[-0.216, 0.016000000000000014, 2065]","[-0.20399999999999999, 0.024000000000000021, 2083]","[-0.19600000000000001, 0.036000000000000032, 2099]","[-0.188, 0.040000000000000036, 2116]","[-0.17999999999999999, 0.044000000000000039, 2133]","[-0.17199999999999999, 0.048000000000000043, 2150]","[-0.16800000000000001, 0.048000000000000043, 2166]","[-0.16, 0.048000000000000043, 2182]","[-0.156, 0.052000000000000046, 2199]","[-0.152, 0.052000000000000046, 2215]","[-0.14799999999999999, 0.052000000000000046, 2236]","[-0.14399999999999999, 0.052000000000000046, 2249]","[-0.14000000000000001, 0.052000000000000046, 2266]","[-0.13600000000000001, 0.052000000000000046, 2283]","[-0.13200000000000001, 0.052000000000000046, 2299]","[-0.128, 0.048000000000000043, 2316]","[-0.124, 0.048000000000000043, 2333]","[-0.12, 0.044000000000000039, 2350]","[-0.112, 0.040000000000000036, 2366]","[-0.108, 0.036000000000000032, 2405]","[-0.104, 0.024000000000000021, 2432]","[-0.10000000000000001, 0.0080000000000000071, 2450]","[-0.10000000000000001, -0.0040000000000000036, 2466]","[-0.10000000000000001, -0.016000000000000014, 2483]","[-0.10000000000000001, -0.028000000000000025, 2499]","[-0.10000000000000001, -0.048000000000000043, 2516]","[-0.10000000000000001, -0.064000000000000057, 2533]","[-0.10000000000000001, -0.076000000000000068, 2549]","[-0.10000000000000001, -0.088000000000000078, 2574]","[-0.104, -0.12400000000000011, 2600]","[-0.108, -0.15999999999999992, 2632]","[-0.112, -0.19999999999999996, 2666]","[-0.11600000000000001, -0.248, 2683]","[-0.12, -0.26800000000000002, 2700]","[-0.12, -0.30000000000000004, 2716]","[-0.124, -0.32000000000000006, 2733]","[-0.124, -0.32800000000000007, 2756]","[-0.124, -0.33200000000000007, 2783]","[-0.124, -0.33600000000000008, 2815]","[-0.124, -0.34000000000000008, 2833]","[-0.124, -0.34000000000000008, 2849]","[-0.124, -0.34000000000000008, 2866]","[-0.124, -0.34000000000000008, 2883]","[-0.124, -0.34000000000000008, 2916]"
"[-0.096000000000000002, -0.092000000000000082, 3350]","[-0.096000000000000002, -0.092000000000000082, 3400]","[-0.096000000000000002, -0.092000000000000082, 3417]","[-0.096000000000000002, -0.092000000000000082, 3434]","[-0.096000000000000002, -0.092000000000000082, 3450]","[-0.096000000000000002, -0.084000000000000075, 3467]","[-0.091999999999999998, -0.080000000000000071, 3483]","[-0.087999999999999995, -0.076000000000000068, 3500]","[-0.084000000000000005, -0.076000000000000068, 3516]","[-0.080000000000000002, -0.072000000000000064, 3533]","[-0.071999999999999995, -0.06800000000000006, 3550]","[-0.068000000000000005, -0.064000000000000057, 3567]","[-0.059999999999999998, -0.060000000000000053, 3588]","[-0.056000000000000001, -0.05600000000000005, 3617]","[-0.051999999999999998, -0.05600000000000005, 3633]","[-0.051999999999999998, -0.05600000000000005, 3650]","[-0.051999999999999998, -0.05600000000000005, 3667]","[-0.051999999999999998, -0.05600000000000005, 3683]","[-0.051999999999999998, -0.05600000000000005, 3700]","[-0.056000000000000001, -0.05600000000000005, 3717]","[-0.056000000000000001, -0.05600000000000005, 3733]","[-0.056000000000000001, -0.060000000000000053, 3753]","[-0.056000000000000001, -0.060000000000000053, 3767]","[-0.051999999999999998, -0.064000000000000057, 3783]","[-0.051999999999999998, -0.064000000000000057, 3800]","[-0.051999999999999998, -0.064000000000000057, 3816]","[-0.051999999999999998, -0.064000000000000057, 3834]","[-0.048000000000000001, -0.064000000000000057, 3850]","[-0.048000000000000001, -0.064000000000000057, 3867]","[-0.043999999999999997, -0.064000000000000057, 3883]","[-0.043999999999999997, -0.06800000000000006, 3923]","[-0.035999999999999997, -0.06800000000000006, 3949]","[-0.035999999999999997, -0.072000000000000064, 3967]","[-0.035999999999999997, -0.072000000000000064, 3983]","[-0.035999999999999997, -0.084000000000000075, 4000]","[-0.035999999999999997, -0.092000000000000082, 4017]","[-0.035999999999999997, -0.10000000000000009, 4033]","[-0.035999999999999997, -0.1120000000000001, 4050]","[-0.035999999999999997, -0.1319999999999999, 4084]","[-0.035999999999999997, -0.15599999999999992, 4101]","[-0.035999999999999997, -0.16799999999999993, 4117]","[-0.035999999999999997, -0.18799999999999994, 4134]","[-0.035999999999999997, -0.20399999999999996, 4170]","[-0.024, -0.23599999999999999, 4200]","[-0.016, -0.24399999999999999, 4233]","[-0.012, -0.252, 4257]","[-0.0040000000000000001, -0.26000000000000001, 4283]","[0.0080000000000000002, -0.26800000000000002, 4317]","[0.035999999999999997, -0.27600000000000002, 4350]","[0.064000000000000001, -0.28400000000000003, 4384]","[0.104, -0.28800000000000003, 4400]","[0.13600000000000001, -0.28800000000000003, 4418]","[0.156, -0.28800000000000003, 4434]","[0.17599999999999999, -0.28800000000000003, 4451]","[0.192, -0.28800000000000003, 4483]","[0.22800000000000001, -0.28000000000000003, 4501]","[0.23999999999999999, -0.27600000000000002, 4534]","[0.25600000000000001, -0.26400000000000001, 4567]","[0.26400000000000001, -0.26000000000000001, 4600]","[0.26800000000000002, -0.26000000000000001, 4633]","[0.26800000000000002, -0.26000000000000001, 4668]","[0.26800000000000002, -0.26000000000000001, 4701]","[0.26800000000000002, -0.26000000000000001, 4734]","[0.26800000000000002, -0.26000000000000001, 4766]","[0.26800000000000002, -0.26000000000000001, 4801]","[0.26800000000000002, -0.26000000000000001, 4834]","[0.26800000000000002, -0.25600000000000001, 4867]","[0.26800000000000002, -0.25600000000000001, 4901]","[0.26800000000000002, -0.25600000000000001, 4938]","[0.26800000000000002, -0.25600000000000001, 4967]","[0.26800000000000002, -0.248, 5001]","[0.26800000000000002, -0.23999999999999999, 5034]","[0.27200000000000002, -0.23599999999999999, 5067]","[0.27200000000000002, -0.22799999999999998, 5101]","[0.27200000000000002, -0.21999999999999997, 5134]","[0.27200000000000002, -0.20399999999999996, 5168]","[0.27200000000000002, -0.19599999999999995, 5201]","[0.27200000000000002, -0.18799999999999994, 5234]","[0.27200000000000002, -0.17599999999999993, 5268]","[0.27200000000000002, -0.17599999999999993, 5300]","[0.27200000000000002, -0.17199999999999993, 5368]","[0.27200000000000002, -0.17199999999999993, 5400]","[0.26400000000000001, -0.17199999999999993, 5434]","[0.248, -0.17599999999999993, 5467]","[0.22800000000000001, -0.17999999999999994, 5501]","[0.19600000000000001, -0.17999999999999994, 5535]","[0.17199999999999999, -0.17599999999999993, 5568]","[0.16400000000000001, -0.17199999999999993, 5604]","[0.14799999999999999, -0.16399999999999992, 5635]","[0.14399999999999999, -0.16399999999999992, 5668]","[0.13600000000000001, -0.15599999999999992, 5705]","[0.128, -0.14399999999999991, 5735]","[0.11600000000000001, -0.12000000000000011, 5767]","[0.112, -0.096000000000000085, 5801]","[0.112, -0.080000000000000071, 5834]","[0.112, -0.060000000000000053, 5868]","[0.11600000000000001, -0.044000000000000039, 5901]","[0.128, -0.028000000000000025, 5941]","[0.13600000000000001, -0.024000000000000021, 5968]","[0.14399999999999999, -0.016000000000000014, 6001]","[0.152, -0.016000000000000014, 6035]","[0.16, -0.012000000000000011, 6068]","[0.16400000000000001, -0.012000000000000011, 6101]","[0.16800000000000001, -0.012000000000000011, 6135]","[0.19600000000000001, -0.012000000000000011, 6168]","[0.23599999999999999, -0.016000000000000014, 6201]","[0.27200000000000002, -0.024000000000000021, 6235]","[0.28399999999999997, -0.028000000000000025, 6267]","[0.29199999999999998, -0.028000000000000025, 6301]","[0.29599999999999999, -0.032000000000000028, 6335]","[0.29599999999999999, -0.032000000000000028, 6368]","[0.29599999999999999, -0.032000000000000028, 6402]","[0.29599999999999999, -0.032000000000000028, 6435]"
