"[-0.22800000000000001, -0.16799999999999993, 1818]","[-0.224, -0.16399999999999992, 1834]","[-0.224, -0.16399999999999992, 1850]","[-0.224, -0.16399999999999992, 1868]","[-0.224, -0.16399999999999992, 1884]","[-0.224, -0.16399999999999992, 1900]","[-0.224, -0.16399999999999992, 1917]","[-0.224, -0.16399999999999992, 1934]","[-0.224, -0.16399999999999992, 1951]","[-0.224, -0.16399999999999992, 1968]","[-0.224, -0.16399999999999992, 1984]","[-0.224, -0.16399999999999992, 2000]","[-0.224, -0.16399999999999992, 2018]","[-0.224, -0.16399999999999992, 2034]","[-0.224, -0.16399999999999992, 2051]","[-0.224, -0.16399999999999992, 2067]","[-0.224, -0.16399999999999992, 2085]","[-0.224, -0.16399999999999992, 2102]","[-0.22, -0.16399999999999992, 2118]","[-0.216, -0.16399999999999992, 2134]","[-0.20799999999999999, -0.16399999999999992, 2152]","[-0.19600000000000001, -0.16399999999999992, 2168]","[-0.184, -0.15599999999999992, 2185]","[-0.17599999999999999, -0.15199999999999991, 2202]","[-0.16800000000000001, -0.14799999999999991, 2217]","[-0.16, -0.14399999999999991, 2235]","[-0.156, -0.14399999999999991, 2252]","[-0.152, -0.14399999999999991, 2268]","[-0.14399999999999999, -0.1399999999999999, 2286]","[-0.13200000000000001, -0.1399999999999999, 2302]","[-0.128, -0.1399999999999999, 2317]","[-0.124, -0.1359999999999999, 2334]","[-0.11600000000000001, -0.1359999999999999, 2351]","[-0.112, -0.1359999999999999, 2367]","[-0.104, -0.1359999999999999, 2384]","[-0.10000000000000001, -0.1359999999999999, 2401]","[-0.091999999999999998, -0.1359999999999999, 2418]","[-0.084000000000000005, -0.1359999999999999, 2434]","[-0.080000000000000002, -0.1359999999999999, 2451]","[-0.068000000000000005, -0.1359999999999999, 2467]","[-0.059999999999999998, -0.1359999999999999, 2485]","[-0.051999999999999998, -0.1359999999999999, 2501]","[-0.043999999999999997, -0.1359999999999999, 2517]","[-0.032000000000000001, -0.1359999999999999, 2534]","[-0.024, -0.1359999999999999, 2551]","[-0.016, -0.1359999999999999, 2568]","[-0.0080000000000000002, -0.1359999999999999, 2584]","[0.0040000000000000001, -0.1359999999999999, 2601]","[0.012, -0.1359999999999999, 2618]","[0.02, -0.1359999999999999, 2635]","[0.024, -0.1359999999999999, 2651]","[0.028000000000000001, -0.1359999999999999, 2668]","[0.035999999999999997, -0.1359999999999999, 2685]","[0.040000000000000001, -0.1359999999999999, 2707]","[0.048000000000000001, -0.1359999999999999, 2733]","[0.059999999999999998, -0.1359999999999999, 2751]","[0.068000000000000005, -0.1359999999999999, 2774]","[0.075999999999999998, -0.1359999999999999, 2800]","[0.087999999999999995, -0.1359999999999999, 2818]","[0.087999999999999995, -0.1359999999999999, 2839]","[0.096000000000000002, -0.1359999999999999, 2867]","[0.108, -0.1359999999999999, 2894]","[0.11600000000000001, -0.1359999999999999, 2918]","[0.12, -0.1399999999999999, 2947]","[0.128, -0.1399999999999999, 2969]","[0.13600000000000001, -0.14399999999999991, 3000]","[0.14399999999999999, -0.14399999999999991, 3026]","[0.156, -0.14399999999999991, 3052]","[0.16800000000000001, -0.14799999999999991, 3079]","[0.17599999999999999, -0.14799999999999991, 3101]","[0.17999999999999999, -0.15199999999999991, 3134]","[0.188, -0.15199999999999991, 3160]","[0.19600000000000001, -0.15199999999999991, 3185]","[0.20799999999999999, -0.15199999999999991, 3213]","[0.21199999999999999, -0.15199999999999991, 3234]","[0.216, -0.15199999999999991, 3266]","[0.224, -0.15199999999999991, 3293]","[0.23200000000000001, -0.15199999999999991, 3318]","[0.23599999999999999, -0.14799999999999991, 3346]","[0.23999999999999999, -0.14799999999999991, 3368]","[0.23999999999999999, -0.14799999999999991, 3413]","[0.23999999999999999, -0.14799999999999991, 3435]","[0.23999999999999999, -0.14799999999999991, 3466]","[0.23999999999999999, -0.14799999999999991, 3493]","[0.23999999999999999, -0.14799999999999991, 3519]","[0.23999999999999999, -0.14799999999999991, 3547]","[0.23999999999999999, -0.14399999999999991, 3568]","[0.23999999999999999, -0.14399999999999991, 3600]","[0.23999999999999999, -0.1319999999999999, 3626]","[0.23999999999999999, -0.1160000000000001, 3652]","[0.23999999999999999, -0.092000000000000082, 3680]","[0.23999999999999999, -0.080000000000000071, 3703]","[0.23999999999999999, -0.064000000000000057, 3733]","[0.23999999999999999, -0.044000000000000039, 3760]","[0.23999999999999999, -0.032000000000000028, 3786]","[0.24399999999999999, -0.016000000000000014, 3813]","[0.248, 0.0080000000000000071, 3836]","[0.248, 0.024000000000000021, 3866]","[0.248, 0.048000000000000043, 3893]","[0.24399999999999999, 0.067999999999999949, 3920]","[0.24399999999999999, 0.07999999999999996, 3946]","[0.24399999999999999, 0.087999999999999967, 3970]","[0.24399999999999999, 0.095999999999999974, 4000]","[0.24399999999999999, 0.11199999999999999, 4027]","[0.23999999999999999, 0.128, 4053]","[0.23999999999999999, 0.13600000000000001, 4080]","[0.23999999999999999, 0.15200000000000002, 4102]","[0.23999999999999999, 0.16400000000000003, 4133]","[0.23999999999999999, 0.17200000000000004, 4159]","[0.23999999999999999, 0.17600000000000005, 4186]","[0.23999999999999999, 0.18000000000000005, 4213]","[0.23999999999999999, 0.18400000000000005, 4235]","[0.23999999999999999, 0.19599999999999995, 4265]","[0.23999999999999999, 0.21199999999999997, 4293]","[0.23999999999999999, 0.22399999999999998, 4320]","[0.23999999999999999, 0.23999999999999999, 4346]","[0.23999999999999999, 0.248, 4369]","[0.23999999999999999, 0.248, 4399]","[0.23999999999999999, 0.248, 4426]","[0.23999999999999999, 0.252, 4452]","[0.23999999999999999, 0.252, 4480]","[0.23999999999999999, 0.252, 4502]","[0.23999999999999999, 0.25600000000000001, 4533]","[0.23999999999999999, 0.26400000000000001, 4560]","[0.23999999999999999, 0.27200000000000002, 4586]","[0.23999999999999999, 0.27200000000000002, 4613]","[0.23999999999999999, 0.27600000000000002, 4636]","[0.23999999999999999, 0.28000000000000003, 4666]","[0.23999999999999999, 0.28000000000000003, 4693]","[0.23999999999999999, 0.28000000000000003, 4719]","[0.23999999999999999, 0.27200000000000002, 4745]"
"[-0.064000000000000001, -0.15199999999999991, 5754]","[-0.064000000000000001, -0.15199999999999991, 5799]","[-0.064000000000000001, -0.15199999999999991, 5812]","[-0.064000000000000001, -0.15199999999999991, 5825]","[-0.064000000000000001, -0.15199999999999991, 5837]","[-0.064000000000000001, -0.15199999999999991, 5854]","[-0.064000000000000001, -0.15199999999999991, 5870]","[-0.064000000000000001, -0.15199999999999991, 5887]","[-0.064000000000000001, -0.15199999999999991, 5904]","[-0.064000000000000001, -0.15199999999999991, 5920]","[-0.064000000000000001, -0.15199999999999991, 5937]","[-0.064000000000000001, -0.15199999999999991, 5953]","[-0.064000000000000001, -0.15199999999999991, 5971]","[-0.064000000000000001, -0.15199999999999991, 5988]","[-0.064000000000000001, -0.15199999999999991, 6004]","[-0.064000000000000001, -0.15199999999999991, 6020]","[-0.059999999999999998, -0.14799999999999991, 6037]","[-0.051999999999999998, -0.1399999999999999, 6054]","[-0.048000000000000001, -0.1399999999999999, 6070]","[-0.040000000000000001, -0.1319999999999999, 6087]","[-0.035999999999999997, -0.12799999999999989, 6105]","[-0.032000000000000001, -0.12400000000000011, 6121]","[-0.028000000000000001, -0.12000000000000011, 6137]","[-0.024, -0.1160000000000001, 6154]","[-0.02, -0.1120000000000001, 6170]","[-0.02, -0.1120000000000001, 6187]","[-0.012, -0.1080000000000001, 6204]","[-0.012, -0.10400000000000009, 6221]","[-0.0080000000000000002, -0.10400000000000009, 6237]","[-0.0040000000000000001, -0.10000000000000009, 6254]","[0.0040000000000000001, -0.092000000000000082, 6271]","[0.0080000000000000002, -0.084000000000000075, 6288]","[0.016, -0.080000000000000071, 6304]","[0.02, -0.072000000000000064, 6321]","[0.024, -0.06800000000000006, 6337]","[0.024, -0.064000000000000057, 6354]","[0.024, -0.064000000000000057, 6371]","[0.028000000000000001, -0.05600000000000005, 6387]","[0.032000000000000001, -0.048000000000000043, 6405]","[0.032000000000000001, -0.044000000000000039, 6421]","[0.035999999999999997, -0.040000000000000036, 6438]","[0.035999999999999997, -0.036000000000000032, 6454]","[0.035999999999999997, -0.028000000000000025, 6471]","[0.035999999999999997, -0.024000000000000021, 6488]","[0.035999999999999997, -0.020000000000000018, 6504]","[0.035999999999999997, -0.016000000000000014, 6521]","[0.035999999999999997, -0.012000000000000011, 6542]","[0.035999999999999997, -0.0080000000000000071, 6559]","[0.032000000000000001, 0.0, 6585]","[0.032000000000000001, 0.012000000000000011, 6604]","[0.032000000000000001, 0.016000000000000014, 6621]","[0.028000000000000001, 0.016000000000000014, 6638]","[0.028000000000000001, 0.020000000000000018, 6665]","[0.024, 0.024000000000000021, 6688]","[0.024, 0.028000000000000025, 6718]","[0.02, 0.032000000000000028, 6737]","[0.016, 0.032000000000000028, 6759]","[0.016, 0.036000000000000032, 6787]","[0.0080000000000000002, 0.040000000000000036, 6811]","[0.0, 0.044000000000000039, 6838]","[-0.0080000000000000002, 0.044000000000000039, 6865]","[-0.016, 0.052000000000000046, 6888]","[-0.024, 0.05600000000000005, 6918]","[-0.035999999999999997, 0.060000000000000053, 6938]","[-0.040000000000000001, 0.060000000000000053, 6958]","[-0.048000000000000001, 0.060000000000000053, 6985]","[-0.056000000000000001, 0.060000000000000053, 7004]","[-0.059999999999999998, 0.060000000000000053, 7025]","[-0.068000000000000005, 0.060000000000000053, 7052]","[-0.075999999999999998, 0.060000000000000053, 7071]","[-0.084000000000000005, 0.05600000000000005, 7091]","[-0.091999999999999998, 0.048000000000000043, 7119]","[-0.10000000000000001, 0.048000000000000043, 7145]","[-0.104, 0.044000000000000039, 7172]","[-0.104, 0.040000000000000036, 7198]","[-0.108, 0.036000000000000032, 7221]","[-0.108, 0.036000000000000032, 7251]","[-0.112, 0.032000000000000028, 7272]","[-0.112, 0.028000000000000025, 7304]","[-0.112, 0.016000000000000014, 7331]","[-0.112, 0.0, 7398]","[-0.112, -0.0040000000000000036, 7421]","[-0.112, -0.012000000000000011, 7451]","[-0.112, -0.020000000000000018, 7479]","[-0.108, -0.032000000000000028, 7504]","[-0.104, -0.032000000000000028, 7532]","[-0.104, -0.036000000000000032, 7555]","[-0.104, -0.036000000000000032, 7585]","[-0.10000000000000001, -0.040000000000000036, 7611]","[-0.10000000000000001, -0.044000000000000039, 7638]","[-0.096000000000000002, -0.044000000000000039, 7665]","[-0.096000000000000002, -0.044000000000000039, 7688]","[-0.091999999999999998, -0.048000000000000043, 7717]","[-0.084000000000000005, -0.052000000000000046, 7739]","[-0.080000000000000002, -0.052000000000000046, 7771]","[-0.080000000000000002, -0.052000000000000046, 7805]","[-0.080000000000000002, -0.052000000000000046, 7837]","[-0.075999999999999998, -0.06800000000000006, 7864]"
