"[-0.25600000000000001, 0.13200000000000001, 6986]","[-0.25600000000000001, 0.13200000000000001, 7002]","[-0.25600000000000001, 0.13200000000000001, 7019]","[-0.25600000000000001, 0.13200000000000001, 7035]","[-0.25600000000000001, 0.13200000000000001, 7052]","[-0.25600000000000001, 0.13200000000000001, 7068]","[-0.25600000000000001, 0.13200000000000001, 7085]","[-0.252, 0.13200000000000001, 7102]","[-0.23999999999999999, 0.13200000000000001, 7119]","[-0.224, 0.13200000000000001, 7135]","[-0.20799999999999999, 0.13200000000000001, 7152]","[-0.17599999999999999, 0.13200000000000001, 7169]","[-0.152, 0.13200000000000001, 7185]","[-0.12, 0.13200000000000001, 7202]","[-0.084000000000000005, 0.13600000000000001, 7218]","[-0.035999999999999997, 0.13600000000000001, 7236]","[-0.0080000000000000002, 0.14000000000000001, 7252]","[0.016, 0.14400000000000002, 7268]","[0.051999999999999998, 0.14800000000000002, 7286]","[0.075999999999999998, 0.14800000000000002, 7303]","[0.104, 0.15200000000000002, 7319]","[0.14399999999999999, 0.15200000000000002, 7335]","[0.152, 0.15200000000000002, 7352]","[0.17999999999999999, 0.15200000000000002, 7369]","[0.19600000000000001, 0.15200000000000002, 7385]","[0.20399999999999999, 0.15200000000000002, 7402]","[0.22, 0.14800000000000002, 7419]","[0.23599999999999999, 0.14800000000000002, 7435]","[0.252, 0.14800000000000002, 7453]","[0.26000000000000001, 0.14400000000000002, 7469]","[0.26000000000000001, 0.14400000000000002, 7486]","[0.26000000000000001, 0.14400000000000002, 7502]","[0.26000000000000001, 0.14400000000000002, 7520]","[0.26000000000000001, 0.14400000000000002, 7537]","[0.26000000000000001, 0.14400000000000002, 7552]","[0.26000000000000001, 0.14400000000000002, 7569]","[0.26000000000000001, 0.14400000000000002, 7585]","[0.26000000000000001, 0.14400000000000002, 7602]","[0.26000000000000001, 0.14400000000000002, 7618]","[0.26000000000000001, 0.14400000000000002, 7636]","[0.25600000000000001, 0.14400000000000002, 7652]","[0.248, 0.14400000000000002, 7669]","[0.24399999999999999, 0.14400000000000002, 7702]","[0.22800000000000001, 0.15200000000000002, 7736]","[0.20799999999999999, 0.16800000000000004, 7769]","[0.192, 0.19199999999999995, 7803]","[0.17999999999999999, 0.20799999999999996, 7836]","[0.17599999999999999, 0.21999999999999997, 7869]","[0.16, 0.23599999999999999, 7902]","[0.14799999999999999, 0.26000000000000001, 7919]","[0.14799999999999999, 0.26400000000000001, 7936]","[0.14399999999999999, 0.26800000000000002, 7952]","[0.14399999999999999, 0.26800000000000002, 7969]","[0.14399999999999999, 0.26800000000000002, 7986]","[0.14399999999999999, 0.27200000000000002, 8019]","[0.14399999999999999, 0.27200000000000002, 8052]","[0.14399999999999999, 0.27200000000000002, 8086]","[0.14399999999999999, 0.27200000000000002, 8103]","[0.14399999999999999, 0.27200000000000002, 8136]","[0.14399999999999999, 0.27200000000000002, 8169]","[0.14399999999999999, 0.27200000000000002, 8202]","[0.14399999999999999, 0.27200000000000002, 8236]","[0.14399999999999999, 0.27200000000000002, 8269]","[0.16, 0.28000000000000003, 8304]","[0.192, 0.28800000000000003, 8336]","[0.216, 0.29200000000000004, 8369]","[0.252, 0.30400000000000005, 8403]","[0.28000000000000003, 0.30800000000000005, 8436]","[0.28799999999999998, 0.30800000000000005, 8469]","[0.32800000000000001, 0.30800000000000005, 8502]","[0.36399999999999999, 0.31599999999999995, 8536]","[0.376, 0.32399999999999995, 8569]","[0.376, 0.32399999999999995, 8603]","[0.376, 0.32399999999999995, 8636]","[0.376, 0.32399999999999995, 8670]"
"[-0.087999999999999995, 0.095999999999999974, 9286]","[-0.075999999999999998, 0.10399999999999998, 9320]"
"[-0.087999999999999995, 0.095999999999999974, 9486]","[-0.087999999999999995, 0.095999999999999974, 9537]","[-0.087999999999999995, 0.095999999999999974, 9553]","[-0.087999999999999995, 0.095999999999999974, 9570]","[-0.087999999999999995, 0.095999999999999974, 9587]","[-0.087999999999999995, 0.095999999999999974, 9604]","[-0.087999999999999995, 0.095999999999999974, 9620]","[-0.087999999999999995, 0.095999999999999974, 9637]","[-0.087999999999999995, 0.095999999999999974, 9653]","[-0.087999999999999995, 0.095999999999999974, 9670]","[-0.087999999999999995, 0.095999999999999974, 9687]","[-0.087999999999999995, 0.095999999999999974, 9703]","[-0.087999999999999995, 0.095999999999999974, 9721]","[-0.028000000000000001, 0.099999999999999978, 9737]","[-0.016, 0.095999999999999974, 9754]","[-0.0080000000000000002, 0.087999999999999967, 9770]","[-0.0040000000000000001, 0.083999999999999964, 9787]","[0.0, 0.07999999999999996, 9803]","[0.0040000000000000001, 0.071999999999999953, 9820]","[0.016, 0.060000000000000053, 9836]","[0.024, 0.052000000000000046, 9853]","[0.028000000000000001, 0.044000000000000039, 9870]","[0.035999999999999997, 0.036000000000000032, 9886]","[0.035999999999999997, 0.032000000000000028, 9904]","[0.040000000000000001, 0.024000000000000021, 9920]","[0.040000000000000001, 0.020000000000000018, 9937]","[0.040000000000000001, 0.020000000000000018, 9953]","[0.040000000000000001, 0.016000000000000014, 9970]","[0.040000000000000001, 0.016000000000000014, 9986]","[0.040000000000000001, 0.016000000000000014, 10004]","[0.040000000000000001, 0.012000000000000011, 10020]","[0.040000000000000001, 0.012000000000000011, 10037]","[0.040000000000000001, 0.012000000000000011, 10053]","[0.035999999999999997, 0.0040000000000000036, 10070]","[0.035999999999999997, 0.0, 10087]","[0.032000000000000001, -0.0080000000000000071, 10103]","[0.028000000000000001, -0.012000000000000011, 10120]","[0.028000000000000001, -0.016000000000000014, 10137]","[0.024, -0.020000000000000018, 10170]","[0.024, -0.020000000000000018, 10204]","[0.02, -0.028000000000000025, 10237]","[0.02, -0.028000000000000025, 10271]","[0.02, -0.028000000000000025, 10304]","[0.02, -0.032000000000000028, 10320]","[0.016, -0.036000000000000032, 10337]"
"[0.012, -0.020000000000000018, 10671]","[0.012, -0.020000000000000018, 10721]","[0.012, -0.020000000000000018, 10738]","[0.012, -0.020000000000000018, 10754]","[0.0040000000000000001, -0.020000000000000018, 10771]","[0.0, -0.016000000000000014, 10787]","[-0.012, -0.012000000000000011, 10804]","[-0.024, -0.012000000000000011, 10821]","[-0.035999999999999997, -0.0080000000000000071, 10838]","[-0.048000000000000001, -0.0040000000000000036, 10854]","[-0.064000000000000001, 0.0, 10871]","[-0.080000000000000002, 0.0, 10887]","[-0.091999999999999998, 0.0, 10904]","[-0.104, 0.0, 10921]","[-0.12, 0.0, 10937]","[-0.13600000000000001, 0.0, 10954]","[-0.156, -0.0080000000000000071, 10970]","[-0.16800000000000001, -0.012000000000000011, 10987]","[-0.17599999999999999, -0.024000000000000021, 11003]","[-0.17999999999999999, -0.028000000000000025, 11020]","[-0.188, -0.040000000000000036, 11037]","[-0.192, -0.048000000000000043, 11053]","[-0.19600000000000001, -0.060000000000000053, 11071]","[-0.20799999999999999, -0.084000000000000075, 11088]","[-0.21199999999999999, -0.096000000000000085, 11104]","[-0.21199999999999999, -0.1120000000000001, 11120]","[-0.21199999999999999, -0.12000000000000011, 11137]","[-0.21199999999999999, -0.1319999999999999, 11154]","[-0.21199999999999999, -0.14399999999999991, 11171]","[-0.20399999999999999, -0.15599999999999992, 11187]","[-0.192, -0.16799999999999993, 11204]","[-0.184, -0.17599999999999993, 11220]","[-0.16400000000000001, -0.18399999999999994, 11237]","[-0.14399999999999999, -0.19199999999999995, 11254]","[-0.12, -0.19599999999999995, 11270]","[-0.096000000000000002, -0.19599999999999995, 11288]","[-0.064000000000000001, -0.19999999999999996, 11305]","[-0.048000000000000001, -0.19999999999999996, 11337]","[-0.012, -0.18799999999999994, 11355]","[0.0, -0.17999999999999994, 11370]","[0.012, -0.17199999999999993, 11387]","[0.016, -0.16399999999999992, 11405]","[0.024, -0.15599999999999992, 11420]","[0.028000000000000001, -0.14799999999999991, 11437]","[0.032000000000000001, -0.1359999999999999, 11454]","[0.032000000000000001, -0.12400000000000011, 11488]","[0.032000000000000001, -0.10000000000000009, 11521]","[0.028000000000000001, -0.080000000000000071, 11554]","[0.028000000000000001, -0.064000000000000057, 11588]","[0.028000000000000001, -0.052000000000000046, 11621]","[0.024, -0.040000000000000036, 11655]","[0.02, -0.032000000000000028, 11671]","[0.02, -0.028000000000000025, 11688]","[0.02, -0.024000000000000021, 11705]","[0.016, -0.020000000000000018, 11722]","[0.016, -0.020000000000000018, 11754]","[0.016, -0.020000000000000018, 11788]","[0.016, -0.020000000000000018, 11821]","[0.016, -0.020000000000000018, 11854]","[0.016, -0.036000000000000032, 11888]","[0.016, -0.060000000000000053, 11921]","[0.024, -0.088000000000000078, 11955]","[0.028000000000000001, -0.1080000000000001, 11988]","[0.032000000000000001, -0.1319999999999999, 12021]","[0.043999999999999997, -0.14799999999999991, 12055]","[0.056000000000000001, -0.15999999999999992, 12087]","[0.071999999999999995, -0.17199999999999993, 12121]","[0.11600000000000001, -0.19999999999999996, 12154]","[0.156, -0.21199999999999997, 12188]","[0.19600000000000001, -0.21199999999999997, 12221]","[0.216, -0.19999999999999996, 12254]","[0.25600000000000001, -0.17599999999999993, 12288]","[0.28399999999999997, -0.15199999999999991, 12321]","[0.28399999999999997, -0.1319999999999999, 12355]","[0.28000000000000003, -0.10400000000000009, 12388]","[0.26800000000000002, -0.072000000000000064, 12421]","[0.252, -0.044000000000000039, 12455]","[0.22800000000000001, -0.020000000000000018, 12488]","[0.19600000000000001, 0.0080000000000000071, 12521]","[0.16, 0.036000000000000032, 12556]","[0.104, 0.048000000000000043, 12622]","[0.084000000000000005, 0.044000000000000039, 12655]","[0.071999999999999995, 0.040000000000000036, 12689]","[0.043999999999999997, 0.020000000000000018, 12722]","[0.024, 0.012000000000000011, 12755]","[0.012, 0.0040000000000000036, 12788]","[0.0, -0.0040000000000000036, 12822]","[0.0, -0.0040000000000000036, 12855]","[0.0, -0.0040000000000000036, 12889]","[0.0, -0.016000000000000014, 12921]"
