"[-0.17599999999999999, -0.248, 9856]","[-0.17999999999999999, -0.252, 9874]","[-0.184, -0.252, 9890]","[-0.184, -0.252, 9907]","[-0.184, -0.252, 9923]","[-0.184, -0.252, 9940]","[-0.184, -0.252, 9957]","[-0.184, -0.248, 9974]","[-0.17999999999999999, -0.22799999999999998, 9991]","[-0.17599999999999999, -0.21199999999999997, 10006]","[-0.17199999999999999, -0.19599999999999995, 10023]","[-0.16800000000000001, -0.17599999999999993, 10040]","[-0.16800000000000001, -0.15599999999999992, 10057]","[-0.16800000000000001, -0.12000000000000011, 10073]","[-0.17199999999999999, -0.096000000000000085, 10090]","[-0.17599999999999999, -0.076000000000000068, 10107]","[-0.17999999999999999, -0.064000000000000057, 10124]","[-0.17999999999999999, -0.05600000000000005, 10140]","[-0.17999999999999999, -0.040000000000000036, 10156]","[-0.17999999999999999, -0.028000000000000025, 10173]","[-0.17999999999999999, -0.012000000000000011, 10191]","[-0.17199999999999999, 0.0080000000000000071, 10207]","[-0.16800000000000001, 0.020000000000000018, 10223]","[-0.16400000000000001, 0.032000000000000028, 10240]","[-0.16, 0.044000000000000039, 10256]","[-0.152, 0.05600000000000005, 10274]","[-0.14399999999999999, 0.067999999999999949, 10291]","[-0.13600000000000001, 0.075999999999999956, 10307]","[-0.128, 0.07999999999999996, 10323]","[-0.104, 0.095999999999999974, 10341]","[-0.075999999999999998, 0.10799999999999998, 10357]","[-0.059999999999999998, 0.11599999999999999, 10373]","[-0.040000000000000001, 0.124, 10390]","[-0.024, 0.124, 10407]","[-0.02, 0.128, 10424]","[-0.016, 0.128, 10440]","[-0.0080000000000000002, 0.128, 10457]","[0.0080000000000000002, 0.128, 10473]","[0.040000000000000001, 0.13200000000000001, 10490]","[0.051999999999999998, 0.13200000000000001, 10507]","[0.059999999999999998, 0.13200000000000001, 10524]","[0.064000000000000001, 0.128, 10540]","[0.075999999999999998, 0.11599999999999999, 10557]","[0.084000000000000005, 0.10399999999999998, 10574]","[0.091999999999999998, 0.087999999999999967, 10590]","[0.104, 0.05600000000000005, 10607]","[0.11600000000000001, 0.036000000000000032, 10624]","[0.12, 0.016000000000000014, 10641]","[0.124, 0.0, 10657]","[0.128, -0.020000000000000018, 10674]","[0.128, -0.060000000000000053, 10691]","[0.128, -0.092000000000000082, 10718]","[0.128, -0.1319999999999999, 10741]","[0.128, -0.16399999999999992, 10758]","[0.128, -0.17599999999999993, 10785]","[0.128, -0.18799999999999994, 10807]","[0.124, -0.19599999999999995, 10839]","[0.12, -0.22399999999999998, 10857]","[0.12, -0.23199999999999998, 10879]","[0.12, -0.23199999999999998, 10905]","[0.12, -0.23599999999999999, 10924]","[0.12, -0.23599999999999999, 10945]","[0.12, -0.23599999999999999, 10972]","[0.12, -0.23599999999999999, 10991]","[0.12, -0.23599999999999999, 11011]","[0.12, -0.23999999999999999, 11038]","[0.12, -0.23999999999999999, 11057]","[0.12, -0.23999999999999999, 11078]","[0.12, -0.23199999999999998, 11105]","[0.096000000000000002, -0.21999999999999997, 11124]"
"[-0.19600000000000001, 0.11599999999999999, 15377]","[-0.19600000000000001, 0.11599999999999999, 15409]","[-0.19600000000000001, 0.11599999999999999, 15428]","[-0.19600000000000001, 0.11599999999999999, 15444]","[-0.19600000000000001, 0.11599999999999999, 15461]","[-0.19600000000000001, 0.11599999999999999, 15477]","[-0.19600000000000001, 0.11599999999999999, 15495]","[-0.19600000000000001, 0.11599999999999999, 15511]","[-0.20399999999999999, 0.11599999999999999, 15527]","[-0.20399999999999999, 0.11599999999999999, 15544]","[-0.20399999999999999, 0.11599999999999999, 15561]","[-0.20399999999999999, 0.11599999999999999, 15577]","[-0.20399999999999999, 0.11599999999999999, 15594]","[-0.20399999999999999, 0.11599999999999999, 15611]","[-0.20399999999999999, 0.11599999999999999, 15627]","[-0.20399999999999999, 0.11599999999999999, 15644]","[-0.20399999999999999, 0.11599999999999999, 15661]","[-0.20399999999999999, 0.11599999999999999, 15678]","[-0.20399999999999999, 0.11599999999999999, 15694]","[-0.20399999999999999, 0.11599999999999999, 15712]","[-0.20399999999999999, 0.11599999999999999, 15728]","[-0.20399999999999999, 0.11599999999999999, 15745]","[-0.20399999999999999, 0.11599999999999999, 15761]","[-0.19600000000000001, 0.11599999999999999, 15778]","[-0.188, 0.11599999999999999, 15794]","[-0.184, 0.11599999999999999, 15812]","[-0.17999999999999999, 0.11599999999999999, 15828]","[-0.17199999999999999, 0.11599999999999999, 15845]","[-0.156, 0.11599999999999999, 15862]","[-0.14000000000000001, 0.12, 15878]","[-0.11600000000000001, 0.124, 15895]","[-0.091999999999999998, 0.128, 15911]","[-0.068000000000000005, 0.13200000000000001, 15928]","[-0.056000000000000001, 0.13200000000000001, 15945]","[-0.043999999999999997, 0.13600000000000001, 15962]","[-0.040000000000000001, 0.13600000000000001, 15978]","[-0.032000000000000001, 0.13600000000000001, 15994]","[-0.024, 0.13600000000000001, 16012]","[-0.0080000000000000002, 0.14000000000000001, 16028]","[0.0080000000000000002, 0.14000000000000001, 16045]","[0.032000000000000001, 0.14400000000000002, 16061]","[0.043999999999999997, 0.14400000000000002, 16078]","[0.051999999999999998, 0.14800000000000002, 16095]","[0.059999999999999998, 0.14800000000000002, 16112]","[0.075999999999999998, 0.15200000000000002, 16128]","[0.087999999999999995, 0.15200000000000002, 16145]","[0.096000000000000002, 0.15600000000000003, 16161]","[0.104, 0.15600000000000003, 16178]","[0.112, 0.16000000000000003, 16195]","[0.12, 0.16000000000000003, 16212]","[0.128, 0.16400000000000003, 16235]","[0.128, 0.16400000000000003, 16262]","[0.128, 0.16800000000000004, 16290]","[0.128, 0.16800000000000004, 16312]","[0.13200000000000001, 0.17200000000000004, 16342]","[0.13200000000000001, 0.17600000000000005, 16361]","[0.13200000000000001, 0.18400000000000005, 16383]","[0.13200000000000001, 0.19199999999999995, 16410]","[0.124, 0.20399999999999996, 16429]","[0.124, 0.20399999999999996, 16448]","[0.12, 0.20799999999999996, 16475]","[0.104, 0.21599999999999997, 16495]","[0.096000000000000002, 0.21999999999999997, 16516]","[0.091999999999999998, 0.22799999999999998, 16542]","[0.084000000000000005, 0.22799999999999998, 16562]","[0.080000000000000002, 0.22799999999999998, 16582]","[0.071999999999999995, 0.22799999999999998, 16609]","[0.056000000000000001, 0.22799999999999998, 16630]","[0.048000000000000001, 0.22799999999999998, 16649]","[0.048000000000000001, 0.22799999999999998, 16676]","[0.048000000000000001, 0.22799999999999998, 16703]","[0.048000000000000001, 0.22799999999999998, 16729]"
