"[-0.17999999999999999, 0.012000000000000011, 1867]","[-0.17999999999999999, 0.012000000000000011, 1883]","[-0.17999999999999999, 0.012000000000000011, 1900]","[-0.188, 0.016000000000000014, 1915]","[-0.188, 0.020000000000000018, 1934]","[-0.188, 0.020000000000000018, 1949]","[-0.188, 0.020000000000000018, 1967]","[-0.192, 0.020000000000000018, 1983]","[-0.192, 0.024000000000000021, 2001]","[-0.192, 0.024000000000000021, 2016]","[-0.192, 0.024000000000000021, 2034]","[-0.192, 0.032000000000000028, 2049]","[-0.19600000000000001, 0.040000000000000036, 2067]","[-0.20399999999999999, 0.048000000000000043, 2082]","[-0.21199999999999999, 0.05600000000000005, 2101]","[-0.224, 0.067999999999999949, 2116]","[-0.23200000000000001, 0.075999999999999956, 2133]","[-0.23599999999999999, 0.07999999999999996, 2149]","[-0.23999999999999999, 0.087999999999999967, 2167]","[-0.248, 0.095999999999999974, 2183]","[-0.248, 0.099999999999999978, 2201]","[-0.248, 0.10399999999999998, 2216]","[-0.252, 0.11199999999999999, 2234]","[-0.25600000000000001, 0.12, 2249]","[-0.25600000000000001, 0.124, 2267]","[-0.25600000000000001, 0.128, 2283]","[-0.25600000000000001, 0.13600000000000001, 2301]","[-0.252, 0.14000000000000001, 2316]","[-0.24399999999999999, 0.14400000000000002, 2334]","[-0.23200000000000001, 0.14400000000000002, 2349]","[-0.216, 0.14400000000000002, 2367]","[-0.17599999999999999, 0.14800000000000002, 2383]","[-0.14000000000000001, 0.15200000000000002, 2401]","[-0.112, 0.15600000000000003, 2416]","[-0.10000000000000001, 0.15600000000000003, 2434]","[-0.091999999999999998, 0.14800000000000002, 2449]","[-0.080000000000000002, 0.13600000000000001, 2468]","[-0.071999999999999995, 0.128, 2482]","[-0.064000000000000001, 0.11599999999999999, 2501]","[-0.056000000000000001, 0.095999999999999974, 2516]","[-0.056000000000000001, 0.083999999999999964, 2534]","[-0.051999999999999998, 0.071999999999999953, 2549]","[-0.048000000000000001, 0.05600000000000005, 2567]","[-0.043999999999999997, 0.040000000000000036, 2583]","[-0.043999999999999997, 0.036000000000000032, 2601]","[-0.048000000000000001, 0.016000000000000014, 2616]","[-0.056000000000000001, 0.0, 2634]","[-0.064000000000000001, -0.016000000000000014, 2649]","[-0.068000000000000005, -0.028000000000000025, 2667]","[-0.080000000000000002, -0.048000000000000043, 2684]","[-0.091999999999999998, -0.064000000000000057, 2701]","[-0.108, -0.084000000000000075, 2716]","[-0.124, -0.10000000000000009, 2734]","[-0.14399999999999999, -0.12400000000000011, 2750]","[-0.152, -0.1359999999999999, 2768]","[-0.156, -0.14799999999999991, 2783]","[-0.16, -0.15999999999999992, 2800]","[-0.16, -0.17999999999999994, 2816]","[-0.16, -0.19199999999999995, 2834]","[-0.156, -0.19999999999999996, 2868]","[-0.13600000000000001, -0.23199999999999998, 2883]","[-0.128, -0.24399999999999999, 2901]","[-0.12, -0.25600000000000001, 2917]","[-0.112, -0.26800000000000002, 2934]","[-0.096000000000000002, -0.27200000000000002, 2950]","[-0.087999999999999995, -0.27600000000000002, 2968]","[-0.075999999999999998, -0.27600000000000002, 2983]","[-0.064000000000000001, -0.28000000000000003, 3001]","[-0.048000000000000001, -0.28000000000000003, 3016]","[-0.032000000000000001, -0.27600000000000002, 3035]","[-0.016, -0.27200000000000002, 3068]","[0.012, -0.25600000000000001, 3083]","[0.024, -0.248, 3101]","[0.040000000000000001, -0.23999999999999999, 3116]","[0.056000000000000001, -0.22799999999999998, 3135]","[0.068000000000000005, -0.21999999999999997, 3168]","[0.075999999999999998, -0.20799999999999996, 3201]","[0.096000000000000002, -0.17599999999999993, 3217]","[0.10000000000000001, -0.16799999999999993, 3235]","[0.104, -0.15599999999999992, 3268]","[0.104, -0.14399999999999991, 3317]","[0.104, -0.14399999999999991, 3335]","[0.104, -0.14399999999999991, 3350]","[0.104, -0.14399999999999991, 3368]","[0.104, -0.14399999999999991, 3383]","[0.104, -0.14399999999999991, 3401]","[0.104, -0.14399999999999991, 3417]","[0.104, -0.14399999999999991, 3434]","[0.104, -0.14399999999999991, 3450]","[0.104, -0.14799999999999991, 3468]","[0.104, -0.15199999999999991, 3484]","[0.104, -0.15999999999999992, 3502]","[0.104, -0.17599999999999993, 3535]","[0.108, -0.20799999999999996, 3569]","[0.11600000000000001, -0.23599999999999999, 3602]","[0.124, -0.252, 3617]","[0.128, -0.26000000000000001, 3635]","[0.13600000000000001, -0.26800000000000002, 3668]","[0.17199999999999999, -0.29200000000000004, 3684]","[0.184, -0.29600000000000004, 3701]","[0.188, -0.30400000000000005, 3716]","[0.19600000000000001, -0.30800000000000005, 3735]","[0.21199999999999999, -0.30800000000000005, 3768]","[0.24399999999999999, -0.30800000000000005, 3802]","[0.26000000000000001, -0.30800000000000005, 3835]","[0.28399999999999997, -0.30400000000000005, 3868]","[0.312, -0.28800000000000003, 3902]","[0.32400000000000001, -0.27200000000000002, 3935]","[0.34399999999999997, -0.24399999999999999, 3969]","[0.36399999999999999, -0.20799999999999996, 4002]","[0.372, -0.17999999999999994, 4035]","[0.376, -0.15599999999999992, 4069]","[0.36399999999999999, -0.1359999999999999, 4102]","[0.34399999999999997, -0.1120000000000001, 4136]","[0.32800000000000001, -0.092000000000000082, 4169]","[0.308, -0.060000000000000053, 4202]","[0.28399999999999997, -0.032000000000000028, 4236]","[0.26400000000000001, -0.012000000000000011, 4269]","[0.252, -0.0040000000000000036, 4302]"
"[-0.051999999999999998, 0.05600000000000005, 6004]","[-0.064000000000000001, 0.05600000000000005, 6053]","[-0.064000000000000001, 0.05600000000000005, 6070]","[-0.064000000000000001, 0.05600000000000005, 6086]","[-0.064000000000000001, 0.05600000000000005, 6103]","[-0.064000000000000001, 0.05600000000000005, 6119]","[-0.064000000000000001, 0.05600000000000005, 6137]","[-0.064000000000000001, 0.052000000000000046, 6152]","[-0.064000000000000001, 0.052000000000000046, 6170]","[-0.059999999999999998, 0.052000000000000046, 6185]","[-0.059999999999999998, 0.052000000000000046, 6203]","[-0.056000000000000001, 0.048000000000000043, 6219]","[-0.048000000000000001, 0.048000000000000043, 6237]","[-0.035999999999999997, 0.048000000000000043, 6252]","[-0.02, 0.048000000000000043, 6270]","[-0.0040000000000000001, 0.044000000000000039, 6285]","[0.0, 0.044000000000000039, 6304]","[0.0040000000000000001, 0.040000000000000036, 6319]","[0.016, 0.040000000000000036, 6336]","[0.035999999999999997, 0.036000000000000032, 6352]","[0.051999999999999998, 0.036000000000000032, 6370]","[0.059999999999999998, 0.036000000000000032, 6386]","[0.064000000000000001, 0.036000000000000032, 6403]","[0.071999999999999995, 0.036000000000000032, 6419]","[0.080000000000000002, 0.036000000000000032, 6436]","[0.096000000000000002, 0.036000000000000032, 6453]","[0.11600000000000001, 0.036000000000000032, 6470]","[0.128, 0.040000000000000036, 6485]","[0.13200000000000001, 0.040000000000000036, 6504]","[0.14000000000000001, 0.040000000000000036, 6520]","[0.14799999999999999, 0.044000000000000039, 6537]","[0.16800000000000001, 0.052000000000000046, 6553]","[0.17999999999999999, 0.05600000000000005, 6570]","[0.184, 0.05600000000000005, 6586]","[0.188, 0.060000000000000053, 6604]","[0.19600000000000001, 0.063999999999999946, 6620]","[0.20000000000000001, 0.071999999999999953, 6638]","[0.20399999999999999, 0.075999999999999956, 6653]","[0.20399999999999999, 0.07999999999999996, 6671]","[0.20799999999999999, 0.07999999999999996, 6686]","[0.21199999999999999, 0.087999999999999967, 6704]","[0.216, 0.095999999999999974, 6719]","[0.22, 0.10399999999999998, 6738]","[0.224, 0.10799999999999998, 6753]","[0.224, 0.11599999999999999, 6771]","[0.224, 0.12, 6785]","[0.224, 0.128, 6803]","[0.22, 0.13600000000000001, 6820]","[0.20799999999999999, 0.14400000000000002, 6838]","[0.20000000000000001, 0.15200000000000002, 6853]","[0.192, 0.15600000000000003, 6870]","[0.188, 0.16400000000000003, 6885]","[0.17999999999999999, 0.16800000000000004, 6904]","[0.17199999999999999, 0.17200000000000004, 6920]","[0.16400000000000001, 0.17600000000000005, 6938]","[0.16, 0.18000000000000005, 6952]","[0.152, 0.18000000000000005, 6970]","[0.14799999999999999, 0.18400000000000005, 6987]","[0.14399999999999999, 0.18400000000000005, 7004]","[0.13600000000000001, 0.18799999999999994, 7019]","[0.13200000000000001, 0.19199999999999995, 7037]","[0.13200000000000001, 0.19199999999999995, 7052]","[0.13200000000000001, 0.18799999999999994, 7086]"
