"[-0.19600000000000001, 0.30400000000000005, 1551]","[-0.20399999999999999, 0.30000000000000004, 1566]","[-0.20799999999999999, 0.30000000000000004, 1583]","[-0.20799999999999999, 0.30000000000000004, 1600]","[-0.20799999999999999, 0.30000000000000004, 1617]","[-0.20799999999999999, 0.30000000000000004, 1634]","[-0.20799999999999999, 0.30000000000000004, 1650]","[-0.20799999999999999, 0.30000000000000004, 1667]","[-0.20799999999999999, 0.30000000000000004, 1684]","[-0.20799999999999999, 0.30000000000000004, 1700]","[-0.20799999999999999, 0.30000000000000004, 1716]","[-0.20799999999999999, 0.30000000000000004, 1734]","[-0.20799999999999999, 0.30000000000000004, 1750]","[-0.20799999999999999, 0.30000000000000004, 1767]","[-0.20399999999999999, 0.30000000000000004, 1784]","[-0.20399999999999999, 0.29600000000000004, 1800]","[-0.20000000000000001, 0.29600000000000004, 1817]","[-0.20000000000000001, 0.29200000000000004, 1834]","[-0.19600000000000001, 0.28800000000000003, 1851]","[-0.192, 0.27600000000000002, 1866]","[-0.188, 0.27200000000000002, 1884]","[-0.184, 0.26400000000000001, 1900]","[-0.17599999999999999, 0.26000000000000001, 1917]","[-0.17199999999999999, 0.25600000000000001, 1934]","[-0.17199999999999999, 0.252, 1951]","[-0.17199999999999999, 0.248, 1967]","[-0.16800000000000001, 0.23999999999999999, 1984]","[-0.16400000000000001, 0.23599999999999999, 2001]","[-0.16, 0.23199999999999998, 2018]","[-0.156, 0.22799999999999998, 2033]","[-0.152, 0.22799999999999998, 2051]","[-0.14399999999999999, 0.21999999999999997, 2068]","[-0.14000000000000001, 0.21599999999999997, 2084]","[-0.13600000000000001, 0.20799999999999996, 2100]","[-0.13200000000000001, 0.19999999999999996, 2116]","[-0.13200000000000001, 0.19199999999999995, 2133]","[-0.128, 0.18799999999999994, 2150]","[-0.124, 0.18400000000000005, 2167]","[-0.12, 0.18000000000000005, 2183]","[-0.108, 0.17200000000000004, 2201]","[-0.104, 0.16000000000000003, 2217]","[-0.10000000000000001, 0.14800000000000002, 2234]","[-0.096000000000000002, 0.14000000000000001, 2250]","[-0.091999999999999998, 0.13600000000000001, 2267]","[-0.091999999999999998, 0.13200000000000001, 2284]","[-0.087999999999999995, 0.13200000000000001, 2300]","[-0.080000000000000002, 0.128, 2317]","[-0.071999999999999995, 0.12, 2334]","[-0.068000000000000005, 0.11199999999999999, 2351]","[-0.064000000000000001, 0.10399999999999998, 2368]","[-0.064000000000000001, 0.099999999999999978, 2384]","[-0.059999999999999998, 0.095999999999999974, 2401]","[-0.056000000000000001, 0.091999999999999971, 2420]","[-0.051999999999999998, 0.087999999999999967, 2447]","[-0.043999999999999997, 0.067999999999999949, 2468]","[-0.040000000000000001, 0.048000000000000043, 2487]","[-0.035999999999999997, 0.044000000000000039, 2514]","[-0.032000000000000001, 0.036000000000000032, 2534]","[-0.02, 0.028000000000000025, 2553]","[-0.016, 0.016000000000000014, 2580]","[0.0, -0.0080000000000000071, 2601]","[0.0040000000000000001, -0.020000000000000018, 2619]","[0.0080000000000000002, -0.024000000000000021, 2646]","[0.02, -0.032000000000000028, 2667]","[0.032000000000000001, -0.048000000000000043, 2687]","[0.035999999999999997, -0.060000000000000053, 2713]","[0.048000000000000001, -0.076000000000000068, 2734]","[0.051999999999999998, -0.080000000000000071, 2753]","[0.056000000000000001, -0.084000000000000075, 2780]","[0.068000000000000005, -0.096000000000000085, 2801]","[0.080000000000000002, -0.12000000000000011, 2833]","[0.087999999999999995, -0.14399999999999991, 2860]","[0.091999999999999998, -0.15199999999999991, 2885]","[0.10000000000000001, -0.15199999999999991, 2913]","[0.108, -0.16399999999999992, 2935]","[0.112, -0.17599999999999993, 2967]","[0.12, -0.19599999999999995, 2993]","[0.12, -0.19599999999999995, 3018]","[0.124, -0.19999999999999996, 3047]","[0.13200000000000001, -0.21199999999999997, 3068]","[0.13600000000000001, -0.22799999999999998, 3114]","[0.13600000000000001, -0.23199999999999998, 3135]","[0.14000000000000001, -0.23199999999999998, 3167]","[0.14799999999999999, -0.23599999999999999, 3193]","[0.152, -0.248, 3217]","[0.152, -0.25600000000000001, 3246]","[0.152, -0.25600000000000001, 3268]","[0.152, -0.25600000000000001, 3300]","[0.152, -0.25600000000000001, 3326]","[0.152, -0.25600000000000001, 3352]","[0.152, -0.25600000000000001, 3380]","[0.152, -0.25600000000000001, 3401]","[0.152, -0.252, 3433]"
"[-0.216, -0.21999999999999997, 4987]","[-0.216, -0.22799999999999998, 5032]","[-0.216, -0.22799999999999998, 5046]","[-0.216, -0.22799999999999998, 5059]","[-0.216, -0.22799999999999998, 5069]","[-0.216, -0.22799999999999998, 5086]","[-0.216, -0.22799999999999998, 5103]","[-0.216, -0.22799999999999998, 5120]","[-0.216, -0.22799999999999998, 5136]","[-0.216, -0.22399999999999998, 5152]","[-0.21199999999999999, -0.21999999999999997, 5170]","[-0.20000000000000001, -0.20799999999999996, 5186]","[-0.188, -0.19599999999999995, 5203]","[-0.17199999999999999, -0.17599999999999993, 5219]","[-0.16400000000000001, -0.16399999999999992, 5236]","[-0.16, -0.14799999999999991, 5253]","[-0.152, -0.1359999999999999, 5270]","[-0.14799999999999999, -0.12799999999999989, 5286]","[-0.14399999999999999, -0.12799999999999989, 5303]","[-0.14399999999999999, -0.12000000000000011, 5320]","[-0.14000000000000001, -0.1160000000000001, 5337]","[-0.13200000000000001, -0.096000000000000085, 5353]","[-0.128, -0.084000000000000075, 5369]","[-0.124, -0.076000000000000068, 5386]","[-0.12, -0.06800000000000006, 5403]","[-0.12, -0.06800000000000006, 5419]","[-0.12, -0.064000000000000057, 5436]","[-0.11600000000000001, -0.05600000000000005, 5454]","[-0.112, -0.044000000000000039, 5470]","[-0.10000000000000001, -0.028000000000000025, 5487]","[-0.096000000000000002, -0.024000000000000021, 5503]","[-0.091999999999999998, -0.020000000000000018, 5519]","[-0.091999999999999998, -0.020000000000000018, 5537]","[-0.091999999999999998, -0.016000000000000014, 5554]","[-0.087999999999999995, -0.012000000000000011, 5570]","[-0.084000000000000005, -0.0080000000000000071, 5586]","[-0.080000000000000002, -0.0040000000000000036, 5603]","[-0.068000000000000005, 0.012000000000000011, 5620]","[-0.059999999999999998, 0.016000000000000014, 5637]","[-0.056000000000000001, 0.016000000000000014, 5653]","[-0.051999999999999998, 0.020000000000000018, 5670]","[-0.048000000000000001, 0.024000000000000021, 5687]","[-0.040000000000000001, 0.032000000000000028, 5704]","[-0.028000000000000001, 0.044000000000000039, 5721]","[-0.012, 0.063999999999999946, 5737]","[0.012, 0.083999999999999964, 5753]","[0.02, 0.087999999999999967, 5771]","[0.02, 0.091999999999999971, 5787]","[0.02, 0.091999999999999971, 5803]","[0.024, 0.091999999999999971, 5820]","[0.024, 0.095999999999999974, 5837]","[0.032000000000000001, 0.10399999999999998, 5859]","[0.043999999999999997, 0.11599999999999999, 5886]","[0.048000000000000001, 0.124, 5903]","[0.048000000000000001, 0.124, 5920]","[0.048000000000000001, 0.124, 5938]","[0.051999999999999998, 0.128, 5966]","[0.056000000000000001, 0.13600000000000001, 5987]","[0.068000000000000005, 0.15200000000000002, 6004]","[0.075999999999999998, 0.15600000000000003, 6032]","[0.075999999999999998, 0.16000000000000003, 6053]","[0.075999999999999998, 0.16000000000000003, 6072]","[0.084000000000000005, 0.17200000000000004, 6098]","[0.087999999999999995, 0.18000000000000005, 6120]","[0.091999999999999998, 0.18400000000000005, 6151]","[0.10000000000000001, 0.19199999999999995, 6170]","[0.104, 0.19999999999999996, 6192]","[0.108, 0.20799999999999996, 6219]","[0.112, 0.20799999999999996, 6245]","[0.112, 0.20799999999999996, 6270]","[0.112, 0.20799999999999996, 6298]","[0.11600000000000001, 0.21999999999999997, 6320]","[0.124, 0.23199999999999998, 6351]","[0.128, 0.23599999999999999, 6379]","[0.128, 0.23599999999999999, 6404]","[0.13200000000000001, 0.24399999999999999, 6432]","[0.13600000000000001, 0.252, 6453]","[0.13600000000000001, 0.252, 6485]","[0.13600000000000001, 0.252, 6512]","[0.13600000000000001, 0.252, 6538]","[0.14799999999999999, 0.26400000000000001, 6604]","[0.14799999999999999, 0.26800000000000002, 6632]","[0.14799999999999999, 0.26800000000000002, 6654]","[0.14799999999999999, 0.26800000000000002, 6684]","[0.152, 0.27200000000000002, 6712]","[0.152, 0.27200000000000002, 6738]","[0.152, 0.27200000000000002, 6765]","[0.152, 0.27200000000000002, 6787]","[0.152, 0.27200000000000002, 6818]"
