"[0.016, -0.052000000000000046, 1498]","[0.016, -0.052000000000000046, 1516]","[0.016, -0.052000000000000046, 1532]","[0.016, -0.052000000000000046, 1549]","[0.016, -0.052000000000000046, 1568]","[0.016, -0.052000000000000046, 1581]","[0.016, -0.052000000000000046, 1599]","[0.016, -0.052000000000000046, 1615]","[0.016, -0.052000000000000046, 1632]","[0.0, -0.052000000000000046, 1649]","[-0.012, -0.052000000000000046, 1666]","[-0.024, -0.052000000000000046, 1682]","[-0.035999999999999997, -0.052000000000000046, 1699]","[-0.059999999999999998, -0.052000000000000046, 1716]","[-0.080000000000000002, -0.05600000000000005, 1733]","[-0.104, -0.064000000000000057, 1749]","[-0.124, -0.072000000000000064, 1766]","[-0.14799999999999999, -0.084000000000000075, 1782]","[-0.156, -0.088000000000000078, 1799]","[-0.16800000000000001, -0.10000000000000009, 1816]","[-0.17599999999999999, -0.10400000000000009, 1832]","[-0.17599999999999999, -0.1120000000000001, 1849]","[-0.17999999999999999, -0.12400000000000011, 1866]","[-0.17999999999999999, -0.1359999999999999, 1883]","[-0.17999999999999999, -0.14799999999999991, 1899]","[-0.17999999999999999, -0.15599999999999992, 1916]","[-0.17599999999999999, -0.16799999999999993, 1932]","[-0.17199999999999999, -0.17599999999999993, 1949]","[-0.16800000000000001, -0.17999999999999994, 1966]","[-0.16400000000000001, -0.18799999999999994, 1982]","[-0.152, -0.19599999999999995, 1999]","[-0.14799999999999999, -0.19999999999999996, 2016]","[-0.14000000000000001, -0.20399999999999996, 2033]","[-0.124, -0.21199999999999997, 2050]","[-0.112, -0.21199999999999997, 2068]","[-0.096000000000000002, -0.21599999999999997, 2087]","[-0.080000000000000002, -0.21999999999999997, 2104]","[-0.064000000000000001, -0.21999999999999997, 2121]","[-0.043999999999999997, -0.21999999999999997, 2138]","[-0.016, -0.21999999999999997, 2153]","[-0.0040000000000000001, -0.21999999999999997, 2170]","[0.012, -0.21999999999999997, 2187]","[0.028000000000000001, -0.21599999999999997, 2216]","[0.048000000000000001, -0.20399999999999996, 2237]","[0.056000000000000001, -0.19999999999999996, 2254]","[0.059999999999999998, -0.19199999999999995, 2270]","[0.068000000000000005, -0.18399999999999994, 2288]","[0.084000000000000005, -0.16399999999999992, 2304]","[0.096000000000000002, -0.15199999999999991, 2321]","[0.104, -0.14399999999999991, 2337]","[0.112, -0.1359999999999999, 2354]","[0.112, -0.12799999999999989, 2371]","[0.112, -0.12400000000000011, 2388]","[0.112, -0.1120000000000001, 2416]","[0.112, -0.10400000000000009, 2433]","[0.108, -0.10000000000000009, 2450]","[0.104, -0.096000000000000085, 2471]","[0.10000000000000001, -0.092000000000000082, 2500]","[0.096000000000000002, -0.092000000000000082, 2520]","[0.091999999999999998, -0.084000000000000075, 2538]","[0.084000000000000005, -0.080000000000000071, 2555]","[0.075999999999999998, -0.076000000000000068, 2583]","[0.068000000000000005, -0.072000000000000064, 2603]","[0.064000000000000001, -0.06800000000000006, 2633]","[0.056000000000000001, -0.064000000000000057, 2653]","[0.051999999999999998, -0.060000000000000053, 2672]","[0.048000000000000001, -0.060000000000000053, 2700]","[0.048000000000000001, -0.060000000000000053, 2720]","[0.043999999999999997, -0.060000000000000053, 2750]","[0.040000000000000001, -0.05600000000000005, 2783]","[0.040000000000000001, -0.05600000000000005, 2806]","[0.040000000000000001, -0.052000000000000046, 2833]","[0.035999999999999997, -0.048000000000000043, 2855]","[0.035999999999999997, -0.044000000000000039, 2883]"
"[0.12, 0.21599999999999997, 3584]","[0.12, 0.21199999999999997, 3621]","[0.12, 0.21199999999999997, 3634]","[0.12, 0.21199999999999997, 3651]","[0.12, 0.21199999999999997, 3667]","[0.12, 0.21199999999999997, 3684]","[0.12, 0.21199999999999997, 3700]","[0.12, 0.20799999999999996, 3717]","[0.12, 0.20799999999999996, 3734]","[0.12, 0.20399999999999996, 3751]","[0.12, 0.20399999999999996, 3767]","[0.12, 0.19999999999999996, 3784]","[0.12, 0.19199999999999995, 3800]","[0.12, 0.18400000000000005, 3817]","[0.12, 0.17200000000000004, 3834]","[0.11600000000000001, 0.16000000000000003, 3851]","[0.11600000000000001, 0.14800000000000002, 3867]","[0.11600000000000001, 0.13600000000000001, 3884]","[0.11600000000000001, 0.124, 3901]","[0.11600000000000001, 0.10399999999999998, 3917]","[0.11600000000000001, 0.087999999999999967, 3934]","[0.11600000000000001, 0.071999999999999953, 3950]","[0.11600000000000001, 0.052000000000000046, 3967]","[0.11600000000000001, 0.044000000000000039, 3984]","[0.11600000000000001, 0.028000000000000025, 4000]","[0.11600000000000001, 0.020000000000000018, 4018]","[0.11600000000000001, 0.0080000000000000071, 4033]","[0.11600000000000001, 0.0040000000000000036, 4051]","[0.11600000000000001, -0.0040000000000000036, 4069]","[0.11600000000000001, -0.012000000000000011, 4088]","[0.11600000000000001, -0.020000000000000018, 4102]","[0.11600000000000001, -0.024000000000000021, 4118]","[0.11600000000000001, -0.028000000000000025, 4134]","[0.11600000000000001, -0.036000000000000032, 4151]","[0.11600000000000001, -0.044000000000000039, 4168]","[0.11600000000000001, -0.052000000000000046, 4185]","[0.11600000000000001, -0.060000000000000053, 4200]","[0.11600000000000001, -0.072000000000000064, 4218]","[0.11600000000000001, -0.080000000000000071, 4234]","[0.11600000000000001, -0.084000000000000075, 4251]","[0.11600000000000001, -0.092000000000000082, 4268]","[0.11600000000000001, -0.10000000000000009, 4284]","[0.11600000000000001, -0.10400000000000009, 4301]","[0.11600000000000001, -0.1080000000000001, 4321]","[0.11600000000000001, -0.1120000000000001, 4338]","[0.11600000000000001, -0.1160000000000001, 4354]","[0.11600000000000001, -0.12000000000000011, 4371]","[0.12, -0.12400000000000011, 4387]","[0.12, -0.12799999999999989, 4405]","[0.12, -0.1319999999999999, 4421]","[0.12, -0.1359999999999999, 4438]","[0.12, -0.14399999999999991, 4468]","[0.124, -0.15599999999999992, 4488]","[0.124, -0.15999999999999992, 4505]","[0.128, -0.16799999999999993, 4534]","[0.128, -0.17199999999999993, 4554]","[0.13200000000000001, -0.17599999999999993, 4584]","[0.13600000000000001, -0.18399999999999994, 4605]","[0.13600000000000001, -0.18799999999999994, 4635]","[0.14000000000000001, -0.19199999999999995, 4668]","[0.14000000000000001, -0.19599999999999995, 4702]","[0.14399999999999999, -0.19999999999999996, 4734]","[0.14799999999999999, -0.20399999999999996, 4755]","[0.14799999999999999, -0.20399999999999996, 4785]","[0.152, -0.20799999999999996, 4818]","[0.156, -0.21199999999999997, 4852]","[0.156, -0.21599999999999997, 4885]","[0.16, -0.21999999999999997, 4918]","[0.16, -0.21999999999999997, 4952]","[0.16, -0.21999999999999997, 4985]","[0.16, -0.21999999999999997, 5018]"
