"[-0.27600000000000002, 0.13600000000000001, 1166]","[-0.28799999999999998, 0.15200000000000002, 1183]","[-0.29199999999999998, 0.16000000000000003, 1199]","[-0.29599999999999999, 0.16000000000000003, 1216]","[-0.29999999999999999, 0.16000000000000003, 1232]","[-0.29999999999999999, 0.16000000000000003, 1249]","[-0.30399999999999999, 0.16000000000000003, 1266]","[-0.30399999999999999, 0.16000000000000003, 1283]","[-0.30399999999999999, 0.16000000000000003, 1299]","[-0.29599999999999999, 0.16000000000000003, 1316]","[-0.28399999999999997, 0.16000000000000003, 1333]","[-0.26800000000000002, 0.15600000000000003, 1350]","[-0.25600000000000001, 0.14800000000000002, 1366]","[-0.23999999999999999, 0.14400000000000002, 1382]","[-0.20799999999999999, 0.14000000000000001, 1399]","[-0.17599999999999999, 0.14000000000000001, 1416]","[-0.14000000000000001, 0.14400000000000002, 1432]","[-0.096000000000000002, 0.15200000000000002, 1449]","[-0.032000000000000001, 0.15600000000000003, 1466]","[0.0080000000000000002, 0.15600000000000003, 1483]","[0.048000000000000001, 0.15600000000000003, 1500]","[0.084000000000000005, 0.15200000000000002, 1516]","[0.128, 0.14800000000000002, 1532]","[0.14399999999999999, 0.14800000000000002, 1550]","[0.16, 0.15200000000000002, 1566]","[0.16800000000000001, 0.15600000000000003, 1583]","[0.188, 0.16800000000000004, 1599]","[0.20000000000000001, 0.17200000000000004, 1616]","[0.20799999999999999, 0.17200000000000004, 1632]","[0.216, 0.17200000000000004, 1649]","[0.216, 0.17200000000000004, 1665]","[0.216, 0.17200000000000004, 1683]"
"[-0.084000000000000005, 0.16400000000000003, 2433]","[-0.084000000000000005, 0.16400000000000003, 2467]","[-0.084000000000000005, 0.16400000000000003, 2484]","[-0.080000000000000002, 0.16400000000000003, 2501]","[-0.080000000000000002, 0.16400000000000003, 2516]","[-0.080000000000000002, 0.16400000000000003, 2533]","[-0.075999999999999998, 0.15600000000000003, 2549]","[-0.071999999999999995, 0.15200000000000002, 2567]","[-0.068000000000000005, 0.14000000000000001, 2583]","[-0.059999999999999998, 0.13200000000000001, 2599]","[-0.051999999999999998, 0.124, 2616]","[-0.048000000000000001, 0.11599999999999999, 2633]","[-0.040000000000000001, 0.10399999999999998, 2650]","[-0.032000000000000001, 0.087999999999999967, 2666]","[-0.028000000000000001, 0.075999999999999956, 2683]","[-0.024, 0.067999999999999949, 2699]","[-0.02, 0.05600000000000005, 2716]","[-0.016, 0.044000000000000039, 2733]","[-0.012, 0.036000000000000032, 2750]","[-0.012, 0.028000000000000025, 2766]","[-0.012, 0.020000000000000018, 2783]","[-0.0080000000000000002, 0.016000000000000014, 2799]","[-0.0080000000000000002, 0.0080000000000000071, 2816]","[-0.0040000000000000001, 0.0040000000000000036, 2833]","[-0.0040000000000000001, 0.0040000000000000036, 2850]","[-0.0040000000000000001, 0.0, 2866]","[-0.0040000000000000001, 0.0, 2883]","[-0.0040000000000000001, -0.0040000000000000036, 2900]","[-0.0040000000000000001, -0.0040000000000000036, 2916]","[-0.0040000000000000001, -0.0040000000000000036, 2933]","[-0.0040000000000000001, -0.0040000000000000036, 2950]","[0.0, -0.0040000000000000036, 2967]","[0.0, -0.0080000000000000071, 2983]"
"[-0.23999999999999999, -0.072000000000000064, 3634]","[-0.22800000000000001, -0.060000000000000053, 3667]","[-0.224, -0.05600000000000005, 3684]","[-0.21199999999999999, -0.048000000000000043, 3699]","[-0.20000000000000001, -0.040000000000000036, 3716]","[-0.17199999999999999, -0.024000000000000021, 3734]","[-0.152, -0.012000000000000011, 3751]","[-0.128, -0.0040000000000000036, 3767]","[-0.091999999999999998, 0.0, 3784]","[-0.068000000000000005, 0.0, 3800]","[-0.043999999999999997, 0.0, 3816]","[-0.016, 0.0040000000000000036, 3834]","[0.02, 0.012000000000000011, 3850]","[0.043999999999999997, 0.016000000000000014, 3867]","[0.064000000000000001, 0.016000000000000014, 3883]","[0.087999999999999995, 0.016000000000000014, 3901]","[0.11600000000000001, 0.0080000000000000071, 3917]","[0.128, 0.0040000000000000036, 3934]","[0.14000000000000001, -0.0040000000000000036, 3951]","[0.152, -0.016000000000000014, 3966]","[0.16, -0.024000000000000021, 3983]","[0.17199999999999999, -0.040000000000000036, 4000]","[0.17999999999999999, -0.052000000000000046, 4016]","[0.192, -0.072000000000000064, 4034]","[0.20000000000000001, -0.080000000000000071, 4050]","[0.20799999999999999, -0.10400000000000009, 4067]","[0.21199999999999999, -0.12000000000000011, 4084]","[0.216, -0.1399999999999999, 4100]","[0.22, -0.14799999999999991, 4118]","[0.224, -0.17199999999999993, 4134]","[0.22800000000000001, -0.19199999999999995, 4150]","[0.23200000000000001, -0.21199999999999997, 4167]","[0.23599999999999999, -0.23199999999999998, 4184]","[0.24399999999999999, -0.25600000000000001, 4200]","[0.24399999999999999, -0.26800000000000002, 4217]","[0.248, -0.28000000000000003, 4233]","[0.252, -0.28400000000000003, 4250]","[0.25600000000000001, -0.29200000000000004, 4267]","[0.25600000000000001, -0.30000000000000004, 4301]","[0.26000000000000001, -0.30400000000000005, 4334]","[0.26400000000000001, -0.30400000000000005, 4368]"
