"[-0.23200000000000001, 0.048000000000000043, 1365]","[-0.24399999999999999, 0.052000000000000046, 1382]","[-0.252, 0.052000000000000046, 1398]","[-0.252, 0.052000000000000046, 1416]","[-0.25600000000000001, 0.05600000000000005, 1432]","[-0.25600000000000001, 0.05600000000000005, 1448]","[-0.25600000000000001, 0.05600000000000005, 1466]","[-0.25600000000000001, 0.05600000000000005, 1481]","[-0.25600000000000001, 0.05600000000000005, 1500]","[-0.25600000000000001, 0.05600000000000005, 1515]","[-0.25600000000000001, 0.05600000000000005, 1532]","[-0.25600000000000001, 0.05600000000000005, 1548]","[-0.25600000000000001, 0.05600000000000005, 1566]","[-0.25600000000000001, 0.05600000000000005, 1582]","[-0.25600000000000001, 0.05600000000000005, 1599]","[-0.25600000000000001, 0.05600000000000005, 1616]","[-0.25600000000000001, 0.05600000000000005, 1633]","[-0.25600000000000001, 0.05600000000000005, 1649]","[-0.25600000000000001, 0.05600000000000005, 1665]","[-0.25600000000000001, 0.05600000000000005, 1682]","[-0.25600000000000001, 0.05600000000000005, 1698]","[-0.25600000000000001, 0.05600000000000005, 1716]","[-0.25600000000000001, 0.05600000000000005, 1732]","[-0.25600000000000001, 0.05600000000000005, 1749]","[-0.252, 0.05600000000000005, 1765]","[-0.248, 0.05600000000000005, 1782]","[-0.224, 0.05600000000000005, 1799]","[-0.20399999999999999, 0.05600000000000005, 1815]","[-0.184, 0.060000000000000053, 1832]","[-0.16800000000000001, 0.060000000000000053, 1849]","[-0.16, 0.060000000000000053, 1865]","[-0.156, 0.060000000000000053, 1882]","[-0.14799999999999999, 0.060000000000000053, 1899]","[-0.13200000000000001, 0.063999999999999946, 1916]","[-0.12, 0.063999999999999946, 1933]","[-0.108, 0.063999999999999946, 1948]","[-0.096000000000000002, 0.063999999999999946, 1965]","[-0.087999999999999995, 0.063999999999999946, 1982]","[-0.071999999999999995, 0.067999999999999949, 2000]","[-0.059999999999999998, 0.067999999999999949, 2015]","[-0.043999999999999997, 0.071999999999999953, 2032]","[-0.024, 0.075999999999999956, 2049]","[0.0080000000000000002, 0.075999999999999956, 2065]","[0.024, 0.075999999999999956, 2100]","[0.059999999999999998, 0.07999999999999996, 2132]","[0.104, 0.087999999999999967, 2150]","[0.12, 0.087999999999999967, 2167]","[0.13600000000000001, 0.087999999999999967, 2199]","[0.14799999999999999, 0.087999999999999967, 2216]","[0.16, 0.087999999999999967, 2248]","[0.17599999999999999, 0.091999999999999971, 2266]","[0.184, 0.091999999999999971, 2282]","[0.188, 0.091999999999999971, 2299]","[0.188, 0.091999999999999971, 2316]","[0.192, 0.091999999999999971, 2333]","[0.20399999999999999, 0.091999999999999971, 2350]","[0.21199999999999999, 0.091999999999999971, 2383]","[0.216, 0.091999999999999971, 2416]","[0.216, 0.091999999999999971, 2450]","[0.216, 0.091999999999999971, 2483]"
"[-0.0080000000000000002, 0.075999999999999956, 3233]","[-0.012, 0.07999999999999996, 3267]","[-0.012, 0.07999999999999996, 3283]","[-0.0080000000000000002, 0.07999999999999996, 3299]","[-0.0080000000000000002, 0.07999999999999996, 3316]","[-0.0080000000000000002, 0.07999999999999996, 3333]","[-0.0080000000000000002, 0.07999999999999996, 3350]","[-0.0080000000000000002, 0.07999999999999996, 3366]","[-0.0080000000000000002, 0.07999999999999996, 3383]","[-0.0080000000000000002, 0.07999999999999996, 3400]","[-0.0080000000000000002, 0.07999999999999996, 3416]","[-0.0080000000000000002, 0.07999999999999996, 3433]","[-0.0080000000000000002, 0.07999999999999996, 3449]","[-0.0080000000000000002, 0.075999999999999956, 3466]","[-0.0080000000000000002, 0.075999999999999956, 3483]","[-0.0080000000000000002, 0.067999999999999949, 3501]","[-0.012, 0.063999999999999946, 3517]","[-0.012, 0.063999999999999946, 3533]","[-0.012, 0.060000000000000053, 3550]","[-0.012, 0.060000000000000053, 3566]","[-0.012, 0.05600000000000005, 3583]","[-0.016, 0.044000000000000039, 3599]","[-0.016, 0.036000000000000032, 3617]","[-0.016, 0.028000000000000025, 3633]","[-0.016, 0.024000000000000021, 3650]","[-0.016, 0.016000000000000014, 3666]","[-0.02, 0.012000000000000011, 3683]","[-0.02, 0.0080000000000000071, 3700]","[-0.02, 0.0, 3717]","[-0.024, -0.012000000000000011, 3733]","[-0.028000000000000001, -0.020000000000000018, 3750]","[-0.028000000000000001, -0.024000000000000021, 3767]","[-0.028000000000000001, -0.028000000000000025, 3783]","[-0.028000000000000001, -0.036000000000000032, 3800]","[-0.032000000000000001, -0.048000000000000043, 3817]","[-0.035999999999999997, -0.05600000000000005, 3833]","[-0.035999999999999997, -0.064000000000000057, 3849]","[-0.040000000000000001, -0.072000000000000064, 3867]","[-0.040000000000000001, -0.080000000000000071, 3900]","[-0.040000000000000001, -0.088000000000000078, 3933]","[-0.043999999999999997, -0.096000000000000085, 3951]","[-0.043999999999999997, -0.10400000000000009, 3966]","[-0.043999999999999997, -0.1080000000000001, 3983]","[-0.043999999999999997, -0.1120000000000001, 4001]","[-0.043999999999999997, -0.1120000000000001, 4017]","[-0.043999999999999997, -0.1120000000000001, 4033]","[-0.043999999999999997, -0.1120000000000001, 4049]","[-0.043999999999999997, -0.1120000000000001, 4067]","[-0.043999999999999997, -0.1120000000000001, 4100]","[-0.048000000000000001, -0.1120000000000001, 4133]","[-0.056000000000000001, -0.1080000000000001, 4150]","[-0.059999999999999998, -0.10400000000000009, 4167]","[-0.068000000000000005, -0.10400000000000009, 4184]","[-0.080000000000000002, -0.10000000000000009, 4200]","[-0.091999999999999998, -0.10000000000000009, 4217]","[-0.112, -0.10000000000000009, 4234]","[-0.128, -0.10000000000000009, 4251]","[-0.14000000000000001, -0.10000000000000009, 4267]","[-0.156, -0.10000000000000009, 4284]","[-0.16400000000000001, -0.10000000000000009, 4317]","[-0.188, -0.1160000000000001, 4351]","[-0.20799999999999999, -0.1319999999999999, 4384]","[-0.22, -0.15199999999999991, 4417]","[-0.23200000000000001, -0.16799999999999993, 4450]","[-0.24399999999999999, -0.19999999999999996, 4484]","[-0.248, -0.22799999999999998, 4517]","[-0.248, -0.252, 4550]","[-0.248, -0.28000000000000003, 4584]","[-0.23200000000000001, -0.29600000000000004, 4617]","[-0.20000000000000001, -0.31600000000000006, 4650]","[-0.17199999999999999, -0.32400000000000007, 4684]","[-0.14000000000000001, -0.33200000000000007, 4717]","[-0.11600000000000001, -0.33200000000000007, 4750]","[-0.087999999999999995, -0.33200000000000007, 4784]","[-0.048000000000000001, -0.32400000000000007, 4817]","[-0.035999999999999997, -0.32000000000000006, 4851]","[-0.016, -0.29600000000000004, 4883]","[0.0080000000000000002, -0.27200000000000002, 4917]","[0.02, -0.26000000000000001, 4950]","[0.028000000000000001, -0.24399999999999999, 4983]","[0.028000000000000001, -0.19999999999999996, 5034]","[0.024, -0.19199999999999995, 5068]","[0.016, -0.17599999999999993, 5100]","[0.0040000000000000001, -0.15999999999999992, 5134]","[-0.012, -0.14399999999999991, 5167]","[-0.024, -0.1359999999999999, 5200]","[-0.035999999999999997, -0.1319999999999999, 5234]","[-0.051999999999999998, -0.12000000000000011, 5267]","[-0.064000000000000001, -0.1120000000000001, 5301]","[-0.071999999999999995, -0.1080000000000001, 5334]","[-0.071999999999999995, -0.10400000000000009, 5367]","[-0.071999999999999995, -0.10400000000000009, 5400]","[-0.071999999999999995, -0.10400000000000009, 5434]","[-0.071999999999999995, -0.10400000000000009, 5467]","[-0.071999999999999995, -0.10400000000000009, 5502]","[-0.071999999999999995, -0.10400000000000009, 5533]","[-0.071999999999999995, -0.10400000000000009, 5568]","[-0.071999999999999995, -0.10400000000000009, 5601]","[-0.071999999999999995, -0.10400000000000009, 5635]","[-0.071999999999999995, -0.10400000000000009, 5668]","[-0.075999999999999998, -0.10400000000000009, 5702]"
"[0.040000000000000001, -0.1160000000000001, 6534]","[0.012, -0.1120000000000001, 6584]","[0.0080000000000000002, -0.1120000000000001, 6601]","[0.0040000000000000001, -0.1120000000000001, 6618]","[0.0, -0.1120000000000001, 6634]","[-0.0040000000000000001, -0.1120000000000001, 6652]","[-0.0080000000000000002, -0.1120000000000001, 6668]","[-0.012, -0.1120000000000001, 6685]","[-0.016, -0.1120000000000001, 6701]","[-0.02, -0.1080000000000001, 6718]","[-0.024, -0.1080000000000001, 6734]","[-0.024, -0.1080000000000001, 6751]","[-0.024, -0.1080000000000001, 6768]","[-0.024, -0.1080000000000001, 6785]","[-0.024, -0.1080000000000001, 6801]","[-0.024, -0.1080000000000001, 6818]","[-0.024, -0.1080000000000001, 6834]","[-0.024, -0.1080000000000001, 6852]","[-0.024, -0.1080000000000001, 6868]","[-0.024, -0.1080000000000001, 6884]","[-0.024, -0.1080000000000001, 6901]","[-0.024, -0.1080000000000001, 6917]","[-0.024, -0.1120000000000001, 6935]","[-0.016, -0.12400000000000011, 6951]","[-0.0080000000000000002, -0.1359999999999999, 6968]","[-0.0040000000000000001, -0.14399999999999991, 6985]","[0.0, -0.14799999999999991, 7003]","[0.0080000000000000002, -0.15999999999999992, 7019]","[0.012, -0.15999999999999992, 7035]","[0.016, -0.16799999999999993, 7052]","[0.016, -0.17199999999999993, 7069]","[0.02, -0.17999999999999994, 7085]","[0.02, -0.18399999999999994, 7102]","[0.024, -0.18799999999999994, 7118]","[0.024, -0.19199999999999995, 7135]","[0.028000000000000001, -0.19599999999999995, 7152]","[0.028000000000000001, -0.19999999999999996, 7168]","[0.028000000000000001, -0.20399999999999996, 7185]","[0.028000000000000001, -0.20799999999999996, 7202]","[0.028000000000000001, -0.21199999999999997, 7218]","[0.028000000000000001, -0.21599999999999997, 7235]","[0.028000000000000001, -0.22399999999999998, 7251]","[0.032000000000000001, -0.23199999999999998, 7268]","[0.032000000000000001, -0.23999999999999999, 7302]","[0.035999999999999997, -0.248, 7318]","[0.040000000000000001, -0.25600000000000001, 7335]","[0.043999999999999997, -0.26800000000000002, 7352]","[0.051999999999999998, -0.27200000000000002, 7368]","[0.059999999999999998, -0.28000000000000003, 7385]","[0.068000000000000005, -0.28400000000000003, 7402]","[0.084000000000000005, -0.29200000000000004, 7435]","[0.10000000000000001, -0.30000000000000004, 7469]","[0.128, -0.30800000000000005, 7503]","[0.152, -0.30800000000000005, 7535]","[0.17599999999999999, -0.30800000000000005, 7569]","[0.192, -0.29200000000000004, 7602]","[0.20000000000000001, -0.26800000000000002, 7636]","[0.20399999999999999, -0.24399999999999999, 7669]","[0.20399999999999999, -0.21599999999999997, 7702]","[0.20799999999999999, -0.19999999999999996, 7735]","[0.20799999999999999, -0.18799999999999994, 7768]","[0.20799999999999999, -0.16399999999999992, 7802]","[0.17199999999999999, -0.1399999999999999, 7835]","[0.14399999999999999, -0.12000000000000011, 7868]","[0.12, -0.10400000000000009, 7901]","[0.104, -0.092000000000000082, 7935]","[0.087999999999999995, -0.080000000000000071, 7969]","[0.064000000000000001, -0.072000000000000064, 8004]","[0.040000000000000001, -0.060000000000000053, 8036]","[0.028000000000000001, -0.060000000000000053, 8069]","[0.02, -0.060000000000000053, 8102]","[0.0, -0.076000000000000068, 8135]","[-0.012, -0.088000000000000078, 8168]","[-0.016, -0.10400000000000009, 8202]","[-0.016, -0.1120000000000001, 8235]","[-0.016, -0.1160000000000001, 8268]","[-0.016, -0.12000000000000011, 8303]","[-0.016, -0.1319999999999999, 8335]","[-0.012, -0.1319999999999999, 8369]","[-0.012, -0.1359999999999999, 8402]","[-0.0080000000000000002, -0.1399999999999999, 8486]","[-0.0040000000000000001, -0.1399999999999999, 8519]"
"[0.19600000000000001, 0.083999999999999964, 9686]","[0.20000000000000001, 0.083999999999999964, 9754]","[0.20399999999999999, 0.087999999999999967, 9770]","[0.20399999999999999, 0.091999999999999971, 9786]","[0.20399999999999999, 0.091999999999999971, 9802]","[0.20399999999999999, 0.091999999999999971, 9820]","[0.20399999999999999, 0.091999999999999971, 9835]","[0.20399999999999999, 0.091999999999999971, 9852]","[0.20399999999999999, 0.091999999999999971, 9869]","[0.20399999999999999, 0.091999999999999971, 9886]","[0.20399999999999999, 0.091999999999999971, 9903]","[0.20399999999999999, 0.091999999999999971, 9920]","[0.20399999999999999, 0.091999999999999971, 9936]","[0.20399999999999999, 0.091999999999999971, 9952]","[0.20399999999999999, 0.091999999999999971, 9969]","[0.20399999999999999, 0.091999999999999971, 9986]","[0.20799999999999999, 0.091999999999999971, 10004]","[0.216, 0.095999999999999974, 10019]","[0.22, 0.095999999999999974, 10036]","[0.22, 0.095999999999999974, 10052]","[0.224, 0.095999999999999974, 10069]","[0.224, 0.095999999999999974, 10087]","[0.22800000000000001, 0.095999999999999974, 10103]","[0.23200000000000001, 0.099999999999999978, 10119]","[0.23999999999999999, 0.10399999999999998, 10136]","[0.24399999999999999, 0.10399999999999998, 10152]","[0.24399999999999999, 0.10399999999999998, 10169]","[0.24399999999999999, 0.10399999999999998, 10186]","[0.24399999999999999, 0.10399999999999998, 10203]","[0.24399999999999999, 0.10399999999999998, 10219]","[0.24399999999999999, 0.10399999999999998, 10236]","[0.24399999999999999, 0.10799999999999998, 10253]","[0.24399999999999999, 0.10799999999999998, 10270]","[0.24399999999999999, 0.10799999999999998, 10286]","[0.23999999999999999, 0.10799999999999998, 10303]","[0.23999999999999999, 0.10799999999999998, 10319]","[0.23999999999999999, 0.10799999999999998, 10336]","[0.23999999999999999, 0.10799999999999998, 10353]","[0.23999999999999999, 0.11199999999999999, 10387]","[0.23599999999999999, 0.11199999999999999, 10402]","[0.23200000000000001, 0.11599999999999999, 10420]","[0.23200000000000001, 0.11599999999999999, 10453]","[0.23200000000000001, 0.11599999999999999, 10486]","[0.23200000000000001, 0.11599999999999999, 10505]","[0.23200000000000001, 0.11599999999999999, 10520]","[0.23200000000000001, 0.11599999999999999, 10536]","[0.23200000000000001, 0.11599999999999999, 10553]","[0.23200000000000001, 0.11599999999999999, 10570]","[0.23200000000000001, 0.11599999999999999, 10587]","[0.23200000000000001, 0.11599999999999999, 10603]","[0.23200000000000001, 0.11599999999999999, 10619]","[0.23200000000000001, 0.11599999999999999, 10637]","[0.23200000000000001, 0.11599999999999999, 10653]","[0.23200000000000001, 0.11599999999999999, 10670]","[0.23200000000000001, 0.11599999999999999, 10688]","[0.23200000000000001, 0.11599999999999999, 10720]","[0.23200000000000001, 0.11599999999999999, 10753]","[0.22800000000000001, 0.11599999999999999, 10787]","[0.22800000000000001, 0.12, 10820]","[0.22, 0.13200000000000001, 10854]","[0.20799999999999999, 0.14800000000000002, 10887]","[0.192, 0.16000000000000003, 10920]","[0.17599999999999999, 0.17200000000000004, 10953]","[0.152, 0.18799999999999994, 10986]","[0.13600000000000001, 0.19599999999999995, 11020]","[0.12, 0.20399999999999996, 11053]","[0.11600000000000001, 0.20399999999999996, 11087]","[0.11600000000000001, 0.20799999999999996, 11120]","[0.14000000000000001, 0.22799999999999998, 11153]","[0.19600000000000001, 0.26000000000000001, 11186]","[0.216, 0.26800000000000002, 11221]","[0.216, 0.26800000000000002, 11254]"
