"[-0.23999999999999999, 0.071999999999999953, 1349]","[-0.23999999999999999, 0.071999999999999953, 1365]","[-0.23999999999999999, 0.071999999999999953, 1382]","[-0.23999999999999999, 0.071999999999999953, 1398]","[-0.252, 0.071999999999999953, 1415]","[-0.252, 0.071999999999999953, 1432]","[-0.25600000000000001, 0.071999999999999953, 1448]","[-0.25600000000000001, 0.071999999999999953, 1466]","[-0.26000000000000001, 0.071999999999999953, 1482]","[-0.26400000000000001, 0.075999999999999956, 1499]","[-0.26800000000000002, 0.07999999999999996, 1515]","[-0.27200000000000002, 0.091999999999999971, 1532]","[-0.28000000000000003, 0.10399999999999998, 1549]","[-0.28799999999999998, 0.124, 1566]","[-0.28799999999999998, 0.13600000000000001, 1582]","[-0.29199999999999998, 0.14800000000000002, 1598]","[-0.29599999999999999, 0.16400000000000003, 1616]","[-0.29599999999999999, 0.16800000000000004, 1632]","[-0.29599999999999999, 0.18400000000000005, 1649]","[-0.29599999999999999, 0.19599999999999995, 1666]","[-0.29199999999999998, 0.21199999999999997, 1682]","[-0.28399999999999997, 0.22799999999999998, 1699]","[-0.27600000000000002, 0.23999999999999999, 1716]","[-0.26800000000000002, 0.24399999999999999, 1732]","[-0.26400000000000001, 0.248, 1749]","[-0.26000000000000001, 0.252, 1765]","[-0.252, 0.25600000000000001, 1782]","[-0.23200000000000001, 0.26000000000000001, 1798]","[-0.224, 0.26000000000000001, 1816]","[-0.21199999999999999, 0.25600000000000001, 1833]","[-0.20399999999999999, 0.252, 1849]","[-0.20000000000000001, 0.24399999999999999, 1865]","[-0.19600000000000001, 0.23199999999999998, 1882]","[-0.192, 0.22399999999999998, 1899]","[-0.184, 0.19999999999999996, 1915]","[-0.184, 0.18400000000000005, 1933]","[-0.17999999999999999, 0.16400000000000003, 1949]","[-0.17999999999999999, 0.15200000000000002, 1966]","[-0.17599999999999999, 0.14000000000000001, 1982]","[-0.17599999999999999, 0.128, 1999]","[-0.17599999999999999, 0.124, 2015]","[-0.17599999999999999, 0.12, 2033]","[-0.17599999999999999, 0.11599999999999999, 2049]","[-0.17199999999999999, 0.11599999999999999, 2066]","[-0.17199999999999999, 0.11199999999999999, 2082]","[-0.17199999999999999, 0.11199999999999999, 2116]","[-0.17199999999999999, 0.11199999999999999, 2150]","[-0.17199999999999999, 0.11199999999999999, 2182]","[-0.17199999999999999, 0.124, 2216]","[-0.17199999999999999, 0.14000000000000001, 2233]","[-0.17199999999999999, 0.15200000000000002, 2266]","[-0.17599999999999999, 0.16800000000000004, 2299]","[-0.17999999999999999, 0.19999999999999996, 2333]","[-0.17999999999999999, 0.22399999999999998, 2366]","[-0.184, 0.23599999999999999, 2399]","[-0.184, 0.26000000000000001, 2432]","[-0.184, 0.27600000000000002, 2466]","[-0.17999999999999999, 0.28000000000000003, 2499]","[-0.16800000000000001, 0.29200000000000004, 2533]","[-0.128, 0.31599999999999995, 2566]","[-0.108, 0.31999999999999995, 2599]","[-0.096000000000000002, 0.31999999999999995, 2633]","[-0.071999999999999995, 0.31999999999999995, 2667]","[-0.048000000000000001, 0.31999999999999995, 2700]","[-0.043999999999999997, 0.31200000000000006, 2733]","[-0.028000000000000001, 0.29200000000000004, 2766]","[-0.0080000000000000002, 0.27200000000000002, 2799]","[-0.0040000000000000001, 0.25600000000000001, 2833]","[0.0, 0.23599999999999999, 2866]","[0.0, 0.21999999999999997, 2899]","[0.0, 0.18400000000000005, 2933]","[0.0, 0.17200000000000004, 2966]","[-0.0040000000000000001, 0.15200000000000002, 3000]","[-0.016, 0.124, 3033]","[-0.035999999999999997, 0.10399999999999998, 3066]","[-0.043999999999999997, 0.087999999999999967, 3100]","[-0.059999999999999998, 0.067999999999999949, 3133]","[-0.075999999999999998, 0.044000000000000039, 3166]","[-0.096000000000000002, 0.020000000000000018, 3199]","[-0.124, -0.012000000000000011, 3232]","[-0.152, -0.040000000000000036, 3283]","[-0.16800000000000001, -0.05600000000000005, 3317]","[-0.17999999999999999, -0.072000000000000064, 3350]","[-0.192, -0.088000000000000078, 3383]","[-0.20000000000000001, -0.1120000000000001, 3416]","[-0.20000000000000001, -0.12400000000000011, 3450]","[-0.20000000000000001, -0.15199999999999991, 3483]","[-0.192, -0.17199999999999993, 3516]","[-0.17199999999999999, -0.20399999999999996, 3550]","[-0.14799999999999999, -0.21999999999999997, 3583]","[-0.13200000000000001, -0.22399999999999998, 3617]","[-0.11600000000000001, -0.22799999999999998, 3650]","[-0.068000000000000005, -0.23199999999999998, 3683]","[-0.048000000000000001, -0.23599999999999999, 3717]","[-0.032000000000000001, -0.23999999999999999, 3751]","[-0.0080000000000000002, -0.23599999999999999, 3784]","[0.012, -0.22399999999999998, 3817]","[0.032000000000000001, -0.21199999999999997, 3851]","[0.048000000000000001, -0.19599999999999995, 3884]","[0.084000000000000005, -0.16799999999999993, 3917]","[0.108, -0.14799999999999991, 3950]","[0.12, -0.1359999999999999, 3984]","[0.124, -0.12799999999999989, 4017]","[0.13200000000000001, -0.12000000000000011, 4050]","[0.13600000000000001, -0.1160000000000001, 4084]","[0.13600000000000001, -0.1120000000000001, 4117]","[0.13600000000000001, -0.1120000000000001, 4151]","[0.13600000000000001, -0.1160000000000001, 4183]"
"[0.14399999999999999, 0.30400000000000005, 4717]","[0.14000000000000001, 0.30800000000000005, 4768]","[0.14000000000000001, 0.30000000000000004, 4784]","[0.14399999999999999, 0.28800000000000003, 4801]","[0.14399999999999999, 0.27200000000000002, 4817]","[0.14799999999999999, 0.248, 4835]","[0.152, 0.21999999999999997, 4851]","[0.152, 0.20399999999999996, 4867]","[0.156, 0.18799999999999994, 4884]","[0.156, 0.17200000000000004, 4900]","[0.156, 0.14800000000000002, 4918]","[0.16, 0.128, 4934]","[0.16, 0.10799999999999998, 4951]","[0.16, 0.087999999999999967, 4967]","[0.16, 0.071999999999999953, 4984]","[0.16, 0.052000000000000046, 5001]","[0.16, 0.032000000000000028, 5017]","[0.16, 0.0080000000000000071, 5034]","[0.156, -0.044000000000000039, 5051]","[0.152, -0.076000000000000068, 5067]","[0.14799999999999999, -0.10000000000000009, 5084]","[0.14399999999999999, -0.1160000000000001, 5101]","[0.14399999999999999, -0.12000000000000011, 5117]","[0.14399999999999999, -0.1319999999999999, 5134]","[0.14399999999999999, -0.14399999999999991, 5151]","[0.14000000000000001, -0.16399999999999992, 5167]","[0.13600000000000001, -0.19199999999999995, 5184]","[0.13200000000000001, -0.21999999999999997, 5201]","[0.128, -0.248, 5217]","[0.128, -0.25600000000000001, 5233]","[0.128, -0.26000000000000001, 5251]","[0.128, -0.26400000000000001, 5267]","[0.128, -0.26400000000000001, 5284]","[0.128, -0.26400000000000001, 5302]","[0.128, -0.26400000000000001, 5318]","[0.128, -0.26400000000000001, 5335]","[0.128, -0.26400000000000001, 5351]","[0.128, -0.26400000000000001, 5367]","[0.128, -0.26400000000000001, 5384]"
