"[0.19600000000000001, -0.21199999999999997, 3534]","[0.19600000000000001, -0.21199999999999997, 3550]","[0.19600000000000001, -0.21199999999999997, 3568]","[0.19600000000000001, -0.21199999999999997, 3584]","[0.19600000000000001, -0.21199999999999997, 3601]","[0.19600000000000001, -0.21199999999999997, 3617]","[0.19600000000000001, -0.21199999999999997, 3634]","[0.19600000000000001, -0.20399999999999996, 3651]","[0.19600000000000001, -0.20399999999999996, 3667]","[0.19600000000000001, -0.20399999999999996, 3684]","[0.19600000000000001, -0.20399999999999996, 3701]","[0.19600000000000001, -0.20399999999999996, 3716]","[0.19600000000000001, -0.20399999999999996, 3733]","[0.19600000000000001, -0.20399999999999996, 3751]","[0.19600000000000001, -0.20399999999999996, 3768]","[0.19600000000000001, -0.20399999999999996, 3783]","[0.19600000000000001, -0.20399999999999996, 3800]","[0.19600000000000001, -0.20399999999999996, 3817]","[0.19600000000000001, -0.20399999999999996, 3834]","[0.19600000000000001, -0.20399999999999996, 3850]","[0.19600000000000001, -0.20399999999999996, 3868]","[0.19600000000000001, -0.20399999999999996, 3884]","[0.19600000000000001, -0.20399999999999996, 3901]","[0.19600000000000001, -0.20399999999999996, 3917]","[0.192, -0.19999999999999996, 3934]","[0.192, -0.19599999999999995, 3950]","[0.192, -0.19599999999999995, 3968]","[0.192, -0.19199999999999995, 3984]","[0.192, -0.18799999999999994, 4000]","[0.188, -0.18799999999999994, 4017]","[0.188, -0.18399999999999994, 4035]","[0.184, -0.17999999999999994, 4050]","[0.184, -0.17599999999999993, 4068]","[0.17999999999999999, -0.17599999999999993, 4084]","[0.17999999999999999, -0.17199999999999993, 4100]","[0.17599999999999999, -0.17199999999999993, 4118]","[0.17599999999999999, -0.16799999999999993, 4134]","[0.17199999999999999, -0.16799999999999993, 4152]","[0.17199999999999999, -0.16799999999999993, 4167]","[0.17199999999999999, -0.16799999999999993, 4185]","[0.17199999999999999, -0.16799999999999993, 4200]","[0.17199999999999999, -0.16399999999999992, 4218]","[0.17199999999999999, -0.16399999999999992, 4234]","[0.17199999999999999, -0.16399999999999992, 4251]","[0.17199999999999999, -0.16399999999999992, 4285]","[0.16800000000000001, -0.16399999999999992, 4317]","[0.16800000000000001, -0.15999999999999992, 4334]","[0.16800000000000001, -0.15999999999999992, 4351]","[0.16800000000000001, -0.15999999999999992, 4385]","[0.16800000000000001, -0.15999999999999992, 4418]","[0.16400000000000001, -0.15599999999999992, 4451]","[0.16400000000000001, -0.15599999999999992, 4484]","[0.16400000000000001, -0.15199999999999991, 4517]","[0.16400000000000001, -0.15199999999999991, 4551]","[0.16400000000000001, -0.15199999999999991, 4584]","[0.16400000000000001, -0.15199999999999991, 4617]","[0.16400000000000001, -0.15199999999999991, 4651]","[0.16400000000000001, -0.15199999999999991, 4685]","[0.16400000000000001, -0.14799999999999991, 4718]","[0.16400000000000001, -0.14799999999999991, 4751]","[0.16400000000000001, -0.14799999999999991, 4785]","[0.16400000000000001, -0.14399999999999991, 4818]","[0.16400000000000001, -0.1399999999999999, 4852]","[0.16800000000000001, -0.1319999999999999, 4884]","[0.17599999999999999, -0.12400000000000011, 4918]","[0.17999999999999999, -0.1160000000000001, 4952]","[0.188, -0.1080000000000001, 4985]","[0.192, -0.096000000000000085, 5018]","[0.20000000000000001, -0.076000000000000068, 5051]","[0.20399999999999999, -0.064000000000000057, 5085]","[0.20799999999999999, -0.048000000000000043, 5118]","[0.20799999999999999, -0.040000000000000036, 5152]","[0.20799999999999999, -0.024000000000000021, 5185]","[0.20399999999999999, -0.012000000000000011, 5219]","[0.20399999999999999, 0.0, 5252]","[0.19600000000000001, 0.0080000000000000071, 5284]","[0.192, 0.016000000000000014, 5319]","[0.184, 0.024000000000000021, 5351]","[0.17599999999999999, 0.040000000000000036, 5385]","[0.16400000000000001, 0.052000000000000046, 5418]","[0.14799999999999999, 0.071999999999999953, 5468]","[0.14000000000000001, 0.07999999999999996, 5501]","[0.128, 0.091999999999999971, 5535]","[0.12, 0.099999999999999978, 5568]","[0.108, 0.11199999999999999, 5602]","[0.087999999999999995, 0.128, 5635]","[0.080000000000000002, 0.14000000000000001, 5668]","[0.064000000000000001, 0.14800000000000002, 5702]","[0.048000000000000001, 0.16000000000000003, 5735]","[0.028000000000000001, 0.16800000000000004, 5769]","[0.016, 0.17200000000000004, 5802]","[0.0, 0.17200000000000004, 5835]","[-0.0080000000000000002, 0.17200000000000004, 5868]","[-0.024, 0.17200000000000004, 5901]","[-0.032000000000000001, 0.17200000000000004, 5935]","[-0.035999999999999997, 0.17200000000000004, 5968]","[-0.043999999999999997, 0.17200000000000004, 6002]","[-0.048000000000000001, 0.17200000000000004, 6035]","[-0.056000000000000001, 0.17200000000000004, 6069]","[-0.059999999999999998, 0.17200000000000004, 6102]","[-0.068000000000000005, 0.16800000000000004, 6136]","[-0.071999999999999995, 0.16400000000000003, 6168]","[-0.075999999999999998, 0.16000000000000003, 6202]","[-0.075999999999999998, 0.15600000000000003, 6236]","[-0.080000000000000002, 0.14400000000000002, 6268]","[-0.084000000000000005, 0.128, 6302]","[-0.084000000000000005, 0.10799999999999998, 6335]","[-0.084000000000000005, 0.087999999999999967, 6369]","[-0.075999999999999998, 0.071999999999999953, 6402]","[-0.071999999999999995, 0.060000000000000053, 6436]","[-0.064000000000000001, 0.044000000000000039, 6469]","[-0.059999999999999998, 0.036000000000000032, 6503]","[-0.056000000000000001, 0.032000000000000028, 6536]","[-0.051999999999999998, 0.024000000000000021, 6569]","[-0.048000000000000001, 0.020000000000000018, 6603]","[-0.043999999999999997, 0.016000000000000014, 6636]","[-0.040000000000000001, 0.012000000000000011, 6669]","[-0.040000000000000001, 0.012000000000000011, 6702]","[-0.040000000000000001, 0.012000000000000011, 6735]","[-0.040000000000000001, 0.012000000000000011, 6769]","[-0.040000000000000001, 0.012000000000000011, 6802]","[-0.040000000000000001, 0.016000000000000014, 6835]","[-0.048000000000000001, 0.032000000000000028, 6869]","[-0.059999999999999998, 0.05600000000000005, 6902]","[-0.071999999999999995, 0.067999999999999949, 6935]","[-0.084000000000000005, 0.087999999999999967, 6969]","[-0.096000000000000002, 0.099999999999999978, 7002]","[-0.108, 0.11199999999999999, 7035]","[-0.112, 0.11599999999999999, 7068]","[-0.112, 0.12, 7103]","[-0.11600000000000001, 0.124, 7136]","[-0.12, 0.13200000000000001, 7169]","[-0.128, 0.14400000000000002, 7202]","[-0.13200000000000001, 0.14800000000000002, 7236]","[-0.14000000000000001, 0.15200000000000002, 7269]","[-0.14399999999999999, 0.15600000000000003, 7303]","[-0.156, 0.16000000000000003, 7336]","[-0.16, 0.16400000000000003, 7370]","[-0.17199999999999999, 0.16400000000000003, 7403]","[-0.17999999999999999, 0.16400000000000003, 7435]","[-0.184, 0.16400000000000003, 7470]","[-0.19600000000000001, 0.15200000000000002, 7502]","[-0.20399999999999999, 0.14800000000000002, 7537]","[-0.21199999999999999, 0.14000000000000001, 7570]","[-0.22800000000000001, 0.124, 7603]","[-0.23599999999999999, 0.11199999999999999, 7636]","[-0.23999999999999999, 0.099999999999999978, 7670]","[-0.24399999999999999, 0.083999999999999964, 7703]","[-0.248, 0.067999999999999949, 7735]","[-0.248, 0.040000000000000036, 7769]","[-0.248, 0.024000000000000021, 7802]","[-0.24399999999999999, 0.0080000000000000071, 7836]","[-0.23599999999999999, -0.0080000000000000071, 7869]","[-0.22800000000000001, -0.028000000000000025, 7903]","[-0.216, -0.036000000000000032, 7936]","[-0.20799999999999999, -0.040000000000000036, 7970]","[-0.19600000000000001, -0.048000000000000043, 8003]","[-0.192, -0.05600000000000005, 8036]","[-0.184, -0.060000000000000053, 8070]","[-0.17999999999999999, -0.060000000000000053, 8102]","[-0.17999999999999999, -0.064000000000000057, 8136]","[-0.16800000000000001, -0.06800000000000006, 8203]","[-0.16800000000000001, -0.06800000000000006, 8237]","[-0.16400000000000001, -0.072000000000000064, 8269]","[-0.16, -0.072000000000000064, 8303]","[-0.16, -0.072000000000000064, 8336]","[-0.16, -0.072000000000000064, 8370]","[-0.16, -0.072000000000000064, 8404]","[-0.16, -0.072000000000000064, 8437]","[-0.16, -0.072000000000000064, 8470]","[-0.16, -0.072000000000000064, 8503]","[-0.16, -0.072000000000000064, 8537]","[-0.16, -0.072000000000000064, 8570]","[-0.16, -0.072000000000000064, 8603]","[-0.16, -0.072000000000000064, 8637]","[-0.16, -0.072000000000000064, 8669]","[-0.16400000000000001, -0.072000000000000064, 8703]","[-0.16400000000000001, -0.072000000000000064, 8737]","[-0.16400000000000001, -0.072000000000000064, 8770]"
"[-0.059999999999999998, -0.052000000000000046, 14240]","[-0.064000000000000001, -0.048000000000000043, 14290]","[-0.064000000000000001, -0.048000000000000043, 14306]","[-0.068000000000000005, -0.048000000000000043, 14322]","[-0.071999999999999995, -0.048000000000000043, 14339]","[-0.075999999999999998, -0.044000000000000039, 14356]","[-0.075999999999999998, -0.044000000000000039, 14372]","[-0.075999999999999998, -0.044000000000000039, 14389]","[-0.080000000000000002, -0.044000000000000039, 14406]","[-0.084000000000000005, -0.044000000000000039, 14422]","[-0.084000000000000005, -0.040000000000000036, 14439]","[-0.087999999999999995, -0.040000000000000036, 14456]","[-0.087999999999999995, -0.040000000000000036, 14473]","[-0.091999999999999998, -0.040000000000000036, 14489]","[-0.096000000000000002, -0.040000000000000036, 14506]","[-0.096000000000000002, -0.040000000000000036, 14523]","[-0.10000000000000001, -0.040000000000000036, 14539]","[-0.10000000000000001, -0.040000000000000036, 14557]","[-0.104, -0.040000000000000036, 14572]","[-0.104, -0.040000000000000036, 14589]","[-0.108, -0.040000000000000036, 14606]","[-0.108, -0.040000000000000036, 14623]","[-0.112, -0.040000000000000036, 14639]","[-0.112, -0.044000000000000039, 14655]","[-0.112, -0.044000000000000039, 14673]","[-0.11600000000000001, -0.048000000000000043, 14689]","[-0.11600000000000001, -0.052000000000000046, 14706]","[-0.12, -0.05600000000000005, 14723]","[-0.124, -0.064000000000000057, 14739]","[-0.128, -0.064000000000000057, 14756]","[-0.128, -0.072000000000000064, 14773]","[-0.13200000000000001, -0.072000000000000064, 14789]","[-0.13200000000000001, -0.076000000000000068, 14805]","[-0.13200000000000001, -0.080000000000000071, 14823]","[-0.13200000000000001, -0.088000000000000078, 14839]","[-0.13600000000000001, -0.096000000000000085, 14856]","[-0.13600000000000001, -0.10000000000000009, 14873]","[-0.13600000000000001, -0.1080000000000001, 14889]","[-0.13600000000000001, -0.1120000000000001, 14907]","[-0.14000000000000001, -0.12000000000000011, 14922]","[-0.14000000000000001, -0.12400000000000011, 14939]","[-0.14000000000000001, -0.1319999999999999, 14957]","[-0.14000000000000001, -0.1399999999999999, 14973]","[-0.14000000000000001, -0.14399999999999991, 14990]","[-0.14000000000000001, -0.15199999999999991, 15005]","[-0.14000000000000001, -0.15599999999999992, 15022]","[-0.14000000000000001, -0.16799999999999993, 15056]","[-0.14000000000000001, -0.17599999999999993, 15089]","[-0.13600000000000001, -0.18799999999999994, 15106]","[-0.13200000000000001, -0.19999999999999996, 15123]","[-0.13200000000000001, -0.20399999999999996, 15157]","[-0.124, -0.21599999999999997, 15190]","[-0.11600000000000001, -0.22799999999999998, 15207]","[-0.112, -0.23199999999999998, 15239]","[-0.10000000000000001, -0.24399999999999999, 15273]","[-0.091999999999999998, -0.248, 15307]","[-0.080000000000000002, -0.248, 15340]","[-0.068000000000000005, -0.248, 15374]","[-0.059999999999999998, -0.248, 15407]","[-0.056000000000000001, -0.248, 15440]","[-0.051999999999999998, -0.24399999999999999, 15473]","[-0.048000000000000001, -0.23599999999999999, 15506]","[-0.040000000000000001, -0.22399999999999998, 15539]","[-0.035999999999999997, -0.21199999999999997, 15573]","[-0.032000000000000001, -0.19199999999999995, 15607]","[-0.028000000000000001, -0.17599999999999993, 15640]","[-0.024, -0.15999999999999992, 15673]","[-0.024, -0.14799999999999991, 15706]","[-0.024, -0.1319999999999999, 15740]","[-0.024, -0.12000000000000011, 15773]","[-0.028000000000000001, -0.1160000000000001, 15807]","[-0.032000000000000001, -0.1080000000000001, 15839]","[-0.032000000000000001, -0.10000000000000009, 15873]","[-0.035999999999999997, -0.092000000000000082, 15906]","[-0.043999999999999997, -0.080000000000000071, 15940]","[-0.048000000000000001, -0.072000000000000064, 15973]","[-0.048000000000000001, -0.064000000000000057, 16006]","[-0.056000000000000001, -0.052000000000000046, 16040]","[-0.064000000000000001, -0.044000000000000039, 16073]","[-0.064000000000000001, -0.044000000000000039, 16107]"
"[0.012, -0.072000000000000064, 16490]","[0.012, -0.076000000000000068, 16557]","[0.012, -0.076000000000000068, 16574]","[0.012, -0.076000000000000068, 16590]","[0.012, -0.076000000000000068, 16607]","[0.0080000000000000002, -0.076000000000000068, 16624]","[0.0080000000000000002, -0.072000000000000064, 16641]","[0.0080000000000000002, -0.072000000000000064, 16656]","[0.0080000000000000002, -0.06800000000000006, 16673]","[0.0040000000000000001, -0.06800000000000006, 16690]","[0.0040000000000000001, -0.064000000000000057, 16707]","[0.0040000000000000001, -0.060000000000000053, 16724]","[0.0, -0.060000000000000053, 16740]","[0.0, -0.060000000000000053, 16756]","[0.0, -0.060000000000000053, 16773]","[0.0, -0.060000000000000053, 16791]","[0.0, -0.060000000000000053, 16807]","[-0.0040000000000000001, -0.060000000000000053, 16824]","[-0.0040000000000000001, -0.060000000000000053, 16840]","[-0.0040000000000000001, -0.060000000000000053, 16857]","[-0.0080000000000000002, -0.060000000000000053, 16874]","[-0.0080000000000000002, -0.060000000000000053, 16891]","[-0.0080000000000000002, -0.060000000000000053, 16907]","[-0.0080000000000000002, -0.060000000000000053, 16923]","[-0.012, -0.064000000000000057, 16940]","[-0.012, -0.06800000000000006, 16957]","[-0.016, -0.072000000000000064, 16974]","[-0.016, -0.084000000000000075, 16990]","[-0.016, -0.088000000000000078, 17007]","[-0.016, -0.096000000000000085, 17023]","[-0.016, -0.10400000000000009, 17040]","[-0.016, -0.1120000000000001, 17057]","[-0.016, -0.12000000000000011, 17074]","[-0.016, -0.12400000000000011, 17090]","[-0.016, -0.12799999999999989, 17107]","[-0.016, -0.1359999999999999, 17124]","[-0.016, -0.1399999999999999, 17140]","[-0.016, -0.1399999999999999, 17157]","[-0.016, -0.14399999999999991, 17174]","[-0.016, -0.15199999999999991, 17191]","[-0.012, -0.15599999999999992, 17207]","[-0.012, -0.16399999999999992, 17225]","[-0.012, -0.16799999999999993, 17241]","[-0.012, -0.17199999999999993, 17257]","[-0.012, -0.17599999999999993, 17290]","[-0.012, -0.18399999999999994, 17324]","[-0.0080000000000000002, -0.19599999999999995, 17357]","[-0.0080000000000000002, -0.20399999999999996, 17391]","[-0.0040000000000000001, -0.21199999999999997, 17407]","[0.0, -0.21599999999999997, 17424]","[0.0, -0.22399999999999998, 17441]","[0.0040000000000000001, -0.22399999999999998, 17457]","[0.0040000000000000001, -0.22799999999999998, 17474]","[0.0040000000000000001, -0.22799999999999998, 17491]","[0.0040000000000000001, -0.22799999999999998, 17524]","[0.012, -0.23199999999999998, 17557]","[0.016, -0.23199999999999998, 17591]","[0.02, -0.23199999999999998, 17624]","[0.024, -0.23599999999999999, 17657]","[0.032000000000000001, -0.23599999999999999, 17691]","[0.040000000000000001, -0.23599999999999999, 17724]","[0.048000000000000001, -0.23599999999999999, 17757]","[0.056000000000000001, -0.22799999999999998, 17791]","[0.059999999999999998, -0.21999999999999997, 17824]","[0.059999999999999998, -0.20799999999999996, 17858]","[0.059999999999999998, -0.19599999999999995, 17891]","[0.059999999999999998, -0.18399999999999994, 17924]","[0.059999999999999998, -0.17199999999999993, 17957]","[0.059999999999999998, -0.15999999999999992, 17991]","[0.059999999999999998, -0.14799999999999991, 18024]","[0.056000000000000001, -0.1319999999999999, 18057]","[0.056000000000000001, -0.1160000000000001, 18091]","[0.056000000000000001, -0.10400000000000009, 18124]","[0.051999999999999998, -0.096000000000000085, 18157]","[0.051999999999999998, -0.084000000000000075, 18191]","[0.048000000000000001, -0.076000000000000068, 18225]","[0.048000000000000001, -0.072000000000000064, 18258]","[0.043999999999999997, -0.064000000000000057, 18291]","[0.040000000000000001, -0.05600000000000005, 18324]","[0.035999999999999997, -0.048000000000000043, 18358]","[0.024, -0.028000000000000025, 18442]","[0.02, -0.028000000000000025, 18474]","[0.016, -0.024000000000000021, 18509]","[0.0080000000000000002, -0.024000000000000021, 18541]","[0.0040000000000000001, -0.024000000000000021, 18575]","[-0.0080000000000000002, -0.028000000000000025, 18608]","[-0.016, -0.032000000000000028, 18641]","[-0.02, -0.036000000000000032, 18674]"
