"[-0.071999999999999995, 0.124, 5002]","[-0.075999999999999998, 0.124, 5019]","[-0.075999999999999998, 0.124, 5036]","[-0.075999999999999998, 0.124, 5053]","[-0.075999999999999998, 0.124, 5070]","[-0.075999999999999998, 0.124, 5086]","[-0.075999999999999998, 0.13200000000000001, 5102]","[-0.075999999999999998, 0.13200000000000001, 5119]","[-0.075999999999999998, 0.14000000000000001, 5136]","[-0.075999999999999998, 0.14400000000000002, 5152]","[-0.068000000000000005, 0.15200000000000002, 5169]","[-0.064000000000000001, 0.15600000000000003, 5185]","[-0.059999999999999998, 0.16000000000000003, 5202]","[-0.043999999999999997, 0.17200000000000004, 5219]","[-0.040000000000000001, 0.17200000000000004, 5236]","[-0.028000000000000001, 0.18000000000000005, 5252]","[-0.02, 0.18000000000000005, 5269]","[-0.0080000000000000002, 0.18000000000000005, 5286]","[0.0040000000000000001, 0.18000000000000005, 5302]","[0.016, 0.18000000000000005, 5319]","[0.028000000000000001, 0.17600000000000005, 5336]","[0.040000000000000001, 0.17200000000000004, 5353]","[0.059999999999999998, 0.16400000000000003, 5369]","[0.064000000000000001, 0.16400000000000003, 5386]","[0.071999999999999995, 0.16000000000000003, 5403]","[0.075999999999999998, 0.15200000000000002, 5419]","[0.075999999999999998, 0.15200000000000002, 5436]","[0.075999999999999998, 0.14000000000000001, 5453]","[0.075999999999999998, 0.13200000000000001, 5469]","[0.075999999999999998, 0.124, 5486]","[0.075999999999999998, 0.11599999999999999, 5502]","[0.075999999999999998, 0.10799999999999998, 5519]","[0.075999999999999998, 0.099999999999999978, 5536]","[0.075999999999999998, 0.087999999999999967, 5552]","[0.068000000000000005, 0.075999999999999956, 5571]","[0.064000000000000001, 0.060000000000000053, 5586]","[0.056000000000000001, 0.048000000000000043, 5603]","[0.051999999999999998, 0.040000000000000036, 5620]","[0.043999999999999997, 0.028000000000000025, 5653]","[0.040000000000000001, 0.020000000000000018, 5687]","[0.028000000000000001, 0.0040000000000000036, 5719]","[0.016, -0.0080000000000000071, 5753]","[0.012, -0.012000000000000011, 5786]","[0.012, -0.012000000000000011, 5819]","[0.012, -0.012000000000000011, 5836]","[0.012, -0.012000000000000011, 5852]","[0.012, -0.012000000000000011, 5887]","[0.012, -0.012000000000000011, 5920]","[0.016, -0.012000000000000011, 5953]","[0.032000000000000001, -0.012000000000000011, 5987]","[0.048000000000000001, -0.016000000000000014, 6020]","[0.059999999999999998, -0.024000000000000021, 6054]","[0.075999999999999998, -0.036000000000000032, 6086]","[0.087999999999999995, -0.040000000000000036, 6119]","[0.091999999999999998, -0.052000000000000046, 6153]","[0.096000000000000002, -0.064000000000000057, 6186]","[0.10000000000000001, -0.084000000000000075, 6220]","[0.10000000000000001, -0.1080000000000001, 6253]","[0.10000000000000001, -0.12799999999999989, 6287]","[0.096000000000000002, -0.14399999999999991, 6320]","[0.084000000000000005, -0.17199999999999993, 6354]","[0.080000000000000002, -0.17999999999999994, 6387]","[0.071999999999999995, -0.18799999999999994, 6421]","[0.056000000000000001, -0.19199999999999995, 6454]","[0.040000000000000001, -0.19599999999999995, 6486]","[0.016, -0.19599999999999995, 6520]","[0.0, -0.19999999999999996, 6553]","[-0.012, -0.19999999999999996, 6586]","[-0.024, -0.19999999999999996, 6620]","[-0.051999999999999998, -0.18399999999999994, 6653]","[-0.071999999999999995, -0.17599999999999993, 6687]","[-0.10000000000000001, -0.16399999999999992, 6720]","[-0.112, -0.15199999999999991, 6753]","[-0.124, -0.1399999999999999, 6787]","[-0.14000000000000001, -0.12000000000000011, 6820]","[-0.156, -0.096000000000000085, 6854]","[-0.17599999999999999, -0.06800000000000006, 6887]","[-0.184, -0.044000000000000039, 6920]","[-0.19600000000000001, -0.020000000000000018, 6953]","[-0.20399999999999999, 0.0040000000000000036, 6987]","[-0.216, 0.067999999999999949, 7038]","[-0.224, 0.083999999999999964, 7072]","[-0.23599999999999999, 0.11199999999999999, 7104]","[-0.23999999999999999, 0.124, 7137]","[-0.23999999999999999, 0.124, 7171]","[-0.23999999999999999, 0.124, 7204]","[-0.23999999999999999, 0.124, 7237]","[-0.23999999999999999, 0.124, 7270]"
"[-0.075999999999999998, 0.34799999999999998, 8604]","[-0.080000000000000002, 0.34799999999999998, 8655]","[-0.080000000000000002, 0.34799999999999998, 8671]","[-0.080000000000000002, 0.34799999999999998, 8688]","[-0.080000000000000002, 0.34799999999999998, 8705]","[-0.080000000000000002, 0.34799999999999998, 8722]","[-0.080000000000000002, 0.34799999999999998, 8738]","[-0.080000000000000002, 0.34799999999999998, 8755]","[-0.080000000000000002, 0.34799999999999998, 8772]","[-0.084000000000000005, 0.34399999999999997, 8788]","[-0.080000000000000002, 0.33999999999999997, 8805]","[-0.075999999999999998, 0.33199999999999996, 8822]","[-0.071999999999999995, 0.32799999999999996, 8838]","[-0.068000000000000005, 0.31999999999999995, 8855]","[-0.059999999999999998, 0.31599999999999995, 8871]","[-0.048000000000000001, 0.31200000000000006, 8888]","[-0.043999999999999997, 0.30800000000000005, 8905]","[-0.035999999999999997, 0.30400000000000005, 8921]","[-0.032000000000000001, 0.30000000000000004, 8939]","[-0.024, 0.29600000000000004, 8955]","[-0.016, 0.29200000000000004, 8971]","[-0.012, 0.28800000000000003, 8988]","[-0.0080000000000000002, 0.28400000000000003, 9005]","[0.0, 0.28000000000000003, 9021]","[0.0040000000000000001, 0.28000000000000003, 9038]","[0.0080000000000000002, 0.28000000000000003, 9055]","[0.012, 0.27600000000000002, 9074]","[0.02, 0.27600000000000002, 9106]","[0.032000000000000001, 0.27200000000000002, 9122]","[0.040000000000000001, 0.27200000000000002, 9138]","[0.048000000000000001, 0.27200000000000002, 9155]","[0.056000000000000001, 0.27200000000000002, 9172]","[0.059999999999999998, 0.27200000000000002, 9189]","[0.064000000000000001, 0.27600000000000002, 9222]","[0.071999999999999995, 0.28000000000000003, 9239]","[0.080000000000000002, 0.28400000000000003, 9255]","[0.087999999999999995, 0.29200000000000004, 9272]","[0.091999999999999998, 0.29200000000000004, 9289]","[0.096000000000000002, 0.29600000000000004, 9322]","[0.10000000000000001, 0.29600000000000004, 9356]","[0.112, 0.30000000000000004, 9389]","[0.124, 0.30000000000000004, 9422]","[0.13200000000000001, 0.30000000000000004, 9455]","[0.13600000000000001, 0.30000000000000004, 9472]","[0.14000000000000001, 0.30000000000000004, 9489]","[0.14399999999999999, 0.30000000000000004, 9506]","[0.14799999999999999, 0.30000000000000004, 9522]","[0.14799999999999999, 0.30000000000000004, 9556]","[0.152, 0.29600000000000004, 9589]","[0.156, 0.29200000000000004, 9622]","[0.156, 0.28400000000000003, 9655]","[0.16, 0.27600000000000002, 9672]","[0.16400000000000001, 0.27200000000000002, 9706]","[0.16400000000000001, 0.26000000000000001, 9739]","[0.16800000000000001, 0.248, 9772]","[0.16800000000000001, 0.23199999999999998, 9805]","[0.16800000000000001, 0.21599999999999997, 9839]","[0.16800000000000001, 0.19599999999999995, 9872]","[0.16800000000000001, 0.18000000000000005, 9906]","[0.16800000000000001, 0.16400000000000003, 9939]","[0.16800000000000001, 0.14000000000000001, 9973]","[0.16800000000000001, 0.12, 10006]","[0.16800000000000001, 0.099999999999999978, 10039]","[0.16800000000000001, 0.071999999999999953, 10074]","[0.16800000000000001, 0.040000000000000036, 10106]","[0.16, 0.0080000000000000071, 10139]","[0.156, -0.012000000000000011, 10172]","[0.152, -0.040000000000000036, 10206]","[0.14799999999999999, -0.072000000000000064, 10239]","[0.14399999999999999, -0.1080000000000001, 10273]","[0.13600000000000001, -0.14799999999999991, 10306]","[0.13600000000000001, -0.17599999999999993, 10339]","[0.13600000000000001, -0.22399999999999998, 10373]","[0.13600000000000001, -0.25600000000000001, 10406]","[0.13600000000000001, -0.27600000000000002, 10439]","[0.14000000000000001, -0.30000000000000004, 10472]","[0.14399999999999999, -0.34000000000000008, 10506]","[0.14799999999999999, -0.34800000000000009, 10540]","[0.152, -0.35200000000000009, 10574]","[0.156, -0.35600000000000009, 10606]","[0.16, -0.35200000000000009, 10673]"
"[0.087999999999999995, -0.12000000000000011, 11924]","[0.091999999999999998, -0.12400000000000011, 11974]","[0.091999999999999998, -0.12400000000000011, 11991]","[0.091999999999999998, -0.12799999999999989, 12007]","[0.096000000000000002, -0.12799999999999989, 12024]","[0.10000000000000001, -0.12799999999999989, 12040]","[0.104, -0.12799999999999989, 12057]","[0.112, -0.1319999999999999, 12075]","[0.12, -0.1359999999999999, 12091]","[0.124, -0.1359999999999999, 12107]","[0.128, -0.1359999999999999, 12124]","[0.128, -0.1359999999999999, 12141]","[0.13200000000000001, -0.1359999999999999, 12158]","[0.13200000000000001, -0.1359999999999999, 12174]","[0.14000000000000001, -0.1359999999999999, 12191]","[0.14000000000000001, -0.1359999999999999, 12208]","[0.14000000000000001, -0.1359999999999999, 12224]","[0.14000000000000001, -0.1359999999999999, 12241]","[0.14000000000000001, -0.1359999999999999, 12258]","[0.14000000000000001, -0.1359999999999999, 12274]","[0.14000000000000001, -0.1359999999999999, 12291]"
