"[0.13600000000000001, 0.17600000000000005, 48468]","[0.13600000000000001, 0.17600000000000005, 48484]","[0.13600000000000001, 0.17600000000000005, 48502]","[0.13600000000000001, 0.17600000000000005, 48518]","[0.13600000000000001, 0.17600000000000005, 48534]","[0.13600000000000001, 0.17600000000000005, 48550]","[0.13600000000000001, 0.18400000000000005, 48568]","[0.128, 0.18400000000000005, 48585]","[0.124, 0.18799999999999994, 48601]","[0.12, 0.19199999999999995, 48617]","[0.11600000000000001, 0.19199999999999995, 48635]","[0.108, 0.19599999999999995, 48651]","[0.091999999999999998, 0.19599999999999995, 48667]","[0.080000000000000002, 0.19999999999999996, 48685]","[0.059999999999999998, 0.19999999999999996, 48701]","[0.024, 0.19999999999999996, 48717]","[0.012, 0.19599999999999995, 48735]","[-0.028000000000000001, 0.18000000000000005, 48751]","[-0.051999999999999998, 0.16800000000000004, 48768]","[-0.071999999999999995, 0.15600000000000003, 48785]","[-0.10000000000000001, 0.13200000000000001, 48801]","[-0.12, 0.11199999999999999, 48817]","[-0.13600000000000001, 0.091999999999999971, 48834]","[-0.14399999999999999, 0.071999999999999953, 48852]","[-0.16, 0.040000000000000036, 48868]","[-0.16800000000000001, 0.012000000000000011, 48884]","[-0.17599999999999999, -0.012000000000000011, 48902]","[-0.188, -0.048000000000000043, 48918]","[-0.188, -0.060000000000000053, 48934]","[-0.188, -0.092000000000000082, 48951]","[-0.188, -0.1160000000000001, 48967]","[-0.184, -0.1359999999999999, 48984]","[-0.17599999999999999, -0.15999999999999992, 49002]","[-0.16400000000000001, -0.18799999999999994, 49018]","[-0.14399999999999999, -0.20399999999999996, 49035]","[-0.124, -0.21999999999999997, 49051]","[-0.104, -0.22399999999999998, 49067]","[-0.064000000000000001, -0.22399999999999998, 49085]","[-0.035999999999999997, -0.22399999999999998, 49101]","[-0.012, -0.21599999999999997, 49118]","[0.024, -0.19199999999999995, 49140]","[0.043999999999999997, -0.17599999999999993, 49158]","[0.064000000000000001, -0.14399999999999991, 49173]","[0.071999999999999995, -0.12000000000000011, 49191]","[0.080000000000000002, -0.10400000000000009, 49208]","[0.087999999999999995, -0.076000000000000068, 49225]","[0.087999999999999995, -0.06800000000000006, 49241]","[0.087999999999999995, -0.060000000000000053, 49257]","[0.087999999999999995, -0.052000000000000046, 49273]","[0.087999999999999995, -0.048000000000000043, 49290]","[0.084000000000000005, -0.044000000000000039, 49318]","[0.084000000000000005, -0.040000000000000036, 49335]","[0.084000000000000005, -0.040000000000000036, 49352]","[0.080000000000000002, -0.032000000000000028, 49369]"
"[0.13600000000000001, 0.28400000000000003, 49852]","[0.13600000000000001, 0.28800000000000003, 49886]","[0.13600000000000001, 0.28800000000000003, 49902]","[0.13600000000000001, 0.28800000000000003, 49919]","[0.13600000000000001, 0.28800000000000003, 49935]","[0.13600000000000001, 0.28800000000000003, 49952]","[0.13600000000000001, 0.27200000000000002, 49969]","[0.13200000000000001, 0.248, 49986]","[0.13200000000000001, 0.20799999999999996, 50002]","[0.128, 0.18000000000000005, 50019]","[0.128, 0.15600000000000003, 50036]","[0.128, 0.124, 50053]","[0.128, 0.091999999999999971, 50069]","[0.13200000000000001, 0.052000000000000046, 50085]","[0.13200000000000001, 0.028000000000000025, 50102]","[0.13600000000000001, 0.0040000000000000036, 50119]","[0.14000000000000001, -0.012000000000000011, 50136]","[0.14399999999999999, -0.040000000000000036, 50152]","[0.14799999999999999, -0.05600000000000005, 50169]","[0.14799999999999999, -0.072000000000000064, 50186]","[0.156, -0.092000000000000082, 50202]","[0.16, -0.1160000000000001, 50219]","[0.16, -0.12799999999999989, 50236]","[0.16400000000000001, -0.1399999999999999, 50252]","[0.16400000000000001, -0.15199999999999991, 50269]","[0.16400000000000001, -0.15999999999999992, 50286]","[0.16800000000000001, -0.17199999999999993, 50303]","[0.16800000000000001, -0.17599999999999993, 50319]","[0.16800000000000001, -0.18399999999999994, 50335]","[0.16800000000000001, -0.19199999999999995, 50353]","[0.16800000000000001, -0.19999999999999996, 50370]","[0.16800000000000001, -0.20399999999999996, 50386]","[0.16800000000000001, -0.20399999999999996, 50402]","[0.16400000000000001, -0.21199999999999997, 50419]","[0.16400000000000001, -0.21999999999999997, 50436]","[0.16400000000000001, -0.21999999999999997, 50452]","[0.16400000000000001, -0.22399999999999998, 50470]","[0.16400000000000001, -0.22399999999999998, 50485]","[0.16400000000000001, -0.22399999999999998, 50502]","[0.16400000000000001, -0.22399999999999998, 50519]","[0.16400000000000001, -0.22399999999999998, 50536]","[0.16400000000000001, -0.22399999999999998, 50557]","[0.16400000000000001, -0.20799999999999996, 50575]"
