"[-0.17599999999999999, 0.23999999999999999, 1550]","[-0.17599999999999999, 0.23999999999999999, 1567]","[-0.17599999999999999, 0.23999999999999999, 1583]","[-0.17599999999999999, 0.23999999999999999, 1599]","[-0.17599999999999999, 0.23999999999999999, 1616]","[-0.184, 0.23999999999999999, 1632]","[-0.188, 0.23999999999999999, 1650]","[-0.192, 0.23999999999999999, 1666]","[-0.19600000000000001, 0.24399999999999999, 1683]","[-0.20799999999999999, 0.24399999999999999, 1699]","[-0.22, 0.24399999999999999, 1717]","[-0.22800000000000001, 0.24399999999999999, 1734]","[-0.23599999999999999, 0.24399999999999999, 1750]","[-0.248, 0.23599999999999999, 1767]","[-0.27200000000000002, 0.19999999999999996, 1787]","[-0.29199999999999998, 0.16400000000000003, 1800]","[-0.29599999999999999, 0.15200000000000002, 1817]","[-0.308, 0.124, 1833]","[-0.316, 0.099999999999999978, 1850]","[-0.32400000000000001, 0.067999999999999949, 1866]","[-0.32800000000000001, 0.032000000000000028, 1884]","[-0.33200000000000002, -0.0040000000000000036, 1901]","[-0.33600000000000002, -0.052000000000000046, 1916]","[-0.33600000000000002, -0.084000000000000075, 1933]","[-0.33600000000000002, -0.1160000000000001, 1951]","[-0.33600000000000002, -0.14399999999999991, 1966]","[-0.32800000000000001, -0.17599999999999993, 1983]","[-0.32000000000000001, -0.18799999999999994, 2000]","[-0.316, -0.19999999999999996, 2018]","[-0.308, -0.21199999999999997, 2033]","[-0.29599999999999999, -0.22799999999999998, 2050]","[-0.28799999999999998, -0.23199999999999998, 2067]","[-0.28399999999999997, -0.23599999999999999, 2084]","[-0.28000000000000003, -0.23999999999999999, 2100]","[-0.26800000000000002, -0.248, 2118]","[-0.25600000000000001, -0.25600000000000001, 2134]","[-0.24399999999999999, -0.26400000000000001, 2151]","[-0.23200000000000001, -0.26400000000000001, 2166]","[-0.22, -0.26800000000000002, 2184]","[-0.19600000000000001, -0.27200000000000002, 2201]","[-0.17999999999999999, -0.27200000000000002, 2216]","[-0.16800000000000001, -0.27600000000000002, 2234]","[-0.14399999999999999, -0.27600000000000002, 2250]","[-0.13200000000000001, -0.27600000000000002, 2266]","[-0.112, -0.27200000000000002, 2300]","[-0.080000000000000002, -0.26000000000000001, 2333]","[-0.043999999999999997, -0.23999999999999999, 2350]","[-0.028000000000000001, -0.22799999999999998, 2367]","[-0.012, -0.21599999999999997, 2384]","[0.0040000000000000001, -0.20799999999999996, 2401]","[0.012, -0.19999999999999996, 2418]","[0.02, -0.18399999999999994, 2434]","[0.035999999999999997, -0.15999999999999992, 2467]","[0.035999999999999997, -0.14399999999999991, 2500]","[0.028000000000000001, -0.1080000000000001, 2533]","[0.012, -0.084000000000000075, 2568]","[0.0040000000000000001, -0.076000000000000068, 2600]","[-0.016, -0.060000000000000053, 2633]","[-0.035999999999999997, -0.052000000000000046, 2667]","[-0.059999999999999998, -0.052000000000000046, 2685]","[-0.064000000000000001, -0.052000000000000046, 2718]","[-0.075999999999999998, -0.048000000000000043, 2750]","[-0.091999999999999998, -0.048000000000000043, 2785]","[-0.104, -0.048000000000000043, 2817]","[-0.112, -0.048000000000000043, 2850]","[-0.11600000000000001, -0.052000000000000046, 2884]","[-0.11600000000000001, -0.052000000000000046, 2918]","[-0.11600000000000001, -0.052000000000000046, 2950]","[-0.11600000000000001, -0.052000000000000046, 2983]","[-0.11600000000000001, -0.052000000000000046, 3018]","[-0.11600000000000001, -0.052000000000000046, 3051]","[-0.11600000000000001, -0.052000000000000046, 3084]","[-0.112, -0.024000000000000021, 3117]"
"[-0.13200000000000001, 0.15200000000000002, 3339]","[-0.13200000000000001, 0.15200000000000002, 3384]","[-0.128, 0.16000000000000003, 3401]","[-0.12, 0.16000000000000003, 3418]","[-0.108, 0.16000000000000003, 3434]","[-0.104, 0.16000000000000003, 3452]","[-0.091999999999999998, 0.16000000000000003, 3468]","[-0.084000000000000005, 0.15600000000000003, 3485]","[-0.075999999999999998, 0.15200000000000002, 3501]","[-0.064000000000000001, 0.14400000000000002, 3518]","[-0.051999999999999998, 0.13600000000000001, 3534]","[-0.043999999999999997, 0.124, 3551]","[-0.028000000000000001, 0.10799999999999998, 3571]","[-0.02, 0.095999999999999974, 3584]","[-0.02, 0.091999999999999971, 3601]","[-0.016, 0.087999999999999967, 3618]","[-0.016, 0.075999999999999956, 3634]","[-0.016, 0.063999999999999946, 3651]","[-0.02, 0.048000000000000043, 3668]","[-0.028000000000000001, 0.032000000000000028, 3694]","[-0.043999999999999997, 0.0080000000000000071, 3718]","[-0.059999999999999998, -0.0080000000000000071, 3735]","[-0.071999999999999995, -0.016000000000000014, 3751]","[-0.087999999999999995, -0.028000000000000025, 3768]","[-0.10000000000000001, -0.036000000000000032, 3784]","[-0.112, -0.044000000000000039, 3802]","[-0.124, -0.05600000000000005, 3818]","[-0.13200000000000001, -0.064000000000000057, 3834]","[-0.14399999999999999, -0.06800000000000006, 3851]","[-0.156, -0.076000000000000068, 3868]","[-0.16, -0.076000000000000068, 3885]","[-0.17599999999999999, -0.084000000000000075, 3901]","[-0.184, -0.084000000000000075, 3918]","[-0.184, -0.088000000000000078, 3935]","[-0.184, -0.088000000000000078, 3952]","[-0.184, -0.088000000000000078, 3968]","[-0.184, -0.088000000000000078, 3984]","[-0.184, -0.088000000000000078, 4001]","[-0.17999999999999999, -0.088000000000000078, 4021]"
"[-0.20399999999999999, 0.33599999999999997, 5086]","[-0.20399999999999999, 0.33599999999999997, 5136]","[-0.20399999999999999, 0.33599999999999997, 5152]","[-0.20000000000000001, 0.33199999999999996, 5168]","[-0.192, 0.32399999999999995, 5185]","[-0.184, 0.31200000000000006, 5203]","[-0.16400000000000001, 0.28800000000000003, 5217]","[-0.14799999999999999, 0.27200000000000002, 5235]","[-0.12, 0.252, 5252]","[-0.10000000000000001, 0.24399999999999999, 5268]","[-0.080000000000000002, 0.23599999999999999, 5285]","[-0.064000000000000001, 0.23599999999999999, 5302]","[-0.035999999999999997, 0.23199999999999998, 5319]","[-0.024, 0.23199999999999998, 5336]","[0.0040000000000000001, 0.23199999999999998, 5358]","[0.028000000000000001, 0.23599999999999999, 5385]","[0.059999999999999998, 0.24399999999999999, 5402]","[0.068000000000000005, 0.248, 5419]","[0.075999999999999998, 0.252, 5435]","[0.080000000000000002, 0.252, 5453]","[0.080000000000000002, 0.25600000000000001, 5469]","[0.087999999999999995, 0.26000000000000001, 5485]","[0.087999999999999995, 0.26400000000000001, 5502]","[0.087999999999999995, 0.26400000000000001, 5519]","[0.087999999999999995, 0.26800000000000002, 5540]","[0.096000000000000002, 0.27200000000000002, 5569]","[0.10000000000000001, 0.28000000000000003, 5585]","[0.104, 0.28000000000000003, 5602]","[0.104, 0.28400000000000003, 5619]","[0.104, 0.28400000000000003, 5635]","[0.104, 0.28400000000000003, 5651]","[0.104, 0.28400000000000003, 5668]","[0.104, 0.28400000000000003, 5685]","[0.104, 0.28000000000000003, 5721]","[0.104, 0.26800000000000002, 5752]","[0.091999999999999998, 0.23199999999999998, 5785]","[0.084000000000000005, 0.18000000000000005, 5802]","[0.080000000000000002, 0.14000000000000001, 5818]","[0.080000000000000002, 0.10799999999999998, 5835]","[0.080000000000000002, 0.07999999999999996, 5852]","[0.080000000000000002, 0.052000000000000046, 5886]","[0.080000000000000002, -0.012000000000000011, 5919]","[0.087999999999999995, -0.072000000000000064, 5952]","[0.096000000000000002, -0.12799999999999989, 5986]","[0.10000000000000001, -0.17599999999999993, 6019]","[0.104, -0.22799999999999998, 6052]","[0.108, -0.26400000000000001, 6069]","[0.108, -0.27600000000000002, 6085]","[0.112, -0.28400000000000003, 6103]","[0.11600000000000001, -0.30000000000000004, 6135]","[0.128, -0.34800000000000009, 6153]","[0.128, -0.3600000000000001, 6170]","[0.13200000000000001, -0.3640000000000001, 6186]","[0.13200000000000001, -0.3640000000000001, 6219]","[0.12, -0.32000000000000006, 6252]"
"[0.0, -0.096000000000000085, 6636]","[0.0040000000000000001, -0.096000000000000085, 6685]","[0.0080000000000000002, -0.096000000000000085, 6702]","[0.0080000000000000002, -0.096000000000000085, 6720]","[0.0080000000000000002, -0.096000000000000085, 6736]","[0.0080000000000000002, -0.096000000000000085, 6753]","[0.0080000000000000002, -0.096000000000000085, 6769]","[0.0080000000000000002, -0.096000000000000085, 6786]","[0.0080000000000000002, -0.096000000000000085, 6803]","[0.0080000000000000002, -0.096000000000000085, 6819]","[0.012, -0.096000000000000085, 6836]","[0.012, -0.096000000000000085, 6853]","[0.016, -0.096000000000000085, 6869]","[0.02, -0.096000000000000085, 6903]","[0.032000000000000001, -0.096000000000000085, 6919]","[0.035999999999999997, -0.096000000000000085, 6937]","[0.040000000000000001, -0.10000000000000009, 6953]","[0.043999999999999997, -0.10000000000000009, 6969]","[0.048000000000000001, -0.10000000000000009, 6986]","[0.051999999999999998, -0.10000000000000009, 7003]","[0.059999999999999998, -0.10000000000000009, 7019]","[0.064000000000000001, -0.10000000000000009, 7036]","[0.064000000000000001, -0.10400000000000009, 7052]","[0.068000000000000005, -0.10400000000000009, 7071]","[0.068000000000000005, -0.10400000000000009, 7085]","[0.071999999999999995, -0.10400000000000009, 7103]","[0.075999999999999998, -0.10400000000000009, 7119]","[0.075999999999999998, -0.10400000000000009, 7153]","[0.075999999999999998, -0.10400000000000009, 7170]","[0.075999999999999998, -0.10400000000000009, 7186]","[0.080000000000000002, -0.10400000000000009, 7204]","[0.080000000000000002, -0.10400000000000009, 7226]","[0.080000000000000002, -0.10400000000000009, 7253]","[0.080000000000000002, -0.10400000000000009, 7270]","[0.080000000000000002, -0.10400000000000009, 7287]","[0.075999999999999998, -0.1080000000000001, 7303]"
