"[0.19600000000000001, 0.30800000000000005, 2034]","[0.19600000000000001, 0.31200000000000006, 2050]","[0.19600000000000001, 0.31200000000000006, 2067]","[0.19600000000000001, 0.31200000000000006, 2084]","[0.19600000000000001, 0.31200000000000006, 2100]","[0.19600000000000001, 0.31200000000000006, 2117]","[0.19600000000000001, 0.31200000000000006, 2134]","[0.19600000000000001, 0.31200000000000006, 2151]","[0.184, 0.29600000000000004, 2167]","[0.17599999999999999, 0.27600000000000002, 2184]","[0.16800000000000001, 0.25600000000000001, 2200]","[0.16, 0.23199999999999998, 2218]","[0.156, 0.19199999999999995, 2233]","[0.156, 0.16000000000000003, 2251]","[0.156, 0.13600000000000001, 2267]","[0.156, 0.091999999999999971, 2285]","[0.156, 0.063999999999999946, 2301]","[0.156, 0.032000000000000028, 2318]","[0.156, 0.0040000000000000036, 2334]","[0.156, -0.048000000000000043, 2351]","[0.156, -0.092000000000000082, 2367]","[0.156, -0.1319999999999999, 2384]","[0.156, -0.15999999999999992, 2401]","[0.152, -0.17199999999999993, 2417]","[0.14799999999999999, -0.17599999999999993, 2435]"
"[0.13200000000000001, 0.27600000000000002, 3902]","[0.13600000000000001, 0.27600000000000002, 3927]","[0.13600000000000001, 0.27600000000000002, 3940]","[0.13600000000000001, 0.27600000000000002, 3951]","[0.13600000000000001, 0.27200000000000002, 3969]","[0.13600000000000001, 0.27200000000000002, 3985]","[0.13600000000000001, 0.27200000000000002, 4003]","[0.13600000000000001, 0.27200000000000002, 4019]","[0.13600000000000001, 0.27200000000000002, 4036]","[0.13600000000000001, 0.27200000000000002, 4052]","[0.13600000000000001, 0.27200000000000002, 4069]","[0.13200000000000001, 0.27600000000000002, 4085]","[0.124, 0.27600000000000002, 4103]","[0.12, 0.27600000000000002, 4119]","[0.112, 0.27600000000000002, 4135]","[0.10000000000000001, 0.27600000000000002, 4153]","[0.087999999999999995, 0.27200000000000002, 4169]","[0.080000000000000002, 0.26800000000000002, 4186]","[0.071999999999999995, 0.26400000000000001, 4202]","[0.064000000000000001, 0.26000000000000001, 4219]","[0.051999999999999998, 0.252, 4235]","[0.043999999999999997, 0.24399999999999999, 4253]","[0.040000000000000001, 0.23599999999999999, 4269]","[0.032000000000000001, 0.22799999999999998, 4286]","[0.024, 0.21599999999999997, 4302]","[0.024, 0.20799999999999996, 4319]","[0.02, 0.19599999999999995, 4336]","[0.016, 0.18000000000000005, 4352]","[0.016, 0.16800000000000004, 4369]","[0.016, 0.16000000000000003, 4385]","[0.02, 0.14800000000000002, 4403]","[0.028000000000000001, 0.13600000000000001, 4420]","[0.040000000000000001, 0.13200000000000001, 4435]","[0.048000000000000001, 0.128, 4452]","[0.059999999999999998, 0.128, 4469]","[0.071999999999999995, 0.128, 4486]","[0.091999999999999998, 0.128, 4502]","[0.10000000000000001, 0.128, 4519]","[0.112, 0.128, 4535]","[0.11600000000000001, 0.128, 4553]","[0.12, 0.14000000000000001, 4569]","[0.124, 0.14800000000000002, 4586]","[0.124, 0.16000000000000003, 4602]","[0.128, 0.16800000000000004, 4619]","[0.128, 0.18000000000000005, 4636]","[0.128, 0.18400000000000005, 4652]","[0.128, 0.18400000000000005, 4669]","[0.128, 0.18400000000000005, 4685]","[0.13200000000000001, 0.18799999999999994, 4703]"
"[-0.0040000000000000001, 0.18400000000000005, 5937]","[-0.0040000000000000001, 0.18400000000000005, 5970]","[-0.0040000000000000001, 0.18400000000000005, 5987]","[0.0, 0.16800000000000004, 6003]","[0.0040000000000000001, 0.14000000000000001, 6020]","[0.012, 0.091999999999999971, 6037]","[0.016, 0.063999999999999946, 6054]","[0.016, 0.048000000000000043, 6070]","[0.02, 0.044000000000000039, 6087]"
"[-0.091999999999999998, 0.036000000000000032, 6421]","[-0.087999999999999995, 0.040000000000000036, 6459]","[-0.084000000000000005, 0.040000000000000036, 6470]","[-0.075999999999999998, 0.044000000000000039, 6488]","[-0.071999999999999995, 0.048000000000000043, 6504]","[-0.059999999999999998, 0.052000000000000046, 6521]","[-0.048000000000000001, 0.060000000000000053, 6537]","[-0.032000000000000001, 0.071999999999999953, 6554]","[-0.02, 0.071999999999999953, 6571]","[-0.012, 0.071999999999999953, 6587]","[0.0, 0.067999999999999949, 6604]","[0.016, 0.060000000000000053, 6621]","[0.028000000000000001, 0.052000000000000046, 6637]","[0.040000000000000001, 0.052000000000000046, 6654]","[0.051999999999999998, 0.052000000000000046, 6671]","[0.064000000000000001, 0.036000000000000032, 6687]","[0.068000000000000005, 0.020000000000000018, 6705]","[0.071999999999999995, 0.0040000000000000036, 6721]"
