"[0.29599999999999999, 0.22399999999999998, 1581]","[0.29599999999999999, 0.22399999999999998, 1598]","[0.29599999999999999, 0.22399999999999998, 1615]","[0.29599999999999999, 0.22399999999999998, 1631]","[0.29599999999999999, 0.22399999999999998, 1647]","[0.29599999999999999, 0.22399999999999998, 1665]","[0.28799999999999998, 0.22399999999999998, 1681]","[0.28799999999999998, 0.22399999999999998, 1698]","[0.28799999999999998, 0.22399999999999998, 1715]","[0.28799999999999998, 0.22399999999999998, 1731]","[0.28799999999999998, 0.22399999999999998, 1748]","[0.28799999999999998, 0.22399999999999998, 1765]","[0.28799999999999998, 0.22399999999999998, 1781]","[0.28399999999999997, 0.22399999999999998, 1798]","[0.28399999999999997, 0.22399999999999998, 1815]","[0.28000000000000003, 0.22399999999999998, 1832]","[0.27200000000000002, 0.22399999999999998, 1848]","[0.26800000000000002, 0.21999999999999997, 1865]","[0.26400000000000001, 0.21599999999999997, 1881]","[0.25600000000000001, 0.21199999999999997, 1898]","[0.248, 0.21199999999999997, 1915]","[0.24399999999999999, 0.20799999999999996, 1931]","[0.23599999999999999, 0.20799999999999996, 1948]","[0.22, 0.20399999999999996, 1965]","[0.21199999999999999, 0.20399999999999996, 1981]","[0.20799999999999999, 0.19999999999999996, 1998]","[0.20000000000000001, 0.19999999999999996, 2015]","[0.19600000000000001, 0.19999999999999996, 2032]","[0.192, 0.19999999999999996, 2048]","[0.188, 0.19999999999999996, 2065]","[0.188, 0.19999999999999996, 2082]","[0.184, 0.19999999999999996, 2098]","[0.17999999999999999, 0.19999999999999996, 2114]","[0.17599999999999999, 0.19999999999999996, 2131]","[0.16800000000000001, 0.20399999999999996, 2148]","[0.16400000000000001, 0.20799999999999996, 2165]","[0.16, 0.21199999999999997, 2181]","[0.156, 0.21199999999999997, 2197]","[0.156, 0.21199999999999997, 2214]","[0.152, 0.21599999999999997, 2231]","[0.152, 0.21599999999999997, 2248]","[0.152, 0.21599999999999997, 2264]","[0.152, 0.21599999999999997, 2281]","[0.152, 0.21599999999999997, 2298]","[0.152, 0.21599999999999997, 2315]","[0.152, 0.21599999999999997, 2331]","[0.152, 0.21599999999999997, 2347]","[0.152, 0.21599999999999997, 2365]","[0.152, 0.21599999999999997, 2398]","[0.152, 0.21599999999999997, 2431]","[0.152, 0.21599999999999997, 2448]","[0.152, 0.21599999999999997, 2482]","[0.152, 0.21599999999999997, 2515]","[0.152, 0.21599999999999997, 2548]","[0.152, 0.21599999999999997, 2566]","[0.152, 0.21599999999999997, 2599]","[0.152, 0.21599999999999997, 2632]","[0.152, 0.21599999999999997, 2666]","[0.152, 0.21199999999999997, 2699]","[0.152, 0.20399999999999996, 2732]","[0.152, 0.19199999999999995, 2765]","[0.152, 0.18400000000000005, 2799]","[0.152, 0.16800000000000004, 2832]","[0.156, 0.14800000000000002, 2866]","[0.16, 0.14000000000000001, 2899]","[0.16400000000000001, 0.13200000000000001, 2932]","[0.16800000000000001, 0.12, 2965]","[0.17199999999999999, 0.11199999999999999, 2999]","[0.17599999999999999, 0.10799999999999998, 3032]","[0.17599999999999999, 0.10399999999999998, 3066]","[0.17999999999999999, 0.099999999999999978, 3099]","[0.17999999999999999, 0.099999999999999978, 3132]","[0.184, 0.095999999999999974, 3165]","[0.184, 0.095999999999999974, 3199]","[0.184, 0.095999999999999974, 3232]","[0.184, 0.095999999999999974, 3265]","[0.184, 0.095999999999999974, 3299]","[0.184, 0.095999999999999974, 3332]","[0.184, 0.095999999999999974, 3366]","[0.184, 0.095999999999999974, 3399]","[0.184, 0.095999999999999974, 3448]","[0.184, 0.095999999999999974, 3482]","[0.184, 0.095999999999999974, 3516]","[0.184, 0.095999999999999974, 3549]","[0.17599999999999999, 0.095999999999999974, 3583]","[0.16, 0.091999999999999971, 3616]","[0.152, 0.091999999999999971, 3650]","[0.13600000000000001, 0.091999999999999971, 3683]","[0.11600000000000001, 0.091999999999999971, 3716]","[0.087999999999999995, 0.091999999999999971, 3749]","[0.068000000000000005, 0.091999999999999971, 3782]","[0.043999999999999997, 0.091999999999999971, 3816]","[0.024, 0.091999999999999971, 3849]","[0.0080000000000000002, 0.091999999999999971, 3883]","[-0.0040000000000000001, 0.091999999999999971, 3916]","[-0.012, 0.091999999999999971, 3950]","[-0.028000000000000001, 0.091999999999999971, 3982]","[-0.040000000000000001, 0.091999999999999971, 4017]","[-0.043999999999999997, 0.091999999999999971, 4049]","[-0.048000000000000001, 0.091999999999999971, 4082]","[-0.056000000000000001, 0.091999999999999971, 4117]","[-0.059999999999999998, 0.095999999999999974, 4149]","[-0.071999999999999995, 0.095999999999999974, 4183]","[-0.075999999999999998, 0.095999999999999974, 4216]","[-0.087999999999999995, 0.099999999999999978, 4249]","[-0.10000000000000001, 0.099999999999999978, 4282]","[-0.112, 0.10399999999999998, 4316]","[-0.124, 0.10399999999999998, 4350]","[-0.13200000000000001, 0.10399999999999998, 4382]","[-0.14399999999999999, 0.10399999999999998, 4417]","[-0.152, 0.10399999999999998, 4449]","[-0.16, 0.10399999999999998, 4482]","[-0.16800000000000001, 0.10399999999999998, 4516]","[-0.17199999999999999, 0.10399999999999998, 4549]","[-0.17999999999999999, 0.099999999999999978, 4583]","[-0.184, 0.099999999999999978, 4615]","[-0.184, 0.099999999999999978, 4650]","[-0.188, 0.095999999999999974, 4683]","[-0.188, 0.095999999999999974, 4716]","[-0.192, 0.095999999999999974, 4750]","[-0.19600000000000001, 0.095999999999999974, 4783]","[-0.19600000000000001, 0.095999999999999974, 4816]","[-0.19600000000000001, 0.095999999999999974, 4849]","[-0.19600000000000001, 0.095999999999999974, 4883]","[-0.19600000000000001, 0.095999999999999974, 4916]","[-0.19600000000000001, 0.095999999999999974, 4949]","[-0.19600000000000001, 0.095999999999999974, 4983]"
"[0.016, 0.071999999999999953, 14971]","[0.0080000000000000002, 0.067999999999999949, 15022]","[0.0080000000000000002, 0.067999999999999949, 15038]","[0.0080000000000000002, 0.067999999999999949, 15054]","[0.0080000000000000002, 0.067999999999999949, 15071]","[0.0080000000000000002, 0.067999999999999949, 15088]","[0.0080000000000000002, 0.067999999999999949, 15105]","[0.0080000000000000002, 0.067999999999999949, 15121]","[0.0040000000000000001, 0.063999999999999946, 15138]","[0.0040000000000000001, 0.063999999999999946, 15154]","[0.0040000000000000001, 0.063999999999999946, 15171]","[0.0040000000000000001, 0.060000000000000053, 15188]","[0.0040000000000000001, 0.05600000000000005, 15205]","[0.0040000000000000001, 0.05600000000000005, 15221]","[0.0040000000000000001, 0.052000000000000046, 15238]","[0.0040000000000000001, 0.052000000000000046, 15255]","[0.0040000000000000001, 0.052000000000000046, 15271]","[0.0040000000000000001, 0.048000000000000043, 15288]","[0.0040000000000000001, 0.044000000000000039, 15304]","[0.0040000000000000001, 0.040000000000000036, 15321]","[0.0040000000000000001, 0.032000000000000028, 15338]","[0.0040000000000000001, 0.028000000000000025, 15355]","[0.0040000000000000001, 0.016000000000000014, 15371]","[0.0080000000000000002, 0.012000000000000011, 15388]","[0.0080000000000000002, 0.0080000000000000071, 15405]","[0.0080000000000000002, 0.0, 15421]","[0.0080000000000000002, -0.0080000000000000071, 15438]","[0.0080000000000000002, -0.012000000000000011, 15454]","[0.012, -0.020000000000000018, 15472]","[0.012, -0.032000000000000028, 15488]","[0.012, -0.032000000000000028, 15505]","[0.012, -0.036000000000000032, 15522]","[0.012, -0.040000000000000036, 15539]","[0.012, -0.044000000000000039, 15554]","[0.012, -0.044000000000000039, 15572]","[0.012, -0.048000000000000043, 15588]","[0.012, -0.048000000000000043, 15605]","[0.012, -0.048000000000000043, 15638]","[0.012, -0.048000000000000043, 15671]","[0.012, -0.048000000000000043, 15705]","[0.012, -0.048000000000000043, 15739]","[0.012, -0.048000000000000043, 15772]","[0.012, -0.048000000000000043, 15806]","[0.012, -0.048000000000000043, 15839]","[0.012, -0.048000000000000043, 15872]","[0.012, -0.048000000000000043, 15905]","[0.012, -0.048000000000000043, 15938]","[0.012, -0.048000000000000043, 15972]","[0.012, -0.048000000000000043, 16006]","[0.012, -0.048000000000000043, 16039]","[0.012, -0.048000000000000043, 16072]","[0.012, -0.048000000000000043, 16105]","[0.012, -0.048000000000000043, 16123]","[0.0080000000000000002, -0.048000000000000043, 16139]","[0.0040000000000000001, -0.048000000000000043, 16171]","[-0.0040000000000000001, -0.048000000000000043, 16205]","[-0.016, -0.048000000000000043, 16239]","[-0.028000000000000001, -0.044000000000000039, 16271]","[-0.040000000000000001, -0.040000000000000036, 16304]","[-0.059999999999999998, -0.036000000000000032, 16322]","[-0.068000000000000005, -0.032000000000000028, 16356]","[-0.104, -0.028000000000000025, 16389]","[-0.124, -0.028000000000000025, 16422]","[-0.13600000000000001, -0.028000000000000025, 16455]","[-0.152, -0.028000000000000025, 16488]","[-0.16400000000000001, -0.028000000000000025, 16522]","[-0.16800000000000001, -0.028000000000000025, 16556]","[-0.17599999999999999, -0.028000000000000025, 16589]","[-0.184, -0.036000000000000032, 16622]","[-0.19600000000000001, -0.044000000000000039, 16656]","[-0.20399999999999999, -0.060000000000000053, 16689]","[-0.21199999999999999, -0.076000000000000068, 16722]","[-0.216, -0.088000000000000078, 16756]","[-0.216, -0.10400000000000009, 16788]","[-0.216, -0.12000000000000011, 16822]","[-0.216, -0.1359999999999999, 16855]","[-0.216, -0.14799999999999991, 16888]","[-0.21199999999999999, -0.15999999999999992, 16922]","[-0.20000000000000001, -0.17199999999999993, 16956]","[-0.188, -0.18399999999999994, 16989]","[-0.156, -0.20799999999999996, 17055]","[-0.14000000000000001, -0.21999999999999997, 17089]","[-0.128, -0.22399999999999998, 17123]","[-0.108, -0.22799999999999998, 17156]","[-0.091999999999999998, -0.22799999999999998, 17189]","[-0.075999999999999998, -0.22799999999999998, 17222]","[-0.064000000000000001, -0.22799999999999998, 17255]","[-0.051999999999999998, -0.22799999999999998, 17289]","[-0.043999999999999997, -0.22399999999999998, 17322]","[-0.035999999999999997, -0.21599999999999997, 17356]","[-0.024, -0.20399999999999996, 17389]","[-0.016, -0.19199999999999995, 17422]","[-0.012, -0.17999999999999994, 17456]","[-0.0040000000000000001, -0.16799999999999993, 17489]","[-0.0040000000000000001, -0.15599999999999992, 17523]","[0.0, -0.14399999999999991, 17555]","[0.0040000000000000001, -0.1319999999999999, 17590]","[0.0080000000000000002, -0.12000000000000011, 17622]","[0.0080000000000000002, -0.1120000000000001, 17656]","[0.012, -0.10400000000000009, 17689]","[0.012, -0.10000000000000009, 17723]","[0.012, -0.096000000000000085, 17756]","[0.016, -0.092000000000000082, 17789]","[0.016, -0.084000000000000075, 17823]","[0.016, -0.076000000000000068, 17856]","[0.02, -0.06800000000000006, 17890]","[0.02, -0.064000000000000057, 17922]","[0.02, -0.064000000000000057, 17956]","[0.02, -0.064000000000000057, 17990]","[0.02, -0.060000000000000053, 18023]","[0.024, -0.060000000000000053, 18056]","[0.024, -0.060000000000000053, 18089]","[0.024, -0.060000000000000053, 18123]","[0.024, -0.060000000000000053, 18157]","[0.024, -0.060000000000000053, 18189]","[0.024, -0.060000000000000053, 18223]","[0.024, -0.060000000000000053, 18257]","[0.024, -0.060000000000000053, 18289]","[0.024, -0.060000000000000053, 18322]","[0.024, -0.060000000000000053, 18356]","[0.024, -0.060000000000000053, 18389]","[0.024, -0.060000000000000053, 18423]","[0.024, -0.060000000000000053, 18456]","[0.024, -0.060000000000000053, 18490]","[0.024, -0.06800000000000006, 18523]","[0.02, -0.088000000000000078, 18556]","[0.02, -0.10000000000000009, 18590]","[0.02, -0.12400000000000011, 18623]","[0.02, -0.1399999999999999, 18657]","[0.028000000000000001, -0.15999999999999992, 18689]","[0.035999999999999997, -0.16799999999999993, 18723]","[0.051999999999999998, -0.18399999999999994, 18757]","[0.068000000000000005, -0.19599999999999995, 18790]","[0.075999999999999998, -0.19999999999999996, 18823]","[0.087999999999999995, -0.20799999999999996, 18856]","[0.104, -0.21199999999999997, 18890]","[0.11600000000000001, -0.21199999999999997, 18923]","[0.124, -0.21599999999999997, 18957]","[0.13600000000000001, -0.21599999999999997, 18990]","[0.14799999999999999, -0.21599999999999997, 19023]","[0.16, -0.21599999999999997, 19056]","[0.17199999999999999, -0.21599999999999997, 19090]","[0.184, -0.21599999999999997, 19123]","[0.19600000000000001, -0.21599999999999997, 19156]","[0.21199999999999999, -0.21599999999999997, 19189]","[0.22, -0.21599999999999997, 19223]","[0.22800000000000001, -0.21599999999999997, 19257]","[0.23200000000000001, -0.21599999999999997, 19290]","[0.23200000000000001, -0.21199999999999997, 19323]","[0.23200000000000001, -0.20799999999999996, 19357]","[0.23599999999999999, -0.19999999999999996, 19391]","[0.23999999999999999, -0.19199999999999995, 19423]","[0.23999999999999999, -0.17999999999999994, 19457]","[0.24399999999999999, -0.17599999999999993, 19490]","[0.24399999999999999, -0.16799999999999993, 19523]","[0.248, -0.15999999999999992, 19557]","[0.248, -0.15599999999999992, 19590]","[0.248, -0.15199999999999991, 19623]","[0.248, -0.14799999999999991, 19657]","[0.248, -0.1399999999999999, 19690]","[0.248, -0.1319999999999999, 19724]","[0.24399999999999999, -0.092000000000000082, 19807]","[0.23599999999999999, -0.084000000000000075, 19840]","[0.224, -0.06800000000000006, 19874]","[0.21199999999999999, -0.052000000000000046, 19908]","[0.19600000000000001, -0.040000000000000036, 19940]","[0.188, -0.036000000000000032, 19974]","[0.17199999999999999, -0.032000000000000028, 20007]","[0.156, -0.024000000000000021, 20041]","[0.14399999999999999, -0.024000000000000021, 20073]","[0.13600000000000001, -0.024000000000000021, 20107]","[0.128, -0.024000000000000021, 20140]","[0.12, -0.024000000000000021, 20173]","[0.108, -0.024000000000000021, 20207]","[0.104, -0.024000000000000021, 20240]","[0.091999999999999998, -0.028000000000000025, 20274]","[0.084000000000000005, -0.032000000000000028, 20308]","[0.075999999999999998, -0.036000000000000032, 20340]","[0.068000000000000005, -0.040000000000000036, 20374]","[0.059999999999999998, -0.044000000000000039, 20407]","[0.056000000000000001, -0.052000000000000046, 20440]","[0.048000000000000001, -0.05600000000000005, 20474]","[0.040000000000000001, -0.060000000000000053, 20507]","[0.035999999999999997, -0.064000000000000057, 20540]","[0.032000000000000001, -0.072000000000000064, 20574]","[0.028000000000000001, -0.076000000000000068, 20608]","[0.028000000000000001, -0.076000000000000068, 20640]","[0.028000000000000001, -0.076000000000000068, 20674]","[0.028000000000000001, -0.076000000000000068, 20708]"
