"[-0.188, -0.072000000000000064, 1699]","[-0.19600000000000001, -0.072000000000000064, 1715]","[-0.19600000000000001, -0.072000000000000064, 1732]","[-0.20000000000000001, -0.060000000000000053, 1749]","[-0.20000000000000001, -0.052000000000000046, 1766]","[-0.19600000000000001, -0.036000000000000032, 1783]","[-0.184, -0.020000000000000018, 1798]","[-0.16400000000000001, 0.0, 1816]","[-0.13600000000000001, 0.020000000000000018, 1832]","[-0.108, 0.032000000000000028, 1848]","[-0.075999999999999998, 0.036000000000000032, 1865]","[-0.024, 0.032000000000000028, 1882]","[0.0080000000000000002, 0.016000000000000014, 1900]","[0.032000000000000001, -0.0040000000000000036, 1916]","[0.056000000000000001, -0.036000000000000032, 1933]","[0.059999999999999998, -0.060000000000000053, 1949]","[0.064000000000000001, -0.084000000000000075, 1966]","[0.064000000000000001, -0.1080000000000001, 1983]","[0.056000000000000001, -0.14799999999999991, 1999]","[0.040000000000000001, -0.17199999999999993, 2016]","[0.024, -0.19199999999999995, 2032]","[0.0080000000000000002, -0.21199999999999997, 2050]","[-0.028000000000000001, -0.23599999999999999, 2066]","[-0.051999999999999998, -0.248, 2083]","[-0.084000000000000005, -0.26000000000000001, 2099]","[-0.112, -0.27200000000000002, 2115]","[-0.14799999999999999, -0.28000000000000003, 2133]","[-0.19600000000000001, -0.29200000000000004, 2149]","[-0.22800000000000001, -0.29600000000000004, 2182]","[-0.248, -0.30000000000000004, 2199]","[-0.25600000000000001, -0.30000000000000004, 2216]","[-0.26000000000000001, -0.30000000000000004, 2232]","[-0.26000000000000001, -0.30000000000000004, 2249]","[-0.26000000000000001, -0.30000000000000004, 2265]","[-0.26000000000000001, -0.30000000000000004, 2282]","[-0.26000000000000001, -0.30000000000000004, 2299]","[-0.26000000000000001, -0.30000000000000004, 2316]"
"[-0.27200000000000002, -0.30000000000000004, 2499]","[-0.27200000000000002, -0.30000000000000004, 2533]","[-0.26000000000000001, -0.29600000000000004, 2549]","[-0.23200000000000001, -0.29600000000000004, 2566]","[-0.188, -0.29600000000000004, 2583]","[-0.13600000000000001, -0.29600000000000004, 2600]","[-0.084000000000000005, -0.29600000000000004, 2616]","[-0.0040000000000000001, -0.29600000000000004, 2632]","[0.043999999999999997, -0.29600000000000004, 2650]","[0.11600000000000001, -0.29600000000000004, 2665]","[0.152, -0.29600000000000004, 2682]","[0.184, -0.29600000000000004, 2700]","[0.21199999999999999, -0.29600000000000004, 2716]","[0.23200000000000001, -0.29600000000000004, 2733]","[0.248, -0.29600000000000004, 2749]","[0.248, -0.29600000000000004, 2766]","[0.252, -0.29600000000000004, 2784]","[0.252, -0.29600000000000004, 2799]","[0.252, -0.29600000000000004, 2816]","[0.252, -0.29600000000000004, 2832]","[0.252, -0.29600000000000004, 2856]","[0.252, -0.29600000000000004, 2883]","[0.252, -0.29600000000000004, 2900]","[0.252, -0.29200000000000004, 2916]","[0.252, -0.29200000000000004, 2933]","[0.252, -0.29200000000000004, 2950]","[0.252, -0.28800000000000003, 2966]","[0.248, -0.27600000000000002, 2983]","[0.24399999999999999, -0.252, 2999]","[0.23599999999999999, -0.21199999999999997, 3021]","[0.22, -0.12000000000000011, 3050]","[0.216, 0.052000000000000046, 3084]","[0.224, 0.13200000000000001, 3116]","[0.22800000000000001, 0.16800000000000004, 3132]","[0.22800000000000001, 0.17200000000000004, 3150]","[0.23200000000000001, 0.17600000000000005, 3166]","[0.23200000000000001, 0.17600000000000005, 3183]","[0.23200000000000001, 0.17600000000000005, 3203]","[0.23200000000000001, 0.17600000000000005, 3233]","[0.23200000000000001, 0.17600000000000005, 3249]","[0.23200000000000001, 0.17600000000000005, 3266]","[0.23200000000000001, 0.17600000000000005, 3283]","[0.23200000000000001, 0.17600000000000005, 3300]"
