"[-0.24399999999999999, 0.18400000000000005, 1850]","[-0.24399999999999999, 0.18400000000000005, 1867]","[-0.24399999999999999, 0.18400000000000005, 1883]","[-0.24399999999999999, 0.18400000000000005, 1901]","[-0.24399999999999999, 0.18400000000000005, 1917]","[-0.24399999999999999, 0.18400000000000005, 1934]","[-0.24399999999999999, 0.18400000000000005, 1951]","[-0.24399999999999999, 0.18400000000000005, 1967]","[-0.24399999999999999, 0.18400000000000005, 1984]","[-0.24399999999999999, 0.18400000000000005, 2000]","[-0.24399999999999999, 0.18400000000000005, 2017]","[-0.24399999999999999, 0.18400000000000005, 2033]","[-0.24399999999999999, 0.18400000000000005, 2051]","[-0.24399999999999999, 0.18400000000000005, 2067]","[-0.24399999999999999, 0.18400000000000005, 2083]","[-0.24399999999999999, 0.18400000000000005, 2101]","[-0.24399999999999999, 0.18400000000000005, 2117]","[-0.24399999999999999, 0.18400000000000005, 2134]","[-0.24399999999999999, 0.18400000000000005, 2150]","[-0.24399999999999999, 0.18400000000000005, 2167]","[-0.24399999999999999, 0.18400000000000005, 2183]","[-0.23599999999999999, 0.18400000000000005, 2201]","[-0.23200000000000001, 0.18400000000000005, 2217]","[-0.224, 0.18400000000000005, 2234]","[-0.216, 0.18400000000000005, 2250]","[-0.20000000000000001, 0.18000000000000005, 2267]","[-0.184, 0.18000000000000005, 2283]","[-0.16400000000000001, 0.18400000000000005, 2300]","[-0.14799999999999999, 0.18799999999999994, 2317]","[-0.14000000000000001, 0.18799999999999994, 2333]","[-0.13600000000000001, 0.18799999999999994, 2350]","[-0.128, 0.18799999999999994, 2367]","[-0.11600000000000001, 0.18799999999999994, 2384]","[-0.096000000000000002, 0.18799999999999994, 2401]","[-0.087999999999999995, 0.18799999999999994, 2417]","[-0.080000000000000002, 0.18799999999999994, 2434]","[-0.071999999999999995, 0.18799999999999994, 2451]","[-0.059999999999999998, 0.19199999999999995, 2467]","[-0.040000000000000001, 0.19599999999999995, 2483]","[-0.024, 0.19599999999999995, 2501]","[-0.012, 0.19599999999999995, 2517]","[0.0, 0.19599999999999995, 2534]","[0.012, 0.19599999999999995, 2551]","[0.024, 0.19599999999999995, 2568]","[0.035999999999999997, 0.19599999999999995, 2583]","[0.043999999999999997, 0.19599999999999995, 2601]","[0.056000000000000001, 0.19599999999999995, 2617]","[0.064000000000000001, 0.19599999999999995, 2635]","[0.071999999999999995, 0.19599999999999995, 2650]","[0.080000000000000002, 0.19599999999999995, 2667]","[0.087999999999999995, 0.19599999999999995, 2684]","[0.096000000000000002, 0.19599999999999995, 2701]","[0.10000000000000001, 0.19199999999999995, 2717]","[0.11600000000000001, 0.19199999999999995, 2734]","[0.12, 0.19199999999999995, 2750]","[0.128, 0.19199999999999995, 2767]","[0.13200000000000001, 0.19199999999999995, 2784]","[0.14000000000000001, 0.19199999999999995, 2800]","[0.14399999999999999, 0.19199999999999995, 2818]","[0.14399999999999999, 0.19199999999999995, 2834]","[0.14799999999999999, 0.19199999999999995, 2850]","[0.14799999999999999, 0.19199999999999995, 2867]","[0.14799999999999999, 0.19199999999999995, 2884]","[0.14799999999999999, 0.19199999999999995, 2900]","[0.14799999999999999, 0.19199999999999995, 2918]","[0.14799999999999999, 0.19199999999999995, 2950]"
"[-0.064000000000000001, 0.13600000000000001, 3901]","[-0.059999999999999998, 0.14800000000000002, 3935]","[-0.059999999999999998, 0.15200000000000002, 3952]","[-0.056000000000000001, 0.16000000000000003, 3969]","[-0.056000000000000001, 0.16400000000000003, 3985]","[-0.056000000000000001, 0.16400000000000003, 4002]"
"[-0.056000000000000001, 0.19599999999999995, 4235]","[-0.056000000000000001, 0.19599999999999995, 4269]","[-0.056000000000000001, 0.19599999999999995, 4285]","[-0.056000000000000001, 0.19599999999999995, 4301]","[-0.056000000000000001, 0.19599999999999995, 4318]","[-0.056000000000000001, 0.19599999999999995, 4336]","[-0.056000000000000001, 0.19599999999999995, 4352]","[-0.056000000000000001, 0.19599999999999995, 4368]","[-0.056000000000000001, 0.19199999999999995, 4385]","[-0.056000000000000001, 0.19199999999999995, 4402]","[-0.056000000000000001, 0.19199999999999995, 4418]","[-0.056000000000000001, 0.19199999999999995, 4435]","[-0.056000000000000001, 0.19199999999999995, 4453]","[-0.056000000000000001, 0.18400000000000005, 4468]","[-0.056000000000000001, 0.17600000000000005, 4485]","[-0.056000000000000001, 0.16000000000000003, 4502]","[-0.056000000000000001, 0.14800000000000002, 4518]","[-0.056000000000000001, 0.14000000000000001, 4535]","[-0.051999999999999998, 0.128, 4552]","[-0.051999999999999998, 0.12, 4569]","[-0.048000000000000001, 0.11199999999999999, 4586]","[-0.043999999999999997, 0.10799999999999998, 4602]","[-0.040000000000000001, 0.10399999999999998, 4619]","[-0.035999999999999997, 0.095999999999999974, 4635]","[-0.032000000000000001, 0.087999999999999967, 4653]","[-0.028000000000000001, 0.075999999999999956, 4669]","[-0.024, 0.071999999999999953, 4685]","[-0.02, 0.063999999999999946, 4703]","[-0.016, 0.05600000000000005, 4719]","[-0.012, 0.048000000000000043, 4735]","[-0.0080000000000000002, 0.040000000000000036, 4753]","[-0.0040000000000000001, 0.020000000000000018, 4769]","[0.0, 0.012000000000000011, 4785]","[0.0040000000000000001, 0.0, 4802]","[0.0080000000000000002, -0.0040000000000000036, 4819]","[0.012, -0.012000000000000011, 4836]","[0.012, -0.016000000000000014, 4852]","[0.016, -0.028000000000000025, 4869]","[0.02, -0.032000000000000028, 4885]","[0.024, -0.040000000000000036, 4903]","[0.028000000000000001, -0.052000000000000046, 4919]","[0.032000000000000001, -0.060000000000000053, 4936]","[0.035999999999999997, -0.072000000000000064, 4952]","[0.040000000000000001, -0.076000000000000068, 4969]","[0.048000000000000001, -0.084000000000000075, 4985]","[0.048000000000000001, -0.088000000000000078, 5003]","[0.051999999999999998, -0.10000000000000009, 5019]","[0.056000000000000001, -0.10400000000000009, 5035]","[0.059999999999999998, -0.1080000000000001, 5052]","[0.064000000000000001, -0.1120000000000001, 5069]","[0.068000000000000005, -0.12000000000000011, 5086]","[0.071999999999999995, -0.12400000000000011, 5102]","[0.075999999999999998, -0.12799999999999989, 5119]","[0.080000000000000002, -0.1359999999999999, 5136]","[0.084000000000000005, -0.1399999999999999, 5152]","[0.087999999999999995, -0.1399999999999999, 5169]","[0.091999999999999998, -0.14399999999999991, 5186]","[0.096000000000000002, -0.14399999999999991, 5203]","[0.10000000000000001, -0.14399999999999991, 5219]","[0.104, -0.14799999999999991, 5236]","[0.108, -0.14799999999999991, 5253]","[0.112, -0.14799999999999991, 5269]","[0.11600000000000001, -0.14799999999999991, 5286]","[0.12, -0.14399999999999991, 5302]","[0.128, -0.1399999999999999, 5319]","[0.13200000000000001, -0.1359999999999999, 5336]","[0.14000000000000001, -0.12799999999999989, 5352]","[0.14399999999999999, -0.12400000000000011, 5369]","[0.152, -0.1160000000000001, 5385]","[0.156, -0.1080000000000001, 5403]","[0.16400000000000001, -0.096000000000000085, 5418]","[0.16400000000000001, -0.084000000000000075, 5435]","[0.16800000000000001, -0.076000000000000068, 5453]","[0.16800000000000001, -0.064000000000000057, 5470]","[0.17199999999999999, -0.040000000000000036, 5485]","[0.17599999999999999, -0.028000000000000025, 5503]","[0.17599999999999999, -0.028000000000000025, 5536]"
"[-0.0080000000000000002, 0.012000000000000011, 12759]","[-0.0080000000000000002, 0.012000000000000011, 12808]","[-0.0080000000000000002, 0.012000000000000011, 12825]","[-0.0080000000000000002, 0.012000000000000011, 12842]","[-0.0080000000000000002, 0.012000000000000011, 12858]","[-0.0080000000000000002, 0.012000000000000011, 12875]","[-0.0080000000000000002, 0.012000000000000011, 12892]","[-0.0080000000000000002, 0.012000000000000011, 12909]","[-0.0080000000000000002, 0.012000000000000011, 12925]","[-0.0080000000000000002, 0.012000000000000011, 12942]","[-0.0080000000000000002, 0.012000000000000011, 12958]","[-0.0080000000000000002, 0.012000000000000011, 12976]","[-0.0080000000000000002, 0.012000000000000011, 12992]","[-0.0080000000000000002, 0.012000000000000011, 13009]","[-0.0080000000000000002, 0.012000000000000011, 13025]","[-0.0080000000000000002, 0.012000000000000011, 13042]","[-0.0080000000000000002, 0.012000000000000011, 13058]","[-0.0080000000000000002, 0.012000000000000011, 13076]","[-0.0080000000000000002, 0.012000000000000011, 13092]","[-0.0080000000000000002, 0.012000000000000011, 13109]","[-0.0080000000000000002, 0.012000000000000011, 13125]","[-0.016, 0.012000000000000011, 13142]","[-0.016, 0.012000000000000011, 13159]","[-0.016, 0.012000000000000011, 13176]","[-0.02, 0.012000000000000011, 13192]","[-0.024, 0.012000000000000011, 13208]","[-0.028000000000000001, 0.012000000000000011, 13226]","[-0.032000000000000001, 0.012000000000000011, 13259]","[-0.040000000000000001, 0.012000000000000011, 13276]","[-0.043999999999999997, 0.012000000000000011, 13292]","[-0.051999999999999998, 0.012000000000000011, 13308]","[-0.051999999999999998, 0.012000000000000011, 13325]","[-0.064000000000000001, 0.012000000000000011, 13341]","[-0.068000000000000005, 0.012000000000000011, 13358]","[-0.068000000000000005, 0.012000000000000011, 13376]","[-0.071999999999999995, 0.012000000000000011, 13392]","[-0.075999999999999998, 0.012000000000000011, 13409]","[-0.084000000000000005, 0.012000000000000011, 13425]","[-0.087999999999999995, 0.012000000000000011, 13441]","[-0.096000000000000002, 0.012000000000000011, 13459]","[-0.096000000000000002, 0.012000000000000011, 13476]","[-0.10000000000000001, 0.012000000000000011, 13492]","[-0.104, 0.012000000000000011, 13508]","[-0.108, 0.012000000000000011, 13526]","[-0.11600000000000001, 0.0080000000000000071, 13542]","[-0.124, 0.0040000000000000036, 13559]","[-0.128, 0.0040000000000000036, 13575]","[-0.13200000000000001, 0.0, 13593]","[-0.14000000000000001, -0.0040000000000000036, 13609]","[-0.152, -0.012000000000000011, 13625]","[-0.156, -0.012000000000000011, 13642]","[-0.156, -0.016000000000000014, 13659]","[-0.16400000000000001, -0.020000000000000018, 13676]","[-0.16800000000000001, -0.024000000000000021, 13692]","[-0.17599999999999999, -0.032000000000000028, 13709]","[-0.17999999999999999, -0.040000000000000036, 13725]","[-0.184, -0.048000000000000043, 13743]","[-0.188, -0.05600000000000005, 13759]","[-0.192, -0.064000000000000057, 13775]","[-0.19600000000000001, -0.072000000000000064, 13792]","[-0.20399999999999999, -0.080000000000000071, 13809]","[-0.20799999999999999, -0.084000000000000075, 13826]","[-0.21199999999999999, -0.088000000000000078, 13843]","[-0.21199999999999999, -0.092000000000000082, 13859]"
