"[-0.040000000000000001, 0.028000000000000025, 2918]","[-0.040000000000000001, 0.028000000000000025, 2935]","[-0.040000000000000001, 0.028000000000000025, 2950]","[-0.040000000000000001, 0.028000000000000025, 2968]","[-0.040000000000000001, 0.036000000000000032, 2984]","[-0.040000000000000001, 0.036000000000000032, 3002]","[-0.040000000000000001, 0.036000000000000032, 3017]","[-0.040000000000000001, 0.036000000000000032, 3035]","[-0.040000000000000001, 0.036000000000000032, 3051]","[-0.040000000000000001, 0.036000000000000032, 3069]","[-0.040000000000000001, 0.036000000000000032, 3084]","[-0.040000000000000001, 0.036000000000000032, 3102]","[-0.040000000000000001, 0.036000000000000032, 3118]","[-0.040000000000000001, 0.036000000000000032, 3135]","[-0.043999999999999997, 0.036000000000000032, 3151]","[-0.043999999999999997, 0.036000000000000032, 3168]","[-0.043999999999999997, 0.036000000000000032, 3184]","[-0.043999999999999997, 0.036000000000000032, 3203]","[-0.043999999999999997, 0.036000000000000032, 3217]","[-0.056000000000000001, 0.036000000000000032, 3235]","[-0.064000000000000001, 0.028000000000000025, 3251]","[-0.071999999999999995, 0.024000000000000021, 3269]","[-0.080000000000000002, 0.016000000000000014, 3284]","[-0.087999999999999995, 0.016000000000000014, 3302]","[-0.096000000000000002, 0.0080000000000000071, 3317]","[-0.104, 0.0, 3335]","[-0.112, -0.0080000000000000071, 3351]","[-0.12, -0.016000000000000014, 3368]","[-0.124, -0.024000000000000021, 3384]","[-0.128, -0.028000000000000025, 3402]","[-0.13200000000000001, -0.036000000000000032, 3418]","[-0.13600000000000001, -0.044000000000000039, 3435]","[-0.14399999999999999, -0.05600000000000005, 3451]","[-0.14799999999999999, -0.064000000000000057, 3468]","[-0.14799999999999999, -0.064000000000000057, 3484]","[-0.14799999999999999, -0.06800000000000006, 3501]","[-0.152, -0.072000000000000064, 3517]","[-0.156, -0.088000000000000078, 3535]","[-0.16400000000000001, -0.10400000000000009, 3550]","[-0.16800000000000001, -0.1120000000000001, 3569]","[-0.16800000000000001, -0.12000000000000011, 3584]","[-0.17199999999999999, -0.1359999999999999, 3603]","[-0.17599999999999999, -0.14399999999999991, 3618]","[-0.17999999999999999, -0.15999999999999992, 3635]","[-0.184, -0.18399999999999994, 3650]","[-0.184, -0.19199999999999995, 3669]","[-0.184, -0.20799999999999996, 3683]","[-0.184, -0.21199999999999997, 3702]","[-0.184, -0.22799999999999998, 3718]","[-0.184, -0.23199999999999998, 3736]","[-0.184, -0.23999999999999999, 3750]","[-0.17999999999999999, -0.248, 3769]","[-0.17599999999999999, -0.25600000000000001, 3783]","[-0.16800000000000001, -0.26000000000000001, 3802]","[-0.16, -0.26800000000000002, 3818]","[-0.156, -0.27600000000000002, 3836]","[-0.152, -0.28000000000000003, 3850]","[-0.14399999999999999, -0.28400000000000003, 3868]","[-0.13600000000000001, -0.28800000000000003, 3884]","[-0.13200000000000001, -0.28800000000000003, 3902]","[-0.124, -0.29200000000000004, 3917]","[-0.11600000000000001, -0.29600000000000004, 3935]","[-0.108, -0.30000000000000004, 3950]","[-0.10000000000000001, -0.30000000000000004, 3968]","[-0.091999999999999998, -0.30000000000000004, 3985]","[-0.084000000000000005, -0.30400000000000005, 4002]","[-0.071999999999999995, -0.30400000000000005, 4017]","[-0.068000000000000005, -0.30400000000000005, 4036]","[-0.059999999999999998, -0.30400000000000005, 4050]","[-0.043999999999999997, -0.30400000000000005, 4069]","[-0.024, -0.29600000000000004, 4083]","[-0.012, -0.29600000000000004, 4102]","[-0.0080000000000000002, -0.29600000000000004, 4118]","[0.0, -0.29200000000000004, 4135]","[0.016, -0.28400000000000003, 4150]","[0.032000000000000001, -0.27600000000000002, 4169]","[0.040000000000000001, -0.26800000000000002, 4184]","[0.048000000000000001, -0.26400000000000001, 4202]","[0.051999999999999998, -0.25600000000000001, 4218]","[0.059999999999999998, -0.24399999999999999, 4235]","[0.071999999999999995, -0.21999999999999997, 4285]","[0.075999999999999998, -0.20799999999999996, 4302]","[0.075999999999999998, -0.19599999999999995, 4317]","[0.075999999999999998, -0.18799999999999994, 4335]","[0.075999999999999998, -0.17999999999999994, 4351]","[0.075999999999999998, -0.17199999999999993, 4369]","[0.080000000000000002, -0.16399999999999992, 4403]","[0.080000000000000002, -0.15199999999999991, 4436]","[0.075999999999999998, -0.14399999999999991, 4469]","[0.075999999999999998, -0.14399999999999991, 4484]","[0.075999999999999998, -0.14399999999999991, 4502]","[0.075999999999999998, -0.14399999999999991, 4536]","[0.075999999999999998, -0.14399999999999991, 4570]"
"[0.14799999999999999, -0.084000000000000075, 6771]","[0.14799999999999999, -0.084000000000000075, 6804]","[0.14799999999999999, -0.084000000000000075, 6819]","[0.14000000000000001, -0.080000000000000071, 6838]","[0.14000000000000001, -0.080000000000000071, 6852]","[0.14000000000000001, -0.080000000000000071, 6871]","[0.14000000000000001, -0.080000000000000071, 6886]","[0.13600000000000001, -0.080000000000000071, 6905]","[0.13600000000000001, -0.080000000000000071, 6920]","[0.13200000000000001, -0.080000000000000071, 6938]","[0.124, -0.080000000000000071, 6953]","[0.12, -0.080000000000000071, 6970]","[0.108, -0.088000000000000078, 6986]","[0.096000000000000002, -0.096000000000000085, 7004]","[0.080000000000000002, -0.1080000000000001, 7020]","[0.064000000000000001, -0.12400000000000011, 7037]","[0.032000000000000001, -0.1359999999999999, 7053]","[0.012, -0.14399999999999991, 7072]","[-0.0040000000000000001, -0.15199999999999991, 7087]","[-0.02, -0.15999999999999992, 7104]","[-0.024, -0.16399999999999992, 7119]","[-0.024, -0.16399999999999992, 7138]","[-0.024, -0.16399999999999992, 7153]","[-0.028000000000000001, -0.16399999999999992, 7172]","[-0.028000000000000001, -0.16399999999999992, 7186]","[-0.028000000000000001, -0.16399999999999992, 7205]","[-0.028000000000000001, -0.16399999999999992, 7219]","[-0.028000000000000001, -0.16399999999999992, 7238]","[-0.028000000000000001, -0.16399999999999992, 7253]","[-0.028000000000000001, -0.16399999999999992, 7272]","[-0.028000000000000001, -0.16399999999999992, 7287]","[-0.028000000000000001, -0.16399999999999992, 7304]"
"[-0.12, 0.020000000000000018, 8705]","[-0.12, 0.028000000000000025, 8739]","[-0.12, 0.028000000000000025, 8754]","[-0.12, 0.028000000000000025, 8772]","[-0.12, 0.028000000000000025, 8787]","[-0.124, 0.028000000000000025, 8805]","[-0.124, 0.028000000000000025, 8821]","[-0.124, 0.028000000000000025, 8839]","[-0.128, 0.028000000000000025, 8854]","[-0.128, 0.028000000000000025, 8873]","[-0.128, 0.032000000000000028, 8887]","[-0.13200000000000001, 0.036000000000000032, 8906]","[-0.14000000000000001, 0.040000000000000036, 8921]","[-0.14799999999999999, 0.044000000000000039, 8939]","[-0.152, 0.052000000000000046, 8954]","[-0.16, 0.05600000000000005, 8972]","[-0.16800000000000001, 0.067999999999999949, 8988]","[-0.17599999999999999, 0.071999999999999953, 9005]","[-0.184, 0.07999999999999996, 9021]","[-0.192, 0.087999999999999967, 9039]","[-0.20000000000000001, 0.10799999999999998, 9055]","[-0.20399999999999999, 0.12, 9072]","[-0.20799999999999999, 0.128, 9088]","[-0.21199999999999999, 0.14000000000000001, 9106]","[-0.22, 0.15200000000000002, 9121]","[-0.224, 0.16000000000000003, 9139]","[-0.22800000000000001, 0.16800000000000004, 9155]","[-0.23200000000000001, 0.18000000000000005, 9172]","[-0.23599999999999999, 0.18799999999999994, 9188]","[-0.23599999999999999, 0.19199999999999995, 9206]","[-0.23599999999999999, 0.20399999999999996, 9221]","[-0.23999999999999999, 0.21199999999999997, 9239]","[-0.23999999999999999, 0.22399999999999998, 9254]","[-0.23999999999999999, 0.23999999999999999, 9273]","[-0.23999999999999999, 0.252, 9288]","[-0.23999999999999999, 0.26000000000000001, 9306]","[-0.23599999999999999, 0.28000000000000003, 9321]","[-0.22800000000000001, 0.29600000000000004, 9339]","[-0.224, 0.30400000000000005, 9355]","[-0.22, 0.31200000000000006, 9372]","[-0.22, 0.31599999999999995, 9388]","[-0.216, 0.32399999999999995, 9406]","[-0.20399999999999999, 0.33999999999999997, 9422]","[-0.192, 0.35199999999999998, 9439]","[-0.184, 0.36399999999999999, 9455]","[-0.17199999999999999, 0.36799999999999999, 9473]","[-0.17199999999999999, 0.36799999999999999, 9489]","[-0.16, 0.372, 9506]","[-0.14000000000000001, 0.38400000000000001, 9521]","[-0.11600000000000001, 0.39200000000000002, 9540]","[-0.080000000000000002, 0.40800000000000003, 9554]","[-0.068000000000000005, 0.40800000000000003, 9573]","[-0.059999999999999998, 0.41200000000000003, 9588]","[-0.059999999999999998, 0.41200000000000003, 9606]","[-0.048000000000000001, 0.41200000000000003, 9622]","[-0.032000000000000001, 0.40800000000000003, 9640]","[-0.012, 0.40400000000000003, 9655]","[0.0040000000000000001, 0.40000000000000002, 9673]","[0.02, 0.39600000000000002, 9689]","[0.032000000000000001, 0.39200000000000002, 9706]","[0.040000000000000001, 0.38800000000000001, 9722]","[0.051999999999999998, 0.38, 9740]","[0.075999999999999998, 0.36399999999999999, 9755]","[0.087999999999999995, 0.35599999999999998, 9772]","[0.10000000000000001, 0.34399999999999997, 9788]","[0.108, 0.33599999999999997, 9806]","[0.11600000000000001, 0.32399999999999995, 9822]","[0.124, 0.31200000000000006, 9840]","[0.13200000000000001, 0.30000000000000004, 9854]","[0.14399999999999999, 0.28400000000000003, 9873]","[0.156, 0.26000000000000001, 9888]","[0.16400000000000001, 0.248, 9906]","[0.16800000000000001, 0.23199999999999998, 9922]","[0.17599999999999999, 0.22399999999999998, 9939]","[0.17599999999999999, 0.21599999999999997, 9955]","[0.17999999999999999, 0.21199999999999997, 9973]","[0.17999999999999999, 0.20799999999999996, 9988]","[0.17999999999999999, 0.20799999999999996, 10007]","[0.17999999999999999, 0.20799999999999996, 10022]","[0.17999999999999999, 0.20799999999999996, 10039]","[0.17999999999999999, 0.20799999999999996, 10088]","[0.17999999999999999, 0.20799999999999996, 10106]","[0.17999999999999999, 0.20799999999999996, 10140]","[0.17999999999999999, 0.20799999999999996, 10173]","[0.17999999999999999, 0.21199999999999997, 10207]","[0.17199999999999999, 0.21999999999999997, 10240]","[0.16, 0.22399999999999998, 10255]","[0.156, 0.22399999999999998, 10273]","[0.152, 0.22399999999999998, 10288]","[0.14399999999999999, 0.21599999999999997, 10307]","[0.13200000000000001, 0.20399999999999996, 10340]","[0.12, 0.18799999999999994, 10355]","[0.11600000000000001, 0.18000000000000005, 10373]","[0.11600000000000001, 0.17600000000000005, 10388]","[0.11600000000000001, 0.16400000000000003, 10406]","[0.11600000000000001, 0.15600000000000003, 10421]","[0.12, 0.15200000000000002, 10440]","[0.13200000000000001, 0.14400000000000002, 10473]","[0.14799999999999999, 0.13600000000000001, 10488]","[0.16, 0.13200000000000001, 10507]","[0.16400000000000001, 0.13200000000000001, 10522]","[0.17199999999999999, 0.13200000000000001, 10540]","[0.184, 0.13200000000000001, 10555]","[0.19600000000000001, 0.13600000000000001, 10573]","[0.20799999999999999, 0.14400000000000002, 10588]","[0.22, 0.16000000000000003, 10607]","[0.23999999999999999, 0.18400000000000005, 10622]","[0.24399999999999999, 0.19599999999999995, 10640]","[0.24399999999999999, 0.20399999999999996, 10656]","[0.24399999999999999, 0.20799999999999996, 10673]","[0.23599999999999999, 0.21199999999999997, 10707]","[0.224, 0.22799999999999998, 10741]","[0.20000000000000001, 0.23599999999999999, 10774]","[0.188, 0.23599999999999999, 10807]","[0.17999999999999999, 0.21199999999999997, 10841]"
