"[-0.35599999999999998, 0.032000000000000028, 6086]","[-0.35599999999999998, 0.032000000000000028, 6102]","[-0.35599999999999998, 0.032000000000000028, 6119]","[-0.35599999999999998, 0.032000000000000028, 6136]","[-0.35599999999999998, 0.032000000000000028, 6152]","[-0.35599999999999998, 0.032000000000000028, 6169]","[-0.35599999999999998, 0.032000000000000028, 6186]","[-0.35599999999999998, 0.032000000000000028, 6203]","[-0.35199999999999998, 0.036000000000000032, 6220]","[-0.35199999999999998, 0.036000000000000032, 6236]","[-0.34799999999999998, 0.044000000000000039, 6253]","[-0.34000000000000002, 0.048000000000000043, 6270]","[-0.33200000000000002, 0.060000000000000053, 6286]","[-0.32400000000000001, 0.067999999999999949, 6303]","[-0.32000000000000001, 0.071999999999999953, 6319]","[-0.312, 0.075999999999999956, 6336]","[-0.29999999999999999, 0.083999999999999964, 6353]","[-0.29199999999999998, 0.083999999999999964, 6369]","[-0.28399999999999997, 0.083999999999999964, 6386]","[-0.28000000000000003, 0.083999999999999964, 6403]","[-0.27200000000000002, 0.083999999999999964, 6420]","[-0.26800000000000002, 0.083999999999999964, 6436]","[-0.26400000000000001, 0.075999999999999956, 6452]","[-0.26000000000000001, 0.067999999999999949, 6470]","[-0.26000000000000001, 0.063999999999999946, 6486]","[-0.26000000000000001, 0.052000000000000046, 6503]","[-0.26000000000000001, 0.040000000000000036, 6519]","[-0.26000000000000001, 0.032000000000000028, 6536]","[-0.26000000000000001, 0.016000000000000014, 6553]","[-0.26000000000000001, -0.0040000000000000036, 6569]","[-0.26000000000000001, -0.020000000000000018, 6586]","[-0.26000000000000001, -0.032000000000000028, 6602]","[-0.26400000000000001, -0.044000000000000039, 6620]","[-0.26400000000000001, -0.060000000000000053, 6653]","[-0.27200000000000002, -0.096000000000000085, 6686]","[-0.27200000000000002, -0.1160000000000001, 6720]","[-0.27600000000000002, -0.1359999999999999, 6753]","[-0.28000000000000003, -0.14399999999999991, 6786]","[-0.28000000000000003, -0.14399999999999991, 6820]"
"[-0.252, -0.0080000000000000071, 14058]","[-0.252, -0.0080000000000000071, 14092]","[-0.252, -0.0080000000000000071, 14108]","[-0.252, -0.0080000000000000071, 14125]","[-0.252, -0.0080000000000000071, 14142]","[-0.252, -0.0080000000000000071, 14158]","[-0.252, -0.0080000000000000071, 14175]","[-0.252, -0.0080000000000000071, 14191]","[-0.252, -0.0080000000000000071, 14208]","[-0.252, -0.0080000000000000071, 14226]","[-0.252, -0.0080000000000000071, 14242]","[-0.252, -0.0080000000000000071, 14259]","[-0.252, -0.0080000000000000071, 14275]","[-0.252, -0.0080000000000000071, 14292]","[-0.252, -0.0080000000000000071, 14308]","[-0.252, -0.0080000000000000071, 14325]","[-0.252, -0.0080000000000000071, 14341]","[-0.252, -0.0080000000000000071, 14359]","[-0.252, -0.0080000000000000071, 14375]","[-0.252, -0.0080000000000000071, 14392]","[-0.252, -0.0080000000000000071, 14408]","[-0.252, -0.0080000000000000071, 14425]","[-0.248, -0.0040000000000000036, 14442]","[-0.23999999999999999, -0.0040000000000000036, 14459]","[-0.22800000000000001, -0.0040000000000000036, 14475]","[-0.22, -0.0040000000000000036, 14492]","[-0.20799999999999999, -0.0040000000000000036, 14509]","[-0.188, -0.0040000000000000036, 14525]","[-0.17999999999999999, -0.0040000000000000036, 14542]","[-0.16800000000000001, -0.0040000000000000036, 14559]","[-0.16, -0.0040000000000000036, 14575]","[-0.152, -0.0040000000000000036, 14592]","[-0.14399999999999999, -0.0040000000000000036, 14609]","[-0.14399999999999999, -0.0040000000000000036, 14626]","[-0.14399999999999999, -0.0040000000000000036, 14641]","[-0.14399999999999999, -0.0080000000000000071, 14659]","[-0.14399999999999999, -0.0080000000000000071, 14676]","[-0.14399999999999999, -0.0080000000000000071, 14692]","[-0.14399999999999999, -0.0080000000000000071, 14709]","[-0.14399999999999999, -0.0080000000000000071, 14725]","[-0.14399999999999999, -0.0080000000000000071, 14759]","[-0.14399999999999999, -0.0080000000000000071, 14792]","[-0.14399999999999999, -0.0080000000000000071, 14826]","[-0.14399999999999999, -0.0080000000000000071, 14859]","[-0.14399999999999999, -0.0080000000000000071, 14892]","[-0.14399999999999999, -0.0080000000000000071, 14926]","[-0.14399999999999999, -0.012000000000000011, 14959]","[-0.14399999999999999, -0.016000000000000014, 14976]","[-0.14399999999999999, -0.024000000000000021, 14992]","[-0.14399999999999999, -0.028000000000000025, 15009]","[-0.14399999999999999, -0.040000000000000036, 15025]","[-0.14799999999999999, -0.044000000000000039, 15042]","[-0.14799999999999999, -0.052000000000000046, 15060]","[-0.14799999999999999, -0.05600000000000005, 15076]","[-0.14799999999999999, -0.064000000000000057, 15109]","[-0.14799999999999999, -0.080000000000000071, 15143]","[-0.14000000000000001, -0.10000000000000009, 15177]","[-0.128, -0.12000000000000011, 15210]","[-0.11600000000000001, -0.1359999999999999, 15243]","[-0.104, -0.14799999999999991, 15277]","[-0.084000000000000005, -0.16399999999999992, 15310]","[-0.064000000000000001, -0.17199999999999993, 15343]","[-0.043999999999999997, -0.18399999999999994, 15376]","[-0.024, -0.19199999999999995, 15409]","[-0.0040000000000000001, -0.19599999999999995, 15443]","[0.0080000000000000002, -0.19999999999999996, 15477]","[0.024, -0.20799999999999996, 15509]","[0.032000000000000001, -0.21199999999999997, 15542]","[0.035999999999999997, -0.21199999999999997, 15577]","[0.048000000000000001, -0.21599999999999997, 15610]","[0.051999999999999998, -0.21999999999999997, 15643]","[0.056000000000000001, -0.21999999999999997, 15676]","[0.056000000000000001, -0.21999999999999997, 15710]","[0.056000000000000001, -0.21999999999999997, 15743]","[0.056000000000000001, -0.21999999999999997, 15777]","[0.056000000000000001, -0.21999999999999997, 15810]","[0.056000000000000001, -0.21999999999999997, 15844]","[0.056000000000000001, -0.21999999999999997, 15877]","[0.056000000000000001, -0.21999999999999997, 15910]","[0.056000000000000001, -0.21999999999999997, 15944]","[0.056000000000000001, -0.21999999999999997, 15994]","[0.056000000000000001, -0.21999999999999997, 16027]","[0.056000000000000001, -0.21999999999999997, 16060]","[0.056000000000000001, -0.21999999999999997, 16093]","[0.056000000000000001, -0.21999999999999997, 16126]","[0.068000000000000005, -0.20799999999999996, 16160]","[0.084000000000000005, -0.19199999999999995, 16193]","[0.104, -0.17599999999999993, 16227]","[0.12, -0.16399999999999992, 16260]","[0.13600000000000001, -0.15199999999999991, 16293]","[0.14399999999999999, -0.14799999999999991, 16327]","[0.14799999999999999, -0.14399999999999991, 16360]","[0.14799999999999999, -0.14399999999999991, 16394]","[0.14799999999999999, -0.14399999999999991, 16427]","[0.14799999999999999, -0.14399999999999991, 16460]","[0.14799999999999999, -0.14399999999999991, 16494]","[0.14799999999999999, -0.14399999999999991, 16527]","[0.14799999999999999, -0.14399999999999991, 16561]","[0.14799999999999999, -0.14399999999999991, 16594]","[0.14399999999999999, -0.14399999999999991, 16627]","[0.14399999999999999, -0.14399999999999991, 16660]","[0.14399999999999999, -0.14399999999999991, 16694]","[0.13600000000000001, -0.14399999999999991, 16727]","[0.13600000000000001, -0.14399999999999991, 16760]","[0.128, -0.14399999999999991, 16794]","[0.128, -0.14399999999999991, 16827]","[0.124, -0.14399999999999991, 16861]","[0.12, -0.14399999999999991, 16894]","[0.112, -0.1359999999999999, 16928]","[0.108, -0.1319999999999999, 16961]","[0.096000000000000002, -0.12400000000000011, 16994]","[0.091999999999999998, -0.1160000000000001, 17028]","[0.084000000000000005, -0.1120000000000001, 17061]","[0.071999999999999995, -0.10000000000000009, 17094]","[0.064000000000000001, -0.092000000000000082, 17127]","[0.056000000000000001, -0.088000000000000078, 17161]","[0.051999999999999998, -0.084000000000000075, 17194]","[0.048000000000000001, -0.076000000000000068, 17227]","[0.040000000000000001, -0.06800000000000006, 17261]","[0.032000000000000001, -0.05600000000000005, 17294]","[0.028000000000000001, -0.048000000000000043, 17327]","[0.024, -0.036000000000000032, 17362]","[0.02, -0.028000000000000025, 17395]","[0.02, -0.024000000000000021, 17428]","[0.016, -0.012000000000000011, 17462]","[0.012, 0.0080000000000000071, 17494]","[0.012, 0.016000000000000014, 17528]","[0.012, 0.020000000000000018, 17561]","[0.012, 0.024000000000000021, 17595]","[0.012, 0.024000000000000021, 17628]","[0.012, 0.032000000000000028, 17661]","[0.012, 0.032000000000000028, 17695]","[0.012, 0.032000000000000028, 17729]","[0.012, 0.032000000000000028, 17761]","[0.012, 0.032000000000000028, 17794]","[0.012, 0.032000000000000028, 17828]","[0.016, 0.032000000000000028, 17861]","[0.02, 0.028000000000000025, 17895]","[0.040000000000000001, 0.024000000000000021, 17928]","[0.059999999999999998, 0.020000000000000018, 17961]","[0.080000000000000002, 0.016000000000000014, 17995]","[0.108, 0.012000000000000011, 18029]","[0.14399999999999999, 0.0080000000000000071, 18061]","[0.17999999999999999, 0.0080000000000000071, 18095]","[0.20000000000000001, 0.0040000000000000036, 18128]","[0.224, 0.0040000000000000036, 18162]","[0.23200000000000001, 0.0040000000000000036, 18195]","[0.24399999999999999, 0.0, 18228]","[0.24399999999999999, 0.0, 18261]","[0.24399999999999999, 0.0, 18295]"
"[-0.26000000000000001, 0.091999999999999971, 19396]","[-0.26000000000000001, 0.091999999999999971, 19446]","[-0.26000000000000001, 0.091999999999999971, 19463]","[-0.26000000000000001, 0.091999999999999971, 19480]","[-0.26000000000000001, 0.091999999999999971, 19496]","[-0.26000000000000001, 0.087999999999999967, 19513]","[-0.26000000000000001, 0.087999999999999967, 19529]","[-0.26000000000000001, 0.087999999999999967, 19546]","[-0.26000000000000001, 0.087999999999999967, 19563]","[-0.26000000000000001, 0.087999999999999967, 19579]","[-0.26000000000000001, 0.087999999999999967, 19596]","[-0.26000000000000001, 0.087999999999999967, 19613]","[-0.26000000000000001, 0.087999999999999967, 19630]","[-0.26000000000000001, 0.087999999999999967, 19646]","[-0.26000000000000001, 0.087999999999999967, 19663]","[-0.26000000000000001, 0.087999999999999967, 19679]","[-0.26000000000000001, 0.087999999999999967, 19696]","[-0.26000000000000001, 0.087999999999999967, 19713]","[-0.26000000000000001, 0.087999999999999967, 19729]","[-0.26000000000000001, 0.087999999999999967, 19746]","[-0.26000000000000001, 0.087999999999999967, 19763]","[-0.26000000000000001, 0.091999999999999971, 19780]","[-0.25600000000000001, 0.099999999999999978, 19796]","[-0.252, 0.12, 19813]","[-0.252, 0.13200000000000001, 19830]","[-0.248, 0.14800000000000002, 19847]","[-0.248, 0.15600000000000003, 19863]","[-0.248, 0.16800000000000004, 19879]","[-0.248, 0.17600000000000005, 19896]","[-0.248, 0.18400000000000005, 19913]","[-0.248, 0.18400000000000005, 19930]","[-0.248, 0.18400000000000005, 19946]","[-0.248, 0.18400000000000005, 19963]","[-0.248, 0.18400000000000005, 19980]","[-0.248, 0.18400000000000005, 19997]","[-0.248, 0.18400000000000005, 20014]","[-0.248, 0.18400000000000005, 20030]","[-0.248, 0.18400000000000005, 20063]","[-0.248, 0.18400000000000005, 20080]","[-0.248, 0.18400000000000005, 20097]","[-0.248, 0.18400000000000005, 20129]","[-0.248, 0.18400000000000005, 20163]","[-0.26400000000000001, 0.18799999999999994, 20180]","[-0.27200000000000002, 0.19199999999999995, 20197]","[-0.28000000000000003, 0.19999999999999996, 20213]","[-0.28799999999999998, 0.20799999999999996, 20230]","[-0.29599999999999999, 0.21999999999999997, 20246]","[-0.29999999999999999, 0.22799999999999998, 20281]","[-0.312, 0.248, 20313]"
