"[-0.26400000000000001, 0.14400000000000002, 1150]","[-0.26800000000000002, 0.14000000000000001, 1166]","[-0.26800000000000002, 0.14000000000000001, 1184]","[-0.26800000000000002, 0.14000000000000001, 1200]","[-0.26800000000000002, 0.14000000000000001, 1217]","[-0.26800000000000002, 0.14000000000000001, 1233]","[-0.26800000000000002, 0.14000000000000001, 1250]","[-0.26800000000000002, 0.14000000000000001, 1267]","[-0.26800000000000002, 0.14000000000000001, 1283]","[-0.26800000000000002, 0.14000000000000001, 1300]","[-0.25600000000000001, 0.14000000000000001, 1317]","[-0.22800000000000001, 0.14000000000000001, 1334]","[-0.156, 0.14400000000000002, 1351]","[-0.104, 0.14800000000000002, 1367]","[-0.059999999999999998, 0.14800000000000002, 1383]","[-0.024, 0.14800000000000002, 1401]","[0.012, 0.14800000000000002, 1417]","[0.02, 0.14800000000000002, 1433]","[0.024, 0.14800000000000002, 1450]","[0.024, 0.14800000000000002, 1467]","[0.032000000000000001, 0.14800000000000002, 1484]","[0.056000000000000001, 0.14800000000000002, 1500]","[0.064000000000000001, 0.14800000000000002, 1517]","[0.064000000000000001, 0.14800000000000002, 1533]","[0.064000000000000001, 0.15200000000000002, 1552]","[0.051999999999999998, 0.15200000000000002, 1568]","[0.024, 0.14800000000000002, 1584]"
"[-0.112, 0.11199999999999999, 10524]","[-0.10000000000000001, 0.124, 10558]","[-0.10000000000000001, 0.124, 10574]","[-0.10000000000000001, 0.124, 10590]","[-0.10000000000000001, 0.124, 10608]","[-0.10000000000000001, 0.124, 10624]","[-0.10000000000000001, 0.124, 10641]","[-0.10000000000000001, 0.124, 10657]","[-0.096000000000000002, 0.124, 10675]","[-0.096000000000000002, 0.124, 10691]","[-0.096000000000000002, 0.124, 10708]","[-0.096000000000000002, 0.124, 10724]","[-0.096000000000000002, 0.124, 10741]","[-0.096000000000000002, 0.124, 10758]","[-0.096000000000000002, 0.124, 10774]","[-0.096000000000000002, 0.124, 10791]","[-0.096000000000000002, 0.124, 10807]","[-0.096000000000000002, 0.124, 10825]","[-0.096000000000000002, 0.124, 10841]","[-0.096000000000000002, 0.124, 10858]","[-0.096000000000000002, 0.124, 10874]","[-0.096000000000000002, 0.12, 10891]","[-0.096000000000000002, 0.12, 10908]","[-0.091999999999999998, 0.11199999999999999, 10925]","[-0.091999999999999998, 0.07999999999999996, 10941]","[-0.087999999999999995, 0.05600000000000005, 10958]","[-0.084000000000000005, 0.032000000000000028, 10975]","[-0.080000000000000002, 0.0080000000000000071, 10991]","[-0.075999999999999998, -0.020000000000000018, 11008]","[-0.075999999999999998, -0.044000000000000039, 11024]","[-0.075999999999999998, -0.072000000000000064, 11042]","[-0.075999999999999998, -0.10400000000000009, 11058]","[-0.080000000000000002, -0.12000000000000011, 11074]","[-0.084000000000000005, -0.1359999999999999, 11091]","[-0.087999999999999995, -0.14799999999999991, 11108]","[-0.091999999999999998, -0.15599999999999992, 11125]","[-0.10000000000000001, -0.16799999999999993, 11142]","[-0.108, -0.17999999999999994, 11158]","[-0.12, -0.19199999999999995, 11175]","[-0.128, -0.20399999999999996, 11192]","[-0.14000000000000001, -0.20799999999999996, 11207]","[-0.156, -0.21999999999999997, 11224]","[-0.16400000000000001, -0.21999999999999997, 11242]","[-0.17199999999999999, -0.22399999999999998, 11257]","[-0.188, -0.22799999999999998, 11275]","[-0.20000000000000001, -0.22799999999999998, 11291]","[-0.216, -0.23599999999999999, 11307]","[-0.22800000000000001, -0.23999999999999999, 11325]","[-0.23599999999999999, -0.23999999999999999, 11347]","[-0.23599999999999999, -0.23599999999999999, 11373]","[-0.248, -0.22399999999999998, 11391]","[-0.252, -0.21199999999999997, 11408]","[-0.26000000000000001, -0.19599999999999995, 11427]","[-0.26400000000000001, -0.17999999999999994, 11453]","[-0.26400000000000001, -0.1399999999999999, 11474]","[-0.26400000000000001, -0.1120000000000001, 11493]","[-0.26400000000000001, -0.10400000000000009, 11519]","[-0.26400000000000001, -0.10000000000000009, 11542]","[-0.25600000000000001, -0.084000000000000075, 11560]","[-0.248, -0.06800000000000006, 11586]","[-0.23599999999999999, -0.048000000000000043, 11608]","[-0.23200000000000001, -0.044000000000000039, 11626]","[-0.216, -0.036000000000000032, 11653]","[-0.184, -0.016000000000000014, 11675]","[-0.16, -0.0040000000000000036, 11706]","[-0.152, 0.0, 11725]","[-0.152, 0.0, 11746]","[-0.14000000000000001, 0.0, 11773]","[-0.091999999999999998, 0.0, 11799]","[-0.059999999999999998, 0.0, 11825]","[-0.035999999999999997, 0.0, 11852]","[-0.028000000000000001, -0.0080000000000000071, 11876]","[-0.02, -0.016000000000000014, 11906]","[-0.0080000000000000002, -0.028000000000000025, 11932]","[0.0080000000000000002, -0.040000000000000036, 11959]","[0.012, -0.044000000000000039, 11986]","[0.016, -0.048000000000000043, 12008]","[0.016, -0.048000000000000043, 12039]","[0.016, -0.052000000000000046, 12066]","[0.024, -0.052000000000000046, 12091]","[0.024, -0.052000000000000046, 12142]","[0.024, -0.052000000000000046, 12172]","[0.024, -0.052000000000000046, 12200]","[0.024, -0.052000000000000046, 12225]","[0.028000000000000001, -0.05600000000000005, 12253]","[0.032000000000000001, -0.05600000000000005, 12276]","[0.035999999999999997, -0.060000000000000053, 12306]","[0.040000000000000001, -0.064000000000000057, 12332]","[0.048000000000000001, -0.064000000000000057, 12358]","[0.056000000000000001, -0.072000000000000064, 12386]","[0.064000000000000001, -0.076000000000000068, 12408]","[0.080000000000000002, -0.088000000000000078, 12440]","[0.091999999999999998, -0.096000000000000085, 12466]","[0.104, -0.1080000000000001, 12493]","[0.12, -0.12000000000000011, 12519]","[0.13200000000000001, -0.12400000000000011, 12542]","[0.14000000000000001, -0.1359999999999999, 12573]","[0.152, -0.14799999999999991, 12599]","[0.16400000000000001, -0.15999999999999992, 12626]","[0.17599999999999999, -0.17599999999999993, 12652]","[0.188, -0.19599999999999995, 12676]","[0.192, -0.20399999999999996, 12706]","[0.19600000000000001, -0.20799999999999996, 12733]","[0.20000000000000001, -0.21599999999999997, 12759]","[0.20399999999999999, -0.22399999999999998, 12786]","[0.20799999999999999, -0.22799999999999998, 12809]","[0.20799999999999999, -0.22799999999999998, 12839]","[0.20799999999999999, -0.22799999999999998, 12866]","[0.20799999999999999, -0.22799999999999998, 12892]","[0.20799999999999999, -0.22799999999999998, 12919]","[0.20799999999999999, -0.22799999999999998, 12942]","[0.20799999999999999, -0.22799999999999998, 12973]","[0.20799999999999999, -0.22399999999999998, 12999]","[0.20799999999999999, -0.22399999999999998, 13026]","[0.20799999999999999, -0.21999999999999997, 13053]","[0.20799999999999999, -0.20399999999999996, 13076]","[0.20799999999999999, -0.19999999999999996, 13105]","[0.20799999999999999, -0.17599999999999993, 13132]","[0.216, -0.14399999999999991, 13158]","[0.22, -0.10400000000000009, 13186]","[0.22, -0.072000000000000064, 13209]","[0.22, -0.036000000000000032, 13239]","[0.21199999999999999, 0.020000000000000018, 13266]","[0.20799999999999999, 0.048000000000000043, 13292]","[0.20399999999999999, 0.048000000000000043, 13319]","[0.20399999999999999, 0.052000000000000046, 13343]","[0.20399999999999999, 0.060000000000000053, 13372]","[0.20000000000000001, 0.071999999999999953, 13393]","[0.20000000000000001, 0.071999999999999953, 13425]","[0.19600000000000001, 0.075999999999999956, 13452]","[0.19600000000000001, 0.083999999999999964, 13476]","[0.19600000000000001, 0.099999999999999978, 13505]","[0.20000000000000001, 0.10399999999999998, 13527]","[0.20000000000000001, 0.10399999999999998, 13559]","[0.20000000000000001, 0.10399999999999998, 13586]","[0.20000000000000001, 0.10399999999999998, 13610]","[0.20000000000000001, 0.10399999999999998, 13639]","[0.20000000000000001, 0.10399999999999998, 13666]","[0.20000000000000001, 0.12, 13692]","[0.20399999999999999, 0.16400000000000003, 13718]","[0.20399999999999999, 0.17600000000000005, 13744]","[0.20399999999999999, 0.17200000000000004, 13773]","[0.20399999999999999, 0.16400000000000003, 13799]","[0.20399999999999999, 0.16400000000000003, 13826]","[0.20399999999999999, 0.16400000000000003, 13852]","[0.20399999999999999, 0.16400000000000003, 13876]","[0.20399999999999999, 0.16400000000000003, 13905]","[0.20399999999999999, 0.16400000000000003, 13932]","[0.20399999999999999, 0.16400000000000003, 13958]","[0.20399999999999999, 0.16400000000000003, 13985]","[0.20399999999999999, 0.16400000000000003, 14010]","[0.20399999999999999, 0.16400000000000003, 14039]","[0.20399999999999999, 0.16400000000000003, 14061]","[0.20399999999999999, 0.16400000000000003, 14092]","[0.216, 0.16800000000000004, 14119]","[0.22, 0.16800000000000004, 14144]","[0.22800000000000001, 0.17200000000000004, 14172]","[0.22800000000000001, 0.17600000000000005, 14198]","[0.22800000000000001, 0.18000000000000005, 14225]"
