"[-0.26400000000000001, -0.30800000000000005, 5352]","[-0.26400000000000001, -0.30800000000000005, 5369]","[-0.26400000000000001, -0.30800000000000005, 5386]","[-0.26400000000000001, -0.30800000000000005, 5403]","[-0.26400000000000001, -0.30800000000000005, 5419]","[-0.26400000000000001, -0.30800000000000005, 5437]","[-0.25600000000000001, -0.30800000000000005, 5452]","[-0.252, -0.30800000000000005, 5470]","[-0.22800000000000001, -0.30800000000000005, 5487]","[-0.20799999999999999, -0.30800000000000005, 5502]","[-0.184, -0.30800000000000005, 5519]","[-0.16, -0.30800000000000005, 5536]","[-0.12, -0.30800000000000005, 5553]","[-0.087999999999999995, -0.30800000000000005, 5569]","[-0.051999999999999998, -0.30800000000000005, 5586]","[0.0, -0.30400000000000005, 5603]","[0.035999999999999997, -0.29600000000000004, 5620]","[0.064000000000000001, -0.29600000000000004, 5637]","[0.10000000000000001, -0.29600000000000004, 5653]","[0.108, -0.29600000000000004, 5669]","[0.13600000000000001, -0.29600000000000004, 5686]","[0.14799999999999999, -0.29600000000000004, 5703]","[0.16400000000000001, -0.29600000000000004, 5719]","[0.16800000000000001, -0.29600000000000004, 5736]","[0.184, -0.29600000000000004, 5752]","[0.192, -0.29600000000000004, 5769]","[0.192, -0.29200000000000004, 5786]","[0.192, -0.29200000000000004, 5803]","[0.184, -0.29200000000000004, 5820]"
"[-0.28000000000000003, -0.29200000000000004, 6437]","[-0.28000000000000003, -0.29200000000000004, 6470]","[-0.28000000000000003, -0.29200000000000004, 6486]","[-0.28000000000000003, -0.29200000000000004, 6503]","[-0.28000000000000003, -0.29200000000000004, 6520]","[-0.28000000000000003, -0.29200000000000004, 6536]","[-0.28000000000000003, -0.29200000000000004, 6553]","[-0.28000000000000003, -0.29200000000000004, 6571]","[-0.28000000000000003, -0.29200000000000004, 6586]","[-0.28399999999999997, -0.28400000000000003, 6604]","[-0.28399999999999997, -0.28000000000000003, 6620]","[-0.28399999999999997, -0.27200000000000002, 6637]","[-0.28399999999999997, -0.26000000000000001, 6653]","[-0.28399999999999997, -0.252, 6670]","[-0.28399999999999997, -0.23999999999999999, 6687]","[-0.28399999999999997, -0.22799999999999998, 6703]","[-0.28399999999999997, -0.21599999999999997, 6721]","[-0.28399999999999997, -0.19199999999999995, 6736]","[-0.28399999999999997, -0.17599999999999993, 6754]","[-0.28399999999999997, -0.15999999999999992, 6770]","[-0.28399999999999997, -0.14799999999999991, 6787]","[-0.28399999999999997, -0.1319999999999999, 6804]","[-0.28399999999999997, -0.1160000000000001, 6820]","[-0.28000000000000003, -0.10000000000000009, 6836]","[-0.27600000000000002, -0.088000000000000078, 6853]","[-0.27200000000000002, -0.072000000000000064, 6870]","[-0.26400000000000001, -0.044000000000000039, 6886]","[-0.25600000000000001, -0.028000000000000025, 6904]","[-0.252, -0.012000000000000011, 6920]","[-0.24399999999999999, 0.0, 6937]","[-0.23599999999999999, 0.020000000000000018, 6953]","[-0.23200000000000001, 0.028000000000000025, 6970]","[-0.22, 0.040000000000000036, 6987]","[-0.21199999999999999, 0.052000000000000046, 7004]","[-0.19600000000000001, 0.071999999999999953, 7021]","[-0.188, 0.083999999999999964, 7036]","[-0.17599999999999999, 0.091999999999999971, 7053]","[-0.16400000000000001, 0.095999999999999974, 7070]","[-0.13200000000000001, 0.10799999999999998, 7088]","[-0.112, 0.11199999999999999, 7104]","[-0.096000000000000002, 0.11199999999999999, 7120]","[-0.084000000000000005, 0.11199999999999999, 7136]","[-0.059999999999999998, 0.10799999999999998, 7153]","[-0.040000000000000001, 0.10399999999999998, 7170]","[-0.02, 0.099999999999999978, 7186]","[0.0040000000000000001, 0.091999999999999971, 7203]","[0.032000000000000001, 0.07999999999999996, 7221]","[0.043999999999999997, 0.075999999999999956, 7237]","[0.059999999999999998, 0.063999999999999946, 7254]","[0.080000000000000002, 0.052000000000000046, 7287]","[0.104, 0.036000000000000032, 7321]","[0.124, 0.016000000000000014, 7354]","[0.13600000000000001, -0.0040000000000000036, 7388]","[0.14799999999999999, -0.028000000000000025, 7420]","[0.156, -0.052000000000000046, 7454]","[0.16400000000000001, -0.080000000000000071, 7487]","[0.16800000000000001, -0.10000000000000009, 7520]","[0.17199999999999999, -0.12000000000000011, 7554]","[0.17999999999999999, -0.14399999999999991, 7587]","[0.184, -0.16799999999999993, 7621]","[0.184, -0.18799999999999994, 7654]","[0.188, -0.20799999999999996, 7687]","[0.188, -0.23199999999999998, 7721]","[0.188, -0.23999999999999999, 7754]","[0.188, -0.252, 7787]","[0.188, -0.26400000000000001, 7821]","[0.188, -0.26800000000000002, 7855]","[0.192, -0.27200000000000002, 7888]"
"[-0.26000000000000001, -0.30400000000000005, 9322]","[-0.26000000000000001, -0.30800000000000005, 9372]","[-0.26000000000000001, -0.30800000000000005, 9389]","[-0.26000000000000001, -0.30800000000000005, 9405]","[-0.26000000000000001, -0.30800000000000005, 9422]","[-0.26000000000000001, -0.30800000000000005, 9439]","[-0.26000000000000001, -0.30800000000000005, 9456]","[-0.26000000000000001, -0.30800000000000005, 9472]","[-0.26000000000000001, -0.30800000000000005, 9489]","[-0.26000000000000001, -0.30800000000000005, 9506]","[-0.26000000000000001, -0.30800000000000005, 9522]","[-0.26000000000000001, -0.30800000000000005, 9539]","[-0.26000000000000001, -0.30800000000000005, 9556]","[-0.26000000000000001, -0.30800000000000005, 9573]","[-0.26000000000000001, -0.30800000000000005, 9590]","[-0.26000000000000001, -0.30800000000000005, 9606]","[-0.25600000000000001, -0.30800000000000005, 9623]","[-0.252, -0.30800000000000005, 9639]","[-0.248, -0.30400000000000005, 9656]","[-0.24399999999999999, -0.30400000000000005, 9673]","[-0.24399999999999999, -0.30000000000000004, 9689]","[-0.23999999999999999, -0.30000000000000004, 9706]","[-0.23999999999999999, -0.29600000000000004, 9722]","[-0.23599999999999999, -0.29600000000000004, 9739]","[-0.23200000000000001, -0.29200000000000004, 9756]","[-0.22800000000000001, -0.29200000000000004, 9773]","[-0.22, -0.28400000000000003, 9789]","[-0.216, -0.28000000000000003, 9806]","[-0.21199999999999999, -0.28000000000000003, 9823]","[-0.20799999999999999, -0.27600000000000002, 9838]","[-0.20399999999999999, -0.27600000000000002, 9856]","[-0.20000000000000001, -0.26800000000000002, 9889]","[-0.192, -0.26400000000000001, 9906]","[-0.188, -0.26000000000000001, 9923]","[-0.188, -0.26000000000000001, 9939]","[-0.184, -0.25600000000000001, 9956]","[-0.17999999999999999, -0.252, 9973]","[-0.16800000000000001, -0.248, 9989]","[-0.16400000000000001, -0.24399999999999999, 10006]","[-0.16, -0.24399999999999999, 10022]","[-0.152, -0.23599999999999999, 10039]","[-0.14000000000000001, -0.23199999999999998, 10056]","[-0.13200000000000001, -0.22799999999999998, 10089]","[-0.124, -0.21999999999999997, 10123]","[-0.11600000000000001, -0.21199999999999997, 10156]","[-0.10000000000000001, -0.19999999999999996, 10189]","[-0.096000000000000002, -0.19599999999999995, 10223]","[-0.087999999999999995, -0.18799999999999994, 10256]","[-0.080000000000000002, -0.17999999999999994, 10290]","[-0.071999999999999995, -0.16799999999999993, 10323]","[-0.068000000000000005, -0.15599999999999992, 10356]","[-0.064000000000000001, -0.14399999999999991, 10390]","[-0.056000000000000001, -0.12400000000000011, 10423]","[-0.051999999999999998, -0.10400000000000009, 10456]","[-0.048000000000000001, -0.096000000000000085, 10489]","[-0.048000000000000001, -0.084000000000000075, 10523]","[-0.048000000000000001, -0.072000000000000064, 10556]","[-0.048000000000000001, -0.06800000000000006, 10590]","[-0.048000000000000001, -0.05600000000000005, 10623]","[-0.048000000000000001, -0.048000000000000043, 10656]","[-0.051999999999999998, -0.036000000000000032, 10690]","[-0.051999999999999998, -0.028000000000000025, 10723]","[-0.056000000000000001, -0.016000000000000014, 10756]","[-0.059999999999999998, -0.0080000000000000071, 10789]","[-0.059999999999999998, 0.0, 10824]","[-0.059999999999999998, 0.012000000000000011, 10857]","[-0.064000000000000001, 0.016000000000000014, 10890]","[-0.068000000000000005, 0.020000000000000018, 10924]","[-0.068000000000000005, 0.028000000000000025, 10956]","[-0.075999999999999998, 0.032000000000000028, 10990]","[-0.080000000000000002, 0.040000000000000036, 11023]","[-0.087999999999999995, 0.052000000000000046, 11056]","[-0.091999999999999998, 0.05600000000000005, 11090]","[-0.091999999999999998, 0.060000000000000053, 11124]","[-0.10000000000000001, 0.067999999999999949, 11157]","[-0.10000000000000001, 0.071999999999999953, 11191]","[-0.104, 0.075999999999999956, 11224]","[-0.108, 0.07999999999999996, 11257]","[-0.112, 0.083999999999999964, 11290]","[-0.11600000000000001, 0.087999999999999967, 11323]","[-0.124, 0.095999999999999974, 11390]","[-0.124, 0.095999999999999974, 11423]"
