"[-0.17999999999999999, -0.072000000000000064, 1383]","[-0.17599999999999999, -0.072000000000000064, 1400]","[-0.17599999999999999, -0.072000000000000064, 1416]","[-0.17599999999999999, -0.076000000000000068, 1433]","[-0.17599999999999999, -0.076000000000000068, 1450]","[-0.17599999999999999, -0.076000000000000068, 1467]","[-0.17199999999999999, -0.076000000000000068, 1483]","[-0.17199999999999999, -0.076000000000000068, 1500]","[-0.17199999999999999, -0.076000000000000068, 1517]","[-0.17199999999999999, -0.076000000000000068, 1533]","[-0.17199999999999999, -0.076000000000000068, 1549]","[-0.17199999999999999, -0.080000000000000071, 1566]","[-0.17599999999999999, -0.084000000000000075, 1583]","[-0.17999999999999999, -0.092000000000000082, 1599]","[-0.17999999999999999, -0.096000000000000085, 1617]","[-0.184, -0.1080000000000001, 1634]","[-0.188, -0.1160000000000001, 1650]","[-0.188, -0.12400000000000011, 1667]","[-0.188, -0.1359999999999999, 1684]","[-0.188, -0.1399999999999999, 1701]","[-0.188, -0.15199999999999991, 1717]","[-0.188, -0.15999999999999992, 1734]","[-0.184, -0.17199999999999993, 1751]","[-0.184, -0.18799999999999994, 1767]","[-0.17999999999999999, -0.19999999999999996, 1784]","[-0.17199999999999999, -0.21999999999999997, 1800]","[-0.17199999999999999, -0.22399999999999998, 1818]","[-0.16400000000000001, -0.24399999999999999, 1833]","[-0.16, -0.25600000000000001, 1850]","[-0.16, -0.26400000000000001, 1867]","[-0.156, -0.26400000000000001, 1883]","[-0.152, -0.26400000000000001, 1901]","[-0.14799999999999999, -0.26400000000000001, 1917]","[-0.14399999999999999, -0.26400000000000001, 1933]","[-0.14000000000000001, -0.26400000000000001, 1950]","[-0.128, -0.248, 1967]","[-0.11600000000000001, -0.23599999999999999, 2000]","[-0.10000000000000001, -0.21199999999999997, 2034]","[-0.087999999999999995, -0.20399999999999996, 2067]","[-0.080000000000000002, -0.18799999999999994, 2100]","[-0.075999999999999998, -0.17199999999999993, 2133]","[-0.071999999999999995, -0.15199999999999991, 2167]","[-0.071999999999999995, -0.12400000000000011, 2200]","[-0.075999999999999998, -0.1080000000000001, 2233]","[-0.087999999999999995, -0.092000000000000082, 2267]","[-0.096000000000000002, -0.084000000000000075, 2301]","[-0.108, -0.072000000000000064, 2334]","[-0.12, -0.064000000000000057, 2367]","[-0.13600000000000001, -0.060000000000000053, 2401]","[-0.14399999999999999, -0.060000000000000053, 2434]","[-0.152, -0.05600000000000005, 2467]","[-0.156, -0.05600000000000005, 2501]","[-0.17199999999999999, -0.060000000000000053, 2533]","[-0.17199999999999999, -0.060000000000000053, 2568]","[-0.17199999999999999, -0.060000000000000053, 2601]"
"[-0.040000000000000001, -0.05600000000000005, 3118]","[-0.040000000000000001, -0.05600000000000005, 3168]","[-0.048000000000000001, -0.064000000000000057, 3184]","[-0.051999999999999998, -0.06800000000000006, 3201]","[-0.056000000000000001, -0.076000000000000068, 3218]","[-0.056000000000000001, -0.084000000000000075, 3235]","[-0.059999999999999998, -0.092000000000000082, 3252]","[-0.064000000000000001, -0.1080000000000001, 3268]","[-0.064000000000000001, -0.12000000000000011, 3285]","[-0.064000000000000001, -0.1359999999999999, 3301]","[-0.064000000000000001, -0.14399999999999991, 3319]","[-0.064000000000000001, -0.16799999999999993, 3335]","[-0.064000000000000001, -0.18399999999999994, 3351]","[-0.064000000000000001, -0.19199999999999995, 3368]","[-0.064000000000000001, -0.19999999999999996, 3385]","[-0.064000000000000001, -0.20399999999999996, 3402]","[-0.064000000000000001, -0.21199999999999997, 3417]","[-0.059999999999999998, -0.21999999999999997, 3434]","[-0.056000000000000001, -0.23199999999999998, 3452]","[-0.051999999999999998, -0.23599999999999999, 3469]","[-0.048000000000000001, -0.23999999999999999, 3484]","[-0.043999999999999997, -0.23999999999999999, 3501]","[-0.040000000000000001, -0.23999999999999999, 3518]","[-0.032000000000000001, -0.23999999999999999, 3534]","[-0.02, -0.23999999999999999, 3552]","[-0.016, -0.23599999999999999, 3568]","[-0.012, -0.23199999999999998, 3584]","[-0.0080000000000000002, -0.23199999999999998, 3601]","[-0.0080000000000000002, -0.22799999999999998, 3618]","[-0.0040000000000000001, -0.21999999999999997, 3635]","[0.0040000000000000001, -0.21199999999999997, 3652]","[0.0080000000000000002, -0.20799999999999996, 3668]","[0.016, -0.19999999999999996, 3685]","[0.02, -0.19999999999999996, 3702]","[0.02, -0.18399999999999994, 3719]","[0.02, -0.17999999999999994, 3735]","[0.02, -0.15599999999999992, 3751]","[0.02, -0.1399999999999999, 3769]","[0.016, -0.12799999999999989, 3785]","[0.016, -0.1160000000000001, 3801]","[0.012, -0.1080000000000001, 3819]","[0.012, -0.096000000000000085, 3835]","[0.012, -0.092000000000000082, 3852]","[0.0080000000000000002, -0.088000000000000078, 3868]","[0.0040000000000000001, -0.080000000000000071, 3902]","[-0.0040000000000000001, -0.06800000000000006, 3934]","[-0.02, -0.05600000000000005, 3951]","[-0.028000000000000001, -0.052000000000000046, 3985]","[-0.032000000000000001, -0.052000000000000046, 4019]","[-0.032000000000000001, -0.052000000000000046, 4052]","[-0.032000000000000001, -0.048000000000000043, 4085]","[-0.035999999999999997, -0.048000000000000043, 4119]"
"[-0.17199999999999999, -0.028000000000000025, 4719]","[-0.17199999999999999, -0.028000000000000025, 4769]","[-0.17199999999999999, -0.028000000000000025, 4785]","[-0.17199999999999999, -0.028000000000000025, 4803]","[-0.17199999999999999, -0.028000000000000025, 4821]","[-0.17199999999999999, -0.028000000000000025, 4836]","[-0.17199999999999999, -0.028000000000000025, 4852]","[-0.17199999999999999, -0.028000000000000025, 4869]","[-0.17999999999999999, -0.028000000000000025, 4887]","[-0.188, -0.024000000000000021, 4902]","[-0.19600000000000001, -0.020000000000000018, 4919]","[-0.20000000000000001, -0.016000000000000014, 4935]","[-0.20399999999999999, -0.0080000000000000071, 4953]","[-0.22, 0.0, 4969]","[-0.224, 0.0040000000000000036, 4985]","[-0.22800000000000001, 0.0080000000000000071, 5002]","[-0.23599999999999999, 0.016000000000000014, 5019]","[-0.23999999999999999, 0.024000000000000021, 5036]","[-0.24399999999999999, 0.032000000000000028, 5053]","[-0.252, 0.052000000000000046, 5069]","[-0.252, 0.05600000000000005, 5086]","[-0.25600000000000001, 0.071999999999999953, 5103]","[-0.25600000000000001, 0.07999999999999996, 5119]","[-0.25600000000000001, 0.087999999999999967, 5136]","[-0.25600000000000001, 0.095999999999999974, 5153]","[-0.25600000000000001, 0.10399999999999998, 5169]","[-0.25600000000000001, 0.11199999999999999, 5186]","[-0.25600000000000001, 0.11599999999999999, 5202]","[-0.24399999999999999, 0.12, 5219]","[-0.23999999999999999, 0.124, 5237]","[-0.22800000000000001, 0.13200000000000001, 5253]","[-0.224, 0.13200000000000001, 5269]","[-0.216, 0.13600000000000001, 5286]","[-0.20799999999999999, 0.13600000000000001, 5302]","[-0.188, 0.13600000000000001, 5336]","[-0.16800000000000001, 0.13200000000000001, 5353]","[-0.156, 0.124, 5369]","[-0.152, 0.12, 5387]","[-0.14399999999999999, 0.11199999999999999, 5402]","[-0.14000000000000001, 0.10399999999999998, 5420]","[-0.13600000000000001, 0.10399999999999998, 5436]","[-0.13600000000000001, 0.10399999999999998, 5453]","[-0.13600000000000001, 0.10399999999999998, 5469]","[-0.13600000000000001, 0.10399999999999998, 5486]","[-0.13600000000000001, 0.10399999999999998, 5502]","[-0.13600000000000001, 0.10399999999999998, 5519]","[-0.13600000000000001, 0.10399999999999998, 5537]","[-0.13600000000000001, 0.10399999999999998, 5569]","[-0.13600000000000001, 0.10399999999999998, 5603]","[-0.13600000000000001, 0.10799999999999998, 5636]","[-0.14399999999999999, 0.12, 5670]","[-0.156, 0.13600000000000001, 5703]","[-0.16400000000000001, 0.14800000000000002, 5720]","[-0.16800000000000001, 0.16000000000000003, 5737]","[-0.17199999999999999, 0.16800000000000004, 5770]","[-0.17199999999999999, 0.18400000000000005, 5803]","[-0.17199999999999999, 0.19999999999999996, 5821]","[-0.16800000000000001, 0.20799999999999996, 5853]","[-0.16, 0.22399999999999998, 5886]","[-0.14799999999999999, 0.23999999999999999, 5920]","[-0.13600000000000001, 0.25600000000000001, 5953]","[-0.124, 0.26800000000000002, 5987]","[-0.096000000000000002, 0.28400000000000003, 6020]","[-0.084000000000000005, 0.29200000000000004, 6054]","[-0.059999999999999998, 0.29600000000000004, 6087]","[-0.040000000000000001, 0.30000000000000004, 6120]","[-0.032000000000000001, 0.30000000000000004, 6154]","[-0.0040000000000000001, 0.30000000000000004, 6186]","[0.024, 0.29600000000000004, 6220]","[0.040000000000000001, 0.29200000000000004, 6253]","[0.056000000000000001, 0.28800000000000003, 6287]","[0.064000000000000001, 0.28000000000000003, 6322]","[0.075999999999999998, 0.26400000000000001, 6353]","[0.096000000000000002, 0.24399999999999999, 6387]","[0.11600000000000001, 0.22399999999999998, 6420]","[0.124, 0.20799999999999996, 6453]","[0.128, 0.19199999999999995, 6487]","[0.13600000000000001, 0.16800000000000004, 6521]","[0.13600000000000001, 0.14000000000000001, 6553]","[0.13600000000000001, 0.10799999999999998, 6587]","[0.13600000000000001, 0.071999999999999953, 6654]","[0.13200000000000001, 0.052000000000000046, 6687]","[0.124, 0.036000000000000032, 6720]","[0.108, 0.016000000000000014, 6754]","[0.104, 0.0080000000000000071, 6788]","[0.096000000000000002, -0.0040000000000000036, 6822]","[0.091999999999999998, -0.0080000000000000071, 6854]","[0.091999999999999998, -0.0080000000000000071, 6887]","[0.091999999999999998, -0.0080000000000000071, 6920]","[0.091999999999999998, -0.0080000000000000071, 6954]","[0.091999999999999998, -0.0080000000000000071, 6987]","[0.096000000000000002, -0.020000000000000018, 7020]","[0.108, -0.060000000000000053, 7054]","[0.11600000000000001, -0.096000000000000085, 7087]","[0.13200000000000001, -0.1399999999999999, 7120]","[0.14799999999999999, -0.17999999999999994, 7154]","[0.16800000000000001, -0.21599999999999997, 7188]","[0.17199999999999999, -0.22399999999999998, 7220]","[0.17199999999999999, -0.22399999999999998, 7254]","[0.17199999999999999, -0.22799999999999998, 7287]","[0.17199999999999999, -0.22799999999999998, 7322]","[0.17599999999999999, -0.22799999999999998, 7355]","[0.17199999999999999, -0.21999999999999997, 7388]"
